plan_day,block_index,charge_kwh,discharge_kwh
2025-02-07,4,78.25865009516656,6197.765603261109
2025-02-07,5,2466.627399279837,2368.0346416666666
2025-02-08,0,6590.851325,42.58916666666664
2025-02-08,1,1088.7767350000004,6265.257396666666
2025-02-08,2,6006.262766666666,376.8593166666667
2025-02-08,3,2615.0935852606326,59.146135000000186
2025-02-08,4,15.687255138888986,6426.096887495834
2025-02-08,5,4144.7353137499995,1895.9049499999999
2025-02-09,0,5971.740182189715,0.0
2025-02-09,1,1240.1654583452673,1665.5225465583303
2025-02-09,2,5798.467780555555,6519.053219024998
2025-02-09,3,5408.30160847221,1723.345316666666
2025-02-09,4,81.39485500000023,5210.283379649996
2025-02-09,5,3905.8160499999994,2848.8666166666667
2025-02-10,0,5962.356991687239,0.0
2025-02-10,1,1028.9870246913592,1580.1028233333332
2025-02-10,2,5248.088581666667,4980.849873333336
2025-02-10,3,3499.8966323251093,1358.3948166666664
2025-02-10,4,58.214007777777624,5764.3524465055525
2025-02-10,5,3819.3829239500064,2874.019533333333
2025-02-11,0,5403.535442716658,0.9705500000000029
2025-02-11,1,2377.7039650000006,1895.785622666669
2025-02-11,2,5880.418238333333,5971.78715
2025-02-11,3,4254.656458283606,1186.5249833333335
2025-02-11,4,81.63350083333376,5863.161125142359
2025-02-11,5,4015.9476351851845,2816.3679972368036
2025-02-12,0,6260.374887119337,0.0
2025-02-12,1,1460.5926618930102,2304.6862429333332
2025-02-12,2,5810.77325375,5488.424866666666
2025-02-12,3,4248.208110445806,1936.5360569444442
2025-02-12,4,39.42257520833334,5817.697820848608
2025-02-12,5,3688.5461764583324,2137.2157021159705
2025-02-13,0,6043.25242343621,0.0
2025-02-13,1,1858.2895707124508,2375.9968033333325
2025-02-13,2,5348.829846666667,4285.605216666666
2025-02-13,3,2972.105257695467,822.3093685416665
2025-02-13,4,57.09689822016586,5861.549499503613
2025-02-13,5,3763.7188767499997,2828.299528430554
2025-02-14,0,3296.184690575102,0.0
2025-02-14,1,1114.0439149999997,6205.979733333333
2025-02-14,2,5173.872783333333,213.09401666666668
2025-02-14,3,5257.596226832303,41.705416666666565
2025-02-14,4,55.158728333333556,6169.643400361624
2025-02-14,5,3617.701024794238,2309.0863416666666
2025-02-15,0,3682.058293800359,53.757083333333355
2025-02-15,1,955.1603549999999,5996.735859999999
2025-02-15,2,5909.7378499999995,159.00708333333336
2025-02-15,3,3965.288915185181,223.2649957613163
2025-02-15,4,23.71725833333312,6273.527589238687
2025-02-15,5,3409.5900657854168,1875.423571055553
2025-02-16,0,6603.36405,138.38891666666643
2025-02-16,1,1479.1613351267938,3453.100308050003
2025-02-16,2,5326.596205480786,6004.119113716667
2025-02-16,3,5292.689507504469,839.7236500000001
2025-02-16,4,314.1330468749994,5338.351060452675
2025-02-16,5,3669.5815472500003,2382.5469862545506
2025-02-17,0,6123.97985473251,39.68300000000022
2025-02-17,1,1705.8806239655428,3043.5370283333327
2025-02-17,2,5268.945841666668,4143.184666666666
2025-02-17,3,2937.905012641116,829.124988958333
2025-02-17,4,203.27152602280535,5371.052061134722
2025-02-17,5,3528.717615416666,2916.090332083333
2025-02-18,0,6170.745268261949,86.62563333333367
2025-02-18,1,2234.8386649999998,3469.064547350002
2025-02-18,2,5849.30216,4380.564633333333
2025-02-18,3,3763.4286246465967,1112.9469629814148
2025-02-18,4,215.59606421111027,5272.302367603557
2025-02-18,5,3851.361164999999,2928.387833333333
2025-02-19,0,6100.087785115863,306.8771416666664
2025-02-19,1,1437.0622886664523,4918.9161786
2025-02-19,2,5411.861972083334,4456.260397905336
2025-02-19,3,6504.520476476341,1012.269783333333
2025-02-19,4,23.890914564598383,5708.843603245888
2025-02-19,5,3213.8801083333333,3009.9732042181067
2025-02-20,0,6668.5737291152345,19.320916666666562
2025-02-20,1,1861.379945964496,3581.797261554173
2025-02-20,2,5745.938733680556,4979.809483333333
2025-02-20,3,4299.268759173535,368.7306055555555
2025-02-20,4,8.487637430555537,5583.576121065973
2025-02-20,5,3501.07475,3018.51725
2025-02-21,0,2669.823768806586,112.11430833333338
2025-02-21,1,1053.02090567901,5228.748106308328
2025-02-21,2,7218.217866666667,125.67031666666668
2025-02-21,3,2920.8596885459556,16.64004666666642
2025-02-21,4,40.917471947161744,6102.726349210535
2025-02-21,5,3433.5948939300406,2279.631066666667
2025-02-22,0,2117.991847448562,220.6070416666666
2025-02-22,1,1085.5600599999998,5294.728339474998
2025-02-22,2,6503.709066666666,137.17565520833367
2025-02-22,3,4162.9576000000025,0.0
2025-02-22,4,18.495990624999934,5913.367818402778
2025-02-22,5,3505.2829153080256,2423.4975166666663
2025-02-23,0,6151.888133333333,86.55695833333357
2025-02-23,1,1876.7727735431508,3731.965574309032
2025-02-23,2,5878.041179722222,4936.355166666666
2025-02-23,3,4413.027982726347,740.7638444444443
2025-02-23,4,204.1873599656995,5574.377940625006
2025-02-23,5,3459.9682833333327,3011.70745866041
2025-02-24,0,6667.372561419758,14.722866666666619
2025-02-24,1,1414.7115303549306,5266.5237388194455
2025-02-24,2,5387.4653410476685,3639.0998999999993
2025-02-24,3,5389.878685568414,620.7780099999998
2025-02-24,4,148.83519754286792,5349.639561025
2025-02-24,5,3697.9164856249995,2963.7153256249994
2025-02-25,0,6094.445813868311,134.79574166666634
2025-02-25,1,1113.458640222915,5515.481738611112
2025-02-25,2,6362.003966666667,3066.2635666666665
2025-02-25,3,4103.616616561214,398.538542083333
2025-02-25,4,86.70496442043573,5534.73815909722
2025-02-25,5,3352.587624866666,2869.599789791667
2025-02-26,0,6264.692510534978,56.91614999999979
2025-02-26,1,1332.0707187855828,4848.4187716666665
2025-02-26,2,5948.634411666666,3363.2576833333333
2025-02-26,3,4585.962076738691,808.3168743749995
2025-02-26,4,93.37280864197618,5450.620963333334
2025-02-26,5,3730.093166666665,2873.9682166666666
2025-02-27,0,6285.039896995883,69.76345833333312
2025-02-27,1,952.2981959876544,5408.57417
2025-02-27,2,6215.262133333334,3767.9234186500003
2025-02-27,3,4976.06019538923,669.6421775000002
2025-02-27,4,61.63093864722282,5427.037331797309
2025-02-27,5,3684.3830743958324,2933.389196875
2025-02-28,0,2487.429268933725,75.62764999999985
2025-02-28,1,874.2355126337457,5400.9178833333335
2025-02-28,2,8612.8429,45.65338333333341
2025-02-28,3,1723.288618031888,2.1898166666667294
2025-02-28,4,15.482739135803456,6118.234110432103
2025-02-28,5,3510.0984333333336,2457.2387333333336
2025-03-01,0,2437.9105868091756,42.854566666666585
2025-03-01,1,1449.7891966666666,4696.125766666666
2025-03-01,2,6449.63225,27.87639999999999
2025-03-01,3,2609.098617633744,89.62203333333343
2025-03-01,4,9.979208611110892,6652.202484808331
2025-03-01,5,3638.4957698937496,1827.1934504166666
2025-03-02,0,6530.845807510286,0.0
2025-03-02,1,1544.4200418886626,2193.8765719853905
2025-03-02,2,5121.252812975791,4084.215199999999
2025-03-02,3,2706.3055259122025,2671.6496395138884
2025-03-02,4,128.61416881944513,4726.745612038191
2025-03-02,5,3612.7744337499994,2228.333775883333
2025-03-03,0,6010.704262301481,53.49463333333324
2025-03-03,1,1853.0577014210808,4062.0467996409716
2025-03-03,2,5121.138055594132,5257.73935
2025-03-03,3,6015.639500972224,1361.452313417345
2025-03-03,4,236.72403756944436,5208.471197952777
2025-03-03,5,3573.038927897531,2554.116305459737
2025-03-04,0,5534.146555219839,101.5873262280769
2025-03-04,1,2191.3573711316926,3388.5979419838004
2025-03-04,2,2867.235566862631,4400.762333333334
2025-03-04,3,6289.487052035685,986.7543284722219
2025-03-04,4,66.21133576296745,5753.4611951936995
2025-03-04,5,2998.248387020007,2169.4162191041664
2025-03-05,0,6192.547196399178,0.0
2025-03-05,1,2154.5625455555555,4986.349676141764
2025-03-05,2,4633.8597631249995,3157.9047833333325
2025-03-05,3,4959.876393545095,1187.5745234027781
2025-03-05,4,112.38435972222305,5300.414141861113
2025-03-05,5,3220.2187111728404,2244.3817568749996
2025-03-06,0,6497.48060600823,6.755508333333296
2025-03-06,1,1032.0944412705696,4790.3583838194445
2025-03-06,2,4782.492965275756,3131.026966666667
2025-03-06,3,5539.176844457608,1020.7899782638887
2025-03-06,4,219.68779368055561,5733.871731813197
2025-03-06,5,3601.8584195833323,2177.4309083333333
2025-03-07,0,2131.6599249514393,26.095266666666703
2025-03-07,1,1324.979663333333,4149.556736666666
2025-03-07,2,8145.282212072737,0.0
2025-03-07,3,0.0,162.57720000000006
2025-03-07,4,14.174996180555468,6327.263572670137
2025-03-07,5,3478.317134375,1780.2296447916665
2025-03-08,0,1412.2690749382793,17.91979999999984
2025-03-08,1,1024.96148,4195.2908449999995
2025-03-08,2,9481.735416310865,0.0
2025-03-08,3,0.0,0.0
2025-03-08,4,138.96842333333308,6226.5704137833345
2025-03-08,5,3496.2386999999994,2373.5788
2025-03-09,0,6366.6922001646135,35.609600000000114
2025-03-09,1,784.1035883101766,5303.511187638889
2025-03-09,2,1915.2093999999995,3177.3516666666674
2025-03-09,3,8632.864569987083,504.13566666666634
2025-03-09,4,350.2630965432087,5457.992474157819
2025-03-09,5,3527.010708333334,2989.787282407408
2025-03-10,0,5026.738466850115,63.13756666670952
2025-03-10,1,1838.0285216666666,4204.197428183329
2025-03-10,2,5698.851726326337,3880.41345
2025-03-10,3,4724.531720648978,547.7216183333331
2025-03-10,4,141.68581681110516,5622.974797140549
2025-03-10,5,3460.7094830458336,2823.657234966671
2025-03-11,0,6046.486774691359,58.21495833333324
2025-03-11,1,1046.130576111111,5482.2432875448985
2025-03-11,2,6223.5426662499995,2513.6938833333334
2025-03-11,3,4517.218900669584,688.7210465277773
2025-03-11,4,82.08991455972796,5438.008998347222
2025-03-11,5,3744.4732106729175,2841.7376166666663
2025-03-12,0,5060.476413251027,96.6750666666668
2025-03-12,1,1187.0290495833326,5301.691802501638
2025-03-12,2,2925.7185833333333,2414.235483333333
2025-03-12,3,6881.411983395059,401.54941666666673
2025-03-12,4,134.51289557666485,5369.815944936111
2025-03-12,5,3339.8493556327157,2876.189709176819
2025-03-13,0,6466.922995390944,2.9554666666665526
2025-03-13,1,2078.6059086016844,3515.2578495815824
2025-03-13,2,5547.217118125,3672.575512847222
2025-03-13,3,2783.901445807169,491.45698333333314
2025-03-13,4,55.36760476680451,5784.666687111112
2025-03-13,5,3445.0329496913573,3012.037092833333
2025-03-14,0,1159.5559013580232,355.64906666666656
2025-03-14,1,1097.0301033333335,3768.3350333333333
2025-03-14,2,10194.479959300414,0.0
2025-03-14,3,0.0,86.98675000000003
2025-03-14,4,15.465593292182689,6129.880421625516
2025-03-14,5,3744.3810206249996,2160.4147600522574
2025-03-15,0,372.1970032208052,325.3974166666664
2025-03-15,1,932.7264780561936,4020.2117912628464
2025-03-15,2,7808.677833333333,0.0
2025-03-15,3,2833.8250833333354,3.2937500000000455
2025-03-15,4,4.5771193415647655,6056.120549483333
2025-03-15,5,3325.6279999999997,2583.0445903333334
2025-03-16,0,5640.660081913576,239.3541499999999
2025-03-16,1,1360.1109315149179,5021.109755347223
2025-03-16,2,6297.629695833333,2268.2894166666665
2025-03-16,3,4033.354144849966,564.9753666666662
2025-03-16,4,24.74418333333324,5405.095296800003
2025-03-16,5,3430.204389091673,2874.16075
2025-03-17,0,5119.844483477374,122.24101666666695
2025-03-17,1,992.9912100000004,6331.057886289263
2025-03-17,2,3796.895405833333,1631.6283999999996
2025-03-17,3,6886.140904094652,38.98131666666666
2025-03-17,4,22.985718792867512,5129.336960651388
2025-03-17,5,3963.1585999999998,2961.567883333333
2025-03-18,0,4752.916112945184,31.8811750000001
2025-03-18,1,1033.8752683333335,4723.149018500188
2025-03-18,2,6328.587399583334,3301.2994166666663
2025-03-18,3,4167.630568022115,270.7800166666668
2025-03-18,4,96.37192455418116,5690.457507222227
2025-03-18,5,3514.8843166666666,2893.030825
2025-03-19,0,6001.584714609059,14.309391666666784
2025-03-19,1,1170.6088650257238,5472.449602048611
2025-03-19,2,5367.50242180556,3034.7983166666663
2025-03-19,3,5336.5342091135035,299.8183833333335
2025-03-19,4,19.414495884772705,5318.1029316666645
2025-03-19,5,3619.270498402785,2967.728584583334
2025-03-20,0,5544.3281240153865,134.1928916666667
2025-03-20,1,1125.0986266666669,5214.823951666667
2025-03-20,2,3760.2908158715586,2777.3772166666668
2025-03-20,3,6433.2696970232055,270.4194477083332
2025-03-20,4,116.69139568500614,5648.019606829011
2025-03-20,5,3662.8721829166657,3026.7662152388857
2025-03-21,0,122.97741691666812,768.3247500000002
2025-03-21,1,1059.6393660416663,2842.400074535991
2025-03-21,2,10299.302529417866,0.0
2025-03-21,3,0.0,0.0
2025-03-21,4,6.731776148834696,5941.885205347222
2025-03-21,5,3453.05165,2444.466883333333
2025-03-22,0,232.78157499999998,186.25613274615108
2025-03-22,1,929.7734736528392,3419.0769836233544
2025-03-22,2,10182.211161062602,0.0
2025-03-22,3,0.0,0.0
2025-03-22,4,0.0,5801.70655
2025-03-22,5,3479.385354536424,2268.5899833333333
2025-03-23,0,4719.759750489398,101.71808333333286
2025-03-23,1,1989.4495225030948,4274.786689903287
2025-03-23,2,5829.125269722223,2550.7722333333327
2025-03-23,3,2502.60369110683,3.8885666666667476
2025-03-23,4,68.22985175903338,5602.599717421917
2025-03-23,5,3698.687563958333,2864.6418
2025-03-24,0,5362.094983562726,31.038091666666446
2025-03-24,1,1061.3399424999998,5780.737919801216
2025-03-24,2,6370.189940162044,2436.696583333333
2025-03-24,3,4463.740881296294,313.9552500000001
2025-03-24,4,24.51181666666696,5469.216154999998
2025-03-24,5,3575.203643916666,2914.4283333333333
2025-03-25,0,5939.272407353784,185.86299456138386
2025-03-25,1,1062.8430507638893,5450.828526453796
2025-03-25,2,4327.06529111619,2944.2986333333333
2025-03-25,3,6199.754192670678,149.57218333333321
2025-03-25,4,100.4311524691341,5640.360974915337
2025-03-25,5,3209.4707166666662,3007.186966666666
2025-03-26,0,6678.032104320986,80.23979999999983
2025-03-26,1,945.1626534808725,5891.06767986111
2025-03-26,2,7274.34905,2230.9748333333328
2025-03-26,3,2615.46055461076,16.723792777778044
2025-03-26,4,10.152330000000347,5495.73706345
2025-03-26,5,3656.1845305749994,3006.19304275
2025-03-27,0,5950.174340473243,141.53014166666685
2025-03-27,1,1100.9789416666672,5306.205998166667
2025-03-27,2,5523.904470987657,2361.6196
2025-03-27,3,3959.369517202787,51.333099999999945
2025-03-27,4,27.671396528733087,5426.224176429424
2025-03-27,5,3418.466625,2975.1121416666665
2025-03-28,0,129.09102525580505,497.12429999999955
2025-03-28,1,943.0103816666667,3323.7191781160536
2025-03-28,2,10570.871431069956,0.0
2025-03-28,3,0.0,0.0
2025-03-28,4,13.453714999999818,5902.831166666664
2025-03-28,5,3479.233831666667,2469.49385125
2025-03-29,0,224.73241666666644,189.63398114035232
2025-03-29,1,401.4673604973499,3080.094760541669
2025-03-29,2,10254.018552217076,0.0
2025-03-29,3,0.0,0.0
2025-03-29,4,16.741627829217197,5830.030051874999
2025-03-29,5,3595.827638333333,2405.8520666666664
2025-03-30,0,5482.858344576131,350.36803333333296
2025-03-30,1,968.5655583333337,4758.017668633335
2025-03-30,2,4832.6208810082335,2082.7988499999997
2025-03-30,3,4350.237009780863,277.1631754166666
2025-03-30,4,144.57323706275602,5996.437481944445
2025-03-30,5,3590.1233395216054,2682.1290195138904
2025-03-31,0,4533.878166808865,42.82796666666661
2025-03-31,1,966.8183083188451,4675.795446666666
2025-03-31,2,6615.734141527779,1297.1399833333323
2025-03-31,3,2873.8261668261957,435.98228333333327
2025-03-31,4,197.21484686981864,5590.40445140289
2025-03-31,5,3524.4437823639983,2857.9566999999997
2025-04-01,0,5708.6953257397045,150.78424166666684
2025-04-01,1,1939.6994031013903,3329.994123333338
2025-04-01,2,5467.696329552936,1632.0572833333335
2025-04-01,3,280.34190226337165,227.07694083333342
2025-04-01,4,16.7277627743475,5474.841605583849
2025-04-01,5,3677.1558833333333,3177.9383855967085
2025-04-02,0,6112.0646300000035,145.71837499999992
2025-04-02,1,2020.7815097222226,1640.733219400006
2025-04-02,2,5278.369333333333,3508.1360999999993
2025-04-02,3,113.87333217077968,13.560411250000243
2025-04-02,4,92.32671193415578,5803.979792282514
2025-04-02,5,3515.9122309991817,2930.6079433268214
2025-04-03,0,6725.606779423866,129.36705000000006
2025-04-03,1,886.3487263785996,5871.600269791665
2025-04-03,2,6026.454075694442,2262.297733333333
2025-04-03,3,3869.7440681430085,92.86480000000017
2025-04-03,4,119.87766176954423,5548.2355101
2025-04-03,5,3583.9913331978964,2948.7701575266465
2025-04-04,0,331.0807916666662,199.67453766783387
2025-04-04,1,427.61620181441964,2864.5943716666666
2025-04-04,2,9810.612501626958,0.0
2025-04-04,3,0.0,0.0
2025-04-04,4,0.0,5848.693911666666
2025-04-04,5,3501.8536416666666,2350.9115166666666
2025-04-05,0,240.49840833333337,520.8671404526813
2025-04-05,1,444.4080516666664,2634.86168
2025-04-05,2,9832.171069674081,0.0
2025-04-05,3,0.0,0.0
2025-04-05,4,4.79783950617275,6291.835462121835
2025-04-05,5,3509.3745784718303,2361.1354378781652
2025-04-06,0,5408.824287145452,97.41481500000009
2025-04-06,1,998.4273850000001,4839.44755096667
2025-04-06,2,6026.6364752263335,1729.0060333333327
2025-04-06,3,3066.843325075455,83.23285194444475
2025-04-06,4,103.409473070135,5590.151463186806
2025-04-06,5,3671.377533333334,2946.878141666667
2025-04-07,0,5237.791826543202,126.75841833333334
2025-04-07,1,942.1380859500033,5414.530066666667
2025-04-07,2,6998.483274119751,1375.9573333333335
2025-04-07,3,2273.1673458973264,119.0822833333333
2025-04-07,4,0.0,5661.198713981481
2025-04-07,5,3489.704625,2927.704928828688
2025-04-08,0,6297.023777543416,11.398383333333072
2025-04-08,1,905.6969383744853,6229.100653680555
2025-04-08,2,5407.46245787412,2133.4674333333332
2025-04-08,3,4842.443760661544,0.4184499999998934
2025-04-08,4,0.0,5715.806683270139
2025-04-08,5,3436.364899877084,2921.817691666666
2025-04-09,0,6443.849844814812,88.31650000000002
2025-04-09,1,1085.8965906441842,5191.044760440277
2025-04-09,2,6360.129410416666,1897.9170833333328
2025-04-09,3,2476.146067469995,464.7161916666673
2025-04-09,4,322.47640740740854,5501.761698333337
2025-04-09,5,3448.6632083333325,3022.1392166666665
2025-04-10,0,6522.332032921811,264.8802183333339
2025-04-10,1,889.5246366666667,6353.576116666666
2025-04-10,2,6623.709650000001,1971.0340333333336
2025-04-10,3,3699.4511531481494,101.46437695473207
2025-04-10,4,28.96283166666649,5836.056423259189
2025-04-10,5,3645.959091460903,2809.2116851860787
2025-04-11,0,140.85152500000083,228.4303250000009
2025-04-11,1,485.2411880555557,2694.4028270194462
2025-04-11,2,10023.251130178327,0.0
2025-04-11,3,0.0,0.0
2025-04-11,4,21.997898333333296,6287.056645701622
2025-04-11,5,3478.104715166641,2272.338825
2025-04-12,0,328.67625833333346,282.05920499999996
2025-04-12,1,733.0851638888607,2054.372753333333
2025-04-12,2,8889.774765555556,0.0
2025-04-12,3,0.0,0.0
2025-04-12,4,49.37929833333294,5876.929499999996
2025-04-12,5,3613.821908333333,2365.926625
2025-04-13,0,5166.31427711934,99.35489166666696
2025-04-13,1,979.6965359670786,6058.558785583335
2025-04-13,2,5017.5706332921845,1701.5809833333328
2025-04-13,3,5052.66276125514,0.0
2025-04-13,4,73.16744312500009,5550.302809044442
2025-04-13,5,3544.0664466895837,2949.4675499999994
2025-04-14,0,6126.163202798353,105.93086666666647
2025-04-14,1,907.353825,6210.355988333333
2025-04-14,2,3831.0791499999996,1491.0585999999994
2025-04-14,3,5650.411678120943,0.0
2025-04-14,4,23.266404999999963,5671.513755250002
2025-04-14,5,3622.983768104865,2980.048308333334
2025-04-15,0,6368.8617966460915,93.04745833333322
2025-04-15,1,864.8714153313508,6449.856586666667
2025-04-15,2,6250.237483333333,845.3337500000004
2025-04-15,3,2715.9915392181038,171.77418500000113
2025-04-15,4,218.7766255967131,5673.167175183334
2025-04-15,5,3759.4081958333336,2935.389058333333
2025-04-16,0,6158.894532170783,135.4850250000003
2025-04-16,1,925.6436405349788,6533.801423333333
2025-04-16,2,5049.069136376026,1550.03925
2025-04-16,3,5008.71713193953,148.08177333333276
2025-04-16,4,127.48581691077995,5447.066149383337
2025-04-16,5,3474.7184916666665,2900.2608577160486
2025-04-17,0,6434.102600205759,140.73558333333335
2025-04-17,1,508.8130682914228,5856.709701666667
2025-04-17,2,5529.016259404335,1400.9938499999998
2025-04-17,3,3464.883748826118,76.3468499999999
2025-04-17,4,33.52080020833364,5758.309450344999
2025-04-17,5,3711.442323361838,2935.4647204968414
2025-04-18,0,121.9215416666666,552.5783899999998
2025-04-18,1,668.1742358333331,2278.4248745694435
2025-04-18,2,9693.061389561044,0.0
2025-04-18,3,0.0,0.0
2025-04-18,4,52.86701851852303,6041.673785000001
2025-04-18,5,3779.8235895833327,2383.6553509999994
2025-04-19,0,164.68873333333306,506.3332544736798
2025-04-19,1,232.50237999999996,2768.5537540693767
2025-04-19,2,10214.829568124142,0.0
2025-04-19,3,0.0,0.0
2025-04-19,4,57.760794350455,5838.428391388885
2025-04-19,5,3601.581134250001,2348.1670622916663
2025-04-20,0,4861.533908042202,12.819686666666485
2025-04-20,1,827.2849866666669,5873.138710469439
2025-04-20,2,5123.942371946614,1957.4118166666672
2025-04-20,3,5320.454727562983,2.006249999999909
2025-04-20,4,0.0,5408.995425583329
2025-04-20,5,3551.0911317901227,2855.980908333334
2025-04-21,0,5910.129149279832,101.79445833333318
2025-04-21,1,841.5167666666666,5580.009734883337
2025-04-21,2,4055.8661166666666,1148.309033333333
2025-04-21,3,4322.49547175154,56.673930972222024
2025-04-21,4,76.33256287808534,5642.4694124611115
2025-04-21,5,3524.181258333333,3071.407634900002
2025-04-22,0,6262.310502572016,159.66107166666666
2025-04-22,1,891.9037583333334,6395.021948333333
2025-04-22,2,6200.7522257630335,1107.84085
2025-04-22,3,3456.424603477894,289.8609350580672
2025-04-22,4,198.75021101594876,5460.178656316872
2025-04-22,5,3574.9339939300407,2933.3175308641967
2025-04-23,0,6307.76281471905,91.21961666666687
2025-04-23,1,763.1067242287731,6129.347958333333
2025-04-23,2,4732.4580166666665,1185.8100666666664
2025-04-23,3,4266.126684979426,120.37584166666693
2025-04-23,4,73.48225860082368,5337.304244880556
2025-04-23,5,3720.5341499999995,2939.7240916666665
2025-04-24,0,5303.829523313768,79.921066666667
2025-04-24,1,998.2194916666665,5315.106899999999
2025-04-24,2,4307.7928833333335,1077.0290499999994
2025-04-24,3,3804.889042732177,0.0
2025-04-24,4,0.0,5533.654214549997
2025-04-24,5,3553.6884500000006,3025.5720383998505
2025-04-25,0,203.28056666666674,172.9305833333333
2025-04-25,1,582.394125,2186.132941683334
2025-04-25,2,9140.006954588283,0.0
2025-04-25,3,0.0,0.0
2025-04-25,4,0.0,6007.374101625514
2025-04-25,5,3453.094825,2414.0516724578174
2025-04-26,0,132.28428166666703,430.0036166666666
2025-04-26,1,899.12319,2522.5657375000037
2025-04-26,2,9557.466997469139,0.0
2025-04-26,3,0.0,0.0
2025-04-26,4,0.0,5790.116051827775
2025-04-26,5,3422.795146666667,2612.237068866667
2025-04-27,0,4863.299419465019,56.501839999999675
2025-04-27,1,956.8174233333331,6007.124708333333
2025-04-27,2,6646.9093,1460.7626666666667
2025-04-27,3,3772.8235694170057,326.28498194444387
2025-04-27,4,131.84957437756987,5747.619634773402
2025-04-27,5,3603.476216431249,2514.119487887705
2025-04-28,0,5202.8467307407445,196.85500833333322
2025-04-28,1,2050.5396456250005,2905.8851733725087
2025-04-28,2,5635.436716666667,2264.6466833333334
2025-04-28,3,834.0112844444402,185.69876666666653
2025-04-28,4,0.0,5486.848733684263
2025-04-28,5,3584.6910083333332,2923.471629899073
2025-04-29,0,5662.104580761312,148.0947000000001
2025-04-29,1,951.9509750000004,5221.387328333333
2025-04-29,2,5595.506716666667,748.4452499999998
2025-04-29,3,2185.497394701644,160.38954840903114
2025-04-29,4,184.6064500000009,5825.522025257635
2025-04-29,5,3795.2777052932092,2844.161722708334
2025-04-30,0,6127.234966666667,262.6158416666667
2025-04-30,1,930.4339183333334,5165.215563333333
2025-04-30,2,4016.645816666667,583.3332666666663
2025-04-30,3,3262.4095047359374,71.82004076388853
2025-04-30,4,91.21665410579541,5834.6987675694445
2025-04-30,5,3605.741225,2872.9802332993054
2025-05-01,0,5161.7062898328795,175.49069999999995
2025-05-01,1,1218.0338862631438,5308.037646666667
2025-05-01,2,5582.5620499999995,1362.2728999999995
2025-05-01,3,3615.975937021259,18.560462916666665
2025-05-01,4,0.43746527777734123,6537.992088853475
2025-05-01,5,2928.4087264583327,2372.5801932298587
2025-05-02,0,223.57427500000017,325.16566666666654
2025-05-02,1,448.90444069444425,1939.3688723562504
2025-05-02,2,10195.540732052468,0.0
2025-05-02,3,0.0,0.0
2025-05-02,4,13.659101944444387,6661.95991722778
2025-05-02,5,2980.2119585416663,2180.54122551597
2025-05-03,0,423.51883333333296,363.4987416666661
2025-05-03,1,496.92817574561695,1960.3571441622832
2025-05-03,2,9871.307891635803,0.0
2025-05-03,3,0.0,0.0
2025-05-03,4,0.0,6549.104049755656
2025-05-03,5,3406.2155749999993,2185.974516911012
2025-05-04,0,6524.804283707254,273.6301833333333
2025-05-04,1,987.6025150000004,4492.768191666667
2025-05-04,2,4375.97755,844.7216666666668
2025-05-04,3,2422.1149504465484,203.31852694444467
2025-05-04,4,118.94696590277704,6250.334312647919
2025-05-04,5,3094.3893997916666,2339.8659998513863
2025-05-05,0,6799.0961916666665,94.90502000000004
2025-05-05,1,1014.2387127340569,6207.493051041666
2025-05-05,2,5447.66736870115,1729.9067333333332
2025-05-05,3,4292.924576126526,0.0
