date,interval_start,interval_end,emergency_kwh,time_period
2025-07-07,2025-07-07 20:30:00,2025-07-07 20:40:00,7.889999999999759,20:30-20:40
2025-07-08,2025-07-08 20:00:00,2025-07-08 20:10:00,32.731666666666456,20:00-20:10
2025-07-09,2025-07-09 19:30:00,2025-07-09 19:40:00,41.879999999999654,19:30-19:40
2025-07-10,2025-07-10 20:30:00,2025-07-10 20:40:00,1.4891666666666197,20:30-20:40
2025-07-12,2025-07-12 20:40:00,2025-07-12 20:50:00,268.19205895833005,20:40-20:50
2025-07-15,2025-07-15 19:00:00,2025-07-15 20:00:00,202.97313250000013,19:00-20:00
2025-07-15,2025-07-15 20:40:00,2025-07-15 20:50:00,151.11987097222004,20:40-20:50
2025-07-15,2025-07-15 21:00:00,2025-07-15 21:10:00,3.89587303124988,21:00-21:10
2025-07-15,2025-07-15 21:20:00,2025-07-15 21:50:00,79.42068335208303,21:20-21:50
2025-07-17,2025-07-17 19:40:00,2025-07-17 19:50:00,5.514872569444719,19:40-19:50
2025-07-17,2025-07-17 20:10:00,2025-07-17 20:20:00,36.86259083333334,20:10-20:20
2025-07-20,2025-07-20 17:50:00,2025-07-20 18:00:00,19.540601041666946,17:50-18:00
2025-07-20,2025-07-20 20:40:00,2025-07-20 20:50:00,5.327294791666759,20:40-20:50
2025-07-21,2025-07-21 17:50:00,2025-07-21 18:00:00,2.594447500000115,17:50-18:00
2025-07-21,2025-07-21 19:10:00,2025-07-21 19:20:00,0.6399979166667435,19:10-19:20
2025-07-21,2025-07-21 19:30:00,2025-07-21 19:40:00,1.1807902083331783,19:30-19:40
2025-07-21,2025-07-21 20:40:00,2025-07-21 20:50:00,32.205773958333566,20:40-20:50
2025-07-25,2025-07-25 20:40:00,2025-07-25 20:50:00,59.48230298611384,20:40-20:50
2025-08-05,2025-08-05 17:50:00,2025-08-05 18:00:00,14.733875277777997,17:50-18:00
2025-08-11,2025-08-11 19:30:00,2025-08-11 19:40:00,12.769999999999754,19:30-19:40
2025-08-14,2025-08-14 20:40:00,2025-08-14 20:50:00,5.083291666666696,20:40-20:50
2025-08-16,2025-08-16 07:10:00,2025-08-16 07:30:00,62.867529233331965,07:10-07:30
2025-08-18,2025-08-18 19:10:00,2025-08-18 19:20:00,1.6362416666664785,19:10-19:20
2025-08-18,2025-08-18 20:40:00,2025-08-18 20:50:00,14.883574999999723,20:40-20:50
2025-08-19,2025-08-19 19:30:00,2025-08-19 19:50:00,77.29885928250144,19:30-19:50
2025-08-19,2025-08-19 20:10:00,2025-08-19 20:20:00,5.654421666666622,20:10-20:20
2025-08-21,2025-08-21 20:30:00,2025-08-21 20:40:00,27.191666666666492,20:30-20:40
2025-08-27,2025-08-27 19:00:00,2025-08-27 19:10:00,24.33916666666653,19:00-19:10
2025-08-28,2025-08-28 20:00:00,2025-08-28 20:10:00,28.763333333332866,20:00-20:10
2025-08-29,2025-08-29 20:50:00,2025-08-29 21:10:00,48.13684861110939,20:50-21:10
2025-09-01,2025-09-01 19:10:00,2025-09-01 19:30:00,14.12464999999986,19:10-19:30
2025-09-01,2025-09-01 20:40:00,2025-09-01 20:50:00,4.140651034723305,20:40-20:50
2025-09-01,2025-09-01 21:10:00,2025-09-01 21:40:00,27.858874997916995,21:10-21:40
2025-09-02,2025-09-02 19:00:00,2025-09-02 19:20:00,11.338199999999802,19:00-19:20
2025-09-03,2025-09-03 19:00:00,2025-09-03 19:10:00,11.021666666666647,19:00-19:10
2025-09-04,2025-09-04 19:40:00,2025-09-04 20:00:00,34.933716666666555,19:40-20:00
2025-09-04,2025-09-04 20:10:00,2025-09-04 20:20:00,18.21002479166657,20:10-20:20
2025-09-05,2025-09-05 20:40:00,2025-09-05 21:00:00,79.26737145833363,20:40-21:00
2025-09-06,2025-09-06 07:10:00,2025-09-06 07:50:00,241.22616467915734,07:10-07:50
2025-09-10,2025-09-10 09:00:00,2025-09-10 09:50:00,422.98757703333104,09:00-09:50
2025-09-15,2025-09-15 09:00:00,2025-09-15 09:30:00,120.33533888888806,09:00-09:30
2025-09-15,2025-09-15 19:50:00,2025-09-15 20:00:00,1.1717666666665991,19:50-20:00
2025-09-15,2025-09-15 20:40:00,2025-09-15 20:50:00,89.02630594391496,20:40-20:50
2025-09-19,2025-09-19 07:20:00,2025-09-19 08:00:00,189.75561891326709,07:20-08:00
2025-09-22,2025-09-22 19:50:00,2025-09-22 20:10:00,19.555899999999838,19:50-20:10
2025-09-23,2025-09-23 20:30:00,2025-09-23 20:40:00,6.374999999999886,20:30-20:40
2025-09-25,2025-09-25 19:00:00,2025-09-25 19:10:00,15.371666666666556,19:00-19:10
2025-09-29,2025-09-29 06:10:00,2025-09-29 06:20:00,20.394633333333218,06:10-06:20
2025-09-29,2025-09-29 20:40:00,2025-09-29 20:50:00,5.6203833333332796,20:40-20:50
2025-09-30,2025-09-30 20:10:00,2025-09-30 20:20:00,21.607091666666634,20:10-20:20
2025-10-08,2025-10-08 09:00:00,2025-10-08 09:30:00,178.15235208333087,09:00-09:30
2025-10-10,2025-10-10 07:10:00,2025-10-10 07:40:00,278.6363643055547,07:10-07:40
2025-10-12,2025-10-12 06:10:00,2025-10-12 06:20:00,20.929933333333224,06:10-06:20
2025-10-14,2025-10-14 09:40:00,2025-10-14 09:50:00,30.71070189027746,09:40-09:50
2025-10-15,2025-10-15 20:40:00,2025-10-15 22:00:00,343.2883289751742,20:40-22:00
2025-10-16,2025-10-16 20:40:00,2025-10-16 21:10:00,191.7783522145836,20:40-21:10
2025-10-16,2025-10-16 21:20:00,2025-10-16 21:30:00,8.021984916666725,21:20-21:30
2025-10-16,2025-10-16 21:40:00,2025-10-16 22:00:00,59.06380906250056,21:40-22:00
2025-10-19,2025-10-19 20:40:00,2025-10-19 21:00:00,117.03294510902754,20:40-21:00
2025-10-22,2025-10-22 20:50:00,2025-10-22 21:10:00,27.86910277777679,20:50-21:10
2025-10-24,2025-10-24 20:50:00,2025-10-24 21:30:00,104.42102173610823,20:50-21:30
2025-10-30,2025-10-30 06:10:00,2025-10-30 06:20:00,3.6418333333332384,06:10-06:20
2025-10-30,2025-10-30 09:30:00,2025-10-30 09:50:00,62.153482569438566,09:30-09:50
2025-11-02,2025-11-02 20:40:00,2025-11-02 21:10:00,92.99753126137023,20:40-21:10
2025-11-04,2025-11-04 06:10:00,2025-11-04 06:20:00,21.977883333333352,06:10-06:20
2025-11-04,2025-11-04 20:40:00,2025-11-04 20:50:00,136.30278368472125,20:40-20:50
2025-11-04,2025-11-04 21:10:00,2025-11-04 21:30:00,12.848964212499915,21:10-21:30
2025-11-05,2025-11-05 06:40:00,2025-11-05 06:50:00,3.227683333333175,06:40-06:50
2025-11-05,2025-11-05 10:00:00,2025-11-05 10:20:00,119.0180085861099,10:00-10:20
2025-11-07,2025-11-07 08:20:00,2025-11-07 08:40:00,97.36473562500034,08:20-08:40
2025-11-10,2025-11-10 21:00:00,2025-11-10 21:10:00,22.453228333328298,21:00-21:10
2025-11-10,2025-11-10 21:40:00,2025-11-10 22:00:00,61.9010508333333,21:40-22:00
2025-11-15,2025-11-15 20:50:00,2025-11-15 21:00:00,157.95637233961133,20:50-21:00
2025-11-26,2025-11-26 06:10:00,2025-11-26 06:20:00,8.039349999999672,06:10-06:20
2025-12-01,2025-12-01 21:50:00,2025-12-01 22:00:00,24.753683999996042,21:50-22:00
2025-12-02,2025-12-02 08:00:00,2025-12-02 08:30:00,48.00077645833289,08:00-08:30
2025-12-04,2025-12-04 08:20:00,2025-12-04 08:30:00,13.015638333333186,08:20-08:30
2025-12-09,2025-12-09 08:10:00,2025-12-09 08:20:00,42.06572166666649,08:10-08:20
2025-12-17,2025-12-17 08:10:00,2025-12-17 08:30:00,30.649985416666482,08:10-08:30
2025-12-25,2025-12-25 20:40:00,2025-12-25 21:00:00,80.15810088477303,20:40-21:00
2025-12-28,2025-12-28 08:00:00,2025-12-28 08:20:00,54.71137951388846,08:00-08:20
2025-12-29,2025-12-29 17:50:00,2025-12-29 18:00:00,12.125516666666613,17:50-18:00
2025-12-29,2025-12-29 20:40:00,2025-12-29 21:50:00,315.12385475694407,20:40-21:50
2025-12-30,2025-12-30 20:40:00,2025-12-30 20:50:00,113.00482321249865,20:40-20:50
2025-12-30,2025-12-30 21:10:00,2025-12-30 21:50:00,90.57259568749916,21:10-21:50
