plan_day,base_cost_yuan,up_cost_yuan,down_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,total_cost_yuan,q0_kwh,qfinal_kwh,u_kwh,r_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,initial_soc_kwh,end_soc_kwh,asset_adjusted_cost_yuan,interval_count
2025-02-11,53023.864637463754,0.0,-1367.0157001748667,51656.84893728889,961.1247760093895,52617.97371329828,84374.77907765287,80307.12974707241,0.0,4067.649330580456,22013.895240352114,17734.597428379166,143.11720276319613,950.3520045293253,4691.646149845135,4799.043612407409,52567.66874183411,144
2025-02-12,52436.34998125397,2597.031460520694,-1393.396210820139,53639.985230954524,438.37100361906687,54078.35623457359,84014.2610600251,81062.90348532486,1310.964793054168,4262.322367754417,21507.917664874818,17684.560689509024,78.81244481458528,2051.6228214403222,4799.043612407409,4506.6576335624995,54215.30982706455,144
2025-02-13,53049.01095635566,0.0,-2134.622395518815,50914.388560836844,618.1026606396144,51532.49122147646,84823.01974011419,77895.5822751516,0.0,6927.437464962593,20043.29287348096,16173.760416475832,105.77478823611284,2802.3455897159215,4506.6576335624995,4574.776312500001,51500.584432262134,144
2025-02-14,18757.95640364028,0.0,0.0,18757.95640364028,0.0,18757.95640364028,35899.78225682927,35899.78225682927,0.0,0.0,18514.55736886831,14939.508908694957,0.0,2522.931979989252,4574.776312500001,4638.423601487082,18728.144013478734,144
2025-02-15,18499.585448133344,923.8973081235755,0.0,19423.48275625692,0.0,19423.48275625692,35664.353922550355,36199.19720853022,534.8432859798602,0.0,17945.55273810429,14581.716182722223,0.0,3555.2695531481518,4638.423601487082,4587.514196089591,19447.328721745103,144
2025-02-16,48640.621741779905,3001.407844381139,-31.342025593625017,51610.68756056742,524.0310905311305,52134.718651098556,78457.47316202408,80139.80129561691,1776.3841745650534,94.05604097222226,22685.52569223705,18156.23003514056,126.65293468610994,359.7794732065389,4587.514196089591,4830.898391168981,52020.71749412337,144
2025-02-17,49662.29285138723,821.9615163826691,-1149.301859648876,49334.95250812102,0.0,49334.95250812102,80288.95214759979,76310.91726013672,469.85171652473963,4447.886603987816,19768.700474445308,16342.672077176387,0.0,1701.0256962011285,4830.898391168981,4464.2042879737655,49506.71202605766,144
2025-02-18,48895.607042291245,1518.0479624200586,-620.0537700863765,49793.601234624926,0.0,49793.601234624926,79291.65161245516,77747.18375536567,858.3468940946857,2402.8147511841635,22085.271947119654,17249.891977934974,0.0,820.4160028476632,4464.2042879737655,5174.4023982314775,49460.944439780214,144
2025-02-19,46183.69810196055,3071.05600969309,-259.0971493931316,48995.65696226051,4757.062344621049,53752.71930688156,75196.68951131236,77012.93367793638,2907.184582874025,1090.9404162499986,22691.303545239924,19413.14030896933,990.3675520946642,1845.8106104271264,5174.4023982314775,4026.4196900925917,54290.43440737382,144
2025-02-20,47292.91512903128,1828.428258646459,-639.6964408391084,48481.64694683863,38.418800339999464,48520.065747178625,77039.95625443682,76626.235301111,1547.7089551715253,1961.4299084973545,22084.723555364377,17551.7516381757,8.202134999999885,1108.331785588994,4026.4196900925917,4400.724625280858,48344.74131553644,144
2025-02-21,17745.463934618743,563.4124264584859,0.0,18308.87636107723,0.0,18308.87636107723,34288.693327818924,34806.8882965106,518.1949686916723,0.0,17336.43459557542,13865.530193852195,0.0,5775.721861454043,4400.724625280858,4597.371101462961,18216.767151633532,144
2025-02-22,17409.788795975022,1545.2951059291208,0.0,18955.083901904145,37.90471856874784,18992.988620472894,33664.41700502345,34857.22859244568,1192.811587422222,0.0,17393.997480048256,13989.376371419443,6.9194447916662725,3614.7640452752003,4597.371101462961,4708.217309707004,18941.068256531384,144
2025-02-23,47190.26053744681,1236.2063257885372,-514.783550124289,47911.68331311106,0.0,47911.68331311106,76887.58046445638,76143.0472719866,1001.5669837527781,1746.1001762225544,21983.885712624084,18081.72694303889,0.0,709.0348190680751,4708.217309707004,4402.906736581022,48054.690785563274,144
2025-02-24,47878.02858365288,1156.0874436704537,-1271.7539311018936,47762.36209622144,331.087809505277,48093.44990572672,77777.84248021824,74899.60334909338,719.880871996527,3598.120003121398,22706.17980155864,17854.479402136112,72.39045756944427,1917.2597905736257,4402.906736581022,5000.158111165892,47813.69736187116,144
2025-02-25,45931.467605424354,806.7884174853824,-1211.443357091646,45526.81266581809,349.71756437791583,45876.53023019601,74750.81121720823,71437.05324033694,513.9061594896971,3827.6641363609783,21112.817626606207,17519.417537916663,78.47479416666647,2100.804712480738,5000.158111165892,4535.67448853741,46094.09435903519,144
2025-02-26,45187.32194629849,1452.030672772726,-41.743940572125375,46597.60867849909,0.0,46597.60867849909,73579.83144081524,74602.72254952976,1201.5149173348118,178.62380862027985,21954.82569303456,17401.498659375,0.0,1234.5474825368744,4535.67448853741,4960.019101851851,46398.84566162261,144
2025-02-27,44367.167867226504,833.4789554366423,-406.80486830317466,44793.841954359974,4297.727332799163,49091.56928715914,72512.01588728705,71599.91102293642,472.8803765318619,1384.9852408825082,22174.67443474916,18276.32975315564,889.0695463499993,1634.0516876929012,4960.019101851851,4610.1930340642775,49255.42781731084,144
2025-02-28,17127.997741191346,0.0,0.0,17127.997741191346,0.0,17127.997741191346,33286.16553323413,33286.16553323413,0.0,0.0,17223.377472068496,14099.86157709877,0.0,6870.0560882644095,4610.1930340642775,4444.719895482853,17205.505359302886,144
2025-03-01,17101.9040984519,997.6909309577443,-138.0327847076767,17961.56224470197,0.0,17961.56224470197,33259.11105441534,33559.0745517557,563.5546257792537,263.5911284388892,16594.905629614448,13335.874701891664,0.0,6641.277690699589,4444.719895482853,4562.496404478448,17906.395727888434,144
2025-03-02,44949.44441405749,8326.269063780703,-404.71643171106604,52870.99704612712,0.0,52870.99704612712,73328.25184567593,77527.15541878817,6000.424851374422,1801.5212782621686,19644.212790856385,15904.820799420802,0.0,1429.4563606859292,4562.496404478448,4570.264805781638,52867.35832695671,144
2025-03-03,47149.922928363034,3171.210154477541,-543.2783028873013,49777.85477995327,0.0,49777.85477995327,76171.76617810364,76932.38134355842,2256.142732781254,1495.5275673264712,22810.302485755892,18497.320599804163,0.0,602.252824273364,4570.264805781638,4546.958598735091,49788.77140733387,144
2025-03-04,49562.06856263963,2440.0212080486567,-2770.273540807806,49231.81622988048,1329.2643873377745,50561.08061721826,79528.08543609973,72221.24114307632,1229.9584781791646,8536.802771202576,19946.686268032823,16800.579344315298,236.6447002245371,112.32098624999992,4546.958598735091,3831.66585739208,50896.123737263326,144
2025-03-05,49014.541961324205,3579.0378034720134,-3513.0839184085357,49080.49584638768,30.55806053333323,49111.05390692101,78896.01888491893,70680.65185394757,1805.1583626333327,10020.525393604688,21273.44896951989,16876.62488161399,6.6182999999999765,159.97404937499948,3831.66585739208,4225.96450594445,48926.364419939084,144
2025-03-06,46986.87812783754,3845.5426519704924,-2470.7402868847885,48361.680492923246,434.60681904597163,48796.287311969216,75677.66779861423,71230.80161122006,1992.5479529585793,6439.414140352748,21672.791070276053,16860.233477229864,80.91730013888878,558.5071849794301,4225.96450594445,4997.883716715278,48434.72035364416,144
2025-03-07,16707.019355336495,1618.56018949704,-308.7220150336599,18016.857529799872,0.0,18016.857529799872,32389.86739203477,32723.738114711854,927.7157874687539,593.845064791667,15094.413930913064,12445.722420795137,0.0,9152.761071260595,4997.883716715278,4754.275786986882,18130.963484084652,144
2025-03-08,16400.167424448697,0.0,0.0,16400.167424448697,0.0,16400.167424448697,31803.74232327161,31803.74232327161,0.0,0.0,15554.173094582477,12813.359858783333,0.0,9999.7895708058,4754.275786986882,4515.96506235185,16511.792167867745,144
2025-03-09,45278.424244522546,1654.5392176626606,-1986.2726566739268,44946.69080551128,0.0,44946.69080551128,73949.07156720487,68178.02317853246,1523.056151633137,7294.104540305555,21576.143563338417,17468.38787753745,0.0,736.7424427314886,4515.96506235185,4525.174405425931,44942.37714921538,144
2025-03-10,44242.8045599863,286.96672175066044,0.0,44529.77128173697,95.18552771250178,44624.95680944947,71808.48527890872,71977.34472565011,168.85944674139785,0.0,20890.545735349035,17142.102095290593,13.64471440832881,200.47434999999905,4525.174405425931,4279.8854613616195,44739.85015084919,144
2025-03-11,46483.80551199415,85.59995867706887,-1958.7957561990142,44610.60971447221,0.0,44610.60971447221,75427.95518518251,69601.2160646183,52.20116457431243,5878.940285138527,21659.9420429547,17022.61979075323,0.0,1024.9750124168352,4279.8854613616195,4859.81131029503,44338.9724468318,144
2025-03-12,44480.989824558266,1378.4067128643924,-1944.2414298915467,43915.155107531114,0.0,43915.155107531114,72343.27020543942,66249.7731274909,711.6157565037358,6805.112834452255,19528.998280772135,16460.157423281235,0.0,745.3975866666664,4859.81131029503,4146.845959344134,44249.10807791651,144
2025-03-13,42015.00511549188,5151.839837284687,-66.60950193605161,47100.23545084051,30.869492095917188,47131.10494293643,68762.58368674875,73487.26188464242,4994.961081603362,270.2828837097034,20377.048022382958,16478.94959237325,5.049810583333419,2048.595248549378,4146.845959344134,4176.2451879629625,47117.33434425137,144
2025-03-14,15815.891781939667,581.8071228517903,0.0,16397.698904791458,0.0,16397.698904791458,30597.02533635802,30961.240896930765,364.2155605727427,0.0,16210.912577908952,12501.266031677773,0.0,11222.168367366252,4176.2451879629625,4875.7709173279345,16070.041053156905,144
2025-03-15,15564.59092838859,0.0,0.0,15564.59092838859,292.5383627254778,15857.129291114068,29989.951546776996,29989.951546776996,0.0,0.0,15277.631517285232,12988.06809774618,76.33058540382022,6852.593562641765,4875.7709173279345,4194.452507611112,16176.258834225428,144
2025-03-16,42542.686489521955,2078.748179034287,-317.1374289453821,44304.29723961086,7.461179999999938,44311.75841961086,69565.76418822094,70122.36265332218,1769.3543834817256,1212.755918380485,20786.7034265368,16372.984735480557,1.6399999999999864,2359.2370289326154,4194.452507611112,4710.280329849171,44070.144667674555,144
2025-03-17,44062.60580262148,529.0548601037428,-2446.5734830146603,42145.087179710565,0.0,42145.087179710565,71225.55294021625,63336.990487225165,377.0712504942916,8265.633703485382,20782.016322198226,16214.813463607317,0.0,911.6561953009269,4710.280329849171,5397.6356158194485,41823.12996376208,144
2025-03-18,41288.81380117294,1112.2213176735488,-967.9284284420723,41433.10669040441,0.0,41433.10669040441,67681.73524252968,65102.1453403409,854.2910406581487,3433.8809428469335,19894.265590104813,16910.597959055747,0.0,992.5193426251766,5397.6356158194485,4512.921359074069,41847.50684826395,144
2025-03-19,40501.41660552772,1050.464427624864,-500.6887319753688,41051.192301177216,0.0,41051.192301177216,67157.87621143882,65957.40458580936,981.9680299917009,2182.439655621157,21514.915204841403,17107.207209965276,0.0,2084.226140933236,4512.921359074069,4868.337032358806,40884.71559981065,144
2025-03-20,38952.9422408185,2974.929675178155,0.0,41927.87191599666,0.0,41927.87191599666,63553.6176615427,66508.5468361514,2954.929174608702,0.0,20642.55084217849,17071.59932977623,0.0,728.633507082482,4868.337032358806,4478.189090568076,42110.617211931436,144
2025-03-21,14819.178845659724,1688.642268434847,-13.526252362334365,16494.294861732236,0.0,16494.294861732236,28660.870723583335,29922.722424761923,1294.2717701702582,32.4200689916681,14941.702738525035,11997.076913216546,0.0,14944.632082786768,4478.189090568076,4595.636096111111,16439.282684335878,144
2025-03-22,15166.932398112142,856.7541291523818,0.0,16023.686527264525,0.0,16023.686527264525,29342.738945297162,30007.40026719097,664.6613218938071,0.0,14824.151564251864,11675.629649702838,0.0,10977.678619308608,4595.636096111111,4964.450670934633,15850.933780417186,144
2025-03-23,39608.77353266244,3548.300453705127,-906.343082160445,42250.73090420712,0.0,42250.73090420712,64787.120304748736,64656.57876406384,3300.716996073679,3431.2585367585784,18807.855649538913,15398.407090658537,0.0,2477.410088516795,4964.450670934633,4782.179543676832,42336.106700214674,144
2025-03-24,40066.97567952747,1526.910164618169,-1036.8736362813456,40557.012207864296,0.0,40557.012207864296,65733.94812634923,63557.20707254958,1334.4861341544297,3511.2271879540795,20857.081208104395,16946.072333134547,0.0,1647.7011142464012,4782.179543676832,4724.58337193241,40583.99025470938,144
2025-03-25,38696.20877919811,2292.538067371036,-216.5649851785198,40772.18186139062,0.0,40772.18186139062,64139.691084092905,65366.65728770241,2100.0400443065837,873.0738406970753,20838.836811040343,17378.11027926385,0.0,955.8060392592552,4724.58337193241,4170.525080464441,41031.70276511422,144
2025-03-26,37388.94569266135,2579.12352779911,-569.5281073651631,39398.5411130953,0.0,39398.5411130953,61934.84173130383,62321.53947762517,2749.012668474977,2362.3149221536396,21179.34122298762,16720.93621217222,0.0,2270.5796001431104,4170.525080464441,4653.1141676286115,39172.496384667604,144
2025-03-27,38909.81420061177,1043.7611926324903,-123.01789564627234,39830.55749759799,0.0,39830.55749759799,64279.23547284732,64546.39483464065,812.4719073991857,545.3125456058564,19980.56529185909,16262.025157929424,0.0,2110.8653007109892,4653.1141676286115,4566.706088157981,39871.031042022034,144
2025-03-28,14502.350741465249,109.49588943776797,-11.299603709604089,14600.547027193414,0.0,14600.547027193414,28513.83300358914,28590.892957556418,101.23778188394607,24.1778279166665,15135.660384659095,12193.168496032717,0.0,14826.520302263376,4566.706088157981,4640.835438759259,14565.824839371775,144
2025-03-29,14597.79388022458,1249.416273242748,-20.306524245583294,15826.903629221746,0.0,15826.903629221746,28524.23275644033,29360.09439291255,878.5374398055532,42.67580333333325,14492.787595543643,11505.610860223687,0.0,18665.70847425926,4640.835438759259,4900.332207833336,15705.355342587449,144
2025-03-30,39250.41101671294,447.3709123097151,-1553.6978539246572,38144.084075098,1380.9795218577665,39525.06359695576,64095.77532727364,59676.8821334778,301.9564201049651,4720.849613900801,19368.978370282923,16146.91422884167,197.96151402777616,1307.159806064326,4900.332207833336,4391.396931263888,39763.448880500895,144
2025-03-31,36771.03341887794,2641.2509180089805,-342.4412948118548,39069.84304207507,0.0,39069.84304207507,59996.690986547175,61443.2997747874,2940.583023133923,1493.974234893697,18711.9154127155,14900.106831402889,0.0,680.1017101414612,4391.396931263888,4676.446545593527,38936.32580272306,144
2025-04-01,35945.03643295798,8405.382519754066,-440.67740357833316,43909.741549133716,0.0,43909.741549133716,59554.83341198826,66175.10092318179,8620.500544526863,2000.2330333333327,17090.31660676508,13992.69258034723,0.0,2868.6253800972722,4676.446545593527,4510.295291296295,43987.56679664654,144
2025-04-02,35322.085160777104,11725.564326973601,-845.2414846535512,46202.40800309715,864.3364365978181,47066.74443969497,58375.1428141454,66911.06835084638,11405.041392544437,2869.115855843453,17133.327748159678,14042.73584125934,127.9685251991807,3513.109569145237,4510.295291296295,4327.25044101852,47152.482647565084,144
2025-04-03,38706.104826966446,1314.525654257949,-1123.0025575990574,38897.62792362534,0.0,38897.62792362534,65335.14785933668,61485.609931747065,1165.3840227936244,5014.921950383235,21212.022644607358,16853.135520751646,0.0,1263.1925412246912,4327.25044101852,4692.364686996647,38726.60841080918,144
2025-04-04,14229.767781686367,0.0,0.0,14229.767781686367,0.0,14229.767781686367,28108.83727747992,28108.83727747992,0.0,0.0,14071.16313677471,11263.874337667834,0.0,18870.746228373046,4692.364686996647,4840.995579351857,14160.149071707187,144
2025-04-05,13957.309641411455,0.0,0.0,13957.309641411455,128.67970446048164,14085.989345871938,27743.172686747315,27743.172686747315,0.0,0.0,14031.249947652084,11808.699720452682,27.578162121834897,13504.085638336413,4840.995579351857,4348.343065069093,14316.747783561985,144
2025-04-06,38119.29544722676,631.8228638568742,-714.3527889834168,38036.76552210021,0.0,38036.76552210021,63353.65198140511,60647.941734396285,556.5662979911723,3262.2765450000006,19275.51847885071,15286.13085609792,0.0,2248.4778449768355,4348.343065069093,4711.719855925928,37866.55983326287,144
2025-04-07,36348.535481523104,0.0,0.0,36348.535481523104,0.0,36348.535481523104,60236.067330399695,60236.067330399695,0.0,0.0,18941.285157510283,15625.231744476836,0.0,3677.294634032921,4711.719855925928,4397.507892710924,36495.71236509301,144
2025-04-08,34775.25992919699,2693.17160125933,0.0,37468.43153045632,0.0,37468.43153045632,57541.38594857368,60230.837723545075,2689.4517749713905,0.0,20888.99183433065,17012.009295284024,0.0,2000.6615678317899,4397.507892710924,4295.367993292925,37516.27385934371,144
2025-04-09,36103.07974008345,4354.94151473266,0.0,40458.021254816114,0.0,40458.021254816114,60164.88941081643,65268.15967167502,5103.270260858594,0.0,20137.1615290864,16165.895450440281,0.0,2162.5825763622406,4295.367993292925,4456.707313425924,40382.44991726582,144
2025-04-10,37607.031018540656,1107.245743013688,-138.43044978260417,38575.84631177174,610.9661718399041,39186.81248361164,63356.93262507312,64264.7550132084,1496.1744158436159,588.3520277083334,21409.939395864196,17336.222853733332,91.50980656391982,5821.910377641457,4456.707313425924,4463.182932222224,39183.77930376746,144
2025-04-11,13553.592246935861,213.50920871583227,0.0,13767.101455651693,0.0,13767.101455651693,27060.69714379835,27239.799787167794,179.10264336944493,0.0,14149.446456733858,11482.228622721068,0.0,19255.931786488338,4463.182932222224,4439.652940259286,13778.122903887133,144
2025-04-12,14120.429910209225,0.0,0.0,14120.429910209225,0.0,14120.429910209225,27993.34879555553,27993.34879555553,0.0,0.0,13614.737394444415,10579.28808333333,0.0,15932.738934444444,4439.652940259286,4938.152058222225,13886.932923355384,144
2025-04-13,35530.10236448194,620.5827600344502,0.0,36150.68512451639,0.0,36150.68512451639,59116.20995980761,59460.70772891108,344.4977691034735,0.0,19833.478097448326,16359.265019627775,0.0,1710.1361677572017,4938.152058222225,4611.321213005968,36303.77269241569,144
2025-04-14,35050.31582343998,81.00430781785474,-95.66099317600052,35035.659138081835,0.0,35035.659138081835,58692.95357188991,58341.817502217,59.250001438199206,410.3860711111133,20161.25802902416,16458.907518583335,0.0,2111.435191776175,4611.321213005968,4468.778418479562,35102.426183038006,144
2025-04-15,34493.377953893534,0.0,0.0,34493.377953893534,0.0,34493.377953893534,57440.376884978396,57440.376884978396,0.0,0.0,20178.147055958925,16168.568213516668,0.0,3291.369209202803,4468.778418479562,4664.034976046296,34401.91978232928,144
2025-04-16,35195.02461481461,1831.3657188822267,-277.6229267370753,36748.76740695976,0.0,36748.76740695976,59191.805844165225,60288.846763970796,2347.8550438642155,1250.8141240586424,20744.528749598765,16714.73447876605,0.0,479.46054313808656,4664.034976046296,4762.18365205624,36702.7945671167,144
2025-04-17,36222.23312802296,133.78598096499914,-729.2200672103487,35626.79904177761,104.20389567010784,35731.002937447716,61100.75182566509,58166.614754850445,123.56674403882758,3057.7038148534734,19681.778800297805,16168.56015584184,17.763396176247443,1802.817156570728,4762.18365205624,4510.717732499999,35848.78957416786,144
2025-04-18,13150.088428113055,41.48850560683719,-23.639543284302174,13167.93739043559,0.0,13167.93739043559,26709.45722915,26692.97803251389,34.609805447221284,51.089002083333526,14315.8477751629,11256.332400569445,0.0,17279.3454745871,4510.717732499999,4887.944729513891,12991.244265034284,144
2025-04-19,13017.554040304181,378.1068719722056,-27.78834679968718,13367.872565476699,0.0,13367.872565476699,26121.189748766665,26364.22641640139,301.8818007597243,58.845133124999336,14271.362610057931,11461.482462223608,0.0,16769.667018567066,4887.944729513891,4997.190564984239,13316.701816142388,144
2025-04-20,33708.88888799623,1858.0042144294366,-362.5967032575327,35204.29639916814,0.0,35204.29639916814,55877.68020322626,56336.44983067341,1549.7888924282986,1091.0192649811474,19684.30712600859,16110.352797719435,0.0,804.7506190509235,4997.190564984239,4812.674980925934,35290.72349874105,144
2025-04-21,33476.538728221254,76.35329969054173,-596.6834665011968,32956.208561410596,206.3213999045423,33162.529961315144,56192.66527762057,54114.00929396316,47.38614763888893,2126.042131296297,18730.521325576123,15600.664204883338,45.64193209999835,2512.8837220370415,4812.674980925934,4336.072835185185,33385.770406380114,144
2025-04-22,33732.768789341666,2009.0149539061852,-277.62991421499976,35464.153829032846,0.0,35464.153829032846,56193.911075895434,57599.105820214085,2684.3426009853147,1279.1478566666656,20585.075295092265,16345.880992239136,0.0,1206.9822006942884,4336.072835185185,4700.550609391403,35293.43243959465,144
2025-04-23,34335.00446392465,0.0,-53.893696925880036,34281.11076699877,0.0,34281.11076699877,57822.48394629329,57738.80457834689,0.0,83.67936794640173,19863.470649194736,15803.781819880556,0.0,2279.199032366043,4700.550609391403,5017.916616021607,34132.45652949318,144
2025-04-24,34620.2687710211,619.8435055749717,-1154.2817866825596,34085.83048991352,0.0,34085.83048991352,58181.70344166326,53952.36443275543,450.37174232187886,4679.7107512297125,17968.419391045943,15031.283269616513,0.0,3925.1216113260025,5017.916616021607,4488.068212833506,34334.01148196682,144
2025-04-25,12674.394108331093,0.0,0.0,12674.394108331093,0.0,12674.394108331093,26018.336352566665,26018.336352566665,0.0,0.0,13378.77647125495,10780.4892991,0.0,21419.691530411714,4488.068212833506,4550.645593518523,12645.082863218231,144
2025-04-26,12181.289897658184,1401.8552833801655,-18.715727620583344,13564.429453417766,0.0,13564.429453417766,25207.147964999993,26141.26478208333,974.06074541667,39.94392833333336,14011.669615802472,11354.922474861112,0.0,23414.32400780864,4550.645593518523,4544.567720117289,13567.276329318904,144
2025-04-27,31072.51019403808,3813.2009339912893,-90.40450868694802,34795.306619342424,0.0,34795.306619342424,51915.384107214806,54601.70071214805,3084.323526808244,398.00692187500044,19975.175503024177,16112.41331960555,0.0,2165.467345396093,4544.567720117289,4619.544206610655,34760.187633068934,144
2025-04-28,32373.775775297818,9631.432204444287,0.0,42005.2079797421,0.0,42005.2079797421,53645.28230074074,63694.78832045941,10049.50601971867,0.0,17307.525385810186,13963.405995289178,0.0,3728.7016132717413,4619.544206610655,4681.421503518516,41976.224653870464,144
2025-04-29,33206.98666120136,103.83915423723883,-408.44513440581807,32902.38068103278,810.5467375699947,33712.927418602776,54929.17614209465,53969.31491530452,100.81754784096888,1060.6787746310958,18374.943822422832,14948.000574708334,117.39704395833257,3226.554994881689,4681.421503518516,4609.98141624537,33746.389955481514,144
2025-04-30,35902.91656082514,0.0,-2222.592489150537,33680.3240716746,948.3734216977396,34628.69749337234,60845.47931123456,53115.83033817901,0.0,7729.64897305555,18033.6820855084,14790.663713299306,166.92095073875964,1782.878483375342,4609.98141624537,4406.224500648149,34724.13723263808,144
2025-05-01,33635.67567054678,4453.04442241141,-924.1810788710374,37164.539014087146,4559.973833807152,41724.5128478943,55891.94908224706,55494.31450762134,2923.3982859693942,3321.0328605951117,18507.124354853393,15774.933991666667,708.0258902777776,2458.7712347123966,4406.224500648149,3534.9319848310183,42132.62626230304,144
2025-05-02,12832.800033048148,3830.4772026176793,0.0,16663.277235665828,1664.9894417701366,18328.266677435964,26252.495256999995,28835.680095693744,2583.1848386937495,0.0,13861.890508233024,11107.035681766667,307.97048552569663,12098.47567141975,3534.9319848310183,3669.482684722222,18265.243129606923,144
2025-05-03,15074.30025389219,286.0181112063245,-177.5838034515944,15182.73456164692,1553.4816100329435,16736.216171679862,28576.377822083334,28475.73476516101,234.6520844999996,335.2951414223246,14197.970475714752,11058.934452495618,317.2280497556541,16786.75514169753,3669.482684722222,4159.951165648149,16506.480735214158,144
2025-05-04,38558.56659244816,2645.0910976702544,-2739.7906819754658,38463.867008142945,1076.0237519470597,39539.890760090006,63854.733814941814,56163.36346281087,1346.4990416576363,9037.869393788575,17523.835664848248,14404.638881110417,189.85888804984893,1499.3582337895623,4159.951165648149,3926.248951666666,39649.35687711893,144
2025-05-05,35364.29573130724,1533.733001274828,0.0,36898.02873258207,2758.2531659833485,39656.281898565416,57812.72423320986,59793.64191066101,1980.9176774511498,0.0,20997.476440895065,16819.70957104167,396.69429166666885,936.5625324742871,3926.248951666666,4135.411558425924,39558.31013355938,144
2025-05-06,36038.28712339271,945.684398278229,-924.7745039214869,36059.19701774945,1455.9900055102637,37515.187023259714,59272.61082662551,56926.18643838219,567.051499097218,2913.4758873405435,20704.758882422833,17178.392792516668,237.23144442778013,766.9694262371376,4135.411558425924,3682.5914498101856,37727.28796213533,144
2025-05-07,38644.152281996714,1641.0403402878087,-845.4155616161652,39439.77706066836,605.9954971263282,40045.772557794684,64377.4496996761,62040.23396478782,973.4977969861176,3310.7135318744,20016.13058409722,15988.328429847916,86.86862057430164,3031.4544811128203,3682.5914498101856,3932.299609,39928.809256030174,144
2025-05-08,36625.62790206941,1022.3405411238518,-168.79713943844567,37479.17130375482,243.22893262499974,37722.40023637982,59210.8346010288,60248.587546026116,1311.4764727709228,273.72352777361164,20460.811054563615,16075.924677981942,35.99924999999996,73.18801944444363,3932.299609,4484.891027016207,37463.56641618103,144
2025-05-09,16334.937639276228,0.0,-818.8358442487585,15516.101795027469,0.0,15516.101795027469,29430.824692,28044.18858859722,0.0,1386.6361034027777,14316.703735339504,11460.073598694446,0.0,16688.17260195216,4484.891027016207,4636.509279161264,15445.083805722725,144
2025-05-10,15401.13888540593,1266.2774223300282,-720.2331371326859,15947.183170603272,313.26066753738405,16260.443838140656,27736.361456344064,27484.761187555967,989.1419583302402,1240.7422271183386,14637.833436899005,12251.065042299999,66.69382729681038,13043.641336920435,4636.509279161264,4198.264880925926,16465.71751427409,144
