plan_day,issue_time,interval_start,interval_end,time_index,forecast_arm,forecast_model_id,load_forecast_kw,pv_forecast_kw,load_actual_kw,pv_actual_kw,planned_grid_kwh,charge_kwh,discharge_kwh,commanded_charge_kwh,commanded_discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh,price_yuan_per_kwh,plan_cost_yuan,emergency_cost_yuan
2025-02-01,2025-02-01T00:00:00,2025-02-01T08:00:00,2025-02-01T08:10:00,47,B0,Q2V2-SW2-REC5,3761.65,1992.405,3803.65,2004.1125,0.0,0.0,299.92291666666665,0.0,361.16134999999997,0.0,0.0,3847.463555555558,3514.2158703703726,1.1617,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T08:10:00,2025-02-01T08:20:00,48,B0,Q2V2-SW2-REC5,3760.0170500000004,2295.56708,3545.4639,2332.1065,0.0,0.0,202.22623333333343,0.0,299.92291666666665,0.0,0.0,3514.2158703703726,3289.5200555555575,1.1683,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T08:20:00,2025-02-01T08:30:00,49,B0,Q2V2-SW2-REC5,3825.4325,2586.7122600000002,3411.349,2632.5934,0.0,0.0,129.7926,0.0,202.22623333333343,0.0,0.0,3289.5200555555575,3145.3060555555576,1.0956,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T08:30:00,2025-02-01T08:40:00,50,B0,Q2V2-SW2-REC5,3887.51,2876.8200000000006,3445.37,2927.6625,0.0,0.0,86.28458333333327,0.0,129.7926,0.0,0.0,3145.3060555555576,3049.4342962962983,1.0849,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T08:40:00,2025-02-01T08:50:00,51,B0,Q2V2-SW2-REC5,3866.9678,3197.1333,3467.1139,3251.299,0.0,0.0,35.96915000000001,0.0,86.28458333333327,0.0,0.0,3049.4342962962983,3009.468574074076,1.061,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T08:50:00,2025-02-01T09:00:00,52,B0,Q2V2-SW2-REC5,4018.22595,3501.58402,3894.4802,3519.7566,0.0,0.0,35.96915000000001,0.0,35.96915000000001,26.484783333333326,0.0,3009.468574074076,2969.502851851854,1.043,0.0,138.11814508333327
2025-02-01,2025-02-01T00:00:00,2025-02-01T09:00:00,2025-02-01T09:10:00,53,B0,Q2V2-SW2-REC5,4335.0,3764.085,4422.76,3731.7,0.0,0.0,62.45393333333334,0.0,62.45393333333334,52.722733333333395,0.0,2969.502851851854,2900.1095925925947,1.036,0.0,273.103758666667
2025-02-01,2025-02-01T00:00:00,2025-02-01T09:10:00,2025-02-01T09:20:00,54,B0,Q2V2-SW2-REC5,4512.79155,4009.8087399999995,4267.5205,3992.5758,0.0,0.0,45.824116666666555,0.0,115.17666666666673,0.0,0.0,2900.1095925925947,2849.19390740741,1.0147,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T09:20:00,2025-02-01T09:30:00,55,B0,Q2V2-SW2-REC5,4445.7339,4304.5151399999995,4190.1702,4378.3332,0.0,0.0,0.0,0.0,45.824116666666555,0.0,31.360500000000002,2849.19390740741,2849.19390740741,0.9922,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T09:30:00,2025-02-01T09:40:00,56,B0,Q2V2-SW2-REC5,4325.855,4599.51,4418.32,4788.525,0.0,31.360500000000002,0.0,31.360500000000002,0.0,0.0,30.34033333333332,2849.19390740741,2877.41835740741,0.97,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T09:40:00,2025-02-01T09:50:00,57,B0,Q2V2-SW2-REC5,4435.938700000001,4789.70682,4399.2754,5029.9241,0.0,61.70083333333332,0.0,61.70083333333332,0.0,0.0,43.40728333333334,2877.41835740741,2932.94910740741,0.9422,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T09:50:00,2025-02-01T10:00:00,58,B0,Q2V2-SW2-REC5,4460.64465,5031.831259999999,4182.7342,5203.9177,0.0,105.10811666666666,0.0,105.10811666666666,0.0,0.0,65.0891333333334,2932.94910740741,3027.5464124074097,0.9569,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T10:00:00,2025-02-01T10:10:00,59,B0,Q2V2-SW2-REC5,4310.6849999999995,5338.4325,4071.53,5364.1125,0.0,170.19725000000005,0.0,170.19725000000005,0.0,0.0,45.233166666666534,3027.5464124074097,3180.7239374074097,0.9977,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T10:10:00,2025-02-01T10:20:00,60,B0,Q2V2-SW2-REC5,4239.46365,5563.06036,4268.5932,5471.099,0.0,200.41763333333336,0.0,215.4304166666666,0.0,0.0,0.0,3180.7239374074097,3361.0998074074096,0.9919,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T10:20:00,2025-02-01T10:30:00,61,B0,Q2V2-SW2-REC5,4348.177,5761.63772,4240.2423,5601.7634,0.0,200.41763333333336,0.0,200.41763333333336,0.0,0.0,26.50254999999993,3361.0998074074096,3541.4756774074094,0.9588,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T10:30:00,2025-02-01T10:40:00,62,B0,Q2V2-SW2-REC5,4470.65,5915.46,4001.96,5755.3125,0.0,226.92018333333328,0.0,226.92018333333328,0.0,0.0,65.30523333333338,3541.4756774074094,3745.7038424074094,0.9549,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T10:40:00,2025-02-01T10:50:00,63,B0,Q2V2-SW2-REC5,4343.00335,5940.6088,4072.3226,5878.849,0.0,292.22541666666666,0.0,292.22541666666666,0.0,0.0,8.862316666666743,3745.7038424074094,4008.7067174074095,0.9839,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T10:50:00,2025-02-01T11:00:00,64,B0,Q2V2-SW2-REC5,4203.03525,5994.830959999999,4068.783,6128.0874,0.0,301.0877333333334,0.0,301.0877333333334,0.0,0.0,42.129666666666594,4008.7067174074095,4279.6856774074095,0.799,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T11:00:00,2025-02-01T11:10:00,65,B0,Q2V2-SW2-REC5,4230.89,6123.96,3917.55,6361.65,0.0,343.2174,0.0,343.2174,0.0,0.0,64.13259999999991,4279.6856774074095,4588.58133740741,0.5025,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T11:10:00,2025-02-01T11:20:00,66,B0,Q2V2-SW2-REC5,4355.69085,6218.92682,3946.1661,6277.0669,257.6188883333331,646.1023549999998,0.0,664.9688883333331,0.0,0.0,0.0,4588.58133740741,5170.073456907409,0.4662,120.10192574099987,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T11:20:00,2025-02-01T11:30:00,67,B0,Q2V2-SW2-REC5,4267.3235,6249.00288,3936.6103,6308.0507,0.0,388.4834666666666,0.0,388.4834666666666,0.0,0.0,6.756600000000162,5170.073456907409,5519.708576907409,0.5007,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T11:30:00,2025-02-01T11:40:00,68,B0,Q2V2-SW2-REC5,4113.325,6273.795,3927.21,6594.375,0.0,395.24006666666673,0.0,395.24006666666673,0.0,0.0,49.2874333333333,5519.708576907409,5875.424636907409,0.4827,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T11:40:00,2025-02-01T11:50:00,69,B0,Q2V2-SW2-REC5,4318.8392,6372.21624,4153.2513,6817.8939,0.0,444.10710000000006,0.0,444.52750000000003,0.0,0.0,0.0,5875.424636907409,6275.121026907409,0.4785,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T11:50:00,2025-02-01T12:00:00,70,B0,Q2V2-SW2-REC5,4384.6803500000005,6429.93194,4080.8969,6770.5009,171.16565166666703,615.2727516666672,0.0,615.2727516666672,0.0,0.0,4.16023333333294,6275.121026907409,6828.866503407409,0.4662,79.79742680700016,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T12:00:00,2025-02-01T12:10:00,71,B0,Q2V2-SW2-REC5,4187.56,6394.845,3840.2,6603.9375,529.3858333333332,833.3333333333333,0.0,833.3333333333333,0.0,0.0,156.6754166666667,6828.866503407409,7578.866503407409,0.4432,234.62380133333323,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T12:10:00,2025-02-01T12:20:00,72,B0,Q2V2-SW2-REC5,4108.7633000000005,6329.810039999999,4061.0483,6632.8992,669.9734210699685,833.3333333333333,0.0,833.3333333333333,0.0,0.0,265.28190440330195,7578.866503407409,8328.86650340741,0.4411,295.5252760339631,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T12:20:00,2025-02-01T12:30:00,73,B0,Q2V2-SW2-REC5,4100.8225999999995,6308.29916,3978.5628,6536.8864,318.93285382715806,745.3201204938247,0.0,747.5746704938248,0.0,0.0,0.0,8328.86650340741,8999.65461185185,0.4551,145.14634177673963,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T12:30:00,2025-02-01T12:40:00,74,B0,Q2V2-SW2-REC5,4082.635,6314.9925,3564.13,6314.475,598.3233333333333,833.3333333333333,0.0,833.3333333333333,0.0,0.0,223.38083333333338,8999.65461185185,9749.65461185185,0.4463,267.0317036666666,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T12:40:00,2025-02-01T12:50:00,75,B0,Q2V2-SW2-REC5,4063.70665,6263.738,3606.685,6312.5866,809.8195716666662,833.3333333333333,0.0,833.3333333333333,0.0,0.0,427.46983833333275,9749.65461185185,10499.65461185185,0.4113,333.0787898264998,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T12:50:00,2025-02-01T13:00:00,76,B0,Q2V2-SW2-REC5,4091.64335,6148.91626,3800.0122,6353.9385,0.0,333.7170979423879,0.0,333.7170979423879,0.0,0.0,91.93728539094536,10499.65461185185,10800.0,0.5682,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T13:00:00,2025-02-01T13:10:00,77,B0,Q2V2-SW2-REC5,4149.995000000001,6053.58,3832.09,6313.35,0.0,0.0,0.0,0.0,0.0,0.0,413.5433333333333,10800.0,10800.0,0.8279,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T13:10:00,2025-02-01T13:20:00,78,B0,Q2V2-SW2-REC5,4150.26535,6056.77752,3716.2454,6246.1375,0.0,0.0,0.0,0.0,0.0,0.0,421.64868333333334,10800.0,10800.0,0.8636,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T13:20:00,2025-02-01T13:30:00,79,B0,Q2V2-SW2-REC5,4016.21555,5963.484839999999,3639.0264,6175.373,0.0,0.0,0.0,0.0,0.0,0.0,422.7244333333331,10800.0,10800.0,0.8416,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T13:30:00,2025-02-01T13:40:00,80,B0,Q2V2-SW2-REC5,3894.94,5785.5,3642.08,6103.6875,0.0,0.0,0.0,0.0,0.0,0.0,410.2679166666667,10800.0,10800.0,0.8618,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T13:40:00,2025-02-01T13:50:00,81,B0,Q2V2-SW2-REC5,4016.07595,5719.5491600000005,3637.91,5992.7643,0.0,0.0,0.0,0.0,0.0,0.0,392.4757166666667,10800.0,10800.0,0.8623,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T13:50:00,2025-02-01T14:00:00,82,B0,Q2V2-SW2-REC5,4076.5254,5606.29012,3749.5633,5691.8061,0.0,0.0,0.0,0.0,0.0,0.0,323.70713333333333,10800.0,10800.0,0.9026,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T14:00:00,2025-02-01T14:10:00,83,B0,Q2V2-SW2-REC5,3978.21,5388.8025,3849.87,5251.125,0.0,0.0,0.0,0.0,0.0,0.0,233.54250000000002,10800.0,10800.0,0.9754,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T14:10:00,2025-02-01T14:20:00,84,B0,Q2V2-SW2-REC5,3900.63665,5172.65294,3676.3403,4893.7405,0.0,0.0,0.0,0.0,0.0,0.0,202.90003333333334,10800.0,10800.0,1.0002,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T14:20:00,2025-02-01T14:30:00,85,B0,Q2V2-SW2-REC5,3779.6971,4937.09044,3619.6065,4617.2194,0.0,0.0,0.0,0.0,0.0,0.0,166.26881666666668,10800.0,10800.0,0.9978,0.0,0.0
