day,issue_time,schedule,release_hour,block_start,block_end_exclusive,soc_kwh,accepted,keep_score_yuan,new_score_yuan,changed_intervals,risk_days,risk_day_first,risk_day_last,gate_days,gate_day_first,gate_day_last,load_source_max,load_correction_source_max,price_max_source_time,price_current_actual_step,lp_residual_kwh,planned_mutex_violations
2025-02-13 00:00:00,2025-02-13 06:00:00,M1,6,35,71,10790.630814814815,False,,,0,43,2025-01-01 00:00:00,2025-02-12 00:00:00,0,,,2025-02-13 00:10:00,2025-02-13 06:00:00,2025-02-13 06:00:00,35,9.094947017729282e-13,0
2025-02-14 00:00:00,2025-02-14 06:00:00,M1,6,35,71,8935.58244829012,False,,,0,44,2025-01-01 00:00:00,2025-02-13 00:00:00,0,,,2025-02-14 00:10:00,2025-02-14 06:00:00,2025-02-14 06:00:00,35,2.2737367544323206e-13,0
2025-02-15 00:00:00,2025-02-15 06:00:00,M1,6,35,71,7074.375554469137,False,,,0,45,2025-01-01 00:00:00,2025-02-14 00:00:00,0,,,2025-02-15 00:10:00,2025-02-15 06:00:00,2025-02-15 06:00:00,35,0.0,0
2025-02-16 00:00:00,2025-02-16 06:00:00,M1,6,35,71,10743.526265833334,False,,,0,46,2025-01-01 00:00:00,2025-02-15 00:00:00,0,,,2025-02-16 00:10:00,2025-02-16 06:00:00,2025-02-16 06:00:00,35,9.094947017729282e-13,0
2025-02-17 00:00:00,2025-02-17 06:00:00,M1,6,35,71,10800.0,False,,,0,47,2025-01-01 00:00:00,2025-02-16 00:00:00,0,,,2025-02-17 00:10:00,2025-02-17 06:00:00,2025-02-17 06:00:00,35,4.547473508864641e-13,0
2025-02-18 00:00:00,2025-02-18 06:00:00,M1,6,35,71,10792.94213888889,False,,,0,48,2025-01-01 00:00:00,2025-02-17 00:00:00,0,,,2025-02-18 00:10:00,2025-02-18 06:00:00,2025-02-18 06:00:00,35,9.094947017729282e-13,0
2025-02-19 00:00:00,2025-02-19 06:00:00,M1,6,35,71,10800.0,False,,,0,49,2025-01-01 00:00:00,2025-02-18 00:00:00,0,,,2025-02-19 00:10:00,2025-02-19 06:00:00,2025-02-19 06:00:00,35,4.547473508864641e-13,0
2025-02-20 00:00:00,2025-02-20 06:00:00,M1,6,35,71,10717.396645092591,False,,,0,50,2025-01-01 00:00:00,2025-02-19 00:00:00,0,,,2025-02-20 00:10:00,2025-02-20 06:00:00,2025-02-20 06:00:00,35,0.0,0
2025-02-21 00:00:00,2025-02-21 06:00:00,M1,6,35,71,7154.241271805552,False,,,0,51,2025-01-01 00:00:00,2025-02-20 00:00:00,0,,,2025-02-21 00:10:00,2025-02-21 06:00:00,2025-02-21 06:00:00,35,4.547473508864641e-13,0
2025-02-22 00:00:00,2025-02-22 06:00:00,M1,6,35,71,6548.392709756168,False,,,0,52,2025-01-01 00:00:00,2025-02-21 00:00:00,0,,,2025-02-22 00:10:00,2025-02-22 06:00:00,2025-02-22 06:00:00,35,9.094947017729282e-13,0
2025-02-23 00:00:00,2025-02-23 06:00:00,M1,6,35,71,10639.401880370373,False,,,0,53,2025-01-01 00:00:00,2025-02-22 00:00:00,0,,,2025-02-23 00:10:00,2025-02-23 06:00:00,2025-02-23 06:00:00,35,9.094947017729282e-13,0
2025-02-24 00:00:00,2025-02-24 06:00:00,M1,6,35,71,10800.0,False,,,0,54,2025-01-01 00:00:00,2025-02-23 00:00:00,0,,,2025-02-24 00:10:00,2025-02-24 06:00:00,2025-02-24 06:00:00,35,0.0,0
2025-02-25 00:00:00,2025-02-25 06:00:00,M1,6,35,71,10756.294277777777,False,,,0,55,2025-01-01 00:00:00,2025-02-24 00:00:00,0,,,2025-02-25 00:10:00,2025-02-25 06:00:00,2025-02-25 06:00:00,35,2.2737367544323206e-13,0
2025-02-26 00:00:00,2025-02-26 06:00:00,M1,6,35,71,10796.907666666666,False,,,0,56,2025-01-01 00:00:00,2025-02-25 00:00:00,0,,,2025-02-26 00:10:00,2025-02-26 06:00:00,2025-02-26 06:00:00,35,9.094947017729282e-13,0
2025-02-27 00:00:00,2025-02-27 06:00:00,M1,6,35,71,10800.0,False,,,0,57,2025-01-01 00:00:00,2025-02-26 00:00:00,0,,,2025-02-27 00:10:00,2025-02-27 06:00:00,2025-02-27 06:00:00,35,1.8189894035458565e-12,0
2025-02-28 00:00:00,2025-02-28 06:00:00,M1,6,35,71,6366.134815154319,False,,,0,58,2025-01-01 00:00:00,2025-02-27 00:00:00,0,,,2025-02-28 00:10:00,2025-02-28 06:00:00,2025-02-28 06:00:00,35,9.094947017729282e-13,0
2025-03-01 00:00:00,2025-03-01 06:00:00,M1,6,35,71,7909.2973113888875,False,,,0,59,2025-01-01 00:00:00,2025-02-28 00:00:00,0,,,2025-03-01 00:10:00,2025-03-01 06:00:00,2025-03-01 06:00:00,35,9.094947017729282e-13,0
2025-03-02 00:00:00,2025-03-02 06:00:00,M1,6,35,71,10800.0,False,,,0,60,2025-01-01 00:00:00,2025-03-01 00:00:00,0,,,2025-03-02 00:10:00,2025-03-02 06:00:00,2025-03-02 06:00:00,35,9.094947017729282e-13,0
2025-03-03 00:00:00,2025-03-03 06:00:00,M1,6,35,71,10800.0,False,,,0,60,2025-01-02 00:00:00,2025-03-02 00:00:00,1,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-03-03 00:10:00,2025-03-03 06:00:00,2025-03-03 06:00:00,35,0.0,0
2025-03-04 00:00:00,2025-03-04 06:00:00,M1,6,35,71,10800.0,False,,,0,60,2025-01-03 00:00:00,2025-03-03 00:00:00,2,2025-01-01 00:00:00,2025-01-02 00:00:00,2025-03-04 00:10:00,2025-03-04 06:00:00,2025-03-04 06:00:00,35,4.547473508864641e-13,0
2025-03-05 00:00:00,2025-03-05 06:00:00,M1,6,35,71,10800.0,False,,,0,60,2025-01-04 00:00:00,2025-03-04 00:00:00,3,2025-01-01 00:00:00,2025-01-03 00:00:00,2025-03-05 00:10:00,2025-03-05 06:00:00,2025-03-05 06:00:00,35,2.2737367544323206e-13,0
2025-03-06 00:00:00,2025-03-06 06:00:00,M1,6,35,71,10800.0,False,,,0,60,2025-01-05 00:00:00,2025-03-05 00:00:00,4,2025-01-01 00:00:00,2025-01-04 00:00:00,2025-03-06 00:10:00,2025-03-06 06:00:00,2025-03-06 06:00:00,35,1.8189894035458565e-12,0
2025-03-07 00:00:00,2025-03-07 06:00:00,M1,6,35,71,7306.718425413581,False,,,0,60,2025-01-06 00:00:00,2025-03-06 00:00:00,5,2025-01-01 00:00:00,2025-01-05 00:00:00,2025-03-07 00:10:00,2025-03-07 06:00:00,2025-03-07 06:00:00,35,4.547473508864641e-13,0
2025-03-08 00:00:00,2025-03-08 06:00:00,M1,6,35,71,5872.071657592591,False,,,0,60,2025-01-07 00:00:00,2025-03-07 00:00:00,6,2025-01-01 00:00:00,2025-01-06 00:00:00,2025-03-08 00:10:00,2025-03-08 06:00:00,2025-03-08 06:00:00,35,9.094947017729282e-13,0
2025-03-09 00:00:00,2025-03-09 06:00:00,M1,6,35,71,10800.0,False,1772.7810745365916,8698.524354737381,0,60,2025-01-08 00:00:00,2025-03-08 00:00:00,7,2025-01-01 00:00:00,2025-01-07 00:00:00,2025-03-09 00:10:00,2025-03-09 06:00:00,2025-03-09 06:00:00,35,9.094947017729282e-13,0
2025-03-10 00:00:00,2025-03-10 06:00:00,M1,6,35,71,10800.0,True,9841.847943444136,8510.226160956434,8,60,2025-01-09 00:00:00,2025-03-09 00:00:00,8,2025-01-01 00:00:00,2025-01-08 00:00:00,2025-03-10 00:10:00,2025-03-10 06:00:00,2025-03-10 06:00:00,35,9.094947017729282e-13,0
2025-03-11 00:00:00,2025-03-11 06:00:00,M1,6,35,71,10800.0,True,6618.353518503033,2965.0246766780747,12,60,2025-01-10 00:00:00,2025-03-10 00:00:00,9,2025-01-01 00:00:00,2025-01-09 00:00:00,2025-03-11 00:10:00,2025-03-11 06:00:00,2025-03-11 06:00:00,35,9.094947017729282e-13,0
2025-03-12 00:00:00,2025-03-12 06:00:00,M1,6,35,71,10800.0,False,1191.3852543848643,4813.241589448226,0,60,2025-01-11 00:00:00,2025-03-11 00:00:00,10,2025-01-01 00:00:00,2025-01-10 00:00:00,2025-03-12 00:10:00,2025-03-12 06:00:00,2025-03-12 06:00:00,35,7.105427357601002e-15,0
2025-03-13 00:00:00,2025-03-13 06:00:00,M1,6,35,71,10800.0,False,1775.4476312338238,4157.507064915807,0,60,2025-01-12 00:00:00,2025-03-12 00:00:00,11,2025-01-01 00:00:00,2025-01-11 00:00:00,2025-03-13 00:10:00,2025-03-13 06:00:00,2025-03-13 06:00:00,35,0.0,0
2025-03-14 00:00:00,2025-03-14 06:00:00,M1,6,35,71,5733.946961108026,False,-6077.624153105572,-6077.624153105572,0,60,2025-01-13 00:00:00,2025-03-13 00:00:00,12,2025-01-01 00:00:00,2025-01-12 00:00:00,2025-03-14 00:10:00,2025-03-14 06:00:00,2025-03-14 06:00:00,35,4.547473508864641e-13,0
2025-03-15 00:00:00,2025-03-15 06:00:00,M1,6,35,71,5034.109747354938,False,-3162.479335901784,-3162.479335901784,0,60,2025-01-14 00:00:00,2025-03-14 00:00:00,13,2025-01-01 00:00:00,2025-01-13 00:00:00,2025-03-15 00:10:00,2025-03-15 06:00:00,2025-03-15 06:00:00,35,4.547473508864641e-13,0
2025-03-16 00:00:00,2025-03-16 06:00:00,M1,6,35,71,10760.557483666662,False,1616.2646109070563,2046.165936521547,0,60,2025-01-15 00:00:00,2025-03-15 00:00:00,14,2025-01-01 00:00:00,2025-01-14 00:00:00,2025-03-16 00:10:00,2025-03-16 06:00:00,2025-03-16 06:00:00,35,4.547473508864641e-13,0
2025-03-17 00:00:00,2025-03-17 06:00:00,M1,6,35,71,10800.0,False,-1062.6488899586368,-215.7407179471516,0,60,2025-01-16 00:00:00,2025-03-16 00:00:00,14,2025-01-02 00:00:00,2025-01-15 00:00:00,2025-03-17 00:10:00,2025-03-17 06:00:00,2025-03-17 06:00:00,35,4.547473508864641e-13,0
2025-03-18 00:00:00,2025-03-18 06:00:00,M1,6,35,71,10800.0,False,126.39296312199738,2751.9538455717566,0,60,2025-01-17 00:00:00,2025-03-17 00:00:00,14,2025-01-03 00:00:00,2025-01-16 00:00:00,2025-03-18 00:10:00,2025-03-18 06:00:00,2025-03-18 06:00:00,35,4.547473508864641e-13,0
2025-03-19 00:00:00,2025-03-19 06:00:00,M1,6,35,71,10800.0,True,1213.954139577794,395.8958821767414,11,60,2025-01-18 00:00:00,2025-03-18 00:00:00,14,2025-01-04 00:00:00,2025-01-17 00:00:00,2025-03-19 00:10:00,2025-03-19 06:00:00,2025-03-19 06:00:00,35,9.094947017729282e-13,0
2025-03-20 00:00:00,2025-03-20 06:00:00,M1,6,35,71,10759.471808703704,False,188.1727408187403,886.2565146213041,0,60,2025-01-19 00:00:00,2025-03-19 00:00:00,14,2025-01-05 00:00:00,2025-01-18 00:00:00,2025-03-20 00:10:00,2025-03-20 06:00:00,2025-03-20 06:00:00,35,9.094947017729282e-13,0
2025-03-21 00:00:00,2025-03-21 06:00:00,M1,6,35,71,4131.76685255247,True,-4478.666657800569,-5223.587032950824,4,60,2025-01-20 00:00:00,2025-03-20 00:00:00,14,2025-01-06 00:00:00,2025-01-19 00:00:00,2025-03-21 00:10:00,2025-03-21 06:00:00,2025-03-21 06:00:00,35,1.8189894035458565e-12,0
2025-03-22 00:00:00,2025-03-22 06:00:00,M1,6,35,71,4897.8569314320985,False,-5466.871347509626,-5466.871347509626,0,60,2025-01-21 00:00:00,2025-03-21 00:00:00,14,2025-01-07 00:00:00,2025-01-20 00:00:00,2025-03-22 00:10:00,2025-03-22 06:00:00,2025-03-22 06:00:00,35,4.547473508864641e-13,0
2025-03-23 00:00:00,2025-03-23 06:00:00,M1,6,35,71,10694.822523222225,False,-983.8457286961124,265.76259608942706,0,60,2025-01-22 00:00:00,2025-03-22 00:00:00,14,2025-01-08 00:00:00,2025-01-21 00:00:00,2025-03-23 00:10:00,2025-03-23 06:00:00,2025-03-23 06:00:00,35,9.094947017729282e-13,0
2025-03-24 00:00:00,2025-03-24 06:00:00,M1,6,35,71,10768.88300925926,False,-2599.8414615219435,-2016.2701946461898,0,60,2025-01-23 00:00:00,2025-03-23 00:00:00,14,2025-01-09 00:00:00,2025-01-22 00:00:00,2025-03-24 00:10:00,2025-03-24 06:00:00,2025-03-24 06:00:00,35,4.547473508864641e-13,0
2025-03-25 00:00:00,2025-03-25 06:00:00,M1,6,35,71,10623.544495530865,False,-412.9338317907157,1278.7656871976203,0,60,2025-01-24 00:00:00,2025-03-24 00:00:00,14,2025-01-10 00:00:00,2025-01-23 00:00:00,2025-03-25 00:10:00,2025-03-25 06:00:00,2025-03-25 06:00:00,35,9.094947017729282e-13,0
2025-03-26 00:00:00,2025-03-26 06:00:00,M1,6,35,71,10712.806468364195,True,1469.3865632021536,-2143.5817325031335,5,60,2025-01-25 00:00:00,2025-03-25 00:00:00,14,2025-01-11 00:00:00,2025-01-24 00:00:00,2025-03-26 00:10:00,2025-03-26 06:00:00,2025-03-26 06:00:00,35,4.547473508864641e-13,0
2025-03-27 00:00:00,2025-03-27 06:00:00,M1,6,35,71,10632.622608055552,False,-3272.829361785312,-2546.8495072394753,0,60,2025-01-26 00:00:00,2025-03-26 00:00:00,14,2025-01-12 00:00:00,2025-01-25 00:00:00,2025-03-27 00:10:00,2025-03-27 06:00:00,2025-03-27 06:00:00,35,4.547473508864641e-13,0
2025-03-28 00:00:00,2025-03-28 06:00:00,M1,6,35,71,4940.497304012347,False,-5548.176,-5548.176,0,60,2025-01-27 00:00:00,2025-03-27 00:00:00,14,2025-01-13 00:00:00,2025-01-26 00:00:00,2025-03-28 00:10:00,2025-03-28 06:00:00,2025-03-28 06:00:00,35,9.094947017729282e-13,0
2025-03-29 00:00:00,2025-03-29 06:00:00,M1,6,35,71,4218.46375237037,False,-6056.782044076013,-6056.782044076013,0,60,2025-01-28 00:00:00,2025-03-28 00:00:00,14,2025-01-14 00:00:00,2025-01-27 00:00:00,2025-03-29 00:10:00,2025-03-29 06:00:00,2025-03-29 06:00:00,35,1.8189894035458565e-12,0
2025-03-30 00:00:00,2025-03-30 06:00:00,M1,6,35,71,10481.322364253083,False,-2521.9687489614053,-2182.1002395690166,0,60,2025-01-29 00:00:00,2025-03-29 00:00:00,14,2025-01-15 00:00:00,2025-01-28 00:00:00,2025-03-30 00:10:00,2025-03-30 06:00:00,2025-03-30 06:00:00,35,4.547473508864641e-13,0
2025-03-31 00:00:00,2025-03-31 06:00:00,M1,6,35,71,9974.138657888887,False,-3521.3208466358524,-2384.267146477564,0,60,2025-01-30 00:00:00,2025-03-30 00:00:00,14,2025-01-16 00:00:00,2025-01-29 00:00:00,2025-03-31 00:10:00,2025-03-31 06:00:00,2025-03-31 06:00:00,35,4.547473508864641e-13,0
2025-04-01 00:00:00,2025-04-01 06:00:00,M1,6,35,71,10187.825679617285,True,-967.912508958029,-1140.5823721623005,9,60,2025-01-31 00:00:00,2025-03-31 00:00:00,14,2025-01-17 00:00:00,2025-01-30 00:00:00,2025-04-01 00:10:00,2025-04-01 06:00:00,2025-04-01 06:00:00,35,4.547473508864641e-13,0
2025-04-02 00:00:00,2025-04-02 06:00:00,M1,6,35,71,10305.204752543215,True,1648.3328402913296,1632.9361570361966,17,60,2025-02-01 00:00:00,2025-04-01 00:00:00,14,2025-01-18 00:00:00,2025-01-31 00:00:00,2025-04-02 00:10:00,2025-04-02 06:00:00,2025-04-02 06:00:00,35,9.094947017729282e-13,0
2025-04-03 00:00:00,2025-04-03 06:00:00,M1,6,35,71,10639.967381462966,False,-2531.1060870249016,-818.8792946386696,0,60,2025-02-02 00:00:00,2025-04-02 00:00:00,14,2025-01-19 00:00:00,2025-02-01 00:00:00,2025-04-03 00:10:00,2025-04-03 06:00:00,2025-04-03 06:00:00,35,4.547473508864641e-13,0
2025-04-04 00:00:00,2025-04-04 06:00:00,M1,6,35,71,4031.966099858025,False,-5255.339079655177,-5246.979388445192,0,60,2025-02-03 00:00:00,2025-04-03 00:00:00,14,2025-01-20 00:00:00,2025-02-02 00:00:00,2025-04-04 00:10:00,2025-04-04 06:00:00,2025-04-04 06:00:00,35,0.0,0
2025-04-05 00:00:00,2025-04-05 06:00:00,M1,6,35,71,3384.550057743828,True,-4285.219961213826,-4805.943172210972,4,60,2025-02-04 00:00:00,2025-04-04 00:00:00,14,2025-01-21 00:00:00,2025-02-03 00:00:00,2025-04-05 00:10:00,2025-04-05 06:00:00,2025-04-05 06:00:00,35,1.8189894035458565e-12,0
2025-04-06 00:00:00,2025-04-06 06:00:00,M1,6,35,71,10654.45586462346,False,-2057.299521821737,-1576.138416930302,0,60,2025-02-05 00:00:00,2025-04-05 00:00:00,14,2025-01-22 00:00:00,2025-02-04 00:00:00,2025-04-06 00:10:00,2025-04-06 06:00:00,2025-04-06 06:00:00,35,0.0,0
2025-04-07 00:00:00,2025-04-07 06:00:00,M1,6,35,71,10166.885428577158,False,-4635.1211398503865,-4406.1937451889125,0,60,2025-02-06 00:00:00,2025-04-06 00:00:00,14,2025-01-23 00:00:00,2025-02-05 00:00:00,2025-04-07 00:10:00,2025-04-07 06:00:00,2025-04-07 06:00:00,35,1.8189894035458565e-12,0
2025-04-08 00:00:00,2025-04-08 06:00:00,M1,6,35,71,10760.70276638889,False,-2822.393373058312,-1233.8588613182262,0,60,2025-02-07 00:00:00,2025-04-07 00:00:00,14,2025-01-24 00:00:00,2025-02-06 00:00:00,2025-04-08 00:10:00,2025-04-08 06:00:00,2025-04-08 06:00:00,35,4.547473508864641e-13,0
2025-04-09 00:00:00,2025-04-09 06:00:00,M1,6,35,71,10800.0,False,-2361.773574607028,-1827.5702686690518,0,60,2025-02-08 00:00:00,2025-04-08 00:00:00,14,2025-01-25 00:00:00,2025-02-07 00:00:00,2025-04-09 00:10:00,2025-04-09 06:00:00,2025-04-09 06:00:00,35,9.094947017729282e-13,0
2025-04-10 00:00:00,2025-04-10 06:00:00,M1,6,35,71,10648.038790123457,False,-2593.4342451857515,-2224.4354943540834,0,60,2025-02-09 00:00:00,2025-04-09 00:00:00,14,2025-01-26 00:00:00,2025-02-08 00:00:00,2025-04-10 00:10:00,2025-04-10 06:00:00,2025-04-10 06:00:00,35,1.8189894035458565e-12,0
2025-04-11 00:00:00,2025-04-11 06:00:00,M1,6,35,71,3018.2052139197517,True,-3196.1637613257103,-4312.2752978994085,5,60,2025-02-10 00:00:00,2025-04-10 00:00:00,14,2025-01-27 00:00:00,2025-02-09 00:00:00,2025-04-11 00:10:00,2025-04-11 06:00:00,2025-04-11 06:00:00,35,9.094947017729282e-13,0
2025-04-12 00:00:00,2025-04-12 06:00:00,M1,6,35,71,3508.8163316604914,False,-5347.944000000001,-5347.944000000001,0,60,2025-02-11 00:00:00,2025-04-11 00:00:00,14,2025-01-28 00:00:00,2025-02-10 00:00:00,2025-04-12 00:10:00,2025-04-12 06:00:00,2025-04-12 06:00:00,35,2.2737367544323206e-13,0
2025-04-13 00:00:00,2025-04-13 06:00:00,M1,6,35,71,10541.430616666667,False,-3481.283452735029,-3021.0975766408837,0,60,2025-02-12 00:00:00,2025-04-12 00:00:00,14,2025-01-29 00:00:00,2025-02-11 00:00:00,2025-04-13 00:10:00,2025-04-13 06:00:00,2025-04-13 06:00:00,35,0.0,0
2025-04-14 00:00:00,2025-04-14 06:00:00,M1,6,35,71,10567.455362179011,False,-3841.273781921395,-2838.1274918222603,0,60,2025-02-13 00:00:00,2025-04-13 00:00:00,14,2025-01-30 00:00:00,2025-02-12 00:00:00,2025-04-14 00:10:00,2025-04-14 06:00:00,2025-04-14 06:00:00,35,4.547473508864641e-13,0
2025-04-15 00:00:00,2025-04-15 06:00:00,M1,6,35,71,9805.768859567903,True,-4809.886680240372,-4811.57913122946,2,60,2025-02-14 00:00:00,2025-04-14 00:00:00,14,2025-01-31 00:00:00,2025-02-13 00:00:00,2025-04-15 00:10:00,2025-04-15 06:00:00,2025-04-15 06:00:00,35,9.094947017729282e-13,0
2025-04-16 00:00:00,2025-04-16 06:00:00,M1,6,35,71,10800.0,False,-3769.096838538975,-3565.4741374574455,0,60,2025-02-15 00:00:00,2025-04-15 00:00:00,14,2025-02-01 00:00:00,2025-02-14 00:00:00,2025-04-16 00:10:00,2025-04-16 06:00:00,2025-04-16 06:00:00,35,2.842170943040401e-14,0
2025-04-17 00:00:00,2025-04-17 06:00:00,M1,6,35,71,8655.615788228395,True,-580.0032414855949,-1971.8520337373818,9,60,2025-02-16 00:00:00,2025-04-16 00:00:00,14,2025-02-02 00:00:00,2025-02-15 00:00:00,2025-04-17 00:10:00,2025-04-17 06:00:00,2025-04-17 06:00:00,35,9.094947017729282e-13,0
2025-04-18 00:00:00,2025-04-18 06:00:00,M1,6,35,71,3096.3318597530847,True,-3902.3759643998633,-4364.574049587116,3,60,2025-02-17 00:00:00,2025-04-17 00:00:00,14,2025-02-03 00:00:00,2025-02-16 00:00:00,2025-04-18 00:10:00,2025-04-18 06:00:00,2025-04-18 06:00:00,35,0.0,0
2025-04-19 00:00:00,2025-04-19 06:00:00,M1,6,35,71,3420.442200030866,False,-5163.284104006182,-5163.284104006182,0,60,2025-02-18 00:00:00,2025-04-18 00:00:00,14,2025-02-04 00:00:00,2025-02-17 00:00:00,2025-04-19 00:10:00,2025-04-19 06:00:00,2025-04-19 06:00:00,35,4.547473508864641e-13,0
2025-04-20 00:00:00,2025-04-20 06:00:00,M1,6,35,71,10047.488639629635,False,-3129.6598283337376,-3021.866645327386,0,60,2025-02-19 00:00:00,2025-04-19 00:00:00,14,2025-02-05 00:00:00,2025-02-18 00:00:00,2025-04-20 00:10:00,2025-04-20 06:00:00,2025-04-20 06:00:00,35,9.094947017729282e-13,0
2025-04-21 00:00:00,2025-04-21 06:00:00,M1,6,35,71,9873.207465185187,False,-4983.17096195646,-4426.461083827359,0,60,2025-02-20 00:00:00,2025-04-20 00:00:00,14,2025-02-06 00:00:00,2025-02-19 00:00:00,2025-04-21 00:10:00,2025-04-21 06:00:00,2025-04-21 06:00:00,35,9.094947017729282e-13,0
2025-04-22 00:00:00,2025-04-22 06:00:00,M1,6,35,71,10035.306675166661,False,-3624.5731551937492,-3563.2935906768485,0,60,2025-02-21 00:00:00,2025-04-21 00:00:00,14,2025-02-07 00:00:00,2025-02-20 00:00:00,2025-04-22 00:10:00,2025-04-22 06:00:00,2025-04-22 06:00:00,35,9.094947017729282e-13,0
2025-04-23 00:00:00,2025-04-23 06:00:00,M1,6,35,71,8056.324568345681,True,1473.143715332338,-1175.46961598734,10,60,2025-02-22 00:00:00,2025-04-22 00:00:00,14,2025-02-08 00:00:00,2025-02-21 00:00:00,2025-04-23 00:10:00,2025-04-23 06:00:00,2025-04-23 06:00:00,35,9.094947017729282e-13,0
2025-04-24 00:00:00,2025-04-24 06:00:00,M1,6,35,71,9372.203152277778,False,-4851.927888542918,-4851.927888542918,0,60,2025-02-23 00:00:00,2025-04-23 00:00:00,14,2025-02-09 00:00:00,2025-02-22 00:00:00,2025-04-24 00:10:00,2025-04-24 06:00:00,2025-04-24 06:00:00,35,1.8189894035458565e-12,0
2025-04-25 00:00:00,2025-04-25 06:00:00,M1,6,35,71,2948.1598665,False,-5165.577622135596,-5165.577622135596,0,60,2025-02-24 00:00:00,2025-04-24 00:00:00,14,2025-02-10 00:00:00,2025-02-23 00:00:00,2025-04-25 00:10:00,2025-04-25 06:00:00,2025-04-25 06:00:00,35,1.8189894035458565e-12,0
2025-04-26 00:00:00,2025-04-26 06:00:00,M1,6,35,71,2602.701706021606,False,-4707.127869299664,-4707.127869299664,0,60,2025-02-25 00:00:00,2025-04-25 00:00:00,14,2025-02-11 00:00:00,2025-02-24 00:00:00,2025-04-26 00:10:00,2025-04-26 06:00:00,2025-04-26 06:00:00,35,2.2737367544323206e-13,0
2025-04-27 00:00:00,2025-04-27 06:00:00,M1,6,35,71,8247.961966919756,True,890.9148000431513,-1178.3900447971573,7,60,2025-02-26 00:00:00,2025-04-26 00:00:00,14,2025-02-12 00:00:00,2025-02-25 00:00:00,2025-04-27 00:10:00,2025-04-27 06:00:00,2025-04-27 06:00:00,35,9.094947017729282e-13,0
