day,issue_time,schedule,release_hour,block_start,block_end_exclusive,soc_kwh,accepted,keep_score_yuan,new_score_yuan,changed_intervals,risk_days,risk_day_first,risk_day_last,gate_days,gate_day_first,gate_day_last,load_source_max,load_correction_source_max,price_max_source_time,price_current_actual_step,lp_residual_kwh,planned_mutex_violations
2025-02-15 00:00:00,2025-02-15 12:00:00,M2,12,71,107,6109.408065000001,False,,,0,45,2025-01-01 00:00:00,2025-02-14 00:00:00,0,,,2025-02-15 00:10:00,2025-02-15 12:00:00,2025-02-15 12:00:00,71,1.8189894035458565e-12,0
2025-02-16 00:00:00,2025-02-16 06:00:00,M2,6,35,71,10743.526265833334,False,,,0,46,2025-01-01 00:00:00,2025-02-15 00:00:00,0,,,2025-02-16 00:10:00,2025-02-16 06:00:00,2025-02-16 06:00:00,35,9.094947017729282e-13,0
2025-02-16 00:00:00,2025-02-16 12:00:00,M2,12,71,107,6814.649278216051,False,,,0,46,2025-01-01 00:00:00,2025-02-15 00:00:00,0,,,2025-02-16 00:10:00,2025-02-16 12:00:00,2025-02-16 12:00:00,71,4.547473508864641e-13,0
2025-02-17 00:00:00,2025-02-17 06:00:00,M2,6,35,71,10800.0,False,,,0,47,2025-01-01 00:00:00,2025-02-16 00:00:00,0,,,2025-02-17 00:10:00,2025-02-17 06:00:00,2025-02-17 06:00:00,35,4.547473508864641e-13,0
2025-02-17 00:00:00,2025-02-17 12:00:00,M2,12,71,107,8930.967610111116,False,,,0,47,2025-01-01 00:00:00,2025-02-16 00:00:00,0,,,2025-02-17 00:10:00,2025-02-17 12:00:00,2025-02-17 12:00:00,71,9.094947017729282e-13,0
2025-02-18 00:00:00,2025-02-18 06:00:00,M2,6,35,71,10792.94213888889,False,,,0,48,2025-01-01 00:00:00,2025-02-17 00:00:00,0,,,2025-02-18 00:10:00,2025-02-18 06:00:00,2025-02-18 06:00:00,35,9.094947017729282e-13,0
2025-02-18 00:00:00,2025-02-18 12:00:00,M2,12,71,107,6618.449778469135,False,,,0,48,2025-01-01 00:00:00,2025-02-17 00:00:00,0,,,2025-02-18 00:10:00,2025-02-18 12:00:00,2025-02-18 12:00:00,71,2.2737367544323206e-13,0
2025-02-19 00:00:00,2025-02-19 06:00:00,M2,6,35,71,10800.0,False,,,0,49,2025-01-01 00:00:00,2025-02-18 00:00:00,0,,,2025-02-19 00:10:00,2025-02-19 06:00:00,2025-02-19 06:00:00,35,4.547473508864641e-13,0
2025-02-19 00:00:00,2025-02-19 12:00:00,M2,12,71,107,5578.388602839506,False,,,0,49,2025-01-01 00:00:00,2025-02-18 00:00:00,0,,,2025-02-19 00:10:00,2025-02-19 12:00:00,2025-02-19 12:00:00,71,4.547473508864641e-13,0
2025-02-20 00:00:00,2025-02-20 06:00:00,M2,6,35,71,10717.396645092591,False,,,0,50,2025-01-01 00:00:00,2025-02-19 00:00:00,0,,,2025-02-20 00:10:00,2025-02-20 06:00:00,2025-02-20 06:00:00,35,0.0,0
2025-02-20 00:00:00,2025-02-20 12:00:00,M2,12,71,107,6597.812429734566,False,,,0,50,2025-01-01 00:00:00,2025-02-19 00:00:00,0,,,2025-02-20 00:10:00,2025-02-20 12:00:00,2025-02-20 12:00:00,71,0.0,0
2025-02-21 00:00:00,2025-02-21 06:00:00,M2,6,35,71,7148.794580555553,False,,,0,51,2025-01-01 00:00:00,2025-02-20 00:00:00,0,,,2025-02-21 00:10:00,2025-02-21 06:00:00,2025-02-21 06:00:00,35,4.547473508864641e-13,0
2025-02-21 00:00:00,2025-02-21 12:00:00,M2,12,71,107,7241.971304074071,False,,,0,51,2025-01-01 00:00:00,2025-02-20 00:00:00,0,,,2025-02-21 00:10:00,2025-02-21 12:00:00,2025-02-21 12:00:00,71,1.8189894035458565e-12,0
2025-02-22 00:00:00,2025-02-22 06:00:00,M2,6,35,71,6546.469826006167,False,,,0,52,2025-01-01 00:00:00,2025-02-21 00:00:00,0,,,2025-02-22 00:10:00,2025-02-22 06:00:00,2025-02-22 06:00:00,35,9.094947017729282e-13,0
2025-02-22 00:00:00,2025-02-22 12:00:00,M2,12,71,107,6581.4501599999985,False,,,0,52,2025-01-01 00:00:00,2025-02-21 00:00:00,0,,,2025-02-22 00:10:00,2025-02-22 12:00:00,2025-02-22 12:00:00,71,1.1368683772161603e-13,0
2025-02-23 00:00:00,2025-02-23 06:00:00,M2,6,35,71,10639.401880370373,False,,,0,53,2025-01-01 00:00:00,2025-02-22 00:00:00,0,,,2025-02-23 00:10:00,2025-02-23 06:00:00,2025-02-23 06:00:00,35,9.094947017729282e-13,0
2025-02-23 00:00:00,2025-02-23 12:00:00,M2,12,71,107,5735.9819375,False,,,0,53,2025-01-01 00:00:00,2025-02-22 00:00:00,0,,,2025-02-23 00:10:00,2025-02-23 12:00:00,2025-02-23 12:00:00,71,0.0,0
2025-02-24 00:00:00,2025-02-24 06:00:00,M2,6,35,71,10800.0,False,,,0,54,2025-01-01 00:00:00,2025-02-23 00:00:00,0,,,2025-02-24 00:10:00,2025-02-24 06:00:00,2025-02-24 06:00:00,35,0.0,0
2025-02-24 00:00:00,2025-02-24 12:00:00,M2,12,71,107,6757.039299092591,False,,,0,54,2025-01-01 00:00:00,2025-02-23 00:00:00,0,,,2025-02-24 00:10:00,2025-02-24 12:00:00,2025-02-24 12:00:00,71,9.094947017729282e-13,0
2025-02-25 00:00:00,2025-02-25 06:00:00,M2,6,35,71,10756.294277777777,False,,,0,55,2025-01-01 00:00:00,2025-02-24 00:00:00,0,,,2025-02-25 00:10:00,2025-02-25 06:00:00,2025-02-25 06:00:00,35,2.2737367544323206e-13,0
2025-02-25 00:00:00,2025-02-25 12:00:00,M2,12,71,107,8925.933525369754,False,,,0,55,2025-01-01 00:00:00,2025-02-24 00:00:00,0,,,2025-02-25 00:10:00,2025-02-25 12:00:00,2025-02-25 12:00:00,71,1.8189894035458565e-12,0
2025-02-26 00:00:00,2025-02-26 06:00:00,M2,6,35,71,10796.907666666666,False,,,0,56,2025-01-01 00:00:00,2025-02-25 00:00:00,0,,,2025-02-26 00:10:00,2025-02-26 06:00:00,2025-02-26 06:00:00,35,9.094947017729282e-13,0
2025-02-26 00:00:00,2025-02-26 12:00:00,M2,12,71,107,5521.499747500001,False,,,0,56,2025-01-01 00:00:00,2025-02-25 00:00:00,0,,,2025-02-26 00:10:00,2025-02-26 12:00:00,2025-02-26 12:00:00,71,9.094947017729282e-13,0
2025-02-27 00:00:00,2025-02-27 06:00:00,M2,6,35,71,10800.0,False,,,0,57,2025-01-01 00:00:00,2025-02-26 00:00:00,0,,,2025-02-27 00:10:00,2025-02-27 06:00:00,2025-02-27 06:00:00,35,1.8189894035458565e-12,0
2025-02-27 00:00:00,2025-02-27 12:00:00,M2,12,71,107,6000.8560295000025,False,,,0,57,2025-01-01 00:00:00,2025-02-26 00:00:00,0,,,2025-02-27 00:10:00,2025-02-27 12:00:00,2025-02-27 12:00:00,71,0.0,0
2025-02-28 00:00:00,2025-02-28 06:00:00,M2,6,35,71,6366.134815154319,False,,,0,58,2025-01-01 00:00:00,2025-02-27 00:00:00,0,,,2025-02-28 00:10:00,2025-02-28 06:00:00,2025-02-28 06:00:00,35,9.094947017729282e-13,0
2025-02-28 00:00:00,2025-02-28 12:00:00,M2,12,71,107,8430.913110000001,False,,,0,58,2025-01-01 00:00:00,2025-02-27 00:00:00,0,,,2025-02-28 00:10:00,2025-02-28 12:00:00,2025-02-28 12:00:00,71,1.8189894035458565e-12,0
2025-03-01 00:00:00,2025-03-01 06:00:00,M2,6,35,71,7904.76956138889,False,,,0,59,2025-01-01 00:00:00,2025-02-28 00:00:00,0,,,2025-03-01 00:10:00,2025-03-01 06:00:00,2025-03-01 06:00:00,35,9.094947017729282e-13,0
2025-03-01 00:00:00,2025-03-01 12:00:00,M2,12,71,107,9357.648561018523,False,,,0,59,2025-01-01 00:00:00,2025-02-28 00:00:00,0,,,2025-03-01 00:10:00,2025-03-01 12:00:00,2025-03-01 12:00:00,71,9.094947017729282e-13,0
2025-03-02 00:00:00,2025-03-02 06:00:00,M2,6,35,71,10800.0,False,,,0,60,2025-01-01 00:00:00,2025-03-01 00:00:00,0,,,2025-03-02 00:10:00,2025-03-02 06:00:00,2025-03-02 06:00:00,35,9.094947017729282e-13,0
2025-03-02 00:00:00,2025-03-02 12:00:00,M2,12,71,107,6968.9428686358,False,,,0,60,2025-01-01 00:00:00,2025-03-01 00:00:00,0,,,2025-03-02 00:10:00,2025-03-02 12:00:00,2025-03-02 12:00:00,71,4.547473508864641e-13,0
2025-03-03 00:00:00,2025-03-03 06:00:00,M2,6,35,71,10800.0,False,,,0,60,2025-01-02 00:00:00,2025-03-02 00:00:00,1,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-03-03 00:10:00,2025-03-03 06:00:00,2025-03-03 06:00:00,35,0.0,0
2025-03-03 00:00:00,2025-03-03 12:00:00,M2,12,71,107,8075.781480950615,False,,,0,60,2025-01-02 00:00:00,2025-03-02 00:00:00,1,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-03-03 00:10:00,2025-03-03 12:00:00,2025-03-03 12:00:00,71,9.094947017729282e-13,0
2025-03-04 00:00:00,2025-03-04 06:00:00,M2,6,35,71,10800.0,False,,,0,60,2025-01-03 00:00:00,2025-03-03 00:00:00,2,2025-01-01 00:00:00,2025-01-02 00:00:00,2025-03-04 00:10:00,2025-03-04 06:00:00,2025-03-04 06:00:00,35,4.547473508864641e-13,0
2025-03-04 00:00:00,2025-03-04 12:00:00,M2,12,71,107,6717.301204382715,False,,,0,60,2025-01-03 00:00:00,2025-03-03 00:00:00,2,2025-01-01 00:00:00,2025-01-02 00:00:00,2025-03-04 00:10:00,2025-03-04 12:00:00,2025-03-04 12:00:00,71,9.094947017729282e-13,0
2025-03-05 00:00:00,2025-03-05 06:00:00,M2,6,35,71,10800.0,False,,,0,60,2025-01-04 00:00:00,2025-03-04 00:00:00,3,2025-01-01 00:00:00,2025-01-03 00:00:00,2025-03-05 00:10:00,2025-03-05 06:00:00,2025-03-05 06:00:00,35,2.2737367544323206e-13,0
2025-03-05 00:00:00,2025-03-05 12:00:00,M2,12,71,107,8404.917199506172,False,,,0,60,2025-01-04 00:00:00,2025-03-04 00:00:00,3,2025-01-01 00:00:00,2025-01-03 00:00:00,2025-03-05 00:10:00,2025-03-05 12:00:00,2025-03-05 12:00:00,71,0.0,0
2025-03-06 00:00:00,2025-03-06 06:00:00,M2,6,35,71,10800.0,False,,,0,60,2025-01-05 00:00:00,2025-03-05 00:00:00,4,2025-01-01 00:00:00,2025-01-04 00:00:00,2025-03-06 00:10:00,2025-03-06 06:00:00,2025-03-06 06:00:00,35,1.8189894035458565e-12,0
2025-03-06 00:00:00,2025-03-06 12:00:00,M2,12,71,107,7088.779746135802,False,,,0,60,2025-01-05 00:00:00,2025-03-05 00:00:00,4,2025-01-01 00:00:00,2025-01-04 00:00:00,2025-03-06 00:10:00,2025-03-06 12:00:00,2025-03-06 12:00:00,71,4.547473508864641e-13,0
2025-03-07 00:00:00,2025-03-07 06:00:00,M2,6,35,71,7306.718425413581,False,,,0,60,2025-01-06 00:00:00,2025-03-06 00:00:00,5,2025-01-01 00:00:00,2025-01-05 00:00:00,2025-03-07 00:10:00,2025-03-07 06:00:00,2025-03-07 06:00:00,35,4.547473508864641e-13,0
2025-03-07 00:00:00,2025-03-07 12:00:00,M2,12,71,107,10800.0,False,,,0,60,2025-01-06 00:00:00,2025-03-06 00:00:00,5,2025-01-01 00:00:00,2025-01-05 00:00:00,2025-03-07 00:10:00,2025-03-07 12:00:00,2025-03-07 12:00:00,71,1.1368683772161603e-13,0
2025-03-08 00:00:00,2025-03-08 06:00:00,M2,6,35,71,5857.89764009259,False,,,0,60,2025-01-07 00:00:00,2025-03-07 00:00:00,6,2025-01-01 00:00:00,2025-01-06 00:00:00,2025-03-08 00:10:00,2025-03-08 06:00:00,2025-03-08 06:00:00,35,9.094947017729282e-13,0
2025-03-08 00:00:00,2025-03-08 12:00:00,M2,12,71,107,9903.873206944443,False,,,0,60,2025-01-07 00:00:00,2025-03-07 00:00:00,6,2025-01-01 00:00:00,2025-01-06 00:00:00,2025-03-08 00:10:00,2025-03-08 12:00:00,2025-03-08 12:00:00,71,1.1368683772161603e-13,0
2025-03-09 00:00:00,2025-03-09 06:00:00,M2,6,35,71,10800.0,False,1772.7810745365916,8698.524354737381,0,60,2025-01-08 00:00:00,2025-03-08 00:00:00,7,2025-01-01 00:00:00,2025-01-07 00:00:00,2025-03-09 00:10:00,2025-03-09 06:00:00,2025-03-09 06:00:00,35,9.094947017729282e-13,0
2025-03-09 00:00:00,2025-03-09 12:00:00,M2,12,71,107,7979.754307648147,True,7129.586903262191,4822.586862272242,24,60,2025-01-08 00:00:00,2025-03-08 00:00:00,7,2025-01-01 00:00:00,2025-01-07 00:00:00,2025-03-09 00:10:00,2025-03-09 12:00:00,2025-03-09 12:00:00,71,4.547473508864641e-13,0
2025-03-10 00:00:00,2025-03-10 06:00:00,M2,6,35,71,10800.0,True,9841.847943444136,8510.226160956434,8,60,2025-01-09 00:00:00,2025-03-09 00:00:00,8,2025-01-01 00:00:00,2025-01-08 00:00:00,2025-03-10 00:10:00,2025-03-10 06:00:00,2025-03-10 06:00:00,35,9.094947017729282e-13,0
2025-03-10 00:00:00,2025-03-10 12:00:00,M2,12,71,107,5807.932539827165,True,5966.78860112399,5750.031196366316,18,60,2025-01-09 00:00:00,2025-03-09 00:00:00,8,2025-01-01 00:00:00,2025-01-08 00:00:00,2025-03-10 00:10:00,2025-03-10 12:00:00,2025-03-10 12:00:00,71,9.094947017729282e-13,0
2025-03-11 00:00:00,2025-03-11 06:00:00,M2,6,35,71,10800.0,True,6618.353518503033,2965.0246766780747,12,60,2025-01-10 00:00:00,2025-03-10 00:00:00,9,2025-01-01 00:00:00,2025-01-09 00:00:00,2025-03-11 00:10:00,2025-03-11 06:00:00,2025-03-11 06:00:00,35,9.094947017729282e-13,0
2025-03-11 00:00:00,2025-03-11 12:00:00,M2,12,71,107,8005.245411422838,True,4282.053789649679,4126.520882653564,5,60,2025-01-10 00:00:00,2025-03-10 00:00:00,9,2025-01-01 00:00:00,2025-01-09 00:00:00,2025-03-11 00:10:00,2025-03-11 12:00:00,2025-03-11 12:00:00,71,0.0,0
2025-03-12 00:00:00,2025-03-12 06:00:00,M2,6,35,71,10800.0,False,1191.3852543848643,4813.241589448226,0,60,2025-01-11 00:00:00,2025-03-11 00:00:00,10,2025-01-01 00:00:00,2025-01-10 00:00:00,2025-03-12 00:10:00,2025-03-12 06:00:00,2025-03-12 06:00:00,35,7.105427357601002e-15,0
2025-03-12 00:00:00,2025-03-12 12:00:00,M2,12,71,107,7994.141829993827,True,6840.387990383337,4705.815327872138,24,60,2025-01-11 00:00:00,2025-03-11 00:00:00,10,2025-01-01 00:00:00,2025-01-10 00:00:00,2025-03-12 00:10:00,2025-03-12 12:00:00,2025-03-12 12:00:00,71,0.0,0
2025-03-13 00:00:00,2025-03-13 06:00:00,M2,6,35,71,10800.0,False,1775.4476312338238,4157.507064915807,0,60,2025-01-12 00:00:00,2025-03-12 00:00:00,11,2025-01-01 00:00:00,2025-01-11 00:00:00,2025-03-13 00:10:00,2025-03-13 06:00:00,2025-03-13 06:00:00,35,0.0,0
2025-03-13 00:00:00,2025-03-13 12:00:00,M2,12,71,107,7755.934844006171,False,5026.040944342885,5661.277388048985,0,60,2025-01-12 00:00:00,2025-03-12 00:00:00,11,2025-01-01 00:00:00,2025-01-11 00:00:00,2025-03-13 00:10:00,2025-03-13 12:00:00,2025-03-13 12:00:00,71,0.0,0
2025-03-14 00:00:00,2025-03-14 06:00:00,M2,6,35,71,5750.74658548293,False,-6095.441828114224,-6095.441828114224,0,60,2025-01-13 00:00:00,2025-03-13 00:00:00,12,2025-01-01 00:00:00,2025-01-12 00:00:00,2025-03-14 00:10:00,2025-03-14 06:00:00,2025-03-14 06:00:00,35,4.547473508864641e-13,0
2025-03-14 00:00:00,2025-03-14 12:00:00,M2,12,71,107,10800.0,True,-4308.734427653054,-4341.723046901982,3,60,2025-01-13 00:00:00,2025-03-13 00:00:00,12,2025-01-01 00:00:00,2025-01-12 00:00:00,2025-03-14 00:10:00,2025-03-14 12:00:00,2025-03-14 12:00:00,71,1.1368683772161603e-13,0
2025-03-15 00:00:00,2025-03-15 06:00:00,M2,6,35,71,5026.928501104936,False,-3152.8927864607003,-3152.8927864607003,0,60,2025-01-14 00:00:00,2025-03-14 00:00:00,13,2025-01-01 00:00:00,2025-01-13 00:00:00,2025-03-15 00:10:00,2025-03-15 06:00:00,2025-03-15 06:00:00,35,4.547473508864641e-13,0
2025-03-15 00:00:00,2025-03-15 12:00:00,M2,12,71,107,7846.283549999999,False,-4008.5875468582794,-3602.489687223839,0,60,2025-01-14 00:00:00,2025-03-14 00:00:00,13,2025-01-01 00:00:00,2025-01-13 00:00:00,2025-03-15 00:10:00,2025-03-15 12:00:00,2025-03-15 12:00:00,71,1.8189894035458565e-12,0
2025-03-16 00:00:00,2025-03-16 06:00:00,M2,6,35,71,10763.775936166661,False,1607.9858591059365,2042.4083932277947,0,60,2025-01-15 00:00:00,2025-03-15 00:00:00,14,2025-01-01 00:00:00,2025-01-14 00:00:00,2025-03-16 00:10:00,2025-03-16 06:00:00,2025-03-16 06:00:00,35,4.547473508864641e-13,0
2025-03-16 00:00:00,2025-03-16 12:00:00,M2,12,71,107,5479.9484752407325,False,6111.146679795211,6343.125650198528,0,60,2025-01-15 00:00:00,2025-03-15 00:00:00,14,2025-01-01 00:00:00,2025-01-14 00:00:00,2025-03-16 00:10:00,2025-03-16 12:00:00,2025-03-16 12:00:00,71,2.2737367544323206e-13,0
2025-03-17 00:00:00,2025-03-17 06:00:00,M2,6,35,71,10800.0,False,-1062.6488899586368,-215.7407179471516,0,60,2025-01-16 00:00:00,2025-03-16 00:00:00,14,2025-01-02 00:00:00,2025-01-15 00:00:00,2025-03-17 00:10:00,2025-03-17 06:00:00,2025-03-17 06:00:00,35,4.547473508864641e-13,0
2025-03-17 00:00:00,2025-03-17 12:00:00,M2,12,71,107,6516.974483790122,False,3505.8608695543153,3912.4343222128045,0,60,2025-01-16 00:00:00,2025-03-16 00:00:00,14,2025-01-02 00:00:00,2025-01-15 00:00:00,2025-03-17 00:10:00,2025-03-17 12:00:00,2025-03-17 12:00:00,71,2.2737367544323206e-13,0
2025-03-18 00:00:00,2025-03-18 06:00:00,M2,6,35,71,10800.0,False,126.39296312199738,2751.9538455717566,0,60,2025-01-17 00:00:00,2025-03-17 00:00:00,14,2025-01-03 00:00:00,2025-01-16 00:00:00,2025-03-18 00:10:00,2025-03-18 06:00:00,2025-03-18 06:00:00,35,4.547473508864641e-13,0
2025-03-18 00:00:00,2025-03-18 12:00:00,M2,12,71,107,9050.75968759877,True,5290.3592494557215,3748.18182991602,28,60,2025-01-17 00:00:00,2025-03-17 00:00:00,14,2025-01-03 00:00:00,2025-01-16 00:00:00,2025-03-18 00:10:00,2025-03-18 12:00:00,2025-03-18 12:00:00,71,2.2737367544323206e-13,0
2025-03-19 00:00:00,2025-03-19 06:00:00,M2,6,35,71,10800.0,True,1213.954139577794,395.8958821767414,11,60,2025-01-18 00:00:00,2025-03-18 00:00:00,14,2025-01-04 00:00:00,2025-01-17 00:00:00,2025-03-19 00:10:00,2025-03-19 06:00:00,2025-03-19 06:00:00,35,9.094947017729282e-13,0
2025-03-19 00:00:00,2025-03-19 12:00:00,M2,12,71,107,6247.576905953707,False,2984.8339123130377,4111.186436789849,0,60,2025-01-18 00:00:00,2025-03-18 00:00:00,14,2025-01-04 00:00:00,2025-01-17 00:00:00,2025-03-19 00:10:00,2025-03-19 12:00:00,2025-03-19 12:00:00,71,2.842170943040401e-14,0
