interval_start,interval_end,plan_day,natural_day,step,template_label,schedule,release_used,price_forecast_yuan_per_kwh,price_actual_yuan_per_kwh,price_max_source_time,load_actual_kwh,pv_actual_kwh,q0_kwh,qfinal_kwh,base_plan_cost_yuan,up_adjustment_cost_yuan,down_refund_B_yuan,ordinary_cost_B_yuan,emergency_kwh,emergency_cost_yuan,charge_kwh,discharge_kwh,unused_supply_kwh,soc_before_kwh,soc_after_kwh
2025-02-01 01:40:00,2025-02-01 01:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,9,1:40-1:50,M3,0,0.393,0.3582,2025-01-26 00:00:00,471.7663333333333,0.0,481.807415,481.807415,172.583416053,0.0,-0.0,172.583416053,0.0,0.0,10.041081666666685,0.0,0.0,9525.595452,9534.6324255
2025-02-01 01:50:00,2025-02-01 02:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,10,1:50-2:00,M3,0,0.3685,0.3041,2025-01-26 00:00:00,448.02596666666665,0.0,508.44562500000006,508.44562500000006,154.61831456250002,0.0,-0.0,154.61831456250002,0.0,0.0,60.419658333333416,0.0,0.0,9534.6324255,9589.010118
2025-02-01 02:00:00,2025-02-01 02:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,11,2:00-2:10,M3,0,0.3052,0.2537,2025-01-26 00:00:00,397.4033333333333,0.0,1355.3003333333331,1355.3003333333331,343.8396945666666,0.0,-0.0,343.8396945666666,0.0,0.0,833.3333333333333,0.0,124.56366666666656,9589.010118,10339.010118
2025-02-01 02:10:00,2025-02-01 02:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,12,2:10-2:20,M3,0,0.3159,0.3346,2025-01-26 00:00:00,434.0906333333333,0.0,1335.4734549999998,1335.4734549999998,446.84941804299996,0.0,-0.0,446.84941804299996,0.0,0.0,512.2109799999998,0.0,389.17184166666675,10339.010118,10800.0
2025-02-01 02:20:00,2025-02-01 02:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,13,2:20-2:30,M3,0,0.3649,0.3971,2025-01-26 00:00:00,490.5609166666666,0.0,506.8900283333333,506.8900283333333,201.28603025116666,0.0,-0.0,201.28603025116666,0.0,0.0,0.0,0.0,16.329111666666677,10800.0,10800.0
2025-02-01 02:30:00,2025-02-01 02:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,14,2:30-2:40,M3,0,0.3905,0.367,2025-01-26 00:00:00,503.22,0.0,511.40783333333343,511.40783333333343,187.68667483333337,0.0,-0.0,187.68667483333337,0.0,0.0,0.0,0.0,8.187833333333401,10800.0,10800.0
2025-02-01 02:40:00,2025-02-01 02:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,15,2:40-2:50,M3,0,0.37,0.3185,2025-01-26 00:00:00,474.07281666666665,0.0,501.621025,501.621025,159.7662964625,0.0,-0.0,159.7662964625,0.0,0.0,0.0,0.0,27.54820833333332,10800.0,10800.0
2025-02-01 02:50:00,2025-02-01 03:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,16,2:50-3:00,M3,0,0.3817,0.3285,2025-01-26 00:00:00,461.38439999999997,0.0,512.6876550000001,512.6876550000001,168.41789466750004,0.0,-0.0,168.41789466750004,0.0,0.0,0.0,0.0,51.30325500000009,10800.0,10800.0
2025-02-01 03:00:00,2025-02-01 03:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,17,3:00-3:10,M3,0,0.4212,0.3772,2025-01-26 00:00:00,476.94166666666666,0.0,527.3226666666666,527.3226666666666,198.9061098666666,0.0,-0.0,198.9061098666666,0.0,0.0,0.0,0.0,50.380999999999915,10800.0,10800.0
2025-02-01 03:10:00,2025-02-01 03:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,18,3:10-3:20,M3,0,0.4101,0.3815,2025-01-26 00:00:00,483.39955,0.0,522.6665433333333,522.6665433333333,199.39728628166665,0.0,-0.0,199.39728628166665,0.0,0.0,0.0,0.0,39.26699333333329,10800.0,10800.0
2025-02-01 03:20:00,2025-02-01 03:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,19,3:20-3:30,M3,0,0.402,0.3822,2025-01-26 00:00:00,486.6019166666666,0.0,509.93056666666666,509.93056666666666,194.89546258,0.0,-0.0,194.89546258,0.0,0.0,0.0,0.0,23.32865000000004,10800.0,10800.0
2025-02-01 03:30:00,2025-02-01 03:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,20,3:30-3:40,M3,0,0.4175,0.3962,2025-01-26 00:00:00,498.84833333333336,0.0,500.36283333333324,500.36283333333324,198.24375456666664,0.0,-0.0,198.24375456666664,0.0,0.0,0.0,0.0,1.5144999999998845,10800.0,10800.0
2025-02-01 03:40:00,2025-02-01 03:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,21,3:40-3:50,M3,0,0.4191,0.3879,2025-01-26 00:00:00,518.3097333333333,0.0,499.4135616666667,499.4135616666667,193.72252057050002,0.0,-0.0,193.72252057050002,0.0,0.0,0.0,18.89617166666659,0.0,10800.0,10779.004253703704
2025-02-01 03:50:00,2025-02-01 04:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,22,3:50-4:00,M3,0,0.4048,0.3405,2025-01-26 00:00:00,509.13346666666666,0.0,524.240825,524.240825,178.5040009125,0.0,-0.0,178.5040009125,0.0,0.0,15.107358333333309,0.0,0.0,10779.004253703704,10792.600876203704
2025-02-01 04:00:00,2025-02-01 04:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,23,4:00-4:10,M3,0,0.3922,0.3164,2025-01-26 00:00:00,483.6166666666666,0.0,565.1388333333333,565.1388333333333,178.80992686666667,0.0,-0.0,178.80992686666667,0.0,0.0,8.221248662551565,0.0,73.30091800411513,10792.600876203704,10800.0
2025-02-01 04:10:00,2025-02-01 04:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,24,4:10-4:20,M3,0,0.3983,0.3916,2025-01-26 00:00:00,491.1868,0.0,546.26149,546.26149,213.915999484,0.0,-0.0,213.915999484,0.0,0.0,0.0,0.0,55.074689999999975,10800.0,10800.0
2025-02-01 04:20:00,2025-02-01 04:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,25,4:20-4:30,M3,0,0.3977,0.4109,2025-01-26 00:00:00,504.64528333333334,0.0,529.1655466666666,529.1655466666666,217.43412312533331,0.0,-0.0,217.43412312533331,0.0,0.0,0.0,0.0,24.520263333333276,10800.0,10800.0
2025-02-01 04:30:00,2025-02-01 04:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,26,4:30-4:40,M3,0,0.3819,0.361,2025-01-26 00:00:00,505.57833333333326,0.0,545.5388333333333,545.5388333333333,196.93951883333332,0.0,-0.0,196.93951883333332,0.0,0.0,0.0,0.0,39.960500000000025,10800.0,10800.0
2025-02-01 04:40:00,2025-02-01 04:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,27,4:40-4:50,M3,0,0.3738,0.3799,2025-01-26 00:00:00,503.23096666666663,0.0,569.37051,569.37051,216.303856749,0.0,-0.0,216.303856749,0.0,0.0,0.0,0.0,66.13954333333334,10800.0,10800.0
2025-02-01 04:50:00,2025-02-01 05:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,28,4:50-5:00,M3,0,0.4078,0.4094,2025-01-26 00:00:00,502.84698333333336,0.00023333333333333333,578.4276816666666,578.4276816666666,236.8082928743333,0.0,-0.0,236.8082928743333,0.0,0.0,0.0,0.0,75.58093166666652,10800.0,10800.0
2025-02-01 05:00:00,2025-02-01 05:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,29,5:00-5:10,M3,0,0.4431,0.4052,2025-01-26 00:00:00,499.64166666666665,0.0,501.2677499499939,501.2677499499939,203.11369227973753,0.0,-0.0,203.11369227973753,0.0,0.0,0.0,0.0,1.6260832833272616,10800.0,10800.0
2025-02-01 05:10:00,2025-02-01 05:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,30,5:10-5:20,M3,0,0.4078,0.3896,2025-01-26 00:00:00,488.78358333333335,0.0,562.9321133333333,562.9321133333333,219.31835135466665,0.0,-0.0,219.31835135466665,0.0,0.0,0.0,0.0,74.14852999999994,10800.0,10800.0
2025-02-01 05:20:00,2025-02-01 05:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,31,5:20-5:30,M3,0,0.411,0.3908,2025-01-26 00:00:00,498.51875,0.0033166666666666665,570.82872,570.82872,223.07986377599997,0.0,-0.0,223.07986377599997,0.0,0.0,0.0,0.0,72.31328666666667,10800.0,10800.0
2025-02-01 05:30:00,2025-02-01 05:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,32,5:30-5:40,M3,0,0.4424,0.3821,2025-01-26 00:00:00,529.2233333333334,0.0,567.0550000000001,567.0550000000001,216.67171550000003,0.0,-0.0,216.67171550000003,0.0,0.0,0.0,0.0,37.831666666666706,10800.0,10800.0
2025-02-01 05:40:00,2025-02-01 05:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,33,5:40-5:50,M3,0,0.415,0.3475,2025-01-26 00:00:00,547.4103166666666,0.0,576.8608649999999,576.8608649999999,200.45915058749995,0.0,-0.0,200.45915058749995,0.0,0.0,0.0,0.0,29.450548333333245,10800.0,10800.0
2025-02-01 05:50:00,2025-02-01 06:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,34,5:50-6:00,M3,0,0.5778,0.5182,2025-01-26 00:00:00,531.2274,0.04623333333333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,531.1811666666666,0.0,10800.0,10209.798703703704
2025-02-01 06:00:00,2025-02-01 06:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,35,6:00-6:10,M3,6,0.8102,0.8102,2025-02-01 06:00:00,510.98333333333335,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,510.98333333333335,0.0,10209.798703703704,9642.039444444445
2025-02-01 06:10:00,2025-02-01 06:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,36,6:10-6:20,M3,6,0.9186,0.8756,2025-02-01 06:00:00,535.1871833333332,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,535.1871833333332,0.0,9642.039444444445,9047.387018518519
2025-02-01 06:20:00,2025-02-01 06:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,37,6:20-6:30,M3,6,0.8652,0.818,2025-02-01 06:00:00,533.9993499999999,0.6440166666666667,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,533.3553333333333,0.0,9047.387018518519,8454.769981481482
2025-02-01 06:30:00,2025-02-01 06:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,38,6:30-6:40,M3,6,0.827,0.7708,2025-02-01 06:00:00,504.52,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,504.52,0.0,8454.769981481482,7894.192203703705
2025-02-01 06:40:00,2025-02-01 06:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,39,6:40-6:50,M3,6,0.8144,0.7715,2025-02-01 06:00:00,519.5536833333333,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,519.5536833333333,0.0,7894.192203703705,7316.910333333334
2025-02-01 06:50:00,2025-02-01 07:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,40,6:50-7:00,M3,6,0.847,0.8181,2025-02-01 06:00:00,566.415,14.934916666666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,551.4800833333333,0.0,7316.910333333334,6704.154685185186
2025-02-01 07:00:00,2025-02-01 07:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,41,7:0-7:10,M3,6,0.8765,0.8678,2025-02-01 06:00:00,608.7916666666666,56.75,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,552.0416666666666,0.0,6704.154685185186,6090.775055555557
2025-02-01 07:10:00,2025-02-01 07:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,42,7:10-7:20,M3,6,0.8308,0.864,2025-02-01 06:00:00,617.2140499999999,102.656,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,514.5580499999999,0.0,6090.775055555557,5519.04388888889
2025-02-01 07:20:00,2025-02-01 07:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,43,7:20-7:30,M3,6,0.8187,0.8237,2025-02-01 06:00:00,595.3964666666666,147.48791666666665,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,447.90854999999993,0.0,5519.04388888889,5021.367722222224
2025-02-01 07:30:00,2025-02-01 07:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,44,7:30-7:40,M3,6,0.8326,0.7654,2025-02-01 06:00:00,579.5366666666666,190.11249999999998,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,389.4241666666667,0.0,5021.367722222224,4588.674203703706
2025-02-01 07:40:00,2025-02-01 07:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,45,7:40-7:50,M3,6,0.7834,0.7258,2025-02-01 06:00:00,609.0003666666667,231.34661666666665,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,377.65375,0.0,4588.674203703706,4169.058925925928
2025-02-01 07:50:00,2025-02-01 08:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,46,7:50-8:00,M3,6,0.8891,0.8697,2025-02-01 06:00:00,640.2366833333333,279.07533333333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,361.16134999999997,0.0,4169.058925925928,3767.768537037039
2025-02-01 08:00:00,2025-02-01 08:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,47,8:00-8:10,M3,6,1.0877,1.0783,2025-02-01 06:00:00,633.9416666666666,334.01874999999995,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,299.92291666666665,0.0,3767.768537037039,3434.520851851854
2025-02-01 08:10:00,2025-02-01 08:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,48,8:10-8:20,M3,6,1.0753,1.0448,2025-02-01 06:00:00,590.91065,388.6844166666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,202.22623333333343,0.0,3434.520851851854,3209.825037037039
2025-02-01 08:20:00,2025-02-01 08:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,49,8:20-8:30,M3,6,1.008,0.9667,2025-02-01 06:00:00,568.5581666666667,438.7655666666667,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,129.7926,0.0,3209.825037037039,3065.611037037039
2025-02-01 08:30:00,2025-02-01 08:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,50,8:30-8:40,M3,6,0.9948,0.9429,2025-02-01 06:00:00,574.2283333333332,487.94374999999997,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,86.28458333333327,0.0,3065.611037037039,2969.7392777777795
2025-02-01 08:40:00,2025-02-01 08:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,51,8:40-8:50,M3,6,0.9864,0.893,2025-02-01 06:00:00,577.8523166666666,541.8831666666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,35.96915000000001,0.0,2969.7392777777795,2929.7735555555573
2025-02-01 08:50:00,2025-02-01 09:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,52,8:50-9:00,M3,6,0.9659,0.9266,2025-02-01 06:00:00,649.0800333333333,586.6261,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,62.45393333333334,0.0,2929.7735555555573,2860.380296296298
2025-02-01 09:00:00,2025-02-01 09:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,53,9:00-9:10,M3,6,0.9624,0.9995,2025-02-01 06:00:00,737.1266666666667,621.9499999999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,115.17666666666673,0.0,2860.380296296298,2732.406222222224
2025-02-01 09:10:00,2025-02-01 09:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,54,9:10-9:20,M3,6,1.0042,0.9415,2025-02-01 06:00:00,711.2534166666666,665.4293,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,45.824116666666555,0.0,2732.406222222224,2681.4905370370393
2025-02-01 09:20:00,2025-02-01 09:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,55,9:20-9:30,M3,6,0.9788,0.8825,2025-02-01 06:00:00,698.3616999999999,729.7221999999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,31.360500000000002,0.0,0.0,2681.4905370370393,2709.7149870370395
2025-02-01 09:30:00,2025-02-01 09:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,56,9:30-9:40,M3,6,0.8845,0.8929,2025-02-01 06:00:00,736.3866666666665,798.0874999999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,61.70083333333332,0.0,0.0,2709.7149870370395,2765.2457370370394
2025-02-01 09:40:00,2025-02-01 09:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,57,9:40-9:50,M3,6,0.8496,0.9059,2025-02-01 06:00:00,733.2125666666667,838.3206833333334,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,105.10811666666666,0.0,0.0,2765.2457370370394,2859.843042037039
2025-02-01 09:50:00,2025-02-01 10:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,58,9:50-10:00,M3,6,0.9332,0.8581,2025-02-01 06:00:00,697.1223666666666,867.3196166666667,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,170.19725000000005,0.0,0.0,2859.843042037039,3013.020567037039
2025-02-01 10:00:00,2025-02-01 10:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,59,10:00-10:10,M3,6,1.0579,0.8084,2025-02-01 06:00:00,678.5883333333334,894.01875,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,215.4304166666666,0.0,0.0,3013.020567037039,3206.907942037039
2025-02-01 10:10:00,2025-02-01 10:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,60,10:10-10:20,M3,6,1.0779,0.8605,2025-02-01 06:00:00,711.4322,911.8498333333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,200.41763333333336,0.0,0.0,3206.907942037039,3387.283812037039
2025-02-01 10:20:00,2025-02-01 10:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,61,10:20-10:30,M3,6,1.0419,0.8292,2025-02-01 06:00:00,706.70705,933.6272333333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,226.92018333333328,0.0,0.0,3387.283812037039,3591.511977037039
2025-02-01 10:30:00,2025-02-01 10:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,62,10:30-10:40,M3,6,1.0423,0.7446,2025-02-01 06:00:00,666.9933333333333,959.21875,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,292.22541666666666,0.0,0.0,3591.511977037039,3854.514852037039
2025-02-01 10:40:00,2025-02-01 10:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,63,10:40-10:50,M3,6,1.0756,0.7982,2025-02-01 06:00:00,678.7204333333333,979.8081666666667,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,301.0877333333334,0.0,0.0,3854.514852037039,4125.493812037039
2025-02-01 10:50:00,2025-02-01 11:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,64,10:50-11:00,M3,6,0.8057,0.6917,2025-02-01 06:00:00,678.1305,1021.3479,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,343.2174,0.0,0.0,4125.493812037039,4434.389472037039
2025-02-01 11:00:00,2025-02-01 11:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,65,11:00-11:10,M3,6,0.3884,0.438,2025-02-01 06:00:00,652.925,1060.2749999999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,407.3499999999999,0.0,0.0,4434.389472037039,4801.004472037039
2025-02-01 11:10:00,2025-02-01 11:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,66,11:10-11:20,M3,6,0.35,0.3671,2025-02-01 06:00:00,657.69435,1046.1778166666666,403.8188944444445,403.8188944444445,148.24191615055557,0.0,-0.0,148.24191615055557,0.0,0.0,792.3023611111109,0.0,0.0,4801.004472037039,5514.0765970370385
2025-02-01 11:20:00,2025-02-01 11:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,67,11:20-11:30,M3,6,0.4148,0.3419,2025-02-01 06:00:00,656.1017166666666,1051.3417833333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,395.24006666666673,0.0,0.0,5514.0765970370385,5869.792657037038
2025-02-01 11:30:00,2025-02-01 11:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,68,11:30-11:40,M3,6,0.4112,0.308,2025-02-01 06:00:00,654.535,1099.0625,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,444.52750000000003,0.0,0.0,5869.792657037038,6269.867407037038
2025-02-01 11:40:00,2025-02-01 11:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,69,11:40-11:50,M3,6,0.4374,0.3563,2025-02-01 06:00:00,692.20855,1136.31565,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,444.10710000000006,0.0,0.0,6269.867407037038,6669.563797037038
2025-02-01 11:50:00,2025-02-01 12:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,70,11:50-12:00,M3,6,0.4288,0.3499,2025-02-01 06:00:00,680.1494833333334,1128.4168166666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,448.2673333333332,0.0,0.0,6669.563797037038,7073.004397037038
2025-02-01 12:00:00,2025-02-01 12:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,71,12:00-12:10,M3,12,0.2979,0.2979,2025-02-01 12:00:00,640.0333333333333,1100.65625,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,460.6229166666667,0.0,0.0,7073.004397037038,7487.565022037038
2025-02-01 12:10:00,2025-02-01 12:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,72,12:10-12:20,M3,12,0.3606,0.3528,2025-02-01 12:00:00,676.8413833333333,1105.4832,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,428.6418166666666,0.0,0.0,7487.565022037038,7873.342657037038
2025-02-01 12:20:00,2025-02-01 12:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,73,12:20-12:30,M3,12,0.3588,0.4214,2025-02-01 12:00:00,663.0938,1089.4810666666667,460.7388288888891,460.7388288888891,194.15534249377785,0.0,-0.0,194.15534249377785,0.0,0.0,833.3333333333333,0.0,53.79276222222268,7873.342657037038,8623.34265703704
2025-02-01 12:30:00,2025-02-01 12:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,74,12:30-12:40,M3,12,0.3527,0.4077,2025-02-01 12:00:00,594.0216666666666,1052.4125,500.02400666666676,500.02400666666676,203.85978751800005,0.0,-0.0,203.85978751800005,0.0,0.0,833.3333333333333,0.0,125.08150666666677,8623.34265703704,9373.34265703704
2025-02-01 12:40:00,2025-02-01 12:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,75,12:40-12:50,M3,12,0.3644,0.3359,2025-02-01 12:00:00,601.1141666666666,1052.0977666666665,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,450.9835999999999,0.0,0.0,9373.34265703704,9779.227897037039
2025-02-01 12:50:00,2025-02-01 13:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,76,12:50-13:00,M3,12,0.5034,0.4541,2025-02-01 12:00:00,633.3353666666667,1058.98975,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,425.65438333333327,0.0,0.0,9779.227897037039,10162.316842037038
