plan_day,cash_baseline,emergency_baseline,soc_end_baseline,soc_start_baseline,slots_baseline,cash_candidate,emergency_candidate,soc_end_candidate,soc_start_candidate,slots_candidate,cash_saving_yuan
2025-02-17,49662.29285138723,0.0,4432.493201527209,4325.63635074074,144,49662.29285138723,0.0,4432.493201527209,4830.898391168981,144,0.0
2025-02-18,48895.607042291245,0.0,4486.150036893692,4432.493201527209,144,50110.94540071008,0.0,5160.955236607451,4432.493201527209,144,-1215.338358418834
2025-02-19,59829.28681104818,2367.4698647639907,4026.419690092592,4486.150036893692,144,53517.99182826043,990.3675520946642,4026.419690092592,5160.955236607451,144,6311.294982787753
2025-02-20,48847.32184122224,330.80791040000616,4345.694062037037,4026.419690092592,144,49389.12280542128,8.202134999999885,4544.444144844549,4026.419690092592,144,-541.8009641990357
2025-02-21,18533.891320251998,138.09885783333456,4597.371101462961,4345.694062037037,144,18160.566440058676,0.0,4597.371101462961,4544.444144844549,144,373.3248801933223
2025-02-22,19298.49936701558,322.13675873333165,4237.367369462404,4597.371101462961,144,18992.988620472894,6.9194447916662725,4708.217309707004,4597.371101462961,144,305.51074654268814
2025-02-23,47893.35177431861,146.87411871717399,4394.8677647222175,4237.367369462404,144,48422.51169352306,0.0,4402.906736581022,4708.217309707004,144,-529.1599192044523
2025-02-24,48193.576070567105,67.56379703333592,4412.427521851852,4394.8677647222175,144,49154.73541317666,25.751363333333188,5000.158111165893,4402.906736581022,144,-961.1593426095569
2025-02-25,46037.86512125769,23.785000000000082,4205.459089018523,4412.427521851852,144,46844.65353874307,23.784999999999854,4535.67448853741,5000.158111165893,144,-806.7884174853825
2025-02-26,45719.6159981816,88.69671215000335,4434.530221203703,4205.459089018523,144,46639.352619071215,0.0,4960.019101851851,4535.67448853741,144,-919.7366208896128
2025-02-27,48745.035449550065,905.3070601833275,4435.491948811499,4434.530221203703,144,48954.38584779172,889.0695463499993,4612.151489382179,4960.019101851851,144,-209.35039824165142
2025-02-28,17127.997741191346,0.0,4444.719895482853,4435.491948811499,144,17127.997741191346,0.0,4444.719895482853,4612.151489382179,144,0.0
2025-03-01,17959.74798549679,155.93405751050483,4402.45108111111,4444.719895482853,144,17637.987500431173,0.0,4572.643922367337,4444.719895482853,144,321.7604850656171
2025-03-02,70371.63498296251,3774.2427693038576,4400.237154814814,4402.45108111111,144,52972.90823340733,0.0,4570.264805781638,4572.643922367337,144,17398.72674955518
2025-03-03,50929.515536137995,598.6154100999977,4412.685976388889,4400.237154814814,144,48530.68675016847,0.0,4546.958598735093,4570.264805781638,144,2398.8287859695265
2025-03-04,49562.06856263963,0.0,4231.9398767037,4412.685976388889,144,49562.06856263963,0.0,4231.9398767037,4546.958598735093,144,0.0
2025-03-05,49014.541961324205,0.0,4278.97495675926,4231.9398767037,144,49014.541961324205,0.0,4278.97495675926,4231.9398767037,144,0.0
2025-03-06,46986.878127837546,0.0,4557.26894059926,4278.97495675926,144,47769.95703100354,0.0,5007.260404076389,4278.97495675926,144,-783.0789031659951
2025-03-07,16707.019355336495,0.0,4388.568826351846,4557.26894059926,144,17251.560403875686,0.0,4755.129067794752,5007.260404076389,144,-544.5410485391913
2025-03-08,16400.167424448697,0.0,4515.96506235185,4388.568826351846,144,16400.167424448697,0.0,4515.96506235185,4755.129067794752,144,0.0
2025-03-09,45278.424244522546,0.0,4625.974259834931,4515.96506235185,144,45278.424244522546,0.0,4625.974259834931,4515.96506235185,144,0.0
2025-03-10,44319.6290180599,12.56739049134635,4207.371952592593,4625.974259834931,144,44319.6290180599,12.56739049134635,4207.371952592593,4625.974259834931,144,0.0
2025-03-11,46483.80551199415,0.0,5001.638442074072,4207.371952592593,144,46483.80551199415,0.0,5001.638442074072,4207.371952592593,144,0.0
2025-03-12,45740.255879563076,180.51405605000105,4138.268136296296,5001.638442074072,144,44904.4963868514,0.0,4179.903418524689,5001.638442074072,144,835.7594927116734
2025-03-13,60548.61533404756,2727.933188906585,4176.2451879629625,4138.268136296296,144,47197.71444487248,5.049810583333419,4176.2451879629625,4179.903418524689,144,13350.900889175078
2025-03-14,15815.891781939667,0.0,4504.1437988234975,4176.2451879629625,144,16397.698904791458,0.0,4875.770917327935,4176.2451879629625,144,-581.8071228517911
2025-03-15,17125.048280731036,410.7949920578137,4194.452507611112,4504.1437988234975,144,15857.129291114068,76.33058540382022,4194.452507611112,4875.770917327935,144,1267.9189896169682
2025-03-16,42550.14766952196,1.6400000000001,4697.725565870368,4194.452507611112,144,44628.89584855625,1.6399999999999864,4710.280329849171,4194.452507611112,144,-2078.7481790342863
2025-03-17,44062.60580262148,0.0,5367.729481849336,4697.725565870368,144,44591.660662725226,0.0,5397.6356158194485,4710.280329849171,144,-529.0548601037444
2025-03-18,42784.43862502389,308.0126256166671,4436.133820166662,5367.729481849336,144,42401.035118846485,0.0,4512.921359074069,5397.6356158194485,144,383.4035061774048
2025-03-19,40501.41660552772,0.0,4791.36472725652,4436.133820166662,144,41124.01944034822,0.0,4868.337032358806,4512.921359074069,144,-622.6028348205
2025-03-20,51519.75268184281,1872.8194369230619,4378.487612685183,4791.36472725652,144,41927.87191599666,0.0,4478.189090568076,4868.337032358806,144,9591.880765846152
2025-03-21,18149.145403638042,825.3316181975013,4522.67254618267,4378.487612685183,144,16507.82111409457,0.0,4595.636096111111,4478.189090568076,144,1641.3242895434705
2025-03-22,15166.932398112142,0.0,4839.500372681758,4522.67254618267,144,16023.686527264526,0.0,4964.450670934633,4595.636096111111,144,-856.7541291523848
2025-03-23,39608.77353266244,0.0,4409.313220293548,4839.500372681758,144,43170.29272887185,0.0,4771.037660962191,4964.450670934633,144,-3561.5191962094104
2025-03-24,40066.97567952747,0.0,4348.842167431289,4409.313220293548,144,41593.88584414565,0.0,4724.58337193241,4771.037660962191,144,-1526.9101646181734
2025-03-25,42595.96281150422,735.6443935207693,4035.908066111112,4348.842167431289,144,40347.62081525743,0.0,4170.525080464441,4724.58337193241,144,2248.3419962467888
2025-03-26,37388.94569266135,0.0,4563.077713074077,4035.908066111112,144,39968.06922046046,0.0,4653.114167628612,4170.525080464441,144,-2579.1235277991073
2025-03-27,38909.81420061177,0.0,4328.316641343849,4563.077713074077,144,40052.39711624769,0.0,4566.706088157981,4653.114167628612,144,-1142.5829156359177
2025-03-28,15419.603622395281,241.98899318333295,4664.569015907407,4328.316641343849,144,14611.846630903017,0.0,4664.569015907407,4566.706088157981,144,807.7569914922642
2025-03-29,14597.79388022458,0.0,4492.629000381484,4664.569015907407,144,15821.94129659972,0.0,4938.740430833336,4664.569015907407,144,-1224.147416375139
2025-03-30,39250.41101671294,0.0,5280.58656855624,4492.629000381484,144,39723.876864682155,0.0,5280.58656855624,4938.740430833336,144,-473.46584796921525
2025-03-31,36771.03341887794,0.0,4509.822776334268,5280.58656855624,144,38514.169757874486,0.0,4676.446545593527,5280.58656855624,144,-1743.1363389965481
2025-04-01,61065.21540938203,3746.841881096501,4455.352942500001,4509.822776334268,144,44350.41895271205,0.0,4510.295291296295,4676.446545593527,144,16714.79645666998
2025-04-02,67310.01792993485,5260.906051100003,4327.25044101852,4455.352942500001,144,47911.98592434852,127.96852519918069,4327.25044101852,4510.295291296295,144,19398.032005586334
2025-04-03,39480.9523916173,156.62562166667075,4679.8858325151705,4327.25044101852,144,40020.6304812244,0.0,4692.364686996647,4327.25044101852,144,-539.6780896070995
2025-04-04,14229.767781686367,0.0,4840.995579351857,4679.8858325151705,144,14229.767781686367,0.0,4840.995579351857,4692.364686996647,144,0.0
2025-04-05,14085.989345871938,27.578162121834897,4348.343065069093,4840.995579351857,144,14085.989345871938,27.578162121834897,4348.343065069093,4840.995579351857,144,0.0
2025-04-06,38119.29544722676,0.0,4705.253154111116,4348.343065069093,144,38751.118311083635,0.0,4711.719855925928,4348.343065069093,144,-631.8228638568762
2025-04-07,36348.535481523104,0.0,4397.507892710924,4705.253154111116,144,36348.535481523104,0.0,4397.507892710924,4711.719855925928,144,0.0
2025-04-08,40047.05564775057,930.4257554903247,4264.196184166668,4397.507892710924,144,37468.43153045632,0.0,4295.367993292925,4397.507892710924,144,2578.6241172942464
2025-04-09,54078.651485857416,2650.904524405357,4287.80250787037,4264.196184166668,144,40512.245245320635,0.0,4456.707313425924,4295.367993292925,144,13566.40624053678
2025-04-10,38217.997190380556,91.50980656391982,4463.182932222224,4287.80250787037,144,39325.24293339425,91.50980656391982,4463.182932222224,4456.707313425924,144,-1107.2457430136928
2025-04-11,13553.592246935861,0.0,4439.652940259286,4463.182932222224,144,13767.101455651695,0.0,4439.652940259286,4463.182932222224,144,-213.50920871583367
2025-04-12,14120.429910209225,0.0,4938.152058222225,4439.652940259286,144,14120.429910209225,0.0,4938.152058222225,4439.652940259286,144,0.0
2025-04-13,35957.81614920325,73.17086508332991,4323.871281481482,4938.152058222225,144,36150.68512451639,0.0,4611.321213005968,4938.152058222225,144,-192.86897531314025
2025-04-14,35050.31582343998,0.0,4410.407764870368,4323.871281481482,144,35131.32013125784,0.0,4468.778418479562,4611.321213005968,144,-81.0043078178569
2025-04-15,34493.377953893534,0.0,4664.034976046296,4410.407764870368,144,34493.377953893534,0.0,4664.034976046296,4468.778418479562,144,0.0
2025-04-16,40985.12486242883,851.4120063625483,4321.934707314815,4664.034976046296,144,37026.39033369684,0.0,4762.18365205624,4664.034976046296,144,3958.734528731984
2025-04-17,36222.23312802296,0.0,4603.037228759256,4321.934707314815,144,36356.01910898796,0.0,4642.644394740901,4762.18365205624,144,-133.78598096499627
2025-04-18,13150.088428113055,0.0,4933.924831388891,4603.037228759256,144,13150.088428113055,0.0,4933.924831388891,4642.644394740901,144,0.0
2025-04-19,13017.554040304181,0.0,5054.346315262016,4933.924831388891,144,13345.4313293861,0.0,5054.346315262016,4933.924831388891,144,-327.8772890819182
2025-04-20,35113.112584394905,278.9398557333333,4509.765908203709,5054.346315262016,144,35505.38094086172,0.0,4812.674980925934,5054.346315262016,144,-392.26835646681866
2025-04-21,33682.860128125794,45.64193209999835,4336.072835185185,4509.765908203709,144,33759.213427816336,45.64193209999835,4336.072835185185,4812.674980925934,144,-76.35329969054146
2025-04-22,33732.768789341666,0.0,4411.294185252855,4336.072835185185,144,35741.78374324785,0.0,4700.550609391403,4336.072835185185,144,-2009.0149539061822
2025-04-23,34335.00446392465,0.0,5110.893691517608,4411.294185252855,144,34335.00446392465,0.0,5110.893691517608,4700.550609391403,144,0.0
2025-04-24,34676.00374506569,11.292670255208163,4340.41005,5110.893691517608,144,35240.112276596075,0.0,4488.068212833506,5110.893691517608,144,-564.1085315303862
2025-04-25,12674.394108331093,0.0,4550.645593518523,4340.41005,144,12674.394108331093,0.0,4550.645593518523,4488.068212833506,144,0.0
2025-04-26,13837.327941520189,326.8223508333342,4219.413860092593,4550.645593518523,144,13583.14518103835,0.0,4580.51725561729,4550.645593518523,144,254.18276048183907
2025-04-27,39170.14221425784,1200.1964101333378,4243.263929814815,4219.413860092593,144,34966.3465094002,0.0,4619.544206610655,4580.51725561729,144,4203.795704857635
2025-04-28,71511.08589369377,5873.788673430828,4418.804314907407,4243.263929814815,144,42005.20797974211,0.0,4681.421503518516,4619.544206610655,144,29505.877913951663
2025-04-29,33206.98666120136,0.0,4905.747313629635,4418.804314907407,144,33206.98666120136,0.0,4905.747313629635,4681.421503518516,144,0.0
2025-04-30,35902.91656082514,0.0,4729.228461173504,4905.747313629635,144,35902.91656082514,0.0,4729.228461173504,4905.747313629635,144,0.0
2025-05-01,46038.01649894612,1952.270383997975,3513.766445092593,4729.228461173504,144,41698.39960362001,708.0258902777776,3534.9319848310183,4729.228461173504,144,4339.616895326108
2025-05-02,28642.692095827155,2678.750864533336,3669.482684722222,3513.766445092593,144,18328.266677435964,307.97048552569663,3669.482684722222,3534.9319848310183,144,10314.42541839119
2025-05-03,15074.30025389219,0.0,4173.493064367175,3669.482684722222,144,15360.318365098514,0.0,4173.493064367175,3669.482684722222,144,-286.01811120632374
2025-05-04,39461.25284885477,152.57804574999778,3926.248951666666,4173.493064367175,144,39461.25284885477,152.57804574999778,3926.248951666666,4173.493064367175,144,0.0
2025-05-05,44807.66008723938,1375.5708570500128,4135.411558425924,3926.248951666666,144,39656.281898565416,396.69429166666885,4135.411558425924,3926.248951666666,144,5151.378188673967
2025-05-06,36038.28712339271,0.0,3802.767032037039,4135.411558425924,144,36038.28712339271,0.0,3802.767032037039,4135.411558425924,144,0.0
2025-05-07,44525.72355615912,945.7964998333382,3858.744120740741,3802.767032037039,144,40891.18811941085,86.86862057430164,3932.299609,3802.767032037039,144,3634.5354367482723
2025-05-08,41048.52679371206,659.4081441666635,4189.674000925926,3858.744120740741,144,37891.197375818265,35.99924999999996,4767.1564603271645,3932.299609,144,3157.329417893794
2025-05-09,16520.94341395516,47.86728959999998,6162.933729988072,4189.674000925926,144,16334.937639276228,0.0,6162.933729988072,4767.1564603271645,144,186.00577467893163
2025-05-10,15401.13888540593,0.0,5475.734704833332,6162.933729988072,144,15401.13888540593,0.0,5475.734704833332,6162.933729988072,144,0.0
2025-05-11,40798.80110596176,27.561666666666724,5364.353567632361,5475.734704833332,144,40798.80110596176,27.56166666666661,5364.353567632361,5475.734704833332,144,0.0
2025-05-12,37751.22086972456,0.0,5254.304466620945,5364.353567632361,144,37751.22086972456,0.0,5254.304466620945,5364.353567632361,144,0.0
2025-05-13,39314.553177927,0.0,5744.20699283333,5254.304466620945,144,39314.553177927,0.0,5744.20699283333,5254.304466620945,144,0.0
2025-05-14,37031.72205824667,0.0,5167.892142870368,5744.20699283333,144,37518.61764544443,0.0,5167.892142870368,5744.20699283333,144,-486.8955871977596
2025-05-15,36738.53136365271,0.0,5782.533367255834,5167.892142870368,144,38787.86478634472,0.0,6727.312094139663,5167.892142870368,144,-2049.333422692005
2025-05-16,16392.987950919105,0.0,6835.872613548693,5782.533367255834,144,16392.987950919105,0.0,6835.872613548693,6727.312094139663,144,0.0
2025-05-17,16202.899912061464,0.0,6612.141690074072,6835.872613548693,144,16202.899912061464,0.0,6612.141690074072,6835.872613548693,144,0.0
2025-05-18,36152.6681550494,0.0,6101.090223440783,6612.141690074072,144,39459.89812436062,0.0,6574.299920200047,6612.141690074072,144,-3307.2299693112145
2025-05-19,37364.666972663385,67.00333333333344,6359.498672870367,6101.090223440783,144,37364.666972663385,67.00333333333333,6359.498672870367,6574.299920200047,144,0.0
2025-05-20,38185.49306429426,0.0,6080.025278939416,6359.498672870367,144,38185.49306429426,0.0,6080.025278939416,6359.498672870367,144,0.0
2025-05-21,35830.62490663318,0.0,4873.099017126824,6080.025278939416,144,36727.087824766095,0.0,5781.110879204474,6080.025278939416,144,-896.4629181329146
2025-05-22,36808.83838999492,0.0,7035.497231506172,4873.099017126824,144,36808.83838999492,0.0,7035.497231506172,5781.110879204474,144,0.0
2025-05-23,13620.248460509149,0.0,5412.193832487042,7035.497231506172,144,13706.095058142768,0.0,5412.193832487042,7035.497231506172,144,-85.84659763361924
2025-05-24,14705.822489820253,0.0,5706.6736201741,5412.193832487042,144,14705.822489820253,0.0,5706.6736201741,5412.193832487042,144,0.0
2025-05-25,36635.94983024968,0.0,6663.870510412335,5706.6736201741,144,36635.94983024968,0.0,6663.870510412335,5706.6736201741,144,0.0
2025-05-26,35466.75338253977,0.0,4571.950593166682,6663.870510412335,144,37629.11423430329,0.0,6352.184411944448,6663.870510412335,144,-2162.360851763522
2025-05-27,35989.12209252787,0.0,5860.609683696851,4571.950593166682,144,35989.12209252787,0.0,5860.609683696851,6352.184411944448,144,0.0
2025-05-28,35447.18499474388,0.0,6407.39379604582,5860.609683696851,144,36462.506863978604,0.0,6447.208366656486,5860.609683696851,144,-1015.3218692347218
2025-05-29,45220.93309843176,1552.4269780843306,4856.2795187037045,6407.39379604582,144,41741.87027843312,0.0,6077.342455295181,6447.208366656486,144,3479.0628199986386
2025-05-30,15617.141464379376,230.61214911684243,4836.097251944441,4856.2795187037045,144,15467.593284278966,0.0,5521.898940833333,6077.342455295181,144,149.5481801004098
2025-05-31,14947.804576839784,0.0,5627.127746127388,4836.097251944441,144,14947.804576839784,0.0,5627.127746127388,5521.898940833333,144,0.0
2025-06-01,111230.5082729881,12050.315448066667,3248.49778287037,5627.127746127388,144,56221.77922073896,79.24248916666636,3780.7283043194457,5627.127746127388,144,55008.72905224914
2025-06-02,93589.69879112374,8499.732019658637,3151.058815740741,3248.49778287037,144,52121.55219996195,100.54300583333327,3941.019399752311,3780.7283043194457,144,41468.146591161785
2025-06-03,72213.15994400393,4689.991171583332,3968.690397685185,3151.058815740741,144,53368.0786996171,0.0,5151.465674993053,3941.019399752311,144,18845.081244386827
2025-06-04,67938.95420045318,3690.368139650003,3751.879661851852,3968.690397685185,144,47767.906224813596,78.12152458333298,4037.271222076296,5151.465674993053,144,20171.047975639587
2025-06-05,50080.73852556622,503.61926351666386,3454.973374351852,3751.879661851852,144,49699.306662639035,87.53449625000007,4053.534365196187,4037.271222076296,144,381.43186292718747
2025-06-06,33100.50397640462,2078.2169906666645,3753.1991122222207,3454.973374351852,144,24302.005487623614,0.0,4404.843990352152,4053.534365196187,144,8798.49848878101
2025-06-07,24338.719784624718,610.2222933333296,4072.522928518519,3753.1991122222207,144,23214.25976850241,0.0,5170.702085341812,4404.843990352152,144,1124.4600161223098
2025-06-08,55671.75443226704,0.0,6140.279278506815,4072.522928518519,144,55804.74408090397,0.0,6212.817589386445,5170.702085341812,144,-132.98964863693254
2025-06-09,52721.206344336235,4.383333333333439,5145.852167499991,6140.279278506815,144,52721.20634433623,4.383333333333326,5145.852167499991,6212.817589386445,144,7.275957614183426e-12
2025-06-10,56961.35797351929,0.0,6016.428833222219,5145.852167499991,144,56961.35797351929,0.0,6016.428833222219,5145.852167499991,144,0.0
2025-06-11,57980.084643520444,825.0710858833338,5648.717412296298,6016.428833222219,144,55126.98743582251,0.0,5648.717412296298,6016.428833222219,144,2853.0972076979306
2025-06-12,51965.30012257579,0.0,5975.0845384999975,5648.717412296298,144,51965.30012257579,0.0,5975.0845384999975,5648.717412296298,144,0.0
2025-06-13,20595.172933171514,0.0,5643.64460944333,5975.0845384999975,144,20956.690441646155,0.0,5643.64460944333,5975.0845384999975,144,-361.51750847464064
2025-06-14,21218.014492518498,25.62541780000049,5964.199828609046,5643.64460944333,144,21218.014492518498,25.62541780000049,5964.199828609046,5643.64460944333,144,0.0
2025-06-15,58784.93824686835,0.0,8166.75901464815,5964.199828609046,144,58784.93824686835,0.0,8166.75901464815,5964.199828609046,144,0.0
2025-06-16,58386.48282313116,0.0,8287.483019537036,8166.75901464815,144,58386.48282313116,0.0,8287.483019537036,8166.75901464815,144,0.0
2025-06-17,51509.04976878056,0.0,6502.110497800871,8287.483019537036,144,52680.440435267985,0.0,7000.923665486052,8287.483019537036,144,-1171.390666487423
2025-06-18,52887.02503762222,0.0,7448.166167796297,6502.110497800871,144,52887.02503762222,0.0,7448.166167796297,7000.923665486052,144,0.0
2025-06-19,54125.25030606665,12.486666666666451,7689.008165609739,7448.166167796297,144,54125.25030606665,12.486666666666338,7689.008165609739,7448.166167796297,144,0.0
2025-06-20,22195.228628890654,0.0,7708.649154240744,7689.008165609739,144,22195.228628890654,0.0,7708.649154240744,7689.008165609739,144,0.0
2025-06-21,22535.00649502012,0.0,8272.014291407406,7708.649154240744,144,22535.00649502012,0.0,8272.014291407406,7708.649154240744,144,0.0
2025-06-22,51524.17474139407,0.0,7550.016377500004,8272.014291407406,144,51524.17474139407,0.0,7550.016377500004,8272.014291407406,144,0.0
2025-06-23,49416.710843570574,0.0,7641.452041203703,7550.016377500004,144,49416.710843570574,0.0,7641.452041203703,7550.016377500004,144,0.0
2025-06-24,71461.45222348557,4196.597663261544,5600.336776500001,7641.452041203703,144,53613.59733590726,0.0,6338.071821852912,7641.452041203703,144,17847.85488757831
2025-06-25,52981.70850218072,0.0,7846.683304398723,5600.336776500001,144,52981.70850218072,0.0,7846.683304398723,6338.071821852912,144,0.0
2025-06-26,52821.72717940849,0.0,6875.775665831481,7846.683304398723,144,52821.72717940849,0.0,6875.775665831481,7846.683304398723,144,0.0
2025-06-27,20937.20421535275,0.0,7869.91930338889,6875.775665831481,144,20937.20421535275,0.0,7869.91930338889,6875.775665831481,144,0.0
2025-06-28,20662.016775268658,0.0,7990.670792703708,7869.91930338889,144,20662.016775268658,0.0,7990.670792703708,7869.91930338889,144,0.0
2025-06-29,55852.146940989005,0.0,8372.430310629627,7990.670792703708,144,55852.146940989005,0.0,8372.430310629627,7990.670792703708,144,0.0
2025-06-30,48260.84629803168,0.0,7391.845370814808,8372.430310629627,144,48260.84629803168,0.0,7391.845370814808,8372.430310629627,144,0.0
2025-07-01,57181.39877879532,1129.3606206367579,3942.9095914814816,7391.845370814808,144,57672.527519808005,11.679303888888969,4755.981994651234,7391.845370814808,144,-491.12874101268244
2025-07-02,61547.70461338766,2347.585478086814,3611.1363337037033,3942.9095914814816,144,53451.09866892829,40.769161597222364,4362.551844534716,4755.981994651234,144,8096.60594445937
2025-07-03,68108.50766266033,2562.97983039263,3691.147386574074,3611.1363337037033,144,61368.64692251189,22.103034374999993,4389.075253518518,4362.551844534716,144,6739.860740148433
2025-07-04,35784.568852397395,3046.3292839323276,3664.531772777777,3691.147386574074,144,26707.241100981475,52.06386708744685,3839.009283003853,4389.075253518518,144,9077.32775141592
2025-07-05,29871.0289214349,1058.358208716663,3627.582638611111,3664.531772777777,144,26964.53724374616,0.0,4199.609945006945,3839.009283003853,144,2906.4916776887403
2025-07-06,90561.45153121557,6148.651103133336,3799.980058448148,3627.582638611111,144,62093.96875286542,48.11651666666614,3890.676334003704,4199.609945006945,144,28467.482778350153
2025-07-07,55525.05071276021,1198.5431723333431,3782.41088925926,3799.980058448148,144,52633.5463754328,46.91163444444419,4440.567301296296,3890.676334003704,144,2891.5043373274093
2025-07-08,59677.69267958158,32.73166666666657,6521.053404981483,3782.41088925926,144,59564.31380664995,8.704101250000008,6521.053404981483,4440.567301296296,144,113.3788729316293
2025-07-09,52969.011101581666,41.87999999999977,5870.005106656051,6521.053404981483,144,52969.011101581666,41.87999999999965,5870.005106656051,6521.053404981483,144,0.0
2025-07-10,51591.50609604447,1.4891666666667334,5675.974550765742,5870.005106656051,144,52182.94388792189,1.4891666666666197,5675.974550765742,5870.005106656051,144,-591.4377918774189
2025-07-11,28839.68566582283,794.4878118833319,5748.022356035186,5675.974550765742,144,26729.691428745522,0.0,5748.022356035186,5675.974550765742,144,2109.9942370773097
2025-07-12,28351.182215479315,603.4967874666677,5919.745388582225,5748.022356035186,144,26763.89217106469,0.0,5919.745388582225,5748.022356035186,144,1587.2900444146253
2025-07-13,53300.47760580572,0.0,6276.246694182669,5919.745388582225,144,53300.47760580572,0.0,6276.246694182669,5919.745388582225,144,0.0
2025-07-14,52391.86310296623,0.0,6270.501994759257,6276.246694182669,144,52430.328971353534,0.0,6291.572197999998,6276.246694182669,144,-38.46586838730582
2025-07-15,59686.57587477761,0.0,10021.275102648602,6270.501994759257,144,59686.57587477761,0.0,10021.275102648602,6291.572197999998,144,0.0
2025-07-16,55673.66558298992,0.0,7934.252990634257,10021.275102648602,144,55673.66558298992,0.0,7934.252990634257,10021.275102648602,144,0.0
2025-07-17,58394.39518977856,0.0,9858.257006894835,7934.252990634257,144,58394.39518977856,0.0,9858.257006894835,7934.252990634257,144,0.0
2025-07-18,28862.49405952735,0.0,8588.368133888887,9858.257006894835,144,28862.49405952735,0.0,8588.368133888887,9858.257006894835,144,0.0
2025-07-19,29425.725995679626,0.0,8515.260351007226,8588.368133888887,144,29425.725995679626,0.0,8515.260351007226,8588.368133888887,144,0.0
2025-07-20,58446.38890177424,0.0,9017.82594168496,8515.260351007226,144,58446.38890177424,0.0,9017.82594168496,8515.260351007226,144,0.0
2025-07-21,61353.29944214185,0.0,9818.614476217652,9017.82594168496,144,61353.29944214185,0.0,9818.614476217652,9017.82594168496,144,0.0
2025-07-22,56437.79484288677,0.0,8354.41673566667,9818.614476217652,144,56437.79484288677,0.0,8354.41673566667,9818.614476217652,144,0.0
2025-07-23,54921.38754335415,0.0,7506.539362959077,8354.41673566667,144,54921.38754335415,0.0,7506.539362959077,8354.41673566667,144,0.0
2025-07-24,54523.27756419325,0.0,8000.985639563372,7506.539362959077,144,54523.27756419325,0.0,8000.985639563372,7506.539362959077,144,0.0
2025-07-25,29452.14728778738,0.0,8699.473591582146,8000.985639563372,144,29452.14728778738,0.0,8699.473591582146,8000.985639563372,144,0.0
2025-07-26,29864.63036699818,0.0,8742.004402626895,8699.473591582146,144,29864.63036699818,0.0,8742.004402626895,8699.473591582146,144,0.0
2025-07-27,55693.834843582765,0.0,8507.526855703702,8742.004402626895,144,56644.607455724035,0.0,8507.526855703702,8742.004402626895,144,-950.7726121412707
2025-07-28,61896.13460510954,0.0,10522.916577511884,8507.526855703702,144,61896.13460510954,0.0,10522.916577511884,8507.526855703702,144,0.0
2025-07-29,56565.83272538146,0.0,8434.82968761826,10522.916577511884,144,56565.83272538146,0.0,8434.82968761826,10522.916577511884,144,0.0
2025-07-30,54994.68998780919,0.0,8004.486161907409,8434.82968761826,144,54994.68998780919,0.0,8004.486161907409,8434.82968761826,144,0.0
