date,day_index,selected_candidate,planned_initial_energy_kwh,executed_initial_energy_kwh,actual_end_energy_kwh,realized_total_cost_yuan,plan_cost_yuan,emergency_cost_yuan,candidate_scores_completed_before_issue,latest_full_score_day_released,grid_purchase_kwh,emergency_kwh,spill_kwh,charge_kwh,discharge_kwh,commanded_charge_kwh,commanded_discharge_kwh
2025-01-11,10,nocvar_g0.05,2946.487060885184,2958.8198508851838,3109.6074889592574,49309.76698980655,49309.76698980655,0.0,"{""nocvar_g0.00"": 104036.53947515726, ""cvar_t0.90_r0.05_g0.00"": 104125.95559106582, ""cvar_t0.90_r0.20_g0.00"": 104144.7043998649, ""cvar_t0.95_r0.05_g0.00"": 104125.95559106582, ""cvar_t0.95_r0.20_g0.00"": 104144.7043998649, ""nocvar_g0.02"": 104004.37597612187, ""cvar_t0.90_r0.05_g0.02"": 104111.24186565279, ""cvar_t0.90_r0.20_g0.02"": 104145.26039062171, ""cvar_t0.95_r0.05_g0.02"": 104111.24186565279, ""cvar_t0.95_r0.20_g0.02"": 104145.26039062171, ""nocvar_g0.05"": 103996.93687362125, ""cvar_t0.90_r0.05_g0.05"": 104105.1329645627, ""cvar_t0.90_r0.20_g0.05"": 104143.29171219812, ""cvar_t0.95_r0.05_g0.05"": 104105.1329645627, ""cvar_t0.95_r0.20_g0.05"": 104143.29171219812}",8,81610.03924041151,0.0,33984.79655991769,12639.273453827162,10102.102623333332,12639.273453827162,10102.102623333332
2025-01-12,11,nocvar_g0.05,3139.9518932185165,3109.6074889592574,4239.815155037037,87414.02665065743,87414.02665065743,0.0,"{""nocvar_g0.00"": 98511.94931024422, ""cvar_t0.90_r0.05_g0.00"": 98608.58398256454, ""cvar_t0.90_r0.20_g0.00"": 98666.24908217306, ""cvar_t0.95_r0.05_g0.00"": 98608.58398256454, ""cvar_t0.95_r0.20_g0.00"": 98666.24908217306, ""nocvar_g0.02"": 98479.11226242999, ""cvar_t0.90_r0.05_g0.02"": 98590.90600127801, ""cvar_t0.90_r0.20_g0.02"": 98667.69758320111, ""cvar_t0.95_r0.05_g0.02"": 98590.90600127801, ""cvar_t0.95_r0.20_g0.02"": 98667.69758320111, ""nocvar_g0.05"": 98468.06703833489, ""cvar_t0.90_r0.05_g0.05"": 98580.7179191634, ""cvar_t0.90_r0.20_g0.05"": 98666.65033783737, ""cvar_t0.95_r0.05_g0.05"": 98580.7179191634, ""cvar_t0.95_r0.20_g0.05"": 98666.65033783737}",9,128027.84639864616,0.0,33127.32607776954,16129.416340736627,12047.640336526669,16129.416340736627,12047.640336526669
2025-01-13,12,nocvar_g0.05,4242.8835250370375,4239.815155037037,3906.6260555555577,86003.72591979362,86003.72591979362,0.0,"{""nocvar_g0.00"": 94046.98561845596, ""cvar_t0.90_r0.05_g0.00"": 94148.03052929859, ""cvar_t0.90_r0.20_g0.00"": 94249.92229105308, ""cvar_t0.95_r0.05_g0.00"": 94148.03052929859, ""cvar_t0.95_r0.20_g0.00"": 94249.92229105308, ""nocvar_g0.02"": 94014.44396560073, ""cvar_t0.90_r0.05_g0.02"": 94131.69910048856, ""cvar_t0.90_r0.20_g0.02"": 94253.75117250378, ""cvar_t0.95_r0.05_g0.02"": 94131.69910048856, ""cvar_t0.95_r0.20_g0.02"": 94253.75117250378, ""nocvar_g0.05"": 93999.13067028686, ""cvar_t0.90_r0.05_g0.05"": 94125.08315043953, ""cvar_t0.90_r0.20_g0.05"": 94253.75706267227, ""cvar_t0.95_r0.05_g0.05"": 94125.08315043953, ""cvar_t0.95_r0.20_g0.05"": 94253.75706267227}",10,125738.06390248361,0.0,35034.52974497119,14336.430686205766,11912.379045359998,14336.430686205766,11912.379045359998
2025-01-14,13,nocvar_g0.05,3900.1707905555577,3906.6260555555577,3692.198158240741,85906.8894061365,85906.8894061365,0.0,"{""nocvar_g0.00"": 93486.32914234902, ""cvar_t0.90_r0.05_g0.00"": 93594.93017623476, ""cvar_t0.90_r0.20_g0.00"": 93735.82185198698, ""cvar_t0.95_r0.05_g0.00"": 93594.93017623476, ""cvar_t0.95_r0.20_g0.00"": 93735.82185198698, ""nocvar_g0.02"": 93453.91130145075, ""cvar_t0.90_r0.05_g0.02"": 93580.66277797072, ""cvar_t0.90_r0.20_g0.02"": 93741.87042198084, ""cvar_t0.95_r0.05_g0.02"": 93580.61430122417, ""cvar_t0.95_r0.20_g0.02"": 93741.87042198084, ""nocvar_g0.05"": 93450.3720019844, ""cvar_t0.90_r0.05_g0.05"": 93584.1935878533, ""cvar_t0.90_r0.20_g0.05"": 93746.71001475929, ""cvar_t0.95_r0.05_g0.05"": 93586.84828789138, ""cvar_t0.95_r0.20_g0.05"": 93746.71001475929}",11,125788.06320286427,0.0,33774.65401365637,15468.267965567906,12722.282159693335,15468.267965567906,12722.282159693335
2025-01-15,14,nocvar_g0.02,3685.213025740741,3692.198158240741,4438.263529490742,86121.16495457145,86121.16495457145,0.0,"{""nocvar_g0.00"": 92905.63672813997, ""cvar_t0.90_r0.05_g0.00"": 93021.2480991995, ""cvar_t0.90_r0.20_g0.00"": 93195.3329791296, ""cvar_t0.95_r0.05_g0.00"": 93021.2480991995, ""cvar_t0.95_r0.20_g0.00"": 93195.3329791296, ""nocvar_g0.02"": 92873.64886657172, ""cvar_t0.90_r0.05_g0.02"": 93009.12759943119, ""cvar_t0.90_r0.20_g0.02"": 93203.54338416224, ""cvar_t0.95_r0.05_g0.02"": 93009.07432118402, ""cvar_t0.95_r0.20_g0.02"": 93203.54338416224, ""nocvar_g0.05"": 92877.55307258511, ""cvar_t0.90_r0.05_g0.05"": 93019.61274175976, ""cvar_t0.90_r0.20_g0.05"": 93210.39657865636, ""cvar_t0.95_r0.05_g0.05"": 93023.43522832109, ""cvar_t0.95_r0.20_g0.05"": 93210.39657865636}",12,126706.41158763578,0.0,32736.29911366255,17073.294507973253,13157.909717333332,17073.294507973253,13157.909717333332
2025-01-16,15,nocvar_g0.02,4428.479471990742,4438.263529490742,4549.274070824193,85863.5535400607,85863.5535400607,0.0,"{""nocvar_g0.00"": 92400.17447142384, ""cvar_t0.90_r0.05_g0.00"": 92524.76702611799, ""cvar_t0.90_r0.20_g0.00"": 92726.70868726455, ""cvar_t0.95_r0.05_g0.00"": 92524.76702611799, ""cvar_t0.95_r0.20_g0.00"": 92726.70868726455, ""nocvar_g0.02"": 92371.34240255182, ""cvar_t0.90_r0.05_g0.02"": 92514.8592402742, ""cvar_t0.90_r0.20_g0.02"": 92737.29854763574, ""cvar_t0.95_r0.05_g0.02"": 92514.85604227021, ""cvar_t0.95_r0.20_g0.02"": 92737.29854763574, ""nocvar_g0.05"": 92379.64852498165, ""cvar_t0.90_r0.05_g0.05"": 92528.79668124621, ""cvar_t0.90_r0.20_g0.05"": 92745.15650616605, ""cvar_t0.95_r0.05_g0.05"": 92535.77726526409, ""cvar_t0.95_r0.20_g0.05"": 92745.15650616605}",13,125759.09109710918,0.0,33827.97938582304,15624.539600452808,12555.967589166668,15624.539600452808,12555.967589166668
2025-01-17,16,nocvar_g0.05,4471.938585824192,4549.274070824193,4927.980973592595,47822.85010626445,47822.85010626445,0.0,"{""nocvar_g0.00"": 91986.93787860009, ""cvar_t0.90_r0.05_g0.00"": 92115.85464163778, ""cvar_t0.90_r0.20_g0.00"": 92332.04527768167, ""cvar_t0.95_r0.05_g0.00"": 92115.85464163778, ""cvar_t0.95_r0.20_g0.00"": 92332.04527768167, ""nocvar_g0.02"": 91954.6639060198, ""cvar_t0.90_r0.05_g0.02"": 92103.08156556633, ""cvar_t0.90_r0.20_g0.02"": 92342.39736174104, ""cvar_t0.95_r0.05_g0.02"": 92103.10367775593, ""cvar_t0.95_r0.20_g0.02"": 92342.39736174104, ""nocvar_g0.05"": 91950.21386373417, ""cvar_t0.90_r0.05_g0.05"": 92105.88365241542, ""cvar_t0.90_r0.20_g0.05"": 92347.74558982837, ""cvar_t0.95_r0.05_g0.05"": 92118.8135252141, ""cvar_t0.95_r0.20_g0.05"": 92347.74558982837}",14,78363.81826563363,0.0,33182.38412164199,10937.50577982497,8518.543469166667,10937.50577982497,8518.543469166667
2025-01-18,17,nocvar_g0.05,4934.242243592595,4927.980973592595,4039.3366872222205,37185.28799222337,37185.28799222337,0.0,"{""nocvar_g0.00"": 91608.7788068795, ""cvar_t0.90_r0.05_g0.00"": 91743.04139671475, ""cvar_t0.90_r0.20_g0.00"": 91971.15497834398, ""cvar_t0.95_r0.05_g0.00"": 91743.04139671475, ""cvar_t0.95_r0.20_g0.00"": 91971.15497834398, ""nocvar_g0.02"": 91573.96950814735, ""cvar_t0.90_r0.05_g0.02"": 91726.08914201494, ""cvar_t0.90_r0.20_g0.02"": 91979.7875752918, ""cvar_t0.95_r0.05_g0.02"": 91726.1500250649, ""cvar_t0.95_r0.20_g0.02"": 91979.7875752918, ""nocvar_g0.05"": 91556.03422827147, ""cvar_t0.90_r0.05_g0.05"": 91718.81508465193, ""cvar_t0.90_r0.20_g0.05"": 91984.72106680374, ""cvar_t0.95_r0.05_g0.05"": 91735.6838850246, ""cvar_t0.95_r0.20_g0.05"": 91984.72106680374}",15,65807.0075967288,0.0,20676.718249401645,13159.299237160492,11458.812239833333,13159.299237160492,11458.812239833333
2025-01-19,18,nocvar_g0.05,4035.2546622222203,4039.3366872222205,5095.926995629624,73695.19362634695,73695.19362634695,0.0,"{""nocvar_g0.00"": 89026.53539729957, ""cvar_t0.90_r0.05_g0.00"": 89165.91558490938, ""cvar_t0.90_r0.20_g0.00"": 89408.29667228762, ""cvar_t0.95_r0.05_g0.00"": 89165.91558490938, ""cvar_t0.95_r0.20_g0.00"": 89408.29667228762, ""nocvar_g0.02"": 88991.47428472701, ""cvar_t0.90_r0.05_g0.02"": 89147.23330748879, ""cvar_t0.90_r0.20_g0.02"": 89414.91901930235, ""cvar_t0.95_r0.05_g0.02"": 89147.99223035212, ""cvar_t0.95_r0.20_g0.02"": 89414.91901930235, ""nocvar_g0.05"": 88983.49398580047, ""cvar_t0.90_r0.05_g0.05"": 89156.32378378048, ""cvar_t0.90_r0.20_g0.05"": 89445.79005500668, ""cvar_t0.95_r0.05_g0.05"": 89172.72159508601, ""cvar_t0.95_r0.20_g0.05"": 89445.79005500668}",16,111491.35025829011,0.0,18128.605028589678,19785.88501123044,15075.635581529996,19785.88501123044,15075.635581529996
2025-01-20,19,nocvar_g0.05,5093.336510629624,5095.926995629624,5400.071113837014,73129.9394458427,73129.9394458427,0.0,"{""nocvar_g0.00"": 86705.88623405178, ""cvar_t0.90_r0.05_g0.00"": 86853.89824855987, ""cvar_t0.90_r0.20_g0.00"": 87111.94264839093, ""cvar_t0.95_r0.05_g0.00"": 86853.89824855987, ""cvar_t0.95_r0.20_g0.00"": 87111.94264839093, ""nocvar_g0.02"": 86175.92993288155, ""cvar_t0.90_r0.05_g0.02"": 86840.85645347169, ""cvar_t0.90_r0.20_g0.02"": 87127.8099595041, ""cvar_t0.95_r0.05_g0.02"": 86845.0666833247, ""cvar_t0.95_r0.20_g0.02"": 87127.8099595041, ""nocvar_g0.05"": 86105.81587504619, ""cvar_t0.90_r0.05_g0.05"": 86463.59775520617, ""cvar_t0.90_r0.20_g0.05"": 87171.66961611078, ""cvar_t0.95_r0.05_g0.05"": 86482.7777518614, ""cvar_t0.95_r0.20_g0.05"": 87171.66961611078}",17,110146.81997274485,0.0,18212.293182824975,18934.552983508234,15063.258210255017,18934.552983508234,15063.258210255017
2025-01-21,20,nocvar_g0.05,5384.285736337015,5400.071113837014,4983.368881629628,73310.94933528299,73310.94933528299,0.0,"{""nocvar_g0.00"": 86636.47709759079, ""cvar_t0.90_r0.05_g0.00"": 86796.60380634798, ""cvar_t0.90_r0.20_g0.00"": 87066.32658923074, ""cvar_t0.95_r0.05_g0.00"": 86796.60380634798, ""cvar_t0.95_r0.20_g0.00"": 87066.32658923074, ""nocvar_g0.02"": 85555.7881740931, ""cvar_t0.90_r0.05_g0.02"": 86779.63639652345, ""cvar_t0.90_r0.20_g0.02"": 87082.01319362932, ""cvar_t0.95_r0.05_g0.02"": 86785.30565667183, ""cvar_t0.95_r0.20_g0.02"": 87082.01319362932, ""nocvar_g0.05"": 85452.62523037782, ""cvar_t0.90_r0.05_g0.05"": 85861.46086126566, ""cvar_t0.90_r0.20_g0.05"": 87135.0648480013, ""cvar_t0.95_r0.05_g0.05"": 85883.76085976034, ""cvar_t0.95_r0.20_g0.05"": 87135.0648480013}",18,110571.23054927573,0.0,24164.994873271597,17545.023254337473,14586.500844999999,17545.023254337473,14586.500844999999
2025-01-22,21,nocvar_g0.05,4943.236149129628,4983.368881629628,4233.46244777777,72769.33189744834,72769.33189744834,0.0,"{""nocvar_g0.00"": 86543.40549321672, ""cvar_t0.90_r0.05_g0.00"": 86716.20418902657, ""cvar_t0.90_r0.20_g0.00"": 86997.17853766624, ""cvar_t0.95_r0.05_g0.00"": 86716.20418902657, ""cvar_t0.95_r0.20_g0.00"": 86997.17853766624, ""nocvar_g0.02"": 84969.41093272468, ""cvar_t0.90_r0.05_g0.02"": 86694.2205969047, ""cvar_t0.90_r0.20_g0.02"": 87012.7769091265, ""cvar_t0.95_r0.05_g0.02"": 86703.00475920612, ""cvar_t0.95_r0.20_g0.02"": 87012.7769091265, ""nocvar_g0.05"": 84836.49094115106, ""cvar_t0.90_r0.05_g0.05"": 85271.28727875387, ""cvar_t0.90_r0.20_g0.05"": 87074.3831713867, ""cvar_t0.95_r0.05_g0.05"": 85297.51964337107, ""cvar_t0.95_r0.20_g0.05"": 87074.3831713867}",19,110083.12332119342,0.0,18135.85671552963,19494.302084897117,16465.300479233338,19494.302084897117,16465.300479233338
2025-01-23,22,nocvar_g0.05,4236.123545277769,4233.46244777777,4713.173500113476,73192.97452385002,73192.97452385002,0.0,"{""nocvar_g0.00"": 86339.84326490908, ""cvar_t0.90_r0.05_g0.00"": 86602.11484549797, ""cvar_t0.90_r0.20_g0.00"": 86876.16736937902, ""cvar_t0.95_r0.05_g0.00"": 86602.11484549797, ""cvar_t0.95_r0.20_g0.00"": 86876.16736937902, ""nocvar_g0.02"": 84431.21092688738, ""cvar_t0.90_r0.05_g0.02"": 86571.57179473698, ""cvar_t0.90_r0.20_g0.02"": 86891.20790926542, ""cvar_t0.95_r0.05_g0.02"": 86582.1326785281, ""cvar_t0.95_r0.20_g0.02"": 86891.20790926542, ""nocvar_g0.05"": 84287.65562658591, ""cvar_t0.90_r0.05_g0.05"": 84754.9425893523, ""cvar_t0.90_r0.20_g0.05"": 86959.881259618, ""cvar_t0.95_r0.05_g0.05"": 84789.50203735114, ""cvar_t0.95_r0.20_g0.05"": 86959.881259618}",20,110794.91729201774,0.0,17065.46998500458,20612.234613566874,16264.170089887037,20612.234613566874,16264.170089887037
2025-01-24,23,nocvar_g0.05,4717.755497613476,4713.173500113476,3143.118594722221,25684.048716447956,25684.048716447956,0.0,"{""nocvar_g0.00"": 86143.05053901327, ""cvar_t0.90_r0.05_g0.00"": 86474.6635886377, ""cvar_t0.90_r0.20_g0.00"": 86742.58022569137, ""cvar_t0.95_r0.05_g0.00"": 86474.6635886377, ""cvar_t0.95_r0.20_g0.00"": 86742.58022569137, ""nocvar_g0.02"": 83915.91834422854, ""cvar_t0.90_r0.05_g0.02"": 86436.49420192654, ""cvar_t0.90_r0.20_g0.02"": 86756.67054098542, ""cvar_t0.95_r0.05_g0.02"": 86448.9844329016, ""cvar_t0.95_r0.20_g0.02"": 86756.67054098542, ""nocvar_g0.05"": 83764.09545707965, ""cvar_t0.90_r0.05_g0.05"": 84257.28414881665, ""cvar_t0.90_r0.20_g0.05"": 86831.03326826153, ""cvar_t0.95_r0.05_g0.05"": 84297.04629071776, ""cvar_t0.95_r0.20_g0.05"": 86831.03326826153}",21,48604.676966182975,0.0,6592.018673589956,18690.062056728817,16551.99968080247,18690.062056728817,16551.99968080247
