day_index,candidate_count,candidate_solve_seconds_sum,max_source_pool_residual
90,15,3.7145323919248767,4.547473508864641e-13
91,15,2.3928884321358055,2.2737367544323206e-13
92,15,2.2986623279284686,4.547473508864641e-13
93,15,2.0678318519494496,2.2737367544323206e-13
94,15,1.8840944067342207,2.2737367544323206e-13
95,15,3.7947871439391747,4.547473508864641e-13
96,15,3.631258260109462,4.547473508864641e-13
97,15,2.5819774330593646,2.2737367544323206e-13
98,15,2.5562594629009254,4.547473508864641e-13
99,15,2.643673861050047,4.547473508864641e-13
100,15,1.9273156680283137,2.2737367544323206e-13
101,15,1.7910610570688732,2.2737367544323206e-13
102,15,2.9338281261734664,4.547473508864641e-13
103,15,3.033725008077454,4.547473508864641e-13
104,15,2.7893616130459122,2.2737367544323206e-13
105,15,2.5069827751722187,2.2737367544323206e-13
106,15,3.0654747260268778,4.547473508864641e-13
107,15,1.8541514849639498,2.2737367544323206e-13
108,15,1.755840557103511,2.2737367544323206e-13
109,15,3.3116546670207754,2.2737367544323206e-13
110,15,2.540828508033883,2.2737367544323206e-13
111,15,2.6803143589640968,2.2737367544323206e-13
112,15,2.7981143540819176,4.547473508864641e-13
113,15,2.7990381369600073,4.547473508864641e-13
114,15,1.7213313559768721,2.2737367544323206e-13
115,15,1.7041915018926375,2.2737367544323206e-13
116,15,3.0391422329703346,2.2737367544323206e-13
117,15,2.357238119991962,2.7000623958883807e-13
118,15,3.0955927220056765,2.2737367544323206e-13
119,15,2.3894782320712693,4.547473508864641e-13
120,15,2.500983990030363,2.2737367544323206e-13
121,15,1.7879106980399229,2.2737367544323206e-13
122,15,1.831032706075348,2.2737367544323206e-13
123,15,2.2772185470093973,4.547473508864641e-13
124,15,2.436638710089028,2.2737367544323206e-13
125,15,3.0551575400750153,4.547473508864641e-13
126,15,2.695126755919773,4.547473508864641e-13
127,15,2.6438224008888938,2.2737367544323206e-13
128,15,1.8363690739497542,2.2737367544323206e-13
129,15,1.8190570800798014,2.2737367544323206e-13
130,15,2.2595196480397135,4.547473508864641e-13
131,15,2.7312409909791313,4.547473508864641e-13
132,15,3.185092739004176,4.547473508864641e-13
133,15,2.6861696028499864,4.547473508864641e-13
134,15,2.7995849759317935,2.2737367544323206e-13
135,15,1.9397054200526327,2.2737367544323206e-13
136,15,1.8425420810235664,2.2737367544323206e-13
137,15,2.388792415964417,2.8421709430404007e-13
138,15,2.5444075320265256,4.547473508864641e-13
139,15,2.750980463984888,4.547473508864641e-13
140,15,2.957117404032033,2.2737367544323206e-13
141,15,2.6117706760414876,2.5579538487363607e-13
142,15,1.8173950288910419,2.2737367544323206e-13
143,15,1.8986191129079089,2.2737367544323206e-13
144,15,2.652842993091326,2.2737367544323206e-13
145,15,3.1345387119799852,4.547473508864641e-13
146,15,3.202488389040809,2.2737367544323206e-13
147,15,2.447288895957172,4.547473508864641e-13
148,15,2.6434005479095504,2.5579538487363607e-13
149,15,1.795062521006912,2.2737367544323206e-13
150,15,1.6958163310191594,2.2737367544323206e-13
151,15,2.4422071119770408,4.547473508864641e-13
152,15,3.3865658410359174,4.547473508864641e-13
153,15,2.686470569111407,4.547473508864641e-13
154,15,2.483398807060439,4.547473508864641e-13
155,15,2.7070567330229096,4.547473508864641e-13
156,15,1.8616453120484948,2.2737367544323206e-13
157,15,2.1238916289876215,2.2737367544323206e-13
158,15,2.4400660790270194,4.547473508864641e-13
159,15,2.607578023977112,4.547473508864641e-13
160,15,2.9109701710403897,3.410605131648481e-13
161,15,2.423026050149929,4.547473508864641e-13
162,15,2.554599195951596,4.547473508864641e-13
163,15,1.929692375997547,2.2737367544323206e-13
164,15,1.9361451378208585,2.2737367544323206e-13
165,15,2.620063296984881,4.547473508864641e-13
166,15,2.2337727320264094,4.547473508864641e-13
167,15,3.2858170779654756,4.547473508864641e-13
168,15,3.218748437066097,4.547473508864641e-13
169,15,2.770652599108871,4.547473508864641e-13
170,15,1.8755679920432158,2.2737367544323206e-13
171,15,2.0714484140626155,2.2737367544323206e-13
172,15,2.574017484090291,4.547473508864641e-13
173,15,3.344709651079029,4.547473508864641e-13
174,15,2.560685111035127,3.410605131648481e-13
175,15,2.9658722410094924,4.547473508864641e-13
176,15,2.8453733701026067,4.547473508864641e-13
177,15,2.006426761916373,2.2737367544323206e-13
178,15,1.8695061901817098,2.2737367544323206e-13
179,15,2.6398921890649945,4.547473508864641e-13
180,15,3.118052187084686,4.547473508864641e-13
181,15,3.2917525310767815,4.547473508864641e-13
182,15,2.9865694260806777,4.547473508864641e-13
183,15,3.2482051109545864,4.547473508864641e-13
184,15,2.0351431779563427,2.2737367544323206e-13
185,15,2.094969335012138,2.2737367544323206e-13
186,15,2.7962930307839997,4.547473508864641e-13
187,15,2.361636543937493,4.547473508864641e-13
188,15,2.3072936920216307,4.547473508864641e-13
189,15,2.7545949639752507,4.547473508864641e-13
190,15,3.0764646551106125,5.684341886080801e-13
191,15,1.9195360140292905,2.2737367544323206e-13
192,15,1.9415073179989122,2.2737367544323206e-13
193,15,3.156455180956982,4.547473508864641e-13
194,15,2.778216641047038,4.547473508864641e-13
195,15,2.238115578016732,4.547473508864641e-13
196,15,2.643053301901091,4.547473508864641e-13
197,15,3.0273972711293027,5.684341886080801e-13
198,15,1.890127048944123,2.2737367544323206e-13
199,15,2.006091833987739,2.2737367544323206e-13
200,15,3.1642272739554755,4.547473508864641e-13
201,15,2.4571542518679053,5.684341886080801e-13
202,15,2.7010552410501987,4.547473508864641e-13
203,15,3.323782075953204,4.547473508864641e-13
204,15,3.1150991379399784,4.547473508864641e-13
205,15,2.156418604950886,2.2737367544323206e-13
206,15,2.087198688008357,2.2737367544323206e-13
207,15,2.8151820241473615,4.547473508864641e-13
208,15,2.676967693900224,4.547473508864641e-13
209,15,3.064892016001977,4.547473508864641e-13
210,15,3.3860634329612367,4.547473508864641e-13
211,15,3.222566994954832,4.547473508864641e-13
212,15,2.164674808969721,2.2737367544323206e-13
213,15,2.0569598359288648,2.2737367544323206e-13
214,15,2.9163467221078463,4.547473508864641e-13
215,15,3.27077827102039,4.547473508864641e-13
216,15,3.412074331077747,5.684341886080801e-13
217,15,3.315558267000597,4.547473508864641e-13
218,15,3.042207137972582,4.547473508864641e-13
219,15,2.0198984561138786,2.2737367544323206e-13
220,15,2.0098562740604393,2.2737367544323206e-13
221,15,3.1640918612247333,2.2737367544323206e-13
222,15,3.0280270719667897,4.547473508864641e-13
223,15,3.682242440059781,4.547473508864641e-13
224,15,3.0712399770272896,4.547473508864641e-13
225,15,3.0808123439201154,4.547473508864641e-13
226,15,2.0860923118307255,2.2737367544323206e-13
227,15,2.0195489189354703,2.2737367544323206e-13
228,15,3.747089006996248,2.4158453015843406e-13
229,15,3.028549416048918,4.547473508864641e-13
230,15,3.676147981896065,4.547473508864641e-13
231,15,3.3872301850351505,2.6290081223123707e-13
232,15,3.279390607145615,2.2737367544323206e-13
233,15,2.0559663578751497,2.2737367544323206e-13
234,15,2.2295333678484894,2.2737367544323206e-13
235,15,3.1680960500380024,4.547473508864641e-13
236,15,3.6245121029787697,2.2737367544323206e-13
237,15,3.209804042999167,4.547473508864641e-13
238,15,3.8915211789426394,4.547473508864641e-13
239,15,3.64641070808284,4.547473508864641e-13
240,15,1.9965112089994363,2.2737367544323206e-13
241,15,2.0555925570079125,2.2737367544323206e-13
242,15,3.02164347312646,2.2737367544323206e-13
243,15,3.5487187121179886,4.547473508864641e-13
244,15,3.339045334025286,2.2737367544323206e-13
245,15,3.650936891150195,4.547473508864641e-13
246,15,3.124890535895247,4.547473508864641e-13
247,15,2.044295915926341,2.2737367544323206e-13
248,15,2.0024097331333905,2.2737367544323206e-13
249,15,3.7815530529478565,2.2737367544323206e-13
250,15,3.0755718840518966,4.547473508864641e-13
251,15,3.2347189972060733,4.547473508864641e-13
252,15,3.849222939054016,2.2737367544323206e-13
253,15,2.9164356779074296,4.547473508864641e-13
254,15,1.8870176009950228,2.2737367544323206e-13
255,15,1.9101043291739188,2.2737367544323206e-13
256,15,3.0251756730140187,2.2737367544323206e-13
257,15,3.194368937809486,4.547473508864641e-13
258,15,3.131005433097016,4.547473508864641e-13
259,15,2.7010308137978427,4.547473508864641e-13
260,15,2.4681162140332162,2.469136006766348e-13
261,15,2.347427311120555,2.2737367544323206e-13
262,15,1.8877245229086839,2.2737367544323206e-13
263,15,2.560997626045719,2.2737367544323206e-13
264,15,3.5360844709794037,4.547473508864641e-13
265,15,3.202244346961379,4.547473508864641e-13
266,15,2.913913521973882,4.547473508864641e-13
267,15,2.7474670579540543,2.524647157997606e-13
268,15,2.0540978100616485,2.2737367544323206e-13
269,15,1.911681069934275,2.6439961331448103e-13
270,15,2.69806712603895,4.547473508864641e-13
271,15,3.131297947780695,2.2737367544323206e-13
272,15,3.075317788112443,4.547473508864641e-13
273,15,3.723498383013066,4.547473508864641e-13
274,15,2.8984725069603883,2.2737367544323206e-13
275,15,1.892711171938572,2.2737367544323206e-13
276,15,1.8524232820491306,2.2737367544323206e-13
277,15,2.968999461270869,1.4779288903810084e-12
278,15,2.414207030145917,2.2737367544323206e-13
279,15,2.9237169139669277,4.547473508864641e-13
280,15,3.2137342481291853,2.2737367544323206e-13
281,15,3.0833835498197004,2.8421709430404007e-13
282,15,1.859841194935143,2.2737367544323206e-13
283,15,1.9702781519736163,2.2737367544323206e-13
284,15,2.7150727360276505,2.2737367544323206e-13
285,15,3.209230264008511,2.2737367544323206e-13
286,15,2.712084550934378,4.547473508864641e-13
287,15,2.916506313951686,2.2737367544323206e-13
288,15,2.6750282130087726,4.547473508864641e-13
289,15,2.0177033889340237,2.2737367544323206e-13
290,15,1.9634411781444214,2.2737367544323206e-13
291,15,3.646712306072004,4.547473508864641e-13
292,15,3.0470600750413723,2.2737367544323206e-13
293,15,3.3082610570127144,4.547473508864641e-13
294,15,3.4499161199782975,4.547473508864641e-13
295,15,3.1696383430389687,2.2737367544323206e-13
296,15,1.951447550964076,2.2737367544323206e-13
297,15,1.900564007111825,2.2737367544323206e-13
298,15,3.070852040022146,4.547473508864641e-13
299,15,3.5358235629973933,4.547473508864641e-13
300,15,2.893131183926016,2.2737367544323206e-13
301,15,2.932132345100399,4.547473508864641e-13
302,15,2.9479311781469733,2.2737367544323206e-13
303,15,2.0888805859722197,2.2737367544323206e-13
304,15,2.20113025221508,2.2737367544323206e-13
305,15,2.908386464754585,4.547473508864641e-13
306,15,3.4517699730349705,4.547473508864641e-13
307,15,4.1264551019412465,4.547473508864641e-13
308,15,3.5336079850094393,4.547473508864641e-13
309,15,3.0960026009124704,4.547473508864641e-13
310,15,2.2196302650263533,2.2737367544323206e-13
311,15,2.345638894941658,2.5000184214474253e-13
312,15,3.083687392936554,4.547473508864641e-13
313,15,2.9535039180191234,4.547473508864641e-13
314,15,3.248136519046966,4.547473508864641e-13
315,15,2.908846617094241,4.547473508864641e-13
316,15,3.1513891970389523,4.547473508864641e-13
317,15,1.997631417994853,2.2737367544323206e-13
318,15,2.0847312411060557,2.2737367544323206e-13
319,15,3.860016919032205,2.2737367544323206e-13
320,15,3.4618181009427644,3.410605131648481e-13
321,15,3.4716113810427487,4.547473508864641e-13
322,15,3.2325722420355305,4.547473508864641e-13
323,15,3.6535797378746793,4.547473508864641e-13
324,15,2.264549224055372,2.2737367544323206e-13
325,15,2.2232960818219,2.2737367544323206e-13
326,15,3.6701606478891335,3.410605131648481e-13
327,15,3.2239312800811604,4.547473508864641e-13
328,15,3.4360564888920635,4.547473508864641e-13
329,15,3.6003895679605193,4.547473508864641e-13
330,15,2.982718864979688,2.5011104298755527e-12
331,15,2.168309090193361,2.2737367544323206e-13
332,15,2.6589985198224895,2.2737367544323206e-13
333,15,3.5388059361139312,4.547473508864641e-13
334,15,3.2783269727951847,4.547473508864641e-13
335,15,3.481772138911765,4.547473508864641e-13
336,15,2.744891393056605,4.547473508864641e-13
337,15,2.2680998129653744,3.410605131648481e-13
338,15,2.5015848120092414,2.2737367544323206e-13
339,15,2.521436375041958,2.2737367544323206e-13
340,15,2.8623359990888275,4.547473508864641e-13
341,15,2.610019640997052,3.410605131648481e-13
342,15,3.193484768969938,3.410605131648481e-13
343,15,2.7297624030616134,2.2737367544323206e-13
344,15,2.7795574830961414,4.547473508864641e-13
345,15,2.897513953910675,2.450912736651212e-13
346,15,2.173375000944361,2.77116003755129e-13
347,15,2.7483631898649037,4.547473508864641e-13
348,15,2.9416438338230364,4.547473508864641e-13
349,15,3.4865182139910758,3.410605131648481e-13
350,15,2.9051999939838424,3.410605131648481e-13
351,15,3.1472112849587575,3.410605131648481e-13
352,15,2.5468147990177386,2.2737367544323206e-13
353,15,2.483725604019128,3.410605131648481e-13
354,15,2.9715945580392145,3.410605131648481e-13
355,15,3.608032898977399,3.410605131648481e-13
356,15,3.2335697500384413,4.547473508864641e-13
357,15,3.207733525079675,3.410605131648481e-13
358,15,3.035313675994985,3.410605131648481e-13
359,15,2.480585156008601,2.2737367544323206e-13
360,15,2.503453918034211,2.2737367544323206e-13
361,15,2.9467369019403122,3.410605131648481e-13
362,15,3.134684252901934,3.410605131648481e-13
363,15,3.545697881898377,3.410605131648481e-13
364,15,3.1043548309244215,3.410605131648481e-13
