day_index,candidate_count,candidate_solve_seconds_sum,max_source_pool_residual
198,15,1.9077604840276763,2.2737367544323206e-13
199,15,2.021114601928275,2.2737367544323206e-13
200,15,3.1514098099432886,4.547473508864641e-13
201,15,2.3997632490936667,5.684341886080801e-13
202,15,2.8180721881217323,4.547473508864641e-13
203,15,3.2397612499189563,4.547473508864641e-13
204,15,3.0278890230692923,4.547473508864641e-13
205,15,2.0706499100197107,2.2737367544323206e-13
206,15,2.0469094589352608,2.2737367544323206e-13
207,15,2.8314022270496935,4.547473508864641e-13
208,15,2.624504826089833,4.547473508864641e-13
209,15,2.8954794730525464,4.547473508864641e-13
210,15,3.3231944930157624,4.547473508864641e-13
211,15,3.1940141351078637,4.547473508864641e-13
212,15,2.0659735042136163,2.2737367544323206e-13
213,15,2.067279223992955,2.2737367544323206e-13
214,15,2.785842503013555,4.547473508864641e-13
215,15,3.2326878318563104,4.547473508864641e-13
216,15,3.2344722260022536,5.684341886080801e-13
217,15,3.4324188759783283,4.547473508864641e-13
218,15,3.0449103920254856,4.547473508864641e-13
219,15,2.0457810841617174,2.2737367544323206e-13
220,15,1.9387387280003168,2.2737367544323206e-13
221,15,3.230288685997948,2.2737367544323206e-13
222,15,3.044199535099324,4.547473508864641e-13
223,15,3.5373750010039657,4.547473508864641e-13
224,15,3.0201193661778234,4.547473508864641e-13
225,15,3.103530105086975,4.547473508864641e-13
226,15,2.118671061936766,2.2737367544323206e-13
227,15,1.9974859380163252,2.2737367544323206e-13
228,15,3.7712423148332164,2.4158453015843406e-13
229,15,3.0441617931355722,4.547473508864641e-13
230,15,3.675772294111084,4.547473508864641e-13
231,15,3.4084634232567623,2.6290081223123707e-13
232,15,3.1767794510233216,2.2737367544323206e-13
233,15,2.0462813180638477,2.2737367544323206e-13
234,15,2.108446795027703,2.2737367544323206e-13
235,15,3.1990893218899146,4.547473508864641e-13
236,15,3.647476115031168,2.2737367544323206e-13
237,15,3.156360705906991,4.547473508864641e-13
238,15,3.877423965954222,4.547473508864641e-13
239,15,3.6292721639038064,4.547473508864641e-13
240,15,2.010291094018612,2.2737367544323206e-13
241,15,2.028247589012608,2.2737367544323206e-13
242,15,2.9934227080084383,2.2737367544323206e-13
243,15,3.5741257300251164,4.547473508864641e-13
244,15,3.3064498499734327,2.2737367544323206e-13
245,15,3.385730736190453,4.547473508864641e-13
246,15,3.0884597970871255,4.547473508864641e-13
247,15,2.0419426730368286,2.2737367544323206e-13
248,15,2.090803023951594,2.2737367544323206e-13
249,15,3.939021953032352,2.2737367544323206e-13
250,15,3.221240986022167,4.547473508864641e-13
251,15,3.283439988968894,4.547473508864641e-13
252,15,4.015104437014088,2.2737367544323206e-13
253,15,2.9444688161602244,4.547473508864641e-13
254,15,1.8875323250540532,2.2737367544323206e-13
255,15,1.9565389180206694,2.2737367544323206e-13
256,15,3.0514319239300676,2.2737367544323206e-13
257,15,3.163180859060958,4.547473508864641e-13
258,15,3.1312182911788113,4.547473508864641e-13
259,15,2.6508160259691067,4.547473508864641e-13
260,15,2.4423524268786423,2.469136006766348e-13
261,15,2.386427041958086,2.2737367544323206e-13
262,15,1.914779287937563,2.2737367544323206e-13
263,15,2.468844123010058,2.2737367544323206e-13
264,15,3.3533401720342226,4.547473508864641e-13
265,15,3.0637060599401593,4.547473508864641e-13
266,15,2.8165417449199595,4.547473508864641e-13
267,15,2.7244822531938553,2.524647157997606e-13
268,15,2.004818874876946,2.2737367544323206e-13
269,15,1.9147533320938237,2.6439961331448103e-13
270,15,2.684669787879102,4.547473508864641e-13
271,15,3.146684098057449,2.2737367544323206e-13
272,15,3.021660123078618,4.547473508864641e-13
273,15,3.6903392520034686,4.547473508864641e-13
274,15,2.8492960107396357,2.2737367544323206e-13
275,15,1.855544348130934,2.2737367544323206e-13
276,15,1.8505879811709747,2.2737367544323206e-13
277,15,2.9940712990937755,1.4779288903810084e-12
278,15,2.4436490669613704,2.2737367544323206e-13
279,15,2.915824541938491,4.547473508864641e-13
280,15,3.148754255089443,2.2737367544323206e-13
281,15,3.0091518670669757,2.8421709430404007e-13
282,15,1.899118656932842,2.2737367544323206e-13
283,15,2.0001039241906255,2.2737367544323206e-13
284,15,2.704890266119037,2.2737367544323206e-13
285,15,3.238869388937019,2.2737367544323206e-13
286,15,2.746226772898808,4.547473508864641e-13
287,15,2.9490954939392395,2.2737367544323206e-13
288,15,2.6405879929079674,4.547473508864641e-13
289,15,1.8520215558819473,2.2737367544323206e-13
290,15,1.900593061989639,2.2737367544323206e-13
291,15,3.644871758238878,4.547473508864641e-13
292,15,3.1001965700415894,2.2737367544323206e-13
293,15,3.2284101159893908,4.547473508864641e-13
294,15,3.4006296308944,4.547473508864641e-13
295,15,3.0888535620761104,2.2737367544323206e-13
296,15,2.038882771972567,2.2737367544323206e-13
297,15,1.8802843371522613,2.2737367544323206e-13
298,15,2.8515167660661973,4.547473508864641e-13
299,15,3.565981308929622,4.547473508864641e-13
300,15,2.8862654851400293,2.2737367544323206e-13
301,15,2.9386097739916295,4.547473508864641e-13
302,15,2.9479496659478173,2.2737367544323206e-13
303,15,2.012915186933242,2.2737367544323206e-13
304,15,2.1534690729458816,2.2737367544323206e-13
305,15,2.953511282103136,4.547473508864641e-13
306,15,3.5853291811654344,4.547473508864641e-13
307,15,4.007158071035519,4.547473508864641e-13
308,15,3.600617462012451,4.547473508864641e-13
309,15,3.087373233109247,4.547473508864641e-13
310,15,2.2000055609387346,2.2737367544323206e-13
311,15,2.2199066269677132,2.5000184214474253e-13
312,15,2.991590908903163,4.547473508864641e-13
313,15,2.956349951098673,4.547473508864641e-13
314,15,3.240884655097034,4.547473508864641e-13
315,15,2.9407403971417807,4.547473508864641e-13
316,15,3.1857262061093934,4.547473508864641e-13
317,15,1.9962132028886117,2.2737367544323206e-13
318,15,2.1545946790720336,2.2737367544323206e-13
319,15,3.7563791690627113,2.2737367544323206e-13
320,15,3.568122506898362,3.410605131648481e-13
321,15,3.4996642480255105,4.547473508864641e-13
322,15,3.1831963419681415,4.547473508864641e-13
323,15,3.601818347873632,4.547473508864641e-13
324,15,2.1690766700194217,2.2737367544323206e-13
325,15,2.1776073477813043,2.2737367544323206e-13
326,15,3.652253422886133,3.410605131648481e-13
327,15,3.2247966250870377,4.547473508864641e-13
328,15,3.590948309050873,4.547473508864641e-13
329,15,3.5612761449301615,4.547473508864641e-13
330,15,2.9477529060677625,2.5011104298755527e-12
331,15,2.068881142826285,2.2737367544323206e-13
332,15,2.6701681571430527,2.2737367544323206e-13
333,15,3.495907867909409,4.547473508864641e-13
334,15,3.1960665750084445,4.547473508864641e-13
335,15,3.273521887138486,4.547473508864641e-13
336,15,2.843176241905894,4.547473508864641e-13
337,15,2.3504927419126034,3.410605131648481e-13
338,15,2.4610293892328627,2.2737367544323206e-13
339,15,2.482218374032527,2.2737367544323206e-13
340,15,2.7701737211318687,4.547473508864641e-13
341,15,2.6846789619885385,3.410605131648481e-13
342,15,3.128591211105231,3.410605131648481e-13
343,15,2.701438304851763,2.2737367544323206e-13
344,15,2.8146822840790264,4.547473508864641e-13
345,15,2.820087870932184,2.450912736651212e-13
346,15,2.135092616197653,2.77116003755129e-13
347,15,2.7325598539900966,4.547473508864641e-13
348,15,2.8120890761492774,4.547473508864641e-13
349,15,3.3405609320034273,3.410605131648481e-13
350,15,2.8664473188691773,3.410605131648481e-13
351,15,3.234266710933298,3.410605131648481e-13
352,15,2.5255982089438476,2.2737367544323206e-13
353,15,2.4037445600843057,3.410605131648481e-13
354,15,3.0551844251458533,3.410605131648481e-13
355,15,3.509387177124154,3.410605131648481e-13
356,15,3.1303961030207574,4.547473508864641e-13
357,15,3.206361319986172,3.410605131648481e-13
358,15,3.238719531800598,3.410605131648481e-13
359,15,2.7241332671255805,2.2737367544323206e-13
360,15,2.6373736481764354,2.2737367544323206e-13
361,15,3.1130444180453196,3.410605131648481e-13
362,15,3.316423817013856,3.410605131648481e-13
363,15,3.6865390219609253,3.410605131648481e-13
364,15,3.2875217569526285,3.410605131648481e-13
