date,interval_start,interval_end,emergency_kwh,time_period
2025-08-19,2025-08-19 20:10:00,2025-08-19 20:20:00,5.654421666666622,20:10-20:20
2025-08-19,2025-08-19 20:40:00,2025-08-19 21:10:00,317.50815261173955,20:40-21:10
2025-08-21,2025-08-21 20:30:00,2025-08-21 20:40:00,27.191666666666492,20:30-20:40
2025-08-22,2025-08-22 20:40:00,2025-08-22 20:50:00,360.66692313333033,20:40-20:50
2025-08-22,2025-08-22 21:10:00,2025-08-22 22:00:00,251.92537495164567,21:10-22:00
2025-08-25,2025-08-25 20:30:00,2025-08-25 20:50:00,1361.5562572419744,20:30-20:50
2025-08-27,2025-08-27 19:00:00,2025-08-27 19:10:00,24.33916666666653,19:00-19:10
2025-08-28,2025-08-28 20:00:00,2025-08-28 20:10:00,28.763333333332866,20:00-20:10
2025-08-30,2025-08-30 20:40:00,2025-08-30 21:00:00,248.72655476764896,20:40-21:00
2025-08-30,2025-08-30 21:50:00,2025-08-30 22:00:00,8.688785282351045,21:50-22:00
2025-09-10,2025-09-10 09:00:00,2025-09-10 09:50:00,422.98757703333104,09:00-09:50
2025-09-10,2025-09-10 20:40:00,2025-09-10 20:50:00,507.0693544333286,20:40-20:50
2025-09-15,2025-09-15 19:50:00,2025-09-15 20:00:00,1.1717666666665991,19:50-20:00
2025-09-15,2025-09-15 20:40:00,2025-09-15 20:50:00,89.02630594391496,20:40-20:50
2025-09-16,2025-09-16 21:50:00,2025-09-16 22:00:00,55.22319312223256,21:50-22:00
2025-09-18,2025-09-18 20:40:00,2025-09-18 21:00:00,90.70589284156608,20:40-21:00
2025-09-18,2025-09-18 21:30:00,2025-09-18 22:00:00,112.92986799999989,21:30-22:00
2025-09-19,2025-09-19 20:40:00,2025-09-19 21:10:00,357.8261350000015,20:40-21:10
2025-09-20,2025-09-20 07:10:00,2025-09-20 08:00:00,603.1644527433339,07:10-08:00
2025-09-20,2025-09-20 20:40:00,2025-09-20 21:10:00,247.8664457333296,20:40-21:10
2025-09-21,2025-09-21 20:40:00,2025-09-21 21:00:00,180.68412019999687,20:40-21:00
2025-09-21,2025-09-21 21:20:00,2025-09-21 21:30:00,15.294091666666668,21:20-21:30
2025-09-21,2025-09-21 21:40:00,2025-09-21 22:00:00,63.37007996666823,21:40-22:00
2025-09-22,2025-09-22 19:50:00,2025-09-22 20:10:00,19.555899999999838,19:50-20:10
2025-09-22,2025-09-22 21:20:00,2025-09-22 22:00:00,184.33615636666676,21:20-22:00
2025-09-23,2025-09-23 20:30:00,2025-09-23 21:20:00,609.105014068249,20:30-21:20
2025-09-23,2025-09-23 21:30:00,2025-09-23 22:00:00,80.92566916666667,21:30-22:00
2025-09-25,2025-09-25 19:00:00,2025-09-25 19:10:00,15.371666666666556,19:00-19:10
2025-09-27,2025-09-27 20:40:00,2025-09-27 21:00:00,291.166028833331,20:40-21:00
2025-09-27,2025-09-27 21:40:00,2025-09-27 21:50:00,47.134171150002,21:40-21:50
2025-09-29,2025-09-29 06:10:00,2025-09-29 06:20:00,11.922871666666424,06:10-06:20
2025-09-29,2025-09-29 20:40:00,2025-09-29 20:50:00,5.6203833333332796,20:40-20:50
2025-09-30,2025-09-30 20:10:00,2025-09-30 20:20:00,21.607091666666634,20:10-20:20
2025-09-30,2025-09-30 20:40:00,2025-09-30 21:00:00,531.1396244222285,20:40-21:00
2025-10-10,2025-10-10 07:30:00,2025-10-10 07:50:00,128.06899601954154,07:30-07:50
2025-10-12,2025-10-12 06:10:00,2025-10-12 06:20:00,20.929933333333224,06:10-06:20
2025-10-14,2025-10-14 09:40:00,2025-10-14 09:50:00,27.11074961805457,09:40-09:50
2025-10-14,2025-10-14 20:40:00,2025-10-14 20:50:00,576.9730895166681,20:40-20:50
2025-10-15,2025-10-15 20:30:00,2025-10-15 21:30:00,1259.6688386384753,20:30-21:30
2025-10-15,2025-10-15 21:50:00,2025-10-15 22:00:00,32.18805000000016,21:50-22:00
2025-10-16,2025-10-16 20:20:00,2025-10-16 21:10:00,1730.8212401310711,20:20-21:10
2025-10-16,2025-10-16 21:20:00,2025-10-16 22:00:00,142.73780583333325,21:20-22:00
2025-10-19,2025-10-19 20:40:00,2025-10-19 21:00:00,241.71422772543667,20:40-21:00
2025-10-22,2025-10-22 20:40:00,2025-10-22 21:10:00,178.2994759555562,20:40-21:10
2025-10-22,2025-10-22 21:50:00,2025-10-22 22:00:00,4.863883166666891,21:50-22:00
2025-10-24,2025-10-24 20:50:00,2025-10-24 21:30:00,140.2979734999991,20:50-21:30
2025-10-24,2025-10-24 21:40:00,2025-10-24 21:50:00,1.2664916666665818,21:40-21:50
2025-10-27,2025-10-27 20:40:00,2025-10-27 21:00:00,142.77288935082186,20:40-21:00
2025-10-30,2025-10-30 06:10:00,2025-10-30 06:20:00,3.6418333333332384,06:10-06:20
2025-11-04,2025-11-04 06:10:00,2025-11-04 06:20:00,21.977883333333352,06:10-06:20
2025-11-04,2025-11-04 20:40:00,2025-11-04 20:50:00,157.08763528183022,20:40-20:50
2025-11-04,2025-11-04 21:00:00,2025-11-04 21:50:00,106.60680908333336,21:00-21:50
2025-11-07,2025-11-07 08:20:00,2025-11-07 08:40:00,145.86427381666553,08:20-08:40
2025-11-09,2025-11-09 20:40:00,2025-11-09 21:40:00,533.0311724683345,20:40-21:40
2025-11-10,2025-11-10 20:40:00,2025-11-10 21:10:00,145.14927613332827,20:40-21:10
2025-11-10,2025-11-10 21:40:00,2025-11-10 22:00:00,61.9010508333333,21:40-22:00
2025-11-26,2025-11-26 06:10:00,2025-11-26 06:20:00,8.039349999999672,06:10-06:20
2025-11-27,2025-11-27 20:40:00,2025-11-27 21:00:00,278.96418070966814,20:40-21:00
2025-11-30,2025-11-30 20:40:00,2025-11-30 20:50:00,494.66852464665226,20:40-20:50
2025-11-30,2025-11-30 21:40:00,2025-11-30 22:00:00,24.83445632201699,21:40-22:00
2025-12-01,2025-12-01 20:40:00,2025-12-01 20:50:00,683.2525923392901,20:40-20:50
2025-12-01,2025-12-01 21:40:00,2025-12-01 22:00:00,41.45881895061723,21:40-22:00
2025-12-02,2025-12-02 08:00:00,2025-12-02 08:30:00,48.00077645833289,08:00-08:30
2025-12-02,2025-12-02 20:40:00,2025-12-02 21:00:00,354.06681259060383,20:40-21:00
2025-12-02,2025-12-02 21:40:00,2025-12-02 21:50:00,5.442583166666372,21:40-21:50
2025-12-04,2025-12-04 08:20:00,2025-12-04 08:30:00,13.015638333333186,08:20-08:30
2025-12-07,2025-12-07 21:00:00,2025-12-07 21:10:00,10.057367436605773,21:00-21:10
2025-12-09,2025-12-09 08:10:00,2025-12-09 08:20:00,42.06572166666649,08:10-08:20
2025-12-25,2025-12-25 20:40:00,2025-12-25 21:00:00,80.15810088477303,20:40-21:00
