plan_day,day_index,time_index,interval_start,interval_end,natural_day,q0_kwh,planned_grid_kwh,qfinal_kwh,price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,soc_before_kwh,confirmation_count,release_used,settlement,observation_delay_slots,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,soc_after_kwh,u_kwh,r_kwh,base_cost_yuan,up_cost_yuan,down_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-01-01,0,26,2025-01-01 04:30:00,2025-01-01 04:40:00,2025-01-01,593.3378666666666,593.3378666666666,593.3378666666666,0.4364,710.04,0.0,8176.424722777774,0,0,A,0,0.0,116.70213333333334,0.0,0.0,8046.755685740737,0.0,0.0,258.93264501333334,0.0,0.0,258.93264501333334,0.0,258.93264501333334
2025-01-01,0,27,2025-01-01 04:40:00,2025-01-01 04:50:00,2025-01-01,596.6757666666666,596.6757666666666,596.6757666666666,0.4393,702.8703666666667,0.0,8046.755685740737,0,0,A,0,0.0,106.19460000000004,0.0,0.0,7928.761685740737,0.0,0.0,262.11966429666666,0.0,0.0,262.11966429666666,0.0,262.11966429666666
2025-01-01,0,28,2025-01-01 04:50:00,2025-01-01 05:00:00,2025-01-01,597.78025,597.78025,597.78025,0.4422,710.3095,0.0,7928.761685740737,0,0,A,0,0.0,112.52924999999993,0.0,0.0,7803.729185740737,0.0,0.0,264.33842655,0.0,0.0,264.33842655,0.0,264.33842655
2025-01-01,0,29,2025-01-01 05:00:00,2025-01-01 05:10:00,2025-01-01,595.1624999999999,595.1624999999999,595.1624999999999,0.4395,723.6499999999999,0.0,7803.729185740737,0,0,A,0,0.0,128.48749999999995,0.0,0.0,7660.9652968518485,0.0,0.0,261.57391874999996,0.0,0.0,261.57391874999996,0.0,261.57391874999996
2025-01-01,0,30,2025-01-01 05:10:00,2025-01-01 05:20:00,2025-01-01,590.6065,590.6065,590.6065,0.4333,701.3701333333333,0.00034999999999999994,7660.9652968518485,0,0,A,0,0.0,110.76328333333333,0.0,0.0,7537.8949820370335,0.0,0.0,255.90979645000002,0.0,0.0,255.90979645000002,0.0,255.90979645000002
2025-01-01,0,31,2025-01-01 05:20:00,2025-01-01 05:30:00,2025-01-01,589.4851833333333,589.4851833333333,589.4851833333333,0.4439,717.02055,0.0,7537.8949820370335,0,0,A,0,0.0,127.53536666666662,0.0,0.0,7396.1890190740705,0.0,0.0,261.6724728816667,0.0,0.0,261.6724728816667,0.0,261.6724728816667
2025-01-01,0,32,2025-01-01 05:30:00,2025-01-01 05:40:00,2025-01-01,578.4554499999999,578.4554499999999,578.4554499999999,0.4301,742.765,0.0,7396.1890190740705,0,0,A,0,0.0,164.30955000000006,0.0,0.0,7213.622852407404,0.0,0.0,248.79368904499995,0.0,0.0,248.79368904499995,0.0,248.79368904499995
2025-01-01,0,33,2025-01-01 05:40:00,2025-01-01 05:50:00,2025-01-01,1383.659783333333,1383.659783333333,1383.659783333333,0.3713,691.4395,0.004983333333333333,7213.622852407404,0,0,A,0,692.2252666666664,0.0,0.0,0.0,7836.625592407404,0.0,0.0,513.7528775516666,0.0,0.0,513.7528775516666,0.0,513.7528775516666
2025-01-01,0,34,2025-01-01 05:50:00,2025-01-01 06:00:00,2025-01-01,591.1401999999999,591.1401999999999,591.1401999999999,0.5708,749.6888833333334,0.0,7836.625592407404,0,0,A,0,0.0,158.54868333333343,0.0,0.0,7660.4603887037,0.0,0.0,337.42282615999994,0.0,0.0,337.42282615999994,0.0,337.42282615999994
2025-01-01,0,35,2025-01-01 06:00:00,2025-01-01 06:10:00,2025-01-01,0.0,0.0,0.0,0.9099,894.8966666666666,0.0,7660.4603887037,0,0,A,0,0.0,833.3333333333334,61.563333333333276,0.0,6734.534462777774,0.0,0.0,0.0,0.0,0.0,0.0,280.08238499999976,280.08238499999976
2025-01-01,0,36,2025-01-01 06:10:00,2025-01-01 06:20:00,2025-01-01,0.0,0.0,0.0,0.9368,906.8165166666665,0.06948333333333333,6734.534462777774,0,0,A,0,0.0,833.3333333333334,73.41369999999984,0.0,5808.608536851848,0.0,0.0,0.0,0.0,0.0,0.0,343.86977079999923,343.86977079999923
2025-01-01,0,37,2025-01-01 06:20:00,2025-01-01 06:30:00,2025-01-01,0.0,0.0,0.0,0.8758,886.1488333333333,0.0,5808.608536851848,0,0,A,0,0.0,833.3333333333334,52.81549999999993,0.0,4882.682610925922,0.0,0.0,0.0,0.0,0.0,0.0,231.27907449999972,231.27907449999972
2025-01-01,0,38,2025-01-01 06:30:00,2025-01-01 06:40:00,2025-01-01,0.0,0.0,0.0,0.8759,899.9699999999999,0.0,4882.682610925922,0,0,A,0,0.0,833.3333333333334,66.63666666666654,0.0,3956.7566849999957,0.0,0.0,0.0,0.0,0.0,0.0,291.8352816666661,291.8352816666661
2025-01-01,0,39,2025-01-01 06:40:00,2025-01-01 06:50:00,2025-01-01,0.0,0.0,0.0,0.8601,907.9001166666667,0.9676999999999999,3956.7566849999957,0,0,A,0,0.0,833.3333333333334,73.59908333333328,0.0,3030.8307590740696,0.0,0.0,0.0,0.0,0.0,0.0,316.5128578749997,316.5128578749997
2025-01-01,0,40,2025-01-01 06:50:00,2025-01-01 07:00:00,2025-01-01,0.0,0.0,0.0,0.8442,907.4001666666666,0.0,3030.8307590740696,0,0,A,0,0.0,833.3333333333334,74.0668333333332,0.0,2104.9048331481436,0.0,0.0,0.0,0.0,0.0,0.0,312.6361034999994,312.6361034999994
2025-01-01,0,41,2025-01-01 07:00:00,2025-01-01 07:10:00,2025-01-01,0.0,0.0,0.0,0.8334,905.605,0.5125,2104.9048331481436,0,0,A,0,0.0,814.4143498333292,90.67815016667078,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,377.8558517445171,377.8558517445171
2025-01-01,0,42,2025-01-01 07:10:00,2025-01-01 07:20:00,2025-01-01,0.0,0.0,0.0,0.8092,908.2136333333333,29.299216666666666,1200.0,0,0,A,0,0.0,0.0,878.9144166666666,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,3556.0877298333335,3556.0877298333335
2025-01-01,0,43,2025-01-01 07:20:00,2025-01-01 07:30:00,2025-01-01,0.0,0.0,0.0,0.7972,918.3340333333333,70.24933333333333,1200.0,0,0,A,0,0.0,0.0,848.0847,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,3380.4656142000003,3380.4656142000003
2025-01-01,0,44,2025-01-01 07:30:00,2025-01-01 07:40:00,2025-01-01,0.0,0.0,0.0,0.7644,912.6666666666666,112.85,1200.0,0,0,A,0,0.0,0.0,799.8166666666666,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,3056.8993,3056.8993
2025-01-01,0,45,2025-01-01 07:40:00,2025-01-01 07:50:00,2025-01-01,0.0,0.0,0.0,0.6899,888.2369166666667,158.4685333333333,1200.0,0,0,A,0,0.0,0.0,729.7683833333334,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2517.336038308333,2517.336038308333
2025-01-01,0,46,2025-01-01 07:50:00,2025-01-01 08:00:00,2025-01-01,0.0,0.0,0.0,0.86,1014.0193833333333,209.26175,1200.0,0,0,A,0,0.0,0.0,804.7576333333333,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,3460.4578233333327,3460.4578233333327
2025-01-01,0,47,2025-01-01 08:00:00,2025-01-01 08:10:00,2025-01-01,0.0,0.0,0.0,1.1617,1219.3333333333333,265.38124999999997,1200.0,0,0,A,0,0.0,0.0,953.9520833333333,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,5541.030676041666,5541.030676041666
2025-01-01,0,48,2025-01-01 08:10:00,2025-01-01 08:20:00,2025-01-01,0.0,0.0,0.0,1.1683,1244.9157833333334,322.92019999999997,1200.0,0,0,A,0,0.0,0.0,921.9955833333333,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.837200041667,5385.837200041667
2025-01-01,0,49,2025-01-01 08:20:00,2025-01-01 08:30:00,2025-01-01,0.0,0.0,0.0,1.0956,1204.2818333333332,370.85434999999995,1200.0,0,0,A,0,0.0,0.0,833.4274833333333,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,4565.5157537,4565.5157537
2025-01-01,0,50,2025-01-01 08:30:00,2025-01-01 08:40:00,2025-01-01,0.0,0.0,0.0,1.0849,1202.6883333333333,415.01875,1200.0,0,0,A,0,0.0,0.0,787.6695833333333,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,4272.713654791667,4272.713654791667
2025-01-01,0,51,2025-01-01 08:40:00,2025-01-01 08:50:00,2025-01-01,0.0,0.0,0.0,1.061,1226.9500666666665,471.05243333333334,1200.0,0,0,A,0,0.0,0.0,755.8976333333333,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,4010.0369448333327,4010.0369448333327
2025-01-01,0,52,2025-01-01 08:50:00,2025-01-01 09:00:00,2025-01-01,0.0,0.0,0.0,1.043,1212.5855,520.35525,1200.0,0,0,A,0,0.0,0.0,692.23025,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,3609.9807537499996,3609.9807537499996
2025-01-01,0,53,2025-01-01 09:00:00,2025-01-01 09:10:00,2025-01-01,0.0,0.0,0.0,1.036,1179.5483333333332,558.49375,1200.0,0,0,A,0,0.0,0.0,621.0545833333332,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,3217.0627416666657,3217.0627416666657
2025-01-01,0,54,2025-01-01 09:10:00,2025-01-01 09:20:00,2025-01-01,0.0,0.0,0.0,1.0147,1203.6460333333332,600.2996166666667,1200.0,0,0,A,0,0.0,0.0,603.3464166666665,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,3061.078044958332,3061.078044958332
2025-01-01,0,55,2025-01-01 09:20:00,2025-01-01 09:30:00,2025-01-01,0.0,0.0,0.0,0.9922,1204.9252166666665,645.9392,1200.0,0,0,A,0,0.0,0.0,558.9860166666665,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.1296286833326,2773.1296286833326
2025-01-01,0,56,2025-01-01 09:30:00,2025-01-01 09:40:00,2025-01-01,0.0,0.0,0.0,0.97,1183.2216666666666,691.6374999999999,1200.0,0,0,A,0,0.0,0.0,491.58416666666665,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2384.183208333333,2384.183208333333
2025-01-01,0,57,2025-01-01 09:40:00,2025-01-01 09:50:00,2025-01-01,0.0,0.0,0.0,0.9422,1216.1920166666666,733.9133666666667,1200.0,0,0,A,0,0.0,0.0,482.27864999999997,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.01472015,2272.01472015
2025-01-01,0,58,2025-01-01 09:50:00,2025-01-01 10:00:00,2025-01-01,0.0,0.0,0.0,0.9569,1218.8626,770.79175,1200.0,0,0,A,0,0.0,0.0,448.07084999999995,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2143.7949818249995,2143.7949818249995
2025-01-01,0,59,2025-01-01 10:00:00,2025-01-01 10:10:00,2025-01-01,0.0,0.0,0.0,0.9977,1183.2433333333333,806.1062499999999,1200.0,0,0,A,0,0.0,0.0,377.1370833333334,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.3483402083339,1881.3483402083339
2025-01-01,0,60,2025-01-01 10:10:00,2025-01-01 10:20:00,2025-01-01,0.0,0.0,0.0,0.9919,1187.5868999999998,846.7837333333333,1200.0,0,0,A,0,0.0,0.0,340.80316666666647,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.2133050833324,1690.2133050833324
2025-01-01,0,61,2025-01-01 10:20:00,2025-01-01 10:30:00,2025-01-01,0.0,0.0,0.0,0.9588,1182.7184,889.7921333333334,1200.0,0,0,A,0,0.0,0.0,292.9262666666666,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.2885223999997,1404.2885223999997
2025-01-01,0,62,2025-01-01 10:30:00,2025-01-01 10:40:00,2025-01-01,0.0,0.0,0.0,0.9549,1164.3616666666667,915.7875,1200.0,0,0,A,0,0.0,0.0,248.57416666666666,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.8173587499998,1186.8173587499998
2025-01-01,0,63,2025-01-01 10:40:00,2025-01-01 10:50:00,2025-01-01,0.0,0.0,0.0,0.9839,1183.1616999999999,906.3296333333333,1200.0,0,0,A,0,0.0,0.0,276.8320666666666,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.8753519666664,1361.8753519666664
2025-01-01,0,64,2025-01-01 10:50:00,2025-01-01 11:00:00,2025-01-01,0.0,0.0,0.0,0.799,1198.9988333333333,899.3687666666666,1200.0,0,0,A,0,0.0,0.0,299.6300666666667,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.0221163333335,1197.0221163333335
2025-01-01,0,65,2025-01-01 11:00:00,2025-01-01 11:10:00,2025-01-01,0.0,0.0,0.0,0.5025,1189.1966666666667,895.35,1200.0,0,0,A,0,0.0,0.0,293.8466666666667,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,738.28975,738.28975
2025-01-01,0,66,2025-01-01 11:10:00,2025-01-01 11:20:00,2025-01-01,575.1709166666665,575.1709166666665,575.1709166666665,0.4662,1173.8245,863.8287,1200.0,0,0,A,0,265.17511666666655,0.0,0.0,0.0,1438.6576049999999,0.0,0.0,268.1446813499999,0.0,0.0,268.1446813499999,0.0,268.1446813499999
2025-01-01,0,67,2025-01-01 11:20:00,2025-01-01 11:30:00,2025-01-01,0.0,0.0,0.0,0.5007,1178.1945833333332,855.2501833333333,1438.6576049999999,0,0,A,0,0.0,214.79184449999988,108.15255549999998,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,270.75992269424995,270.75992269424995
2025-01-01,0,68,2025-01-01 11:30:00,2025-01-01 11:40:00,2025-01-01,0.0,0.0,0.0,0.4827,1188.195,882.4624999999999,1200.0,0,0,A,0,0.0,0.0,305.7325000000001,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,737.8853887500002,737.8853887500002
2025-01-01,0,69,2025-01-01 11:40:00,2025-01-01 11:50:00,2025-01-01,179.27717139918263,179.27717139918263,179.27717139918263,0.4785,1161.8398833333333,905.7907333333333,1200.0,0,0,A,0,0.0,0.0,76.77197860081742,0.0,1200.0,0.0,0.0,85.78412651450888,0.0,0.0,85.78412651450888,183.6769588024557,269.46108531696456
2025-01-01,0,70,2025-01-01 11:50:00,2025-01-01 12:00:00,2025-01-01,520.1245166666665,520.1245166666665,520.1245166666665,0.4662,1108.0822833333332,909.2501833333333,1200.0,0,0,A,0,321.29241666666667,0.0,0.0,0.0,1489.1631750000001,0.0,0.0,242.48204966999992,0.0,0.0,242.48204966999992,0.0,242.48204966999992
2025-01-01,0,71,2025-01-01 12:00:00,2025-01-01 12:10:00,2025-01-01,486.40289999999993,486.40289999999993,486.40289999999993,0.4432,1078.5483333333332,888.6187499999999,1489.1631750000001,0,0,A,0,296.4733166666665,0.0,0.0,0.0,1755.98916,0.0,0.0,215.57376527999998,0.0,0.0,215.57376527999998,0.0,215.57376527999998
2025-01-01,0,72,2025-01-01 12:10:00,2025-01-01 12:20:00,2025-01-01,480.4124499999999,480.4124499999999,480.4124499999999,0.4411,1113.5309166666666,854.4422166666666,1755.98916,0,0,A,0,221.32375000000002,0.0,0.0,0.0,1955.1805350000002,0.0,0.0,211.90993169499995,0.0,0.0,211.90993169499995,0.0,211.90993169499995
2025-01-01,0,73,2025-01-01 12:20:00,2025-01-01 12:30:00,2025-01-01,485.29999999999995,485.29999999999995,485.29999999999995,0.4551,1097.5452333333333,853.0815833333332,1955.1805350000002,0,0,A,0,240.83635000000004,0.0,0.0,0.0,2171.93325,0.0,0.0,220.86003,0.0,0.0,220.86003,0.0,220.86003
2025-01-01,0,74,2025-01-01 12:30:00,2025-01-01 12:40:00,2025-01-01,488.6069666666666,488.6069666666666,488.6069666666666,0.4463,1047.3283333333334,883.7624999999999,2171.93325,0,0,A,0,325.04113333333316,0.0,0.0,0.0,2464.47027,0.0,0.0,218.06528922333328,0.0,0.0,218.06528922333328,0.0,218.06528922333328
2025-01-01,0,75,2025-01-01 12:40:00,2025-01-01 12:50:00,2025-01-01,498.27073333333317,498.27073333333317,498.27073333333317,0.4113,1091.3220333333334,899.9666,2464.47027,0,0,A,0,306.91529999999966,0.0,0.0,0.0,2740.6940399999994,0.0,0.0,204.93875261999995,0.0,0.0,204.93875261999995,0.0,204.93875261999995
2025-01-01,0,76,2025-01-01 12:50:00,2025-01-01 13:00:00,2025-01-01,0.0,0.0,0.0,0.5682,1124.61315,896.2747999999999,2740.6940399999994,0,0,A,0,0.0,228.33835,0.0,0.0,2486.9847622222214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,0,77,2025-01-01 13:00:00,2025-01-01 13:10:00,2025-01-01,0.0,0.0,0.0,0.8279,1113.7266666666665,876.96875,2486.9847622222214,0,0,A,0,0.0,236.75791666666646,0.0,0.0,2223.9204103703696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,0,78,2025-01-01 13:10:00,2025-01-01 13:20:00,2025-01-01,0.0,0.0,0.0,0.8636,1131.8271333333332,849.6027333333333,2223.9204103703696,0,0,A,0,0.0,282.22439999999995,0.0,0.0,1910.337743703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,0,79,2025-01-01 13:20:00,2025-01-01 13:30:00,2025-01-01,0.0,0.0,0.0,0.8416,1152.6694166666666,838.2422333333334,1910.337743703703,0,0,A,0,0.0,314.42718333333323,0.0,0.0,1560.974206666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,0,80,2025-01-01 13:30:00,2025-01-01 13:40:00,2025-01-01,0.0,0.0,0.0,0.8618,1139.1299999999999,840.64375,1560.974206666666,0,0,A,0,0.0,298.4862499999999,0.0,0.0,1229.3228177777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,0,81,2025-01-01 13:40:00,2025-01-01 13:50:00,2025-01-01,0.0,0.0,0.0,0.8623,1091.0875333333333,828.9307333333333,1229.3228177777773,0,0,A,0,0.0,26.39053599999961,235.7662640000005,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.5062472360021,1016.5062472360021
