plan_day,cash_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_supply_kwh,end_soc_kwh
2025-04-09,41377.411431470486,41377.411431470486,0.0,0.0,2128.695659443262,7873.150089555366
2025-04-10,37713.87381983714,37221.74858320518,492.1252366319641,78.05825290849725,6177.555512795777,5121.521975555555
2025-04-11,12912.15407286936,12912.15407286936,0.0,0.0,19792.168943930043,10615.670204981478
2025-04-12,11151.936683225395,11151.936683225395,0.0,0.0,16001.219830754833,10556.98362738889
2025-04-13,35374.281248698055,35374.281248698055,0.0,0.0,1923.1804820905038,7469.195501099737
2025-04-14,34019.4239558615,34019.4239558615,0.0,0.0,634.2085888611914,5363.7661455992275
2025-04-15,36091.67658211181,36091.67658211181,0.0,0.0,4285.47545906162,8828.731303968903
2025-04-16,35990.32919180012,35990.32919180012,0.0,0.0,949.6650056379373,5616.416798040896
2025-04-17,37064.861410885605,36931.73494950445,133.12646138116446,25.15931562082919,2209.448011103972,7950.817275000001
2025-04-18,11560.507331888137,11207.813100282412,352.69423160572507,91.9434800729938,17555.805253605966,10626.979188882964
2025-04-19,10416.143190938315,10416.143190938315,0.0,0.0,16908.894251322232,9854.605403408328
2025-04-20,33608.42719117636,33608.42719117636,0.0,0.0,804.0624916898106,6457.888194837193
2025-04-21,32848.63547669875,32848.63547669875,0.0,0.0,2119.589866080253,6312.544940389661
2025-04-22,36736.831957027505,36396.32940350671,340.5025535207968,75.12346701689535,1151.8333475934464,8465.154100687501
2025-04-23,33890.28687597973,33890.28687597973,0.0,0.0,1734.0320003395002,7800.118147037813
2025-04-24,33263.14227247116,33263.14227247116,0.0,0.0,4039.678282491935,5876.659965147202
2025-04-25,11511.068037040011,11511.068037040011,0.0,0.0,21423.081985658435,10454.106597500002
2025-04-26,11085.22804114172,11085.22804114172,0.0,0.0,23478.125607852842,10411.738728166669
2025-04-27,32322.498643888004,32322.498643888004,0.0,0.0,2486.6913033284427,5269.672902147692
2025-04-28,43545.997889594735,43545.997889594735,0.0,0.0,3690.6931571604964,6153.818826596254
2025-04-29,32957.22334587643,32187.544390960193,769.6789549162427,117.39704395833223,4814.231428924077,3770.0081136064814
2025-04-30,36304.32539039914,35388.91041620558,915.4149741935611,169.1588170102857,2102.9348392035326,7874.476051203703
2025-05-01,41181.189634603674,36603.01190742135,4578.177727182326,715.0221446152789,2449.6975438991776,4892.491218442129
2025-05-02,16959.468860939633,15505.336286146203,1454.1325747934293,307.97048552569663,12128.11879016975,9646.402754226858
2025-05-03,12819.80212883851,11996.8429924521,822.9591363864099,198.16834696319353,16830.13674316032,8396.35724388889
2025-05-04,39379.749964596056,38288.95108690534,1090.7988776907146,191.65617114707447,1332.2031814814795,6650.550596759258
2025-05-05,40413.175856681766,37749.69537686092,2663.4804798208497,396.6619916666691,932.5786667961308,6907.341695555555
2025-05-06,38650.646973118106,37586.826164729944,1063.8208083881611,207.7977943916713,1064.9903790380704,7779.84975537037
2025-05-07,40312.96907654115,39781.35548564249,531.6135908986656,77.53990532360933,747.8727402254837,7867.112825759261
2025-05-08,36608.74833948415,36608.74833948415,0.0,0.0,431.0442689686279,3871.12476523303
2025-05-09,14465.779181615859,14465.779181615859,0.0,0.0,16909.784528231306,8874.15772455247
2025-05-10,12923.907449596509,12923.907449596509,0.0,0.0,13577.469176244851,8649.224645657067
2025-05-11,38108.287462364475,36869.46640278629,1238.8210595781818,181.8214625694426,102.58144622771174,2972.8775317500003
2025-05-12,38955.106800067835,38955.106800067835,0.0,0.0,970.1104033127554,4668.03161985108
2025-05-13,37167.98815301944,37167.98815301944,0.0,0.0,1250.8292071327216,2898.6864519660517
2025-05-14,40337.762173011426,40337.762173011426,0.0,0.0,2168.2806465763597,6417.868821204342
2025-05-15,37782.689244434914,37782.689244434914,0.0,0.0,946.364299983731,5710.688527337193
2025-05-16,14098.766126391782,14098.766126391782,0.0,0.0,22287.337118968622,9245.385388732251
2025-05-17,13690.504934214721,13690.504934214721,0.0,0.0,15033.893573102709,9862.56083351852
2025-05-18,36507.57445709027,36473.14599209027,34.42846499999933,5.236666666666565,2557.9772727323398,3956.3979139660464
2025-05-19,36619.84321254238,36536.59651337571,83.24669916666576,12.233166666666534,4787.335496041668,4532.7321602677775
2025-05-20,39417.35805930265,37177.56376508849,2239.79429421416,337.9683277083323,16.131541666666408,3551.104984495371
2025-05-21,38768.639718833976,37269.77872279918,1498.8609960347967,263.34281252824167,2518.7741420541824,4251.201558518518
2025-05-22,36133.5025474142,35792.39742114063,341.1051262735719,51.86727381944377,518.3524251860435,4618.894406196759
2025-05-23,13925.96435149716,13925.96435149716,0.0,0.0,17918.55242711934,9714.47294864352
2025-05-24,12765.590246498623,12765.590246498623,0.0,0.0,20877.75270533951,9432.783348145835
2025-05-25,34381.59778901071,34381.59778901071,0.0,0.0,4699.647464678493,4917.1265682314815
2025-05-26,37940.67992715366,37940.67992715366,0.0,0.0,1488.1865797282314,4264.891961128858
2025-05-27,36758.39200924215,35596.836206338055,1161.5558029040844,178.2891084833339,3111.147263413857,4988.211168888889
2025-05-28,36451.94924283406,36451.94924283406,0.0,0.0,702.080431247426,3981.2015185246914
2025-05-29,42974.05710120508,42854.25267947174,119.80442173333367,17.817433333333383,3713.13159551653,5053.835639837189
2025-05-30,14714.281960338725,14714.281960338725,0.0,0.0,18284.237942625172,10800.0
2025-05-31,11953.871681508943,11953.871681508943,0.0,0.0,16516.201961219238,10707.299074074073
2025-06-01,58933.197992035326,58694.027303645016,239.17068839031143,35.08894833333318,783.1195497659452,4148.065031400464
2025-06-02,56094.09341844845,55878.5841675947,215.50925085374905,31.795404374999862,11.728438888888945,3677.779925739196
2025-06-03,58392.64298527543,58392.64298527543,0.0,0.0,5007.568459380147,4489.832878938932
2025-06-04,52724.37337782828,52618.65670164078,105.71667618749767,15.049708333333001,717.0953949999985,3889.027979781314
2025-06-05,55552.35533525932,55330.06922301766,222.28611224166747,31.880403333333447,1599.6792187165665,4988.416427640634
2025-06-06,23014.391380893445,23014.391380893445,0.0,0.0,2626.3351765226325,7723.148277963265
2025-06-07,21098.747678323012,21098.747678323012,0.0,0.0,2402.973201111106,8023.285916898139
2025-06-08,52581.4657738311,52352.461314255546,229.0044595755555,39.95192944444443,1236.3741331498532,3775.7336433804053
2025-06-09,57695.003343850054,57664.01975218338,30.983591666666616,4.383333333333326,2104.06875422411,5309.275541870367
2025-06-10,59001.69807839088,59001.69807839088,0.0,0.0,2713.075376131688,4578.527572992776
2025-06-11,60602.77002247528,59792.86785448153,809.9021679937515,154.07107101666696,2278.4071643209863,5248.7618654814805
2025-06-12,55238.27633472907,55238.27633472907,0.0,0.0,939.8070838271658,3729.633796317182
2025-06-13,20948.59755317438,20948.59755317438,0.0,0.0,5169.694772397118,8781.917990037036
2025-06-14,21044.57538961507,21044.57538961507,0.0,0.0,8154.029773271603,8303.472943152636
2025-06-15,58811.13366769714,58811.13366769714,0.0,0.0,2992.962430012856,6149.929066680811
2025-06-16,60401.16626346706,60401.16626346706,0.0,0.0,2462.8580723713994,5582.273485698855
2025-06-17,57415.30948779323,57415.30948779323,0.0,0.0,864.4909302777763,5293.838527264961
2025-06-18,56094.64784778475,56094.64784778475,0.0,0.0,3071.7837540822393,4165.886257608795
2025-06-19,57409.54264117469,57409.54264117469,0.0,0.0,1223.4872449601453,7966.884475885715
2025-06-20,20934.441978778883,20934.441978778883,0.0,0.0,10349.152195138025,10800.0
2025-06-21,18959.8270923403,18959.8270923403,0.0,0.0,12212.67098756773,9305.537003185189
2025-06-22,52339.37767199969,52339.37767199969,0.0,0.0,920.7362619907387,5310.682210844726
2025-06-23,51972.00658448788,51972.00658448788,0.0,0.0,1064.652700648147,4323.249207732248
2025-06-24,60530.91097995219,60530.91097995219,0.0,0.0,559.607440547838,4389.387012549643
2025-06-25,55328.037792347415,55328.037792347415,0.0,0.0,2454.136478542952,4204.7517767747195
2025-06-26,53921.00701188972,53921.00701188972,0.0,0.0,1614.8229612697182,4257.270936085185
2025-06-27,20310.054256821048,20310.054256821048,0.0,0.0,10002.797125222587,10800.0
2025-06-28,18561.497752289542,18561.497752289542,0.0,0.0,9288.125864135805,10735.303703703705
2025-06-29,55072.762212325244,55072.762212325244,0.0,0.0,2275.8606884002124,5626.684330800154
2025-06-30,52098.48325312468,52098.48325312468,0.0,0.0,946.5518509259194,5343.683426716052
2025-07-01,67984.26192226599,67984.26192226599,0.0,0.0,204.12866076388372,2922.4374964072776
2025-07-02,61243.46925838217,60895.92094056779,347.5483178143762,40.769161597222364,754.7368656868181,2520.253036059709
2025-07-03,72457.59809360586,71642.76596677593,814.8321268299312,101.36332715277786,896.8947383384759,2979.3008965048657
2025-07-04,30079.4884883626,26427.162107498898,3652.326380863702,1721.0938480499988,10087.490759270335,6626.291416985338
2025-07-05,29009.029900192785,26201.562320396886,2807.4675797959003,1247.58058885,11098.079220080592,6673.175162713624
2025-07-06,72466.53298391047,71731.5239155788,735.0090683316636,86.9651566666663,3907.1964519916046,1661.2832743518502
2025-07-07,61883.807537470195,61561.3492819713,322.45825549888883,38.78730444444443,1884.6613010332237,1562.7380035594397
2025-07-08,68436.96332271205,68436.96332271205,0.0,0.0,6329.363880133739,3569.329957703699
2025-07-09,62149.70776354575,61785.016723545756,364.691039999997,41.879999999999654,3858.6987106294314,3377.7106855740744
2025-07-10,62361.29841322779,62348.15800656113,13.140406666666252,1.4891666666666197,5094.470665120569,3250.8601984323323
2025-07-11,27099.273474236972,27099.273474236972,0.0,0.0,9992.07229276749,3034.826897639432
2025-07-12,28321.1514245812,26572.050466237884,1749.1009583433154,263.8958139583306,10732.197833291768,3716.1542038958314
2025-07-13,60964.73612980482,60458.004794948676,506.7313348561458,61.104769583333336,6427.069312386623,2223.9055148913594
2025-07-14,59978.971886352476,59978.971886352476,0.0,0.0,1472.9779712178984,2741.501579577934
2025-07-15,71709.77139018447,68226.51041617627,3483.260974008196,440.3355665222215,10073.551047798355,2999.1152582749996
2025-07-16,64330.02341947103,63997.14940454801,332.87401492301814,39.614303541666345,3438.5616411431233,3518.7534930802435
2025-07-17,65600.07293304139,65278.16046643979,321.9124666015997,39.41033277777808,6840.6502986202695,2801.7327454696133
2025-07-18,27832.48148081105,27832.48148081105,0.0,0.0,12254.459930421814,3326.0875798140432
2025-07-19,27873.648700961472,27873.648700961472,0.0,0.0,16091.33214019719,3398.1372651371958
2025-07-20,65185.6648453005,65140.3348939182,45.32995138229246,5.327294791666759,6933.093902443418,3513.4227011466014
2025-07-21,69659.69840439751,69277.60913812817,382.0892662693414,44.6640752777779,9036.660950661862,3210.256053473509
2025-07-22,66163.15283578247,65704.84511936923,458.30771641323093,54.050593125000205,8433.446503186731,3066.7593483418204
2025-07-23,65188.52649938279,63791.94517920418,1396.581320178612,165.85154472222234,3277.7056313789503,2689.154521739966
2025-07-24,62245.18989540005,62169.34523550724,75.84465989281163,9.137310486111005,2504.491004327849,3056.1894055362677
2025-07-25,27103.850061918376,26984.084054443538,119.76600747483671,19.0385978902779,15481.150691842395,2941.433558703703
2025-07-26,28352.92905613963,28352.92905613963,0.0,0.0,14363.364346111983,4112.036596881948
2025-07-27,63006.49187654262,63006.49187654262,0.0,0.0,1216.9415192341617,2918.468878539351
2025-07-28,69919.93910929344,69919.93910929344,0.0,0.0,4197.70008208333,4598.198319513893
2025-07-29,64638.25003558341,64638.25003558341,0.0,0.0,2585.187626573313,3901.171258048457
2025-07-30,63736.45954905071,63736.45954905071,0.0,0.0,2821.7853251430115,3937.6750498541664
2025-07-31,65923.95116204784,65923.95116204784,0.0,0.0,2228.9022226851826,5348.372706788981
2025-08-01,26465.25106618884,26465.25106618884,0.0,0.0,20526.900079367282,3926.302460451853
2025-08-02,25249.684168978314,25249.684168978314,0.0,0.0,19037.820139306412,4769.115445607407
2025-08-03,58706.74975671925,55965.49996042106,2741.249796298187,344.6287789270817,4406.005672785496,2691.002207592591
2025-08-04,59567.73351495823,59567.73351495823,0.0,0.0,4764.533236437653,5746.500327824996
2025-08-05,56559.16764380165,56559.16764380165,0.0,0.0,6563.516477061727,4960.633128333332
2025-08-06,55389.794457398406,55389.794457398406,0.0,0.0,360.4317430015458,3613.2167555823544
2025-08-07,52817.36009661554,52817.36009661554,0.0,0.0,2890.106189974282,3821.428969166666
2025-08-08,24281.599069973494,24281.599069973494,0.0,0.0,20614.152440426096,6844.472338333336
2025-08-09,22621.19929751793,22621.19929751793,0.0,0.0,17813.724921975307,5499.613546711432
2025-08-10,52525.342527018525,52525.342527018525,0.0,0.0,507.29410069958755,4269.893307637036
2025-08-11,54035.4316794201,54035.4316794201,0.0,0.0,3364.3726665637905,4711.730187493515
2025-08-12,55347.88793886044,55347.88793886044,0.0,0.0,1814.5545264583725,3017.8801266636933
2025-08-13,54225.94814026947,54225.94814026947,0.0,0.0,2452.766211219989,3362.4520497407457
2025-08-14,54009.84858313521,53601.79459531855,408.0539878166623,47.411991666666154,4201.971043606152,2288.1142511666685
2025-08-15,22848.820383435115,22848.820383435115,0.0,0.0,19677.601261313746,3053.7711764805686
2025-08-16,22756.37162652,22571.769558538894,184.60206798110332,63.864819591666254,19374.557554758434,3345.4043743518478
2025-08-17,52177.715216176315,51802.75792142892,374.95729474739517,44.470239791666586,2803.3158362542817,2791.1323574309476
2025-08-18,54637.767378346885,53926.78862219689,710.9787561499973,83.33829166666635,4593.278597639751,2670.2377283911983
2025-08-19,52214.86896166438,51550.94742708022,663.9215345841659,77.31775499999992,1466.4562778727425,1992.7167812622356
2025-08-20,59495.98882363652,59426.71961576777,69.26920786875263,8.227778750000311,523.9195829217587,2731.284855019822
2025-08-21,52765.601213990056,52765.601213990056,0.0,0.0,3104.2332927602893,2154.1015462111104
2025-08-22,23899.998264391998,23899.998264391998,0.0,0.0,16384.080684320987,3483.088727616514
2025-08-23,23224.386716391087,23224.386716391087,0.0,0.0,14437.660236845288,5381.912459138117
2025-08-24,52797.606272099896,52797.606272099896,0.0,0.0,3674.0734988850277,3022.441161792591
2025-08-25,56983.76276891783,56983.76276891783,0.0,0.0,1258.497623141296,2351.6428471082363
2025-08-26,54243.973046039704,54243.973046039704,0.0,0.0,1875.104806817477,2645.6959981157406
2025-08-27,56752.43401375816,56555.57883375816,196.85517999999885,24.33916666666653,3669.158354561908,2107.9121682592627
2025-08-28,57396.29040815761,57111.14528690762,285.14512124999544,33.90749999999946,1477.2613778090094,2406.4858580555588
2025-08-29,24784.160790070375,24499.96608972512,284.19470034525716,52.10230694444118,15606.505996885156,5915.8128691180555
2025-08-30,24137.221600345638,24137.221600345638,0.0,0.0,19699.248041688665,5531.879503598767
2025-08-31,51804.44553479238,51804.44553479238,0.0,0.0,1962.1902418998786,2788.183312407409
2025-09-01,45079.97881330959,44822.24486263246,257.73395067712585,46.12417603263937,9790.288225376029,3275.8591697960055
2025-09-02,44194.66437930306,44116.850357869735,77.81402143333197,11.338199999999802,8327.938464144263,3758.0748855871957
2025-09-03,46696.462107920655,46621.630502087326,74.8316058333332,11.021666666666647,8914.370418181274,3870.7806397847253
2025-09-04,46150.78595691215,46003.3461278657,147.43982904645762,22.18877479166656,10288.319145392821,4067.1315181990735
2025-09-05,18517.68298738889,18063.79759914968,453.8853882392124,83.52693931527648,24868.3512902109,6252.289045634259
2025-09-06,17690.879520583185,17690.879520583185,0.0,0.0,24223.3147228323,6677.3185088325645
2025-09-07,43532.10377608733,43532.10377608733,0.0,0.0,9232.764652337031,3160.582117132561
2025-09-08,46295.25766806605,46295.25766806605,0.0,0.0,1842.450496249698,6728.626720404101
2025-09-09,43397.09736246259,43397.09736246259,0.0,0.0,7918.16457192416,6986.569153758416
2025-09-10,47841.9284238609,44635.94077768937,3205.98764617153,608.0031779249978,470.5447737691798,6282.699375866534
2025-09-11,42404.33605139918,42404.33605139918,0.0,0.0,6088.043956721785,6497.697968932332
2025-09-12,17214.60481226056,17214.60481226056,0.0,0.0,18733.682084362503,8724.63644311979
2025-09-13,17184.41834408252,17184.41834408252,0.0,0.0,22537.504585136485,10800.0
2025-09-14,43159.03303388876,43159.03303388876,0.0,0.0,3577.92808774591,5944.103537222226
2025-09-15,39679.99927757204,39567.2033033133,112.79597425874371,17.784174583332323,1076.7553847531847,4806.620039907407
2025-09-16,44921.159094026945,44905.346715992775,15.812378034166349,2.34988527777773,2072.0755101172845,3232.444336199844
2025-09-17,44735.29025766057,44735.29025766057,0.0,0.0,350.77298001697386,6062.182162055559
2025-09-18,43535.77747336709,43535.77747336709,0.0,0.0,2195.088237120133,4649.350953768521
2025-09-19,17362.393214934054,17362.393214934054,0.0,0.0,13163.430787604593,7362.608774488424
2025-09-20,16756.075937985668,15064.003569711627,1692.0723682740388,540.7645941249991,13586.477503131176,7831.941440391976
2025-09-21,42744.97631235022,42744.97631235022,0.0,0.0,2320.7016588426914,4620.070289914354
2025-09-22,45052.835853910576,44924.82215872724,128.01369518333226,19.555899999999838,2827.631696234571,3461.4443757592585
2025-09-23,44996.97089093211,44996.97089093211,0.0,0.0,476.89481410173585,2282.115463527208
2025-09-24,45514.17850738144,45514.17850738144,0.0,0.0,1912.3713052563471,2409.4800334412303
2025-09-25,45218.59689162442,45112.340245791085,106.25664583333257,15.371666666666556,2153.692597794063,3469.3372312046304
2025-09-26,16657.270829332178,16657.270829332178,0.0,0.0,11955.853170324437,8737.419432222227
2025-09-27,16940.406311147188,16028.686932471672,911.7193786755141,286.28357202499933,12757.711643055552,8258.912523359215
2025-09-28,47776.30031624711,47776.30031624711,0.0,0.0,4571.092623296478,6322.513274949846
2025-09-29,46491.04797386776,46348.1925905011,142.8553833666657,26.015016666666497,336.81098233570833,4950.426165319923
2025-09-30,47583.155932885755,47583.155932885755,0.0,0.0,960.0787012961949,3753.417723539628
2025-10-01,42107.05524151525,42107.05524151525,0.0,0.0,9495.25244591254,4868.126233968885
2025-10-02,41467.63467875853,41467.63467875853,0.0,0.0,5661.546202055698,6352.763937040437
2025-10-03,14495.41643931867,14495.41643931867,0.0,0.0,19864.329287932153,10204.24537742954
2025-10-04,13748.046357979014,13748.046357979014,0.0,0.0,15170.832754795576,9401.667082370373
2025-10-05,37783.45378062643,37783.45378062643,0.0,0.0,1918.828297337104,4004.460345995682
2025-10-06,42665.573478253136,42665.573478253136,0.0,0.0,700.0274529081794,5133.146519444441
2025-10-07,43557.82816264637,43557.82816264637,0.0,0.0,1433.1698254658518,8455.41871861128
2025-10-08,40273.804008311956,39363.64677417239,910.1572341395707,178.15235208333087,697.3608814403419,6812.347484674795
2025-10-09,40008.53396235373,40008.53396235373,0.0,0.0,1399.0992038888883,6902.325398079481
2025-10-10,14567.144333573542,14251.078484183938,316.0658493896044,104.02561300986982,18345.479246875,9276.349996287041
2025-10-11,13672.202575800327,13672.202575800327,0.0,0.0,14169.920398501023,9042.541920462969
2025-10-12,39348.369640786834,39243.24905062017,105.12059016666612,20.929933333333224,49.187675763888706,5442.989148031631
2025-10-13,41176.71393352418,41176.71393352418,0.0,0.0,780.1979586419692,6930.796951348152
2025-10-14,43108.69123669865,42960.589689586595,148.10154711205286,29.63809227777724,671.100636666666,6204.9558526781575
2025-10-15,44996.162783148,43142.93308017817,1853.2297029698298,333.6045075780172,27.116666666666674,5739.909477987478
2025-10-16,46469.56127127282,45039.936731623115,1429.624539649704,231.75872806250104,483.7864520198904,6069.461557805556
2025-10-17,13757.351850955982,13740.644927609228,16.7069233467523,4.877933823869284,12372.288128806578,7318.6887357407395
2025-10-18,14318.86096547865,14318.86096547865,0.0,0.0,12925.14096651235,8497.038376696757
2025-10-19,45640.942876998466,44867.99474504951,772.9481319489521,119.2589011923618,123.54311916666632,5508.468733998148
2025-10-20,46824.780664904385,46414.31622993653,410.4644349678563,76.72232429305724,1192.836325486963,5799.98107443734
2025-10-21,49123.670706574834,49123.670706574834,0.0,0.0,1097.2182975814444,6399.707503235644
2025-10-22,47162.62641792501,47145.38320462698,17.24321329802529,7.6995817361131005,697.7618755992811,5799.249698481939
2025-10-23,46288.17411904928,46288.17411904928,0.0,0.0,134.89257041666576,6138.580998486453
2025-10-24,14708.955727188386,14161.866542213756,547.0891849746297,128.70608248610625,10950.087133333333,7463.299166774541
2025-10-25,13249.068236243742,13249.068236243742,0.0,0.0,10360.262938597387,5515.961926332698
2025-10-26,46178.819161870764,46178.819161870764,0.0,0.0,71.00289847222189,5848.009385957561
2025-10-27,47125.89733575102,47125.89733575102,0.0,0.0,1828.9320107167382,6003.379660674163
2025-10-28,46571.801211660706,46571.801211660706,0.0,0.0,512.7923979575733,6061.946392508099
2025-10-29,52519.10296765955,52519.10296765955,0.0,0.0,1625.6185658436152,5958.670349147375
2025-10-30,47421.075229202936,47068.54893862972,352.5262905732127,70.86821223402282,331.19915079989835,5472.691066301942
2025-10-31,15052.712149564799,15052.712149564799,0.0,0.0,6410.4694124737925,7805.144107157596
2025-11-01,14173.867260432226,14173.867260432226,0.0,0.0,7513.315878968696,8547.438196532872
2025-11-02,48762.866343661124,48762.866343661124,0.0,0.0,1226.0295119868094,5862.748035572704
