plan_day,time_index,issue_time,interval_start,interval_end,price_source_completed_at,price_model_id,selected_candidate,forecast_model_id,time_mapping,battery_interpretation,settlement_rule,residual_history_cutoff,planned_initial_energy_kwh,executed_initial_energy_kwh,planned_initial_source,load_actual_kw,pv_actual_kw,planned_grid_kwh,final_grid_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh,price_forecast_yuan_per_kwh,price_actual_yuan_per_kwh,base_cost_yuan,up_cost_yuan,down_cost_yuan,emergency_cost_yuan,ordinary_cost_yuan,cash_cost_yuan,confirmation_count,load_forecast_kw,pv_forecast_kw,release_used,natural_day,block_index
2025-02-13,123,2025-02-13T00:00:00,2025-02-13 20:40:00,2025-02-13 20:50:00,2025-02-06 20:50:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-13T00:00:00,6396.3647183773155,6421.685574858797,previous_confirmed_final_slot_and_issued_load_pv_forecast,4279.0138,0.0,0.0,0.0,0.0,0.0,0.0,684.1501640277792,29.01880263888745,0.0,1960.1668489197546,1200.0,1.3388,1.3218,0.0,0.0,-0.0,191.78526664040717,0.0,191.78526664040717,1,4389.3875,0.0,18,2025-02-13,5
2025-02-13,126,2025-02-13T00:00:00,2025-02-13 21:10:00,2025-02-13 21:20:00,2025-02-06 21:20:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-13T00:00:00,6396.3647183773155,6421.685574858797,previous_confirmed_final_slot_and_issued_load_pv_forecast,4404.7974,0.0,720.5349416666666,720.5349416666666,0.0,0.0,0.0,2.008760083333573,11.589198249999935,0.0,1202.2319556481484,1200.0,0.9114,0.8897,641.0599376008332,0.0,-0.0,51.554548415124714,641.0599376008332,692.6144860159579,1,4356.15535,0.0,18,2025-02-13,5
2025-02-13,129,2025-02-13T00:00:00,2025-02-13 21:40:00,2025-02-13 21:50:00,2025-02-06 21:50:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-13T00:00:00,6396.3647183773155,6421.685574858797,previous_confirmed_final_slot_and_issued_load_pv_forecast,4576.2919,0.0,735.6494333333333,735.6494333333333,0.0,0.0,0.0,7.129832287499494,19.93605104583394,0.0,1207.9220358749994,1200.0,0.9682,1.0153,746.9048696633333,0.0,-0.0,101.205363134176,746.9048696633333,848.1102327975093,1,4606.8484,0.0,18,2025-02-13,5
2025-02-16,63,2025-02-16T00:00:00,2025-02-16 10:40:00,2025-02-16 10:50:00,2025-02-09 10:50:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-16T00:00:00,10174.368098998459,10189.697498998457,previous_confirmed_final_slot_and_issued_load_pv_forecast,6726.3025,5793.3004,0.0,0.0,0.0,0.0,0.0,90.32039098333014,65.17995901666966,0.0,1300.355989981478,1200.0,1.0991,1.0734,0.0,0.0,-0.0,349.820840042466,0.0,349.820840042466,1,6723.1981,6445.55108,6,2025-02-16,2
2025-02-16,64,2025-02-16T00:00:00,2025-02-16 10:50:00,2025-02-16 11:00:00,2025-02-09 11:00:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-16T00:00:00,10174.368098998459,10189.697498998457,previous_confirmed_final_slot_and_issued_load_pv_forecast,6684.3033,5897.9189,28.445933333333414,28.445933333333414,0.0,0.0,0.0,0.0,102.61813333333328,0.0,1200.0,1200.0,0.989,0.9368,26.648150346666743,0.0,-0.0,480.6633365333331,26.648150346666743,507.31148687999985,1,6822.060299999999,6609.07742,6,2025-02-16,2
2025-02-19,57,2025-02-19T00:00:00,2025-02-19 09:40:00,2025-02-19 09:50:00,2025-02-12 09:50:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-19T00:00:00,5755.8292459760805,5773.177885976081,previous_confirmed_final_slot_and_issued_load_pv_forecast,6819.4961,5354.1142,0.0,0.0,0.0,0.0,0.0,91.23524570694651,152.99507095972018,0.0,1301.3724952299406,1200.0,1.0871,1.1442,0.0,0.0,-0.0,875.2848009605592,0.0,875.2848009605592,1,6981.98465,5462.8774,6,2025-02-19,2
2025-02-19,58,2025-02-19T00:00:00,2025-02-19 09:50:00,2025-02-19 10:00:00,2025-02-12 10:00:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-19T00:00:00,5755.8292459760805,5773.177885976081,previous_confirmed_final_slot_and_issued_load_pv_forecast,6912.8547,5543.3391,0.0,0.0,0.0,0.0,0.0,0.0,228.2525999999998,0.0,1200.0,1200.0,1.0729,1.1073,0.0,0.0,-0.0,1263.7205198999989,0.0,1263.7205198999989,1,6882.6282,5702.84538,6,2025-02-19,2
2025-02-19,59,2025-02-19T00:00:00,2025-02-19 10:00:00,2025-02-19 10:10:00,2025-02-12 10:10:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-19T00:00:00,5755.8292459760805,5773.177885976081,previous_confirmed_final_slot_and_issued_load_pv_forecast,6984.25,5714.25,0.0,0.0,0.0,0.0,0.0,0.0,211.66666666666652,0.0,1200.0,1200.0,1.0777,1.0261,0.0,0.0,-0.0,1085.9558333333325,0.0,1085.9558333333325,1,6786.754999999999,5844.6675000000005,6,2025-02-19,2
2025-02-19,60,2025-02-19T00:00:00,2025-02-19 10:10:00,2025-02-19 10:20:00,2025-02-12 10:20:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-19T00:00:00,5755.8292459760805,5773.177885976081,previous_confirmed_final_slot_and_issued_load_pv_forecast,6725.6262,6010.8518,0.0,0.0,0.0,0.0,0.0,0.0,119.12906666666663,0.0,1200.0,1200.0,1.1138,1.001,0.0,0.0,-0.0,596.2409786666664,0.0,596.2409786666664,1,6809.59145,5968.072859999999,6,2025-02-19,2
2025-02-19,61,2025-02-19T00:00:00,2025-02-19 10:20:00,2025-02-19 10:30:00,2025-02-12 10:30:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-19T00:00:00,5755.8292459760805,5773.177885976081,previous_confirmed_final_slot_and_issued_load_pv_forecast,6703.7161,6347.6532,0.0,0.0,0.0,0.0,0.0,0.0,59.3438166666665,0.0,1200.0,1200.0,1.0824,0.9849,0.0,0.0,-0.0,292.2386251749992,0.0,292.2386251749992,1,6845.71605,6097.39176,6,2025-02-19,2
2025-02-19,62,2025-02-19T00:00:00,2025-02-19 10:30:00,2025-02-19 10:40:00,2025-02-12 10:40:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-19T00:00:00,5755.8292459760805,5773.177885976081,previous_confirmed_final_slot_and_issued_load_pv_forecast,6925.07,6609.7875,0.0,0.0,0.0,0.0,0.0,0.0,52.547083333333376,0.0,1200.0,1200.0,1.0267,0.9853,0.0,0.0,-0.0,258.8732060416669,0.0,258.8732060416669,1,6829.475,6202.4475,6,2025-02-19,2
2025-02-19,63,2025-02-19T00:00:00,2025-02-19 10:40:00,2025-02-19 10:50:00,2025-02-12 10:50:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-19T00:00:00,5755.8292459760805,5773.177885976081,previous_confirmed_final_slot_and_issued_load_pv_forecast,6823.936,6747.8572,0.0,0.0,0.0,0.0,0.0,0.0,12.679799999999886,0.0,1200.0,1200.0,1.0581,1.0306,0.0,0.0,-0.0,65.33900939999941,0.0,65.33900939999941,1,6787.4349,6252.25416,6,2025-02-19,2
2025-02-19,130,2025-02-19T00:00:00,2025-02-19 21:50:00,2025-02-19 22:00:00,2025-02-12 22:00:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-19T00:00:00,5755.8292459760805,5773.177885976081,previous_confirmed_final_slot_and_issued_load_pv_forecast,4144.8396,0.0,665.037375,665.037375,0.0,0.0,0.0,3.713544556793522,22.055680443206484,0.0,1204.1261606186595,1200.0,0.815,0.7984,530.9658402,0.0,-0.0,88.04627632928029,530.9658402,619.0121165292803,1,4015.82245,0.0,18,2025-02-19,5
2025-02-19,131,2025-02-19T00:00:00,2025-02-19 22:00:00,2025-02-19 22:10:00,2025-02-12 22:10:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-19T00:00:00,5755.8292459760805,5773.177885976081,previous_confirmed_final_slot_and_issued_load_pv_forecast,3425.35,0.0,557.14635,557.14635,0.0,0.0,0.0,0.0,13.745316666666668,0.0,1200.0,1200.0,0.4778,0.4517,251.66300629499997,0.0,-0.0,31.043797691666665,251.66300629499997,282.7068039866666,1,3190.0299999999997,0.0,18,2025-02-19,5
2025-02-20,36,2025-02-20T00:00:00,2025-02-20 06:10:00,2025-02-20 06:20:00,2025-02-13 06:20:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-20T00:00:00,5355.985519814814,5318.367927222222,previous_confirmed_final_slot_and_issued_load_pv_forecast,5360.1711,5.3359,50.93706499999995,50.93706499999995,0.0,0.0,0.0,833.3333333333334,8.202134999999885,0.0,10800.0,9874.074074074075,1.0537,1.1221,57.15648063649994,0.0,-0.0,46.01807841749935,57.15648063649994,103.1745590539993,1,5248.7604,5.71986,6,2025-02-20,1
2025-02-22,49,2025-02-22T00:00:00,2025-02-22 08:20:00,2025-02-22 08:30:00,2025-02-15 08:30:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-22T00:00:00,10165.82400668519,10138.719884185191,previous_confirmed_final_slot_and_issued_load_pv_forecast,3633.8989,3392.3578,0.0,0.0,0.0,0.0,0.0,33.33740520833371,6.9194447916662725,0.0,1237.041561342593,1200.0,0.9171,0.9678,0.0,0.0,-0.0,33.483193346873094,0.0,33.483193346873094,1,3509.37185,3334.52564,6,2025-02-22,2
2025-02-24,36,2025-02-24T00:00:00,2025-02-24 06:10:00,2025-02-24 06:20:00,2025-02-17 06:20:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-24T00:00:00,6654.469662830254,6650.888296580254,previous_confirmed_final_slot_and_issued_load_pv_forecast,5309.1383,0.0,25.771686666666675,5.326342430555506,0.0,20.44534423611117,0.0,833.3333333333334,46.19670756944436,0.0,9902.770571296296,8976.844645370371,1.0672,1.0219,26.336086604666676,0.0,-10.446548637441001,236.04207732607597,15.889537967225674,251.93161529330163,1,5139.78945,3.7808,6,2025-02-24,1
2025-02-25,35,2025-02-25T00:00:00,2025-02-25 06:00:00,2025-02-25 06:10:00,2025-02-18 06:10:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-25T00:00:00,6282.3686152137325,6322.912680028548,previous_confirmed_final_slot_and_issued_load_pv_forecast,5302.21,0.0,37.24416666666673,14.820572499999912,0.0,22.423594166666817,0.0,833.3333333333334,35.547760833333314,0.0,10769.010622222222,9843.084696296297,1.0015,1.0411,38.77490191666673,0.0,-11.67260194345841,185.04386901791656,27.102299973208318,212.14616899112488,1,5085.205,0.0,6,2025-02-25,1
2025-02-25,38,2025-02-25T00:00:00,2025-02-25 06:30:00,2025-02-25 06:40:00,2025-02-18 06:40:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-25T00:00:00,6282.3686152137325,6322.912680028548,previous_confirmed_final_slot_and_issued_load_pv_forecast,5304.62,118.05,20.434166666666513,0.0,0.0,20.434166666666513,0.0,833.3333333333334,31.094999999999914,0.0,8915.643659413581,7989.717733487655,1.0043,1.0264,20.97362866666651,0.0,-10.486814333333255,159.57953999999955,10.486814333333255,170.0663543333328,1,5093.64,59.145,6,2025-02-25,1
2025-02-27,36,2025-02-27T00:00:00,2025-02-27 06:10:00,2025-02-27 06:20:00,2025-02-20 06:20:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-27T00:00:00,5536.533674395731,5534.843456803138,previous_confirmed_final_slot_and_issued_load_pv_forecast,5274.5613,0.0,34.053585000000304,34.053585000000304,0.0,0.0,0.0,833.3333333333334,11.70663166666634,0.0,9896.01514814815,8970.089222222225,1.1221,1.0228,34.83000673800031,0.0,-0.0,59.86771434333166,34.83000673800031,94.69772108133196,1,5236.5616,0.62368,6,2025-02-27,1
2025-02-27,56,2025-02-27T00:00:00,2025-02-27 09:30:00,2025-02-27 09:40:00,2025-02-20 09:40:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-27T00:00:00,5536.533674395731,5534.843456803138,previous_confirmed_final_slot_and_issued_load_pv_forecast,6878.54,5458.8375,0.0,0.0,0.0,0.0,0.0,72.61362469395362,164.0034586393797,0.0,1280.681805215504,1200.0,1.0676,1.0767,0.0,0.0,-0.0,882.9126195851005,0.0,882.9126195851005,1,7040.635,5678.715,6,2025-02-27,2
2025-02-27,57,2025-02-27T00:00:00,2025-02-27 09:40:00,2025-02-27 09:50:00,2025-02-20 09:50:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-27T00:00:00,5536.533674395731,5534.843456803138,previous_confirmed_final_slot_and_issued_load_pv_forecast,6906.9564,5689.9849,0.0,0.0,0.0,0.0,0.0,0.0,202.8285833333333,0.0,1200.0,1200.0,1.0643,1.0527,0.0,0.0,-0.0,1067.588248375,0.0,1067.588248375,1,6910.179550000001,5954.6417599999995,6,2025-02-27,2
2025-02-27,58,2025-02-27T00:00:00,2025-02-27 09:50:00,2025-02-27 10:00:00,2025-02-20 10:00:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-27T00:00:00,5536.533674395731,5534.843456803138,previous_confirmed_final_slot_and_issued_load_pv_forecast,6888.0639,5793.6877,0.0,0.0,0.0,0.0,0.0,0.0,182.3960333333332,0.0,1200.0,1200.0,1.0644,1.0743,0.0,0.0,-0.0,979.7402930499993,0.0,979.7402930499993,1,6832.0746500000005,6167.7484,6,2025-02-27,2
2025-02-27,59,2025-02-27T00:00:00,2025-02-27 10:00:00,2025-02-27 10:10:00,2025-02-20 10:10:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-27T00:00:00,5536.533674395731,5534.843456803138,previous_confirmed_final_slot_and_issued_load_pv_forecast,6878.21,6002.4375,0.0,0.0,0.0,0.0,0.0,0.0,145.96208333333334,0.0,1200.0,1200.0,1.0456,1.0711,0.0,0.0,-0.0,781.6999372916666,0.0,781.6999372916666,1,6857.52,6302.077500000001,6,2025-02-27,2
2025-02-27,60,2025-02-27T00:00:00,2025-02-27 10:10:00,2025-02-27 10:20:00,2025-02-20 10:20:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-27T00:00:00,5536.533674395731,5534.843456803138,previous_confirmed_final_slot_and_issued_load_pv_forecast,6919.1745,6420.8095,0.0,0.0,0.0,0.0,0.0,0.0,83.06083333333322,0.0,1200.0,1200.0,1.0236,1.0049,0.0,0.0,-0.0,417.33915708333274,0.0,417.33915708333274,1,6783.9557,6444.496,6,2025-02-27,2
2025-02-27,61,2025-02-27T00:00:00,2025-02-27 10:20:00,2025-02-27 10:30:00,2025-02-20 10:30:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,B,2025-02-27T00:00:00,5536.533674395731,5534.843456803138,previous_confirmed_final_slot_and_issued_load_pv_forecast,6918.1459,6758.7749,0.0,0.0,0.0,0.0,0.0,0.0,26.561833333333425,0.0,1200.0,1200.0,1.0158,0.9352,0.0,0.0,-0.0,124.2031326666671,0.0,124.2031326666671,1,6832.5314,6634.661900000001,6,2025-02-27,2
2025-03-04,106,2025-03-04T00:00:00,2025-03-04 17:50:00,2025-03-04 18:00:00,2025-02-25 18:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.05,Q2V2-SW2-REC5,A,A,B,2025-03-04T00:00:00,6328.156398310957,6318.689560347994,previous_confirmed_final_slot_and_issued_load_pv_forecast,5282.1259,0.0,891.8785749999998,44.24363069444439,0.0,847.6349443055555,0.0,833.3333333333334,2.7773526388888286,0.0,9195.728568622193,8269.802642696268,1.1942,1.1128,992.4824782599999,0.0,-471.62408301161105,15.453190082777443,520.8583952483889,536.3115853311664,1,5512.8273,0.0,12,2025-03-04,4
2025-03-04,123,2025-03-04T00:00:00,2025-03-04 20:40:00,2025-03-04 20:50:00,2025-02-25 20:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.05,Q2V2-SW2-REC5,A,A,B,2025-03-04T00:00:00,6328.156398310957,6318.689560347994,previous_confirmed_final_slot_and_issued_load_pv_forecast,4397.6935,0.0,0.0,0.0,0.0,0.0,0.0,640.635851569062,92.31306509760475,0.0,1911.8176128545133,1200.0,1.301,1.2863,0.0,0.0,-0.0,593.7114781752449,0.0,593.7114781752449,1,4371.5803,0.0,18,2025-03-04,5
2025-03-04,124,2025-03-04T00:00:00,2025-03-04 20:50:00,2025-03-04 21:00:00,2025-02-25 21:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.05,Q2V2-SW2-REC5,A,A,B,2025-03-04T00:00:00,6328.156398310957,6318.689560347994,previous_confirmed_final_slot_and_issued_load_pv_forecast,4402.4378,0.0,740.4355999999999,713.2651456250001,0.0,27.17045437499985,0.0,0.0,20.474487708333186,0.0,1200.0,1200.0,1.1563,1.1846,877.12001176,0.0,-16.093060126312412,121.27039069645745,861.0269516336876,982.297342330145,1,4332.89755,0.0,18,2025-03-04,5
2025-03-04,125,2025-03-04T00:00:00,2025-03-04 21:00:00,2025-03-04 21:10:00,2025-02-25 21:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.05,Q2V2-SW2-REC5,A,A,B,2025-03-04T00:00:00,6328.156398310957,6318.689560347994,previous_confirmed_final_slot_and_issued_load_pv_forecast,4465.43,0.0,761.4191666666668,711.2572416666667,0.0,50.16192500000011,0.0,0.0,32.98109166666666,0.0,1200.0,1200.0,0.9578,0.9869,751.4445755833335,0.0,-24.752401891250056,162.74519682916662,726.6921736920834,889.43737052125,1,4270.17,0.0,18,2025-03-04,5
2025-03-04,126,2025-03-04T00:00:00,2025-03-04 21:10:00,2025-03-04 21:20:00,2025-02-25 21:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.05,Q2V2-SW2-REC5,A,A,B,2025-03-04T00:00:00,6328.156398310957,6318.689560347994,previous_confirmed_final_slot_and_issued_load_pv_forecast,4448.2164,0.0,744.8802500000002,734.6416070833332,0.0,10.238642916667004,0.0,0.0,6.7277929166668855,0.0,1200.0,1200.0,0.944,0.9162,682.4592850500002,0.0,-4.690322320125155,30.820019351251005,677.768962729875,708.588982081126,1,4401.70575,0.0,18,2025-03-04,5
2025-03-04,127,2025-03-04T00:00:00,2025-03-04 21:20:00,2025-03-04 21:30:00,2025-02-25 21:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.05,Q2V2-SW2-REC5,A,A,B,2025-03-04T00:00:00,6328.156398310957,6318.689560347994,previous_confirmed_final_slot_and_issued_load_pv_forecast,4410.1289,0.0,743.7167250000002,726.5846377083334,0.0,17.132087291666835,0.0,0.0,8.436845624999819,0.0,1200.0,1200.0,0.9531,0.9153,680.7239183925002,0.0,-7.840499749031327,38.611224002811674,672.8834186434689,711.4946426462806,1,4408.50345,0.0,18,2025-03-04,5
2025-03-04,128,2025-03-04T00:00:00,2025-03-04 21:30:00,2025-03-04 21:40:00,2025-02-25 21:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.05,Q2V2-SW2-REC5,A,A,B,2025-03-04T00:00:00,6328.156398310957,6318.689560347994,previous_confirmed_final_slot_and_issued_load_pv_forecast,4444.84,0.0,768.4949999999999,723.7234735879631,0.0,44.77152641203679,0.0,0.0,17.083193078703516,0.0,1200.0,1200.0,0.9393,0.9542,733.297929,0.0,-21.360495251182755,81.50391417849447,711.9374337488172,793.4413479273117,1,4330.55,0.0,18,2025-03-04,5
