plan_day,cash_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_supply_kwh,end_soc_kwh
2025-05-09,15052.024698017425,14927.426653202856,124.59804481456877,45.642014850000734,16875.461433950615,9831.658849629628
2025-05-10,12981.194475265414,12981.194475265414,0.0,0.0,13793.696601502055,9446.605452870372
2025-05-11,39467.563764485014,39070.93628389335,396.6274805916672,59.51626666666675,7170.528319094659,4023.4233134819397
2025-05-12,39462.51316275481,39462.51316275481,0.0,0.0,6259.990438648064,5169.398465556697
2025-05-13,38994.703082476066,38994.703082476066,0.0,0.0,7623.779534786087,3789.729431518523
2025-05-14,38973.13108738275,38973.13108738275,0.0,0.0,4097.151909336739,6719.397704166664
2025-05-15,36506.04933542457,36506.04933542457,0.0,0.0,1088.2044888513926,5666.560482644856
2025-05-16,14866.605263830994,14866.605263830994,0.0,0.0,22857.5128697714,10412.246805296296
2025-05-17,13520.917452570096,13520.917452570096,0.0,0.0,15622.528471296293,9862.56083351852
2025-05-18,34399.97374798701,34399.97374798701,0.0,0.0,3.8238750000001573,5106.969840518507
2025-05-19,37712.875244882285,37712.875244882285,0.0,0.0,7883.286884670775,6365.486379627347
2025-05-20,38472.67795979138,38472.67795979138,0.0,0.0,3378.957268491141,5579.996329413519
2025-05-21,36636.47045114491,36636.47045114491,0.0,0.0,3454.3554732769426,4825.558774717425
2025-05-22,36983.504532196595,36983.504532196595,0.0,0.0,1166.9085155349794,6880.260613873538
2025-05-23,13656.264863468057,13656.264863468057,0.0,0.0,17926.308847016455,10686.726309907408
2025-05-24,13103.53757483071,13103.53757483071,0.0,0.0,21629.40252895062,10350.789700370373
2025-05-25,35232.315034537605,35232.315034537605,0.0,0.0,5840.713919174872,6500.528787676265
2025-05-26,37297.82305467578,37297.82305467578,0.0,0.0,1619.0966639290125,5850.487660648152
2025-05-27,35830.104963474725,35830.104963474725,0.0,0.0,3627.0623336831222,6364.865052462963
2025-05-28,34999.287063282274,34999.287063282274,0.0,0.0,145.8186300000009,4659.967179330126
2025-05-29,44946.694232237605,35747.32167095277,9199.372561284836,1406.9348085944396,6.935000000000059,4306.794345277778
2025-05-30,15149.071570647475,14064.281124149562,1084.790446497913,179.72509281666083,17962.91217740741,10257.290159999999
2025-05-31,11971.254985047215,11971.254985047215,0.0,0.0,16336.849553382312,10707.299074074073
2025-06-01,114480.14076004206,38526.566172547886,75953.5745874942,12110.073975752233,0.0,3660.1360865740735
2025-06-02,98278.57719919946,42484.59997483065,55793.97722436881,8680.220387000498,0.0,2990.8224301851847
2025-06-03,80522.13737738441,46268.11053284416,34254.026844540254,5409.69650868333,1728.3585400000009,3287.646042500001
2025-06-04,53057.95196317962,52878.908329227124,179.0436339524965,25.651451666666162,1649.6019069547356,4473.097077851854
2025-06-05,57088.8083341761,52071.37743670069,5017.430897475406,734.2953744930008,1139.9257799382667,4447.787676759259
2025-06-06,30874.768342567986,18557.5431392346,12317.225203333384,2080.656000399997,2526.188559855964,7071.503399833336
2025-06-07,22613.925598072674,18241.578267126002,4372.347330946672,684.5647034666674,2216.0897944444405,6758.105360111111
2025-06-08,58304.15506524518,58304.15506524518,0.0,0.0,14245.498187160485,5902.343472851846
2025-06-09,58194.19358893961,58163.20999727295,30.98359166666742,4.383333333333439,7122.816370555558,5309.275541870367
2025-06-10,61954.67865891256,61954.67865891256,0.0,0.0,11587.992101517271,5302.655415473482
2025-06-11,60193.41742931141,59383.51526131766,809.9021679937515,154.07107101666696,2241.1834476543227,5248.7618654814805
2025-06-12,56414.39952843873,56414.39952843873,0.0,0.0,4309.605877345687,4061.3748485594697
2025-06-13,20821.945177206737,20821.945177206737,0.0,0.0,5158.995533148143,8781.917990037036
2025-06-14,20984.071772777916,20984.071772777916,0.0,0.0,9360.788038048715,8848.612149305442
2025-06-15,62497.54196474489,62497.54196474489,0.0,0.0,11265.995664443006,8256.1380132963
2025-06-16,63280.97510810395,63280.97510810395,0.0,0.0,11687.375321066049,7186.432443777774
2025-06-17,56474.849487243664,56474.849487243664,0.0,0.0,1449.7680038065828,5119.712543739604
2025-06-18,58095.1644814281,58095.1644814281,0.0,0.0,5751.521175611731,6026.995755169355
2025-06-19,58982.78453253947,58982.78453253947,0.0,0.0,9260.804847310623,7966.884475885715
2025-06-20,20978.235174405578,20978.235174405578,0.0,0.0,10499.520984651916,10800.0
2025-06-21,19185.30267125043,19185.30267125043,0.0,0.0,13024.59974535782,9305.537003185189
2025-06-22,55598.726382333305,55598.726382333305,0.0,0.0,8104.327081172837,6945.45097808128
2025-06-23,53161.50612161846,53161.50612161846,0.0,0.0,4641.9699183539105,6326.685899907409
2025-06-24,82848.45873351846,52257.67016806577,30590.788565452698,4770.687605708445,539.8418244032943,3232.362622444444
2025-06-25,57786.633062606146,57786.633062606146,0.0,0.0,4145.068561193426,6704.874981095707
2025-06-26,55773.8737878478,55773.8737878478,0.0,0.0,9994.503047654323,4973.944080946297
2025-06-27,20232.494159712573,20232.494159712573,0.0,0.0,10573.621743353917,10800.0
2025-06-28,18561.497752289542,18561.497752289542,0.0,0.0,9288.125864135805,10735.303703703705
2025-06-29,58865.40715133482,58865.40715133482,0.0,0.0,9171.202434614195,8529.920551537041
2025-06-30,50875.72327115343,50875.72327115343,0.0,0.0,1318.803406646086,5528.797301370374
2025-07-01,95836.14594557247,55680.182442351106,40155.96350322136,5610.174985301848,27.398333333333312,1200.0
2025-07-02,70841.16507354699,56546.28794304729,14294.877130499697,2493.311556636826,2006.107041995885,1200.0
2025-07-03,79290.271859157,62652.11515502578,16638.156704131216,2243.5955329421213,152.2734850000012,1872.4206335185186
2025-07-04,34510.090723166766,24657.580051086028,9852.510672080742,3013.875182231689,9760.98953333333,6451.81390675926
2025-07-05,34321.949274247614,22431.443847142138,11890.505427105478,3246.3418971473275,10363.689966666665,6101.535401252972
2025-07-06,117512.23795455773,55760.53512230102,61751.7028322567,7529.475692650007,524.4973316666661,1215.6886845370382
2025-07-07,65779.51402633337,58367.39358430178,7412.1204420315835,1211.8205026000005,107.45797000000039,1243.585421666668
2025-07-08,69775.74152041545,69775.74152041545,0.0,0.0,10488.23343323045,3569.329957703699
2025-07-09,62118.72618434411,61754.03514434411,364.691039999998,41.87999999999977,3794.207496637662,3377.7106855740744
2025-07-10,62341.97947815279,62328.83907148612,13.140406666667255,1.4891666666667334,5054.09671512057,3250.8601984323323
2025-07-11,27837.31645877214,27837.31645877214,0.0,0.0,9919.379338600824,4253.2778142203715
2025-07-12,27090.09646141319,27090.09646141319,0.0,0.0,10723.023720717714,5088.7073478578
2025-07-13,62169.61447725527,62169.61447725527,0.0,0.0,11631.09616080226,3559.9461144083366
2025-07-14,60793.009967430015,60793.009967430015,0.0,0.0,5681.660006505966,3445.574955985812
2025-07-15,72367.00532937891,72367.00532937891,0.0,0.0,16714.340328436207,6159.579503571292
2025-07-16,65752.62365393448,65752.62365393448,0.0,0.0,10820.950954917687,5106.6650059120375
2025-07-17,67375.24677891645,67375.24677891645,0.0,0.0,11480.591557544447,5112.205379009455
2025-07-18,28607.58983184784,28607.58983184784,0.0,0.0,12372.084973847741,5999.899063639892
2025-07-19,28950.238695129945,28950.238695129945,0.0,0.0,17396.998387740372,6199.981822609261
2025-07-20,67196.4948610165,67196.4948610165,0.0,0.0,11912.112902947341,6275.522409740738
2025-07-21,71922.41539115128,71922.41539115128,0.0,0.0,15740.174862366253,6233.944092037036
2025-07-22,66111.98301899164,66111.98301899164,0.0,0.0,9331.916422448554,5436.2384775
2025-07-23,64275.15579564431,64275.15579564431,0.0,0.0,7235.99373683128,5082.18368990741
2025-07-24,63477.00690604585,63477.00690604585,0.0,0.0,4493.645311728398,5944.14937368519
2025-07-25,28180.216913039447,28180.216913039447,0.0,0.0,17145.254352238666,5899.37436291759
2025-07-26,29536.665285554096,29536.665285554096,0.0,0.0,16185.677967925716,6953.387240018521
2025-07-27,64420.35091470056,64420.35091470056,0.0,0.0,6973.9132525514415,5922.885673240741
2025-07-28,71629.02117306158,71629.02117306158,0.0,0.0,10892.273049876545,6208.426333888888
2025-07-29,66573.69180380966,66573.69180380966,0.0,0.0,7579.616478086414,5585.740170359496
2025-07-30,65071.67549116373,65071.67549116373,0.0,0.0,6687.884997030861,5648.1548060740715
2025-07-31,68587.3526196188,68587.3526196188,0.0,0.0,11281.030582670783,6576.513258777405
2025-08-01,27906.750237774453,27906.750237774453,0.0,0.0,22349.16622993827,6191.592456808509
2025-08-02,24398.36847049729,24398.36847049729,0.0,0.0,19414.54195228395,4769.115445607407
2025-08-03,59859.64108479907,59859.64108479907,0.0,0.0,16754.558143086415,4261.080563243407
2025-08-04,60024.381526615645,60024.381526615645,0.0,0.0,9950.091270688281,5746.500327824996
2025-08-05,56746.8909553531,56746.8909553531,0.0,0.0,7240.988224253088,4960.633128333332
2025-08-06,58667.84316324287,54310.02578677974,4357.817376463128,509.20978925720124,2465.607676543209,2778.752877568519
2025-08-07,53480.73368048482,53480.73368048482,0.0,0.0,3301.5207110699607,3821.428969166666
2025-08-08,24395.249367052566,24395.249367052566,0.0,0.0,20967.018742695473,6844.472338333336
2025-08-09,22620.526075203332,22620.526075203332,0.0,0.0,17811.699730308643,5499.613546711432
2025-08-10,52527.800092970465,52527.800092970465,0.0,0.0,507.9515974074063,4271.617518933332
2025-08-11,54035.233084767264,54035.233084767264,0.0,0.0,3365.8479186214045,4711.730187493515
2025-08-12,57453.216909371935,52219.50838787554,5233.708521496395,634.9116050523648,808.8550366172865,2389.796709444444
2025-08-13,52853.54310488521,52124.060027199375,729.4830776858331,123.41593791132901,389.683121666666,2640.1932796296296
2025-08-14,53505.50947569872,53097.45548788205,408.05398781666423,47.41199166666638,2857.7025084757206,2288.1142511666685
2025-08-15,22993.847976231482,22304.86850149147,688.9794747400122,216.78850411666775,19295.18652483641,3053.7711764805686
2025-08-16,22695.532472720264,22582.928439899984,112.60403282028217,37.17531621666628,19374.557554758434,3345.4043743518478
2025-08-17,50889.34160527276,50247.73723768763,641.6043675851336,75.65181739049956,1872.5950573250936,2388.0984706481477
2025-08-18,52389.491106353824,51678.512350203826,710.9787561500001,83.33829166666669,1621.982555658441,2389.527531647779
2025-08-19,54471.310271349794,50999.082222246456,3472.2280491033393,428.80978140338226,2024.805774382716,1976.776094351852
2025-08-20,89493.89716289249,51395.16978148101,38098.727381411474,5220.066128880754,88.01095311060487,1955.1632397444434
2025-08-21,53191.671443576226,53191.671443576226,0.0,0.0,3080.8654722870356,2154.1015462111104
2025-08-22,26169.684126977045,22865.985846593394,3303.69828038365,564.3347258666613,16373.689732098765,3371.316149537037
2025-08-23,22851.222650478125,22851.222650478125,0.0,0.0,14212.893067078185,5153.29882818519
2025-08-24,52428.00329950715,52428.00329950715,0.0,0.0,4590.035923045269,2941.440282162963
2025-08-25,67805.04562593307,52651.9574090035,15153.088216929571,1784.9802762818283,187.7233316666668,2099.1177796990746
2025-08-26,51633.60021703109,51633.60021703109,0.0,0.0,386.8162965905338,2221.3807538054407
2025-08-27,54642.24575864782,54445.39057864782,196.8551799999998,24.339166666666642,2457.4442005954584,2114.187472723837
2025-08-28,68372.71661326953,53679.28324748883,14693.433365780704,1775.9108904297932,70.96271666666678,2132.8108855006917
2025-08-29,24835.51203859338,24835.51203859338,0.0,0.0,15616.414159385156,6237.915476481485
2025-08-30,24199.54247051973,22406.059386561243,1793.4830839584868,258.7438626500017,19383.736239979422,4955.328788550696
2025-08-31,51529.64935877379,51529.64935877379,0.0,0.0,1042.0063255967148,2788.183312407409
2025-09-01,47400.05526234882,47400.05526234882,0.0,0.0,12780.512286276753,5986.29528006934
2025-09-02,44439.42182016046,44439.42182016046,0.0,0.0,8986.45546504115,6046.456457984915
2025-09-03,47479.62937241121,47479.62937241121,0.0,0.0,10535.40678767716,6297.42552268491
2025-09-04,47462.6903891869,47462.6903891869,0.0,0.0,14134.282666784791,6516.799993524078
2025-09-05,19195.783211232432,19195.783211232432,0.0,0.0,26130.820861826538,9242.138084907407
2025-09-06,18514.562363963374,18514.562363963374,0.0,0.0,25290.07691611111,9640.385751518517
2025-09-07,43538.32174862439,43538.32174862439,0.0,0.0,8769.661756440328,6117.556013679629
2025-09-08,45419.62648265499,41359.18339010486,4060.4430925501247,619.1115487611686,66.25411666666673,5048.236310632097
2025-09-09,44442.77649418348,44442.77649418348,0.0,0.0,9255.688885545562,6986.569153758416
2025-09-10,47440.78203535685,41650.669624626775,5790.112410730083,972.4268120166594,57.59177500000135,4358.926913796296
2025-09-11,43781.569281628785,43781.569281628785,0.0,0.0,7854.686973326718,6497.697968932332
2025-09-12,16431.409875648595,16431.409875648595,0.0,0.0,17891.42518323172,8547.588215156828
2025-09-13,16456.60344605162,16456.60344605162,0.0,0.0,22356.127606947757,8899.70829909943
2025-09-14,41335.55253906139,41335.55253906139,0.0,0.0,919.3069180041163,4919.93850651667
2025-09-15,40158.76184067481,40106.149371879816,52.61246879499524,8.922582083332548,1388.8237821738962,4796.683928796296
2025-09-16,40978.628642558004,40814.74392702101,163.8847155369973,41.842510053083764,43.447780614398376,2614.331332287963
2025-09-17,54522.236566295025,41896.93623745177,12625.30032884325,2029.7278494351679,263.273825,5564.971694629629
2025-09-18,41462.060601406425,40331.59940755572,1130.461193850708,184.91357519785007,1054.9900816255101,3923.745301335667
2025-09-19,18582.510048767224,15226.678737889159,3355.8313108780644,784.9609047333358,12925.257591666666,6352.791717703703
2025-09-20,17847.609291516863,14872.435857995028,2975.1734335218334,763.5553601014396,13568.197800000002,7680.758345740742
2025-09-21,43489.084883633244,41945.11661036504,1543.9682732682077,281.4447134166708,5495.18354004115,3920.495098981481
2025-09-22,44750.230448073875,44180.26441573027,569.9660323436057,135.38796550020285,2815.8132507613204,2952.333699166668
2025-09-23,50939.900272417624,42094.04188261323,8845.858389804398,1347.412564007582,75.03304999999978,1577.0186551851853
2025-09-24,45235.065900659494,45235.065900659494,0.0,0.0,4106.357753868312,2180.4689105555553
2025-09-25,44866.33830552122,44760.08165968789,106.25664583333337,15.37166666666667,2979.6362265843654,3442.536081852779
2025-09-26,16671.86464193162,16671.86464193162,0.0,0.0,11972.669941157774,8737.419432222227
2025-09-27,17757.23967231777,15263.557137378013,2493.682534939759,605.3808228591657,12700.395749999998,8030.576207378705
2025-09-28,44797.94207711567,44797.94207711567,0.0,0.0,1496.708163081274,6175.986722222222
2025-09-29,45534.736208418515,45435.63323817935,99.10297023916638,17.54325499999993,2699.1397491166754,4457.900629247218
2025-09-30,51578.7660223241,45613.09721832419,5965.668803999908,947.90296601929,1945.420955229219,3327.853083240741
2025-10-01,43783.02755846317,43783.02755846317,0.0,0.0,14684.956837716822,4868.126233968885
2025-10-02,42786.88549203839,42786.88549203839,0.0,0.0,9498.521365580074,6415.14131185757
2025-10-03,14649.957591848683,14649.957591848683,0.0,0.0,19908.868418765487,10531.96171953704
2025-10-04,13983.386739213609,13983.386739213609,0.0,0.0,15221.94285167058,10065.219511574074
2025-10-05,38508.14322496449,38508.14322496449,0.0,0.0,3877.050848638659,4618.408712986319
2025-10-06,40560.3539209841,40560.3539209841,0.0,0.0,76.6493499999998,4009.9404148757394
2025-10-07,42253.86757228375,42253.86757228375,0.0,0.0,9.41963500000054,7471.863271962974
2025-10-08,40525.355395858714,40525.355395858714,0.0,0.0,3078.6252631070215,6812.347484674797
2025-10-09,40777.28552993778,40777.28552993778,0.0,0.0,3854.4185445267517,7384.842360703702
2025-10-10,13827.008681085741,13552.764765169144,274.24391591659713,91.61922515077539,18323.73135,8825.99096264389
2025-10-11,13809.797993066624,13809.797993066624,0.0,0.0,14133.41229832613,9042.541920462969
2025-10-12,39800.85065077608,39695.730060609414,105.12059016666669,20.929933333333338,1623.682411157774,6142.85384448628
2025-10-13,41587.80190347325,41587.80190347325,0.0,0.0,3322.24650345679,7195.289677019446
2025-10-14,46725.692403100475,40855.83914100022,5869.853262100255,972.6504992666709,671.1006366666668,6097.1979802791475
2025-10-15,49975.591274199454,41058.99003198157,8916.601242217883,1382.7612001833345,27.116666666666788,5739.909477987478
2025-10-16,53557.07382233766,41725.89096577131,11831.182856566355,1886.917749497738,242.73575193375743,6069.461557805556
2025-10-17,13759.000265602755,13742.293342256004,16.7069233467523,4.877933823869284,12378.074537139912,7318.6887357407395
2025-10-18,13924.175105855715,13924.175105855715,0.0,0.0,13291.142022345683,8127.159528111109
2025-10-19,44508.77905072023,44013.89663073218,494.8824199880439,108.72287561666356,2066.4097066666623,5483.203409537038
2025-10-20,47307.3286151628,43821.82134027674,3485.5072748860553,657.006623348975,203.3131299999999,5708.552983573146
2025-10-21,50807.49390927202,45835.742856138946,4971.75105313308,766.7577938000072,40.023645000000215,6082.512474052615
2025-10-22,47737.90832911656,45370.39833429051,2367.509994826047,457.62451171666874,766.9566978600794,5799.249698481939
2025-10-23,45668.440309240505,45668.440309240505,0.0,0.0,3886.9728336061826,6254.601577314811
2025-10-24,14639.933258215446,13989.727168697664,650.2060895177818,151.301799366661,10950.087133333333,7388.19314703704
2025-10-25,13314.1157236436,13314.1157236436,0.0,0.0,10439.616089269539,5557.12577337202
2025-10-26,45826.86187091104,45826.86187091104,0.0,0.0,1649.2401867133722,5729.744976666667
2025-10-27,46915.3642897806,46041.739297607615,873.6249921729867,151.69276229999656,3925.189564436825,5616.569167569994
2025-10-28,46746.20315966142,46746.20315966142,0.0,0.0,511.94445042670986,6053.981869776851
2025-10-29,62133.507653634275,46454.51497229437,15678.992681339909,2439.2226364333346,45.939053292179324,5686.098443407404
2025-10-30,48423.315380675565,48405.182692508904,18.13268816666676,3.641833333333352,4428.190560658451,5548.003798647002
2025-10-31,15025.238821935744,15025.238821935744,0.0,0.0,6407.674533307127,7805.144107157596
2025-11-01,14049.987871092497,14049.987871092497,0.0,0.0,7439.094980915636,8503.11927457917
