natural_day,block_index,grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,cash_cost_yuan,initial_soc_kwh,end_soc_kwh
2025-02-06,5,15210.063988201802,3512.4028976754144,3682.3512344736105,0.0,8959.327267204973,5525.621988001316,4595.283224271842
2025-02-07,0,17835.70718501688,6804.291935016881,63.41470833333352,0.0,6089.258720883938,4595.283224271842,10648.685178749996
2025-02-07,1,6805.162898333333,274.98963266461453,6113.981013333333,0.0,2503.3846014855,10648.685178749996,4102.863611111113
2025-02-07,2,0.0,4257.584283333333,1376.3880333333332,0.0,0.0,4102.863611111113,6405.369429074077
2025-02-07,3,438.18112970936255,4882.922856584358,16.925678333333508,0.0,425.14321597164445,6405.369429074077,10781.19369074074
2025-02-07,4,4496.780554166666,114.59279629629938,5480.657536666667,0.0,3413.330564107437,10781.19369074074,4794.707722222221
2025-02-07,5,16365.35062222222,8864.31663888889,2849.480683333333,0.0,6634.014487457222,4794.707722222221,9606.503049074074
2025-02-08,0,11938.981206849998,2312.320028868299,1227.389316483329,0.0,4082.826096911461,9606.503049074074,10323.825167851848
2025-02-08,1,5451.25522,643.1378434979467,7084.793576666666,0.0,2073.531968277167,10323.825167851848,3030.656364037037
2025-02-08,2,0.0,5571.866933333333,617.2230666666668,0.0,0.0,3030.656364037037,7359.53319662963
2025-02-08,3,210.51871166666643,3826.702964300415,65.47789333333333,0.0,208.80956714066645,7359.53319662963,10730.812649685186
2025-02-08,4,4201.888896522636,38.75284874485618,5658.621185555553,0.0,3132.2833869552983,10730.812649685186,4478.333340716051
2025-02-08,5,17116.400772475485,9762.208747475488,2840.309733333333,0.0,6670.531911429944,4478.333340716051,10108.421509740285
2025-02-09,0,15148.69246028251,1238.849306995885,683.8809968162567,0.0,6706.483971794372,10108.421509740285,10463.518111796297
2025-02-09,1,18255.23682330154,1451.925151404322,993.8497787817896,0.0,13589.8127536266,10463.518111796297,10665.973216080421
2025-02-09,2,7018.336454166667,5144.716833333333,7229.038566666665,0.0,6192.836690186232,10665.973216080421,7263.95329200635
2025-02-09,3,8925.595504509405,5295.61180950169,1838.2326498533935,0.0,6956.561385383951,7263.95329200635,9987.523198498548
2025-02-09,4,13267.685765747143,214.11097795105331,5903.822678870576,0.0,14546.155215251223,9987.523198498548,3620.4201021316344
2025-02-09,5,20033.929474999997,5875.858874999999,921.1433666666671,0.0,13048.146276652498,3620.4201021316344,7885.200460002003
2025-02-10,0,17975.127503958676,3413.7147358002453,141.78935000000035,0.0,7823.807502313011,7885.200460002003,10800.0
2025-02-10,1,17604.76755941666,2235.8769644444424,2219.577328916671,0.0,12780.619339694347,10800.0,10346.092235870361
2025-02-10,2,6596.316346666666,5613.191496666666,5438.96465,0.0,4330.752099369833,10346.092235870361,9354.670527314805
2025-02-10,3,5464.879002044762,2420.5368935185343,659.8383583333336,0.0,5697.746446617266,9354.670527314805,10800.0
2025-02-10,4,11888.150991654167,30.274877777777874,7119.5168181374975,0.0,13996.799160355919,10800.0,2916.673147625004
2025-02-10,5,18773.87546666667,4944.696783333334,1525.8625666666662,0.0,12248.835869278333,2916.673147625004,5671.4974007731535
2025-02-11,0,20546.281120807605,5718.787445643,27.462241666666955,0.0,9239.89923829915,5671.4974007731535,10787.8925
2025-02-11,1,17423.369762616665,1724.4474194650206,1865.4971473833352,0.0,12763.480592322056,10787.8925,10267.120569314811
2025-02-11,2,4996.517563333331,4437.800866666666,6590.821933333333,0.0,3159.920793135999,10267.120569314811,6938.005867833329
2025-02-11,3,7570.313902713482,5401.885650213481,951.353170486111,0.0,6381.729410980854,6938.005867833329,10742.64387470756
2025-02-11,4,12399.589199180558,77.58373645833365,6516.038537277775,0.0,14188.494944050688,10742.64387470756,3572.4264183225314
2025-02-11,5,15867.035773971193,2849.17249063786,2152.4321098236114,147.18534850972185,11574.027742929238,3572.4264183225314,3745.090426759259
2025-02-12,0,22748.478137211932,7848.965019650204,8.243049999999926,0.0,9802.335811535742,3745.090426759259,10800.0
2025-02-12,1,16899.873347678396,1609.1500952880658,2267.615492383333,0.0,12322.863766787503,10800.0,9728.662316444445
2025-02-12,2,4761.111001111105,4449.177385,5983.56155,0.0,3002.9086675065523,9728.662316444445,7084.520240722223
2025-02-12,3,7261.298080566694,5557.430632511138,1881.520351944444,0.0,5606.932039960931,7084.520240722223,9995.629641155087
2025-02-12,4,12810.231246848609,65.54285534722226,6145.912274818056,58.57991701388892,17072.558088130572,9995.629641155087,3225.8267945030802
2025-02-12,5,19261.157151728476,5834.514666458333,1853.8629025111054,65.9591455520848,13016.989349299985,3225.8267945030802,6417.042324858797
2025-02-13,0,19880.474241514916,4882.2905135313795,34.218287999997074,0.0,8933.586929875846,6417.042324858797,10773.08346703704
2025-02-13,1,16708.826150390945,1779.7405729218058,2431.9232399999996,0.0,12038.853443890612,10773.08346703704,9672.713049333332
2025-02-13,2,4709.058964999998,4631.854165,5044.668966666666,0.0,2570.562956891499,9672.713049333332,8236.19405709259
2025-02-13,3,5606.249978185872,3600.4056155761327,608.9032000000002,0.0,5279.058434136668,8236.19405709259,10800.0
2025-02-13,4,12936.958557465969,52.94524146862247,5814.090514895141,14.3696149305556,16018.556443674188,10800.0,4387.550145216051
2025-02-13,5,18227.31373687757,5942.1758118775715,2902.712056398612,60.544051934721324,11447.900167233174,4387.550145216051,6510.272757685185
2025-02-14,0,14404.123350452674,4792.878851543213,1587.4650000000001,0.0,4821.252283356184,6510.272757685185,9060.013724074073
2025-02-14,1,5387.758773333333,985.6020266666665,6935.923669999999,0.0,2157.5650398125,9060.013724074073,2240.473692518518
2025-02-14,2,0.0,4695.020283333333,428.8094333333333,0.0,0.0,2240.473692518518,5989.5370215925905
2025-02-14,3,174.78052000000008,5344.958864897124,0.0,0.0,100.97749205400004,5989.5370215925905,10800.0
2025-02-14,4,4002.641904699999,70.17012666666642,5769.421088633334,0.0,2897.3118527506294,10800.0,4452.685237740741
2025-02-14,5,16322.737940231067,8889.709728847733,2764.9627552833313,0.0,6399.479360954522,4452.685237740741,9381.2431545
2025-02-15,0,12261.072304053498,2452.505314855969,974.1018500000001,0.0,4336.225369103911,9381.2431545,10506.162548981481
2025-02-15,1,3337.709939250001,14.863568333333319,7864.228762416665,0.0,1257.6577151067504,10506.162548981481,1781.5078022407442
2025-02-15,2,0.0,5454.897849999999,313.695,0.0,0.0,1781.5078022407442,6342.3658672407455
2025-02-15,3,93.93234319999992,4952.926814176948,130.93574013333335,0.0,59.52731519221328,6342.3658672407455,10654.515844296295
2025-02-15,4,3818.308599416667,25.84201333333317,5886.783297249999,0.0,2846.7025190009335,10654.515844296295,4136.903326018516
2025-02-15,5,17538.644856813196,9443.777624375,2357.6418121451366,0.0,7550.2666268463145,4136.903326018516,10016.70117446142
2025-02-16,0,15319.340789792866,1106.6511283762006,310.79795525000065,0.0,6755.114469357571,10016.70117446142,10667.35612861111
2025-02-16,1,15258.094247767487,1050.4917852674907,2701.5293541666692,0.0,10829.158718212755,10667.35612861111,8611.09945294444
2025-02-16,2,4129.084303098354,3668.066086431688,6669.989507649996,167.79809235000295,3547.539099221589,8611.09945294444,4501.25947778852
2025-02-16,3,8005.86283,6259.0663116666665,839.7236500000001,0.0,5605.188531815166,4501.25947778852,9201.39288051074
2025-02-16,4,14947.817995483332,303.2469832416658,4241.725321091665,0.0,17254.616136319055,9201.39288051074,4761.287030881946
2025-02-16,5,18858.539095329164,6542.19477625,2878.2602642541665,0.0,11322.203288148168,4761.287030881946,7451.195369224537
2025-02-17,0,18271.72381289866,4428.597029565328,717.5849000000004,0.0,8246.324588620919,7451.195369224537,10639.616140277778
2025-02-17,1,15634.306619966666,1339.0331535185262,2581.483953366667,0.0,10988.378572138308,10639.616140277778,8976.430474703704
2025-02-17,2,5521.126931666667,5268.580080000001,4754.309116666665,0.0,3408.571819755,8976.430474703704,8435.586861518523
2025-02-17,3,4123.31553164523,3091.7336266452303,770.1853054166666,0.0,4254.662958868786,8435.586861518523,10362.385675036265
2025-02-17,4,13342.306220501394,153.61934291666716,5463.212422415272,0.0,14849.197399562887,10362.385675036265,4430.407058755407
2025-02-17,5,19034.625156989576,6488.530253541666,2821.332346552087,0.0,11577.251310489213,4430.407058755407,7135.270568551699
2025-02-18,0,17041.4552,2734.8206916666663,119.21055833333332,0.0,7393.603643975833,7135.270568551699,9464.153015125774
2025-02-18,1,16285.306694366429,2085.7302375145714,2349.385421666666,0.0,10875.590498360343,9464.153015125774,8730.881982592595
2025-02-18,2,5424.750304999999,5132.08435,4946.871216666667,0.0,3339.7865750926653,8730.881982592595,7853.23432351852
2025-02-18,3,6001.1138175214255,4288.397301086241,1056.977606041666,0.0,4973.102072874615,7853.23432351852,10538.372332227618
2025-02-18,4,13697.758676675254,213.27898357222125,5122.965623563632,0.0,15185.124964500492,10538.372332227618,5038.139391260803
2025-02-18,5,15907.648974374999,3733.4019077083326,3012.678875,0.0,10118.071551138008,5038.139391260803,5050.780135976081
2025-02-19,0,20813.981170005998,6421.341161672668,262.48749166666653,0.0,9285.363309897377,5050.780135976081,10538.33441296296
2025-02-19,1,13553.856656105558,334.3756073611113,3533.743784588886,0.0,9254.265691193483,10538.33441296296,6912.890476711422
2025-02-19,2,3720.3924720833334,4578.52863875,5141.60142904028,836.6141042930528,6792.574323099993,6912.890476711422,5320.675774875001
2025-02-19,3,9554.981174267832,7392.223727505147,1056.3094166666665,0.0,7707.756369630681,5320.675774875001,10800.0
2025-02-19,4,13286.35873813596,38.41644650205633,5507.792871359874,0.0,14470.794227637882,10800.0,4714.8049447853255
2025-02-19,5,17086.553252583333,4651.899116666666,3179.93576697346,35.80099710987315,10598.586596104555,4714.8049447853255,5368.252186481481
2025-02-20,0,20300.750383333332,5967.108875,148.3869083333334,0.0,8987.047846218333,5368.252186481481,10573.775831388886
2025-02-20,1,14159.885558036212,461.85755847222686,3128.8949445666694,8.202134999999885,10082.167056098413,10573.775831388886,7512.897695606478
2025-02-20,2,6084.561182246227,5561.18043446845,5173.662410486111,0.0,4780.768719091449,7512.897695606478,6769.446297199071
2025-02-20,3,5966.156984495031,4933.615972933821,368.7306055555555,0.0,4533.342353438296,6769.446297199071,10800.0
2025-02-20,4,12321.140747542362,0.8021551201412649,6180.545590772222,0.0,13621.99924362255,10800.0,3933.449060972324
2025-02-20,5,17097.35135,4079.8323500000006,2308.5871666666662,0.0,10851.115467076666,3933.449060972324,5040.201324120472
2025-02-21,0,16279.920517695358,6071.107376028692,521.0530249999999,0.0,5719.175056188917,5040.201324120472,9925.250156990742
2025-02-21,1,3950.92818583611,91.70803166666678,7239.550962497223,0.0,1886.7030961891776,9925.250156990742,1963.8418716049382
2025-02-21,2,0.0,6659.33245,257.83406666666673,0.0,0.0,1963.8418716049382,7670.758780308643
2025-02-21,3,21.407945733332895,3476.934688545954,10.205885933333661,0.0,12.123952525439751,7670.758780308643,10788.66012674074
2025-02-21,4,3439.2377481166704,42.74541666666681,5685.4963185499955,0.0,2474.7089918959464,10788.66012674074,4509.912870018525
2025-02-21,5,16401.617425,8847.003441666666,2718.0435,0.0,6752.474494827499,4509.912870018525,9452.16763418519
2025-02-22,0,10620.490935576123,2014.66316753086,2225.7808152880693,0.0,3743.0419694139687,9452.16763418519,8792.274690198445
2025-02-22,1,4197.730630615616,114.53085922395388,6659.088228608338,0.0,1644.361130429892,8792.274690198445,1496.3655428240745
2025-02-22,2,0.0,5979.389066666667,266.7289885416671,6.9194447916662725,33.483193346873094,1496.3655428240745,6581.4501599999985
2025-02-22,3,164.73830840277756,4687.277600000002,0.0,0.0,144.74911432309358,6581.4501599999985,10800.0
2025-02-22,4,4237.577680185572,18.495990624999934,5460.353437309118,0.0,3494.7921255322776,10800.0,4749.587016774591
2025-02-22,5,17179.673483333332,9733.053916666668,2816.9776500000003,0.0,6919.007502371666,4749.587016774591,10379.360375107923
2025-02-23,0,14710.737524999999,486.99841666666634,221.4412749999999,0.0,6341.5363688983325,10379.360375107923,10571.613088996812
2025-02-23,1,15015.066760472362,1421.4280654279264,3033.484089400007,0.0,10926.840770163128,10571.613088996812,8480.360470770827
2025-02-23,2,4747.208705347221,5044.707846388888,5632.6085,0.0,2862.9101027060465,8480.360470770827,6762.143643631936
2025-02-23,3,6459.877940384956,5226.7411774305565,751.3883148156712,0.0,4841.724696779768,6762.143643631936,10631.334797968691
2025-02-23,4,12502.086169263195,189.73034670145478,5799.767334494439,0.0,13717.244415126297,10631.334797968691,4357.906182783959
2025-02-23,5,18416.405392083332,5627.5292,2517.103724583334,0.0,11362.42632076329,4357.906182783959,6625.900546580254
2025-02-24,0,18849.61585,4638.807091666666,83.20099166666694,0.0,8544.926309526667,6625.900546580254,10708.381382783953
2025-02-24,1,13071.387567341659,1415.387435295786,4940.053762102785,46.19670756944436,9110.133218100978,10708.381382783953,6493.281449991513
2025-02-24,2,4461.3270456313485,5038.768616603571,4276.91865,0.0,2761.127787416395,6493.281449991513,6276.041371601394
2025-02-24,3,6671.731608345904,5713.805615916146,620.7780099999998,0.0,4715.253103606747,6276.041371601394,10728.713081481481
2025-02-24,4,13301.752993379172,82.12639283264869,5177.54637460694,0.0,14720.711264622121,10728.713081481481,5049.79752991204
2025-02-24,5,17573.118198148604,5101.127524791666,2977.599659976393,0.0,10895.534054529538,5049.79752991204,6332.368235584103
2025-02-25,0,19227.61760634688,5039.467198013548,293.5496416666664,0.0,8368.716760499237,6332.368235584103,10541.722445277774
2025-02-25,1,12585.793389305045,2243.0558142309783,5959.317064277779,66.64276083333323,9003.821165994214,10541.722445277774,5939.009273332567
2025-02-25,2,4347.650326203702,5528.670633333333,3740.12065,0.0,2262.4756226767954,5939.009273332567,6759.123232221456
2025-02-25,3,4653.886345361885,4748.168980659289,209.22778333333304,0.0,3568.1324143586276,6759.123232221456,10800.0
2025-02-25,4,12553.066897569444,8.407142146776701,5900.87950048611,0.0,13744.933295923354,10800.0,4251.033649614199
2025-02-25,5,18454.199770075,5587.315274866667,2480.541788125,0.0,11526.687467793343,4251.033649614199,6523.459854633088
2025-02-26,0,18199.699818360354,3948.2869683603567,211.4988166666668,0.0,7964.620812182156,6523.459854633088,9841.919440972224
2025-02-26,1,13965.110335927775,3324.5814227777773,5624.293986850002,0.0,8543.481536143467,9841.919440972224,6584.8271805277745
2025-02-26,2,4037.614966666667,5093.541233333333,4013.8306000000002,0.0,2223.6164277065004,6584.8271805277745,6709.2025127499965
2025-02-26,3,6962.748759977713,5455.967297818932,737.615772708333,0.0,4998.894286902596,6709.2025127499965,10800.0
2025-02-26,4,13994.269945069444,47.98776697530926,4575.50491,0.0,15728.55353085702,10800.0,5759.294645833335
2025-02-26,5,15928.789560999163,4297.9535410158305,3676.8917716833344,0.0,9344.419990435388,5759.294645833335,5542.017530877212
2025-02-27,0,20232.932475302332,5949.193228346309,88.71730753846646,0.0,8958.842759174422,5542.017530877212,10797.716650235036
2025-02-27,1,12503.53982564395,1622.187307825268,5436.729446522715,11.70663166666634,7649.171710220056,10797.716650235036,6216.87473114143
2025-02-27,2,4005.932716666668,5381.928800000001,4515.1872580272875,804.8128253060462,6335.7926254581,6216.87473114143,6043.73592
2025-02-27,3,5238.114944486454,5774.9442971947865,645.4862289583335,0.0,3536.6156493352487,6043.73592,10523.978866410496
2025-02-27,4,12776.500075374912,65.53855336944468,5427.017277994532,0.0,14246.14430634266,10523.978866410496,4552.944366671296
2025-02-27,5,20486.013994020832,8217.664062145834,2935.4859514583336,0.0,11655.534579139543,4552.944366671296,8687.190965426618
2025-02-28,0,12992.268506470424,2753.525727715278,336.40178333333296,0.0,4484.421541116028,8687.190965426618,10791.58436111111
2025-02-28,1,2238.468941666667,0.0,8487.183025,0.0,773.4463744650001,10791.58436111111,1361.380999999999
2025-02-28,2,0.0,8034.3479,109.26630000000011,0.0,0.0,1361.380999999999,8470.88711
2025-02-28,3,0.0,2587.90321111111,2.1898166666667294,0.0,0.0,8470.88711,10797.56687037037
2025-02-28,4,3144.062618333332,77.13333069958864,5708.155253559673,0.0,2253.2505845334294,10797.56687037037,4524.592141822589
2025-02-28,5,16271.261581267332,8869.012397934,2922.4704,0.0,6430.803989613796,4524.592141822589,9259.513966629856
2025-03-01,0,10341.254533333333,1710.6067249999999,1601.031858333334,0.0,3360.190779239166,9259.513966629856,9020.135732092822
2025-03-01,1,4137.484255324798,1800.7865816666667,7187.063576341869,0.0,1438.104987127867,9020.135732092822,2655.217459657415
2025-03-01,2,0.0,5820.095166666666,149.64098333333334,0.0,0.0,2655.217459657415,7727.035350398156
2025-03-01,3,0.0,3414.4051662242723,52.7670333333333,0.0,0.0,7727.035350398156,10741.369962962963
2025-03-01,4,3083.1935975833335,94.06906500000025,6090.931134083333,0.0,2244.610369038742,10741.369962962963,4058.3308613703675
2025-03-01,5,17761.285949573252,10537.594101931587,3026.020674650002,0.0,7519.171791025435,4058.3308613703675,10179.92035905324
2025-03-02,0,14921.53973968364,785.4818129861151,78.16859166666677,0.0,6433.692269949416,10179.92035905324,10800.0
2025-03-02,1,15447.807506031266,1735.718268144741,2084.033309356273,0.0,11242.937915255914,10800.0,10046.55387537885
2025-03-02,2,5339.8953131944445,5108.654303333334,4661.220616666666,0.0,3565.861790422667,10046.55387537885,9465.208729860333
2025-03-02,3,5001.118261572892,2533.2544002534473,2620.542225555555,0.0,4571.185605559232,9465.208729860333,8833.424106137822
2025-03-02,4,12377.140400818946,135.9338559828169,6159.205655163871,0.0,14049.26599600065,8833.424106137822,2112.2027374513896
2025-03-02,5,20278.162957697914,5802.712252499999,796.0184281354167,0.0,14285.080197960748,2112.2027374513896,6450.178844550926
2025-03-03,0,17860.020608333332,3744.1677499999996,120.00936666666632,0.0,8017.481541193333,6450.178844550926,9686.586078810185
2025-03-03,1,13609.994319471529,2772.891239197809,4447.673347403471,0.0,8152.64235592458,9686.586078810185,7240.328919195467
2025-03-03,2,4467.729304928217,4109.783626576359,5429.829788314808,0.0,3348.2242969442136,7240.328919195467,4905.989973875514
2025-03-03,3,9043.750975228915,7028.421161409471,1293.0919983333333,0.0,6768.897255985533,4905.989973875514,9794.800132107
2025-03-03,4,13030.462230105553,88.38016136573913,5467.376081260184,0.0,14750.22407640339,9794.800132107,3799.4799648248454
2025-03-03,5,18858.381871741665,5671.212381249999,2290.706726175,0.0,12025.446782906422,3799.4799648248454,6358.341412199846
2025-03-04,0,18588.06897617713,4489.184242843794,138.87558333333334,0.0,8069.914523725701,6358.341412199846,10244.301027055562
2025-03-04,1,13173.64883233209,1301.6304494444444,3282.6285171123527,0.0,8404.396381548217,10244.301027055562,7768.403412541839
2025-03-04,2,2934.9462821166903,2857.5347987833575,4722.742966666667,0.0,3070.381159743923,7768.403412541839,5092.692546261676
2025-03-04,3,7165.285021729999,6124.522509993889,595.9228245138885,0.0,6093.216111498578,5092.692546261676,9942.626333574079
2025-03-04,4,11569.378099914135,63.5626918055558,6523.523055919198,2.7773526388888286,13580.523072394322,9942.626333574079,2751.473805177749
2025-03-04,5,17077.216205044657,3291.210166040026,1414.9188649023954,234.84741275964132,13536.59728006557,2751.473805177749,4141.4308825
2025-03-05,0,20775.896978415632,6809.193695082301,29.482666666666546,0.0,8712.850931560015,4141.4308825,10236.946689555556
2025-03-05,1,12247.799123124996,1665.27244820216,4738.973306875003,6.6182999999999765,8369.28458335981,10236.946689555556,6470.165996409721
2025-03-05,2,2914.5852186874126,4168.686673131858,3765.682733333333,0.0,2527.618131631489,6470.165996409721,6037.892076302467
2025-03-05,3,5873.421318153294,5539.157191139405,1245.6364354861112,0.0,4602.81220020612,6037.892076302467,9639.093064454475
2025-03-05,4,13709.757458401516,126.10529368055666,4026.309703056818,41.734182222222444,17552.597995758755,9639.093064454475,5278.910380926071
2025-03-05,5,18476.014859662602,6637.687047314816,3549.3378043188786,0.0,10821.034467780022,5278.910380926071,7309.120052043984
2025-03-06,0,17974.735010228906,4060.6401685108012,147.32658333333325,0.0,7735.90143707546,7309.120052043984,10800.0
2025-03-06,1,11513.61277774187,1485.1660784182081,5303.877607463887,0.0,7666.410795133648,10800.0,6243.452128949844
2025-03-06,2,3333.0470028921522,4590.404769558819,3681.629883333333,0.0,2211.988976631239,6243.452128949844,6284.116551182414
2025-03-06,3,6276.885914802459,5768.959176885792,972.9206822916666,0.0,4312.115319668235,6284.116551182414,10395.156830055555
2025-03-06,4,12579.099792555086,167.20453020833338,5628.548941403247,58.188646249999806,16172.460409757634,10395.156830055555,4291.697639017226
2025-03-06,5,21226.52759278346,8125.523118491324,2267.6124257078645,0.0,13255.413858351074,4291.697639017226,9085.09908376179
2025-03-07,0,10594.726149307291,2586.9928679012346,2125.371001927277,0.0,3690.4551102493397,9085.09908376179,9051.86932939815
2025-03-07,1,3874.511165333332,301.3012799999997,5505.168198,0.0,1356.0485446905996,9051.86932939815,3206.1869280648143
2025-03-07,2,0.0,8437.570079927984,0.0,0.0,0.0,3206.1869280648143,10800.0
2025-03-07,3,0.0,0.0,60.9526166666667,0.0,0.0,10800.0,10732.274870370371
2025-03-07,4,2260.3835041909724,4.093469583333388,6369.121165392361,0.0,2509.078122822873,10732.274870370371,3659.157698114971
2025-03-07,5,17879.631305502957,9357.420416082818,1825.4352164131953,0.0,8001.695436377347,3659.157698114971,10052.574721019291
2025-03-08,0,10326.423895840931,1912.006296973476,1911.0280511325445,0.0,3437.3513482943517,10052.574721019291,9650.015887037038
2025-03-08,1,2301.682766666667,54.47065833333335,6972.678274999999,0.0,828.4529575700001,9650.015887037038,1951.6191739814824
2025-03-08,2,0.0,9115.993016666667,9.574583333333294,0.0,0.0,1951.6191739814824,10145.374463055556
2025-03-08,3,0.0,727.3617077160498,0.0,0.0,0.0,10145.374463055556,10800.0
2025-03-08,4,3058.3405587999987,157.16578376543168,5729.963443116666,0.0,2157.6135420517808,10800.0,4574.82315748148
2025-03-08,5,17228.492583333333,9806.201658333332,2845.533283333333,0.0,6705.170267900833,4574.82315748148,10238.701001833331
2025-03-09,0,14245.830386851852,806.0796898353966,697.0634750000007,0.0,6267.311915268481,10238.701001833331,10189.65775046296
2025-03-09,1,11451.10605824236,2397.269370365226,5981.362721340973,0.0,6862.151178023319,10189.65775046296,5701.241604523919
2025-03-09,2,946.2990960551525,2028.1751627218187,3801.2891666666674,0.0,1561.9543833449588,5701.241604523919,3302.944621343925
2025-03-09,3,6411.6233388291,6783.146875495767,504.13566666666634,0.0,3794.8660877596612,3302.944621343925,8847.626068549376
2025-03-09,4,12931.574765192901,489.47190380401355,5097.866455277778,0.0,13925.29784848475,8847.626068549376,3623.8547205532363
2025-03-09,5,19114.848650305557,5855.876244166666,2001.9146105277741,0.0,12132.921455039299,3623.8547205532363,6669.793773050154
2025-03-10,0,16334.87251974848,3048.313753081815,874.3671,0.0,7067.323796397072,6669.793773050154,8441.75715082379
2025-03-10,1,13639.243462349084,2572.0717762657528,3586.4698805833345,0.0,8109.128981305427,8441.75715082379,6771.6552154814835
2025-03-10,2,4782.566106666665,5000.209098333332,4487.95095,0.0,3049.695455721499,6771.6552154814835,6285.231237314815
2025-03-10,3,6077.241500658435,4865.755368991768,640.3082849999996,0.0,4292.263766627976,6285.231237314815,9952.957419407403
2025-03-10,4,12817.94859828334,80.61814333333302,5040.423378383327,0.0,13931.60424068689,9952.957419407403,4425.043327981485
2025-03-10,5,18260.278466666667,5798.438833333334,2906.285583333333,0.0,10976.280544055,4425.043327981485,6414.432074277783
2025-03-11,0,17995.47405346913,4894.685254969132,914.798193166668,0.0,7956.733421717637,6414.432074277783,9803.206366898152
