day_index,release_hour,time_index,issue_time,source_completed_at,price_forecast_yuan_per_kwh,price_model_id
31,6,67,2025-02-01 06:00:00,2025-01-25 11:30:00,0.4148,PRICE-LAG7-COMPLETED
31,6,68,2025-02-01 06:00:00,2025-01-25 11:40:00,0.4112,PRICE-LAG7-COMPLETED
31,6,69,2025-02-01 06:00:00,2025-01-25 11:50:00,0.4374,PRICE-LAG7-COMPLETED
31,6,70,2025-02-01 06:00:00,2025-01-25 12:00:00,0.4288,PRICE-LAG7-COMPLETED
31,6,71,2025-02-01 06:00:00,2025-01-25 12:10:00,0.3788,PRICE-LAG7-COMPLETED
31,6,72,2025-02-01 06:00:00,2025-01-25 12:20:00,0.3606,PRICE-LAG7-COMPLETED
31,6,73,2025-02-01 06:00:00,2025-01-25 12:30:00,0.3588,PRICE-LAG7-COMPLETED
31,6,74,2025-02-01 06:00:00,2025-01-25 12:40:00,0.3527,PRICE-LAG7-COMPLETED
31,6,75,2025-02-01 06:00:00,2025-01-25 12:50:00,0.3644,PRICE-LAG7-COMPLETED
31,6,76,2025-02-01 06:00:00,2025-01-25 13:00:00,0.5034,PRICE-LAG7-COMPLETED
31,6,77,2025-02-01 06:00:00,2025-01-25 13:10:00,0.7008,PRICE-LAG7-COMPLETED
31,6,78,2025-02-01 06:00:00,2025-01-25 13:20:00,0.7507,PRICE-LAG7-COMPLETED
31,6,79,2025-02-01 06:00:00,2025-01-25 13:30:00,0.6988,PRICE-LAG7-COMPLETED
31,6,80,2025-02-01 06:00:00,2025-01-25 13:40:00,0.6596,PRICE-LAG7-COMPLETED
31,6,81,2025-02-01 06:00:00,2025-01-25 13:50:00,0.7169,PRICE-LAG7-COMPLETED
31,6,82,2025-02-01 06:00:00,2025-01-25 14:00:00,0.8205,PRICE-LAG7-COMPLETED
31,6,83,2025-02-01 06:00:00,2025-01-25 14:10:00,0.9261,PRICE-LAG7-COMPLETED
31,6,84,2025-02-01 06:00:00,2025-01-25 14:20:00,1.0206,PRICE-LAG7-COMPLETED
31,6,85,2025-02-01 06:00:00,2025-01-25 14:30:00,1.0622,PRICE-LAG7-COMPLETED
31,6,86,2025-02-01 06:00:00,2025-01-25 14:40:00,1.0917,PRICE-LAG7-COMPLETED
31,6,87,2025-02-01 06:00:00,2025-01-25 14:50:00,1.146,PRICE-LAG7-COMPLETED
31,6,88,2025-02-01 06:00:00,2025-01-25 15:00:00,0.9135,PRICE-LAG7-COMPLETED
31,6,89,2025-02-01 06:00:00,2025-01-25 15:10:00,0.5321,PRICE-LAG7-COMPLETED
31,6,90,2025-02-01 06:00:00,2025-01-25 15:20:00,0.4975,PRICE-LAG7-COMPLETED
31,6,91,2025-02-01 06:00:00,2025-01-25 15:30:00,0.5951,PRICE-LAG7-COMPLETED
31,6,92,2025-02-01 06:00:00,2025-01-25 15:40:00,0.6319,PRICE-LAG7-COMPLETED
31,6,93,2025-02-01 06:00:00,2025-01-25 15:50:00,0.6274,PRICE-LAG7-COMPLETED
31,6,94,2025-02-01 06:00:00,2025-01-25 16:00:00,0.6317,PRICE-LAG7-COMPLETED
31,6,95,2025-02-01 06:00:00,2025-01-25 16:10:00,0.6658,PRICE-LAG7-COMPLETED
31,6,96,2025-02-01 06:00:00,2025-01-25 16:20:00,0.7145,PRICE-LAG7-COMPLETED
31,6,97,2025-02-01 06:00:00,2025-01-25 16:30:00,0.7548,PRICE-LAG7-COMPLETED
31,6,98,2025-02-01 06:00:00,2025-01-25 16:40:00,0.7742,PRICE-LAG7-COMPLETED
31,6,99,2025-02-01 06:00:00,2025-01-25 16:50:00,0.7791,PRICE-LAG7-COMPLETED
31,6,100,2025-02-01 06:00:00,2025-01-25 17:00:00,0.8002,PRICE-LAG7-COMPLETED
31,6,101,2025-02-01 06:00:00,2025-01-25 17:10:00,0.8094,PRICE-LAG7-COMPLETED
31,6,102,2025-02-01 06:00:00,2025-01-25 17:20:00,0.7591,PRICE-LAG7-COMPLETED
31,6,103,2025-02-01 06:00:00,2025-01-25 17:30:00,0.7702,PRICE-LAG7-COMPLETED
31,6,104,2025-02-01 06:00:00,2025-01-25 17:40:00,0.8053,PRICE-LAG7-COMPLETED
31,6,105,2025-02-01 06:00:00,2025-01-25 17:50:00,0.7382,PRICE-LAG7-COMPLETED
31,6,106,2025-02-01 06:00:00,2025-01-25 18:00:00,0.8726,PRICE-LAG7-COMPLETED
31,6,107,2025-02-01 06:00:00,2025-01-25 18:10:00,1.145,PRICE-LAG7-COMPLETED
31,6,108,2025-02-01 06:00:00,2025-01-25 18:20:00,1.1657,PRICE-LAG7-COMPLETED
31,6,109,2025-02-01 06:00:00,2025-01-25 18:30:00,1.1371,PRICE-LAG7-COMPLETED
31,6,110,2025-02-01 06:00:00,2025-01-25 18:40:00,1.1599,PRICE-LAG7-COMPLETED
31,6,111,2025-02-01 06:00:00,2025-01-25 18:50:00,1.1397,PRICE-LAG7-COMPLETED
31,6,112,2025-02-01 06:00:00,2025-01-25 19:00:00,1.213,PRICE-LAG7-COMPLETED
31,6,113,2025-02-01 06:00:00,2025-01-25 19:10:00,1.3527,PRICE-LAG7-COMPLETED
31,6,114,2025-02-01 06:00:00,2025-01-25 19:20:00,1.3722,PRICE-LAG7-COMPLETED
31,6,115,2025-02-01 06:00:00,2025-01-25 19:30:00,1.3405,PRICE-LAG7-COMPLETED
31,6,116,2025-02-01 06:00:00,2025-01-25 19:40:00,1.3251,PRICE-LAG7-COMPLETED
31,6,117,2025-02-01 06:00:00,2025-01-25 19:50:00,1.324,PRICE-LAG7-COMPLETED
31,6,118,2025-02-01 06:00:00,2025-01-25 20:00:00,1.3285,PRICE-LAG7-COMPLETED
31,6,119,2025-02-01 06:00:00,2025-01-25 20:10:00,1.3443,PRICE-LAG7-COMPLETED
31,6,120,2025-02-01 06:00:00,2025-01-25 20:20:00,1.3733,PRICE-LAG7-COMPLETED
31,6,121,2025-02-01 06:00:00,2025-01-25 20:30:00,1.3446,PRICE-LAG7-COMPLETED
31,6,122,2025-02-01 06:00:00,2025-01-25 20:40:00,1.3228,PRICE-LAG7-COMPLETED
31,6,123,2025-02-01 06:00:00,2025-01-25 20:50:00,1.4005,PRICE-LAG7-COMPLETED
31,6,124,2025-02-01 06:00:00,2025-01-25 21:00:00,1.1964,PRICE-LAG7-COMPLETED
31,6,125,2025-02-01 06:00:00,2025-01-25 21:10:00,0.8153,PRICE-LAG7-COMPLETED
31,6,126,2025-02-01 06:00:00,2025-01-25 21:20:00,0.7737,PRICE-LAG7-COMPLETED
31,6,127,2025-02-01 06:00:00,2025-01-25 21:30:00,0.8236,PRICE-LAG7-COMPLETED
31,6,128,2025-02-01 06:00:00,2025-01-25 21:40:00,0.8235,PRICE-LAG7-COMPLETED
31,6,129,2025-02-01 06:00:00,2025-01-25 21:50:00,0.8482,PRICE-LAG7-COMPLETED
31,6,130,2025-02-01 06:00:00,2025-01-25 22:00:00,0.6408,PRICE-LAG7-COMPLETED
31,6,131,2025-02-01 06:00:00,2025-01-25 22:10:00,0.3085,PRICE-LAG7-COMPLETED
31,6,132,2025-02-01 06:00:00,2025-01-25 22:20:00,0.2605,PRICE-LAG7-COMPLETED
31,6,133,2025-02-01 06:00:00,2025-01-25 22:30:00,0.3204,PRICE-LAG7-COMPLETED
31,6,134,2025-02-01 06:00:00,2025-01-25 22:40:00,0.3296,PRICE-LAG7-COMPLETED
31,6,135,2025-02-01 06:00:00,2025-01-25 22:50:00,0.3061,PRICE-LAG7-COMPLETED
31,6,136,2025-02-01 06:00:00,2025-01-25 23:00:00,0.2963,PRICE-LAG7-COMPLETED
31,6,137,2025-02-01 06:00:00,2025-01-25 23:10:00,0.3014,PRICE-LAG7-COMPLETED
31,6,138,2025-02-01 06:00:00,2025-01-25 23:20:00,0.2952,PRICE-LAG7-COMPLETED
31,6,139,2025-02-01 06:00:00,2025-01-25 23:30:00,0.3396,PRICE-LAG7-COMPLETED
31,6,140,2025-02-01 06:00:00,2025-01-25 23:40:00,0.3992,PRICE-LAG7-COMPLETED
31,6,141,2025-02-01 06:00:00,2025-01-25 23:50:00,0.3718,PRICE-LAG7-COMPLETED
31,6,142,2025-02-01 06:00:00,2025-01-26 00:00:00,0.3638,PRICE-LAG7-COMPLETED
31,6,143,2025-02-01 06:00:00,2025-01-26 00:10:00,0.4179,PRICE-LAG7-COMPLETED
31,12,71,2025-02-01 12:00:00,2025-01-25 12:10:00,0.3788,PRICE-LAG7-COMPLETED
31,12,72,2025-02-01 12:00:00,2025-01-25 12:20:00,0.3606,PRICE-LAG7-COMPLETED
31,12,73,2025-02-01 12:00:00,2025-01-25 12:30:00,0.3588,PRICE-LAG7-COMPLETED
31,12,74,2025-02-01 12:00:00,2025-01-25 12:40:00,0.3527,PRICE-LAG7-COMPLETED
31,12,75,2025-02-01 12:00:00,2025-01-25 12:50:00,0.3644,PRICE-LAG7-COMPLETED
31,12,76,2025-02-01 12:00:00,2025-01-25 13:00:00,0.5034,PRICE-LAG7-COMPLETED
31,12,77,2025-02-01 12:00:00,2025-01-25 13:10:00,0.7008,PRICE-LAG7-COMPLETED
31,12,78,2025-02-01 12:00:00,2025-01-25 13:20:00,0.7507,PRICE-LAG7-COMPLETED
31,12,79,2025-02-01 12:00:00,2025-01-25 13:30:00,0.6988,PRICE-LAG7-COMPLETED
31,12,80,2025-02-01 12:00:00,2025-01-25 13:40:00,0.6596,PRICE-LAG7-COMPLETED
31,12,81,2025-02-01 12:00:00,2025-01-25 13:50:00,0.7169,PRICE-LAG7-COMPLETED
31,12,82,2025-02-01 12:00:00,2025-01-25 14:00:00,0.8205,PRICE-LAG7-COMPLETED
31,12,83,2025-02-01 12:00:00,2025-01-25 14:10:00,0.9261,PRICE-LAG7-COMPLETED
31,12,84,2025-02-01 12:00:00,2025-01-25 14:20:00,1.0206,PRICE-LAG7-COMPLETED
31,12,85,2025-02-01 12:00:00,2025-01-25 14:30:00,1.0622,PRICE-LAG7-COMPLETED
31,12,86,2025-02-01 12:00:00,2025-01-25 14:40:00,1.0917,PRICE-LAG7-COMPLETED
31,12,87,2025-02-01 12:00:00,2025-01-25 14:50:00,1.146,PRICE-LAG7-COMPLETED
31,12,88,2025-02-01 12:00:00,2025-01-25 15:00:00,0.9135,PRICE-LAG7-COMPLETED
31,12,89,2025-02-01 12:00:00,2025-01-25 15:10:00,0.5321,PRICE-LAG7-COMPLETED
31,12,90,2025-02-01 12:00:00,2025-01-25 15:20:00,0.4975,PRICE-LAG7-COMPLETED
31,12,91,2025-02-01 12:00:00,2025-01-25 15:30:00,0.5951,PRICE-LAG7-COMPLETED
31,12,92,2025-02-01 12:00:00,2025-01-25 15:40:00,0.6319,PRICE-LAG7-COMPLETED
31,12,93,2025-02-01 12:00:00,2025-01-25 15:50:00,0.6274,PRICE-LAG7-COMPLETED
31,12,94,2025-02-01 12:00:00,2025-01-25 16:00:00,0.6317,PRICE-LAG7-COMPLETED
31,12,95,2025-02-01 12:00:00,2025-01-25 16:10:00,0.6658,PRICE-LAG7-COMPLETED
31,12,96,2025-02-01 12:00:00,2025-01-25 16:20:00,0.7145,PRICE-LAG7-COMPLETED
31,12,97,2025-02-01 12:00:00,2025-01-25 16:30:00,0.7548,PRICE-LAG7-COMPLETED
31,12,98,2025-02-01 12:00:00,2025-01-25 16:40:00,0.7742,PRICE-LAG7-COMPLETED
31,12,99,2025-02-01 12:00:00,2025-01-25 16:50:00,0.7791,PRICE-LAG7-COMPLETED
31,12,100,2025-02-01 12:00:00,2025-01-25 17:00:00,0.8002,PRICE-LAG7-COMPLETED
31,12,101,2025-02-01 12:00:00,2025-01-25 17:10:00,0.8094,PRICE-LAG7-COMPLETED
31,12,102,2025-02-01 12:00:00,2025-01-25 17:20:00,0.7591,PRICE-LAG7-COMPLETED
31,12,103,2025-02-01 12:00:00,2025-01-25 17:30:00,0.7702,PRICE-LAG7-COMPLETED
31,12,104,2025-02-01 12:00:00,2025-01-25 17:40:00,0.8053,PRICE-LAG7-COMPLETED
31,12,105,2025-02-01 12:00:00,2025-01-25 17:50:00,0.7382,PRICE-LAG7-COMPLETED
31,12,106,2025-02-01 12:00:00,2025-01-25 18:00:00,0.8726,PRICE-LAG7-COMPLETED
31,12,107,2025-02-01 12:00:00,2025-01-25 18:10:00,1.145,PRICE-LAG7-COMPLETED
31,12,108,2025-02-01 12:00:00,2025-01-25 18:20:00,1.1657,PRICE-LAG7-COMPLETED
31,12,109,2025-02-01 12:00:00,2025-01-25 18:30:00,1.1371,PRICE-LAG7-COMPLETED
31,12,110,2025-02-01 12:00:00,2025-01-25 18:40:00,1.1599,PRICE-LAG7-COMPLETED
31,12,111,2025-02-01 12:00:00,2025-01-25 18:50:00,1.1397,PRICE-LAG7-COMPLETED
31,12,112,2025-02-01 12:00:00,2025-01-25 19:00:00,1.213,PRICE-LAG7-COMPLETED
31,12,113,2025-02-01 12:00:00,2025-01-25 19:10:00,1.3527,PRICE-LAG7-COMPLETED
31,12,114,2025-02-01 12:00:00,2025-01-25 19:20:00,1.3722,PRICE-LAG7-COMPLETED
31,12,115,2025-02-01 12:00:00,2025-01-25 19:30:00,1.3405,PRICE-LAG7-COMPLETED
31,12,116,2025-02-01 12:00:00,2025-01-25 19:40:00,1.3251,PRICE-LAG7-COMPLETED
31,12,117,2025-02-01 12:00:00,2025-01-25 19:50:00,1.324,PRICE-LAG7-COMPLETED
31,12,118,2025-02-01 12:00:00,2025-01-25 20:00:00,1.3285,PRICE-LAG7-COMPLETED
31,12,119,2025-02-01 12:00:00,2025-01-25 20:10:00,1.3443,PRICE-LAG7-COMPLETED
31,12,120,2025-02-01 12:00:00,2025-01-25 20:20:00,1.3733,PRICE-LAG7-COMPLETED
31,12,121,2025-02-01 12:00:00,2025-01-25 20:30:00,1.3446,PRICE-LAG7-COMPLETED
31,12,122,2025-02-01 12:00:00,2025-01-25 20:40:00,1.3228,PRICE-LAG7-COMPLETED
31,12,123,2025-02-01 12:00:00,2025-01-25 20:50:00,1.4005,PRICE-LAG7-COMPLETED
31,12,124,2025-02-01 12:00:00,2025-01-25 21:00:00,1.1964,PRICE-LAG7-COMPLETED
31,12,125,2025-02-01 12:00:00,2025-01-25 21:10:00,0.8153,PRICE-LAG7-COMPLETED
31,12,126,2025-02-01 12:00:00,2025-01-25 21:20:00,0.7737,PRICE-LAG7-COMPLETED
31,12,127,2025-02-01 12:00:00,2025-01-25 21:30:00,0.8236,PRICE-LAG7-COMPLETED
31,12,128,2025-02-01 12:00:00,2025-01-25 21:40:00,0.8235,PRICE-LAG7-COMPLETED
31,12,129,2025-02-01 12:00:00,2025-01-25 21:50:00,0.8482,PRICE-LAG7-COMPLETED
31,12,130,2025-02-01 12:00:00,2025-01-25 22:00:00,0.6408,PRICE-LAG7-COMPLETED
31,12,131,2025-02-01 12:00:00,2025-01-25 22:10:00,0.3085,PRICE-LAG7-COMPLETED
31,12,132,2025-02-01 12:00:00,2025-01-25 22:20:00,0.2605,PRICE-LAG7-COMPLETED
31,12,133,2025-02-01 12:00:00,2025-01-25 22:30:00,0.3204,PRICE-LAG7-COMPLETED
31,12,134,2025-02-01 12:00:00,2025-01-25 22:40:00,0.3296,PRICE-LAG7-COMPLETED
31,12,135,2025-02-01 12:00:00,2025-01-25 22:50:00,0.3061,PRICE-LAG7-COMPLETED
31,12,136,2025-02-01 12:00:00,2025-01-25 23:00:00,0.2963,PRICE-LAG7-COMPLETED
31,12,137,2025-02-01 12:00:00,2025-01-25 23:10:00,0.3014,PRICE-LAG7-COMPLETED
31,12,138,2025-02-01 12:00:00,2025-01-25 23:20:00,0.2952,PRICE-LAG7-COMPLETED
31,12,139,2025-02-01 12:00:00,2025-01-25 23:30:00,0.3396,PRICE-LAG7-COMPLETED
31,12,140,2025-02-01 12:00:00,2025-01-25 23:40:00,0.3992,PRICE-LAG7-COMPLETED
31,12,141,2025-02-01 12:00:00,2025-01-25 23:50:00,0.3718,PRICE-LAG7-COMPLETED
31,12,142,2025-02-01 12:00:00,2025-01-26 00:00:00,0.3638,PRICE-LAG7-COMPLETED
31,12,143,2025-02-01 12:00:00,2025-01-26 00:10:00,0.4179,PRICE-LAG7-COMPLETED
31,18,107,2025-02-01 18:00:00,2025-01-25 18:10:00,1.145,PRICE-LAG7-COMPLETED
31,18,108,2025-02-01 18:00:00,2025-01-25 18:20:00,1.1657,PRICE-LAG7-COMPLETED
31,18,109,2025-02-01 18:00:00,2025-01-25 18:30:00,1.1371,PRICE-LAG7-COMPLETED
31,18,110,2025-02-01 18:00:00,2025-01-25 18:40:00,1.1599,PRICE-LAG7-COMPLETED
31,18,111,2025-02-01 18:00:00,2025-01-25 18:50:00,1.1397,PRICE-LAG7-COMPLETED
31,18,112,2025-02-01 18:00:00,2025-01-25 19:00:00,1.213,PRICE-LAG7-COMPLETED
31,18,113,2025-02-01 18:00:00,2025-01-25 19:10:00,1.3527,PRICE-LAG7-COMPLETED
31,18,114,2025-02-01 18:00:00,2025-01-25 19:20:00,1.3722,PRICE-LAG7-COMPLETED
31,18,115,2025-02-01 18:00:00,2025-01-25 19:30:00,1.3405,PRICE-LAG7-COMPLETED
31,18,116,2025-02-01 18:00:00,2025-01-25 19:40:00,1.3251,PRICE-LAG7-COMPLETED
31,18,117,2025-02-01 18:00:00,2025-01-25 19:50:00,1.324,PRICE-LAG7-COMPLETED
31,18,118,2025-02-01 18:00:00,2025-01-25 20:00:00,1.3285,PRICE-LAG7-COMPLETED
31,18,119,2025-02-01 18:00:00,2025-01-25 20:10:00,1.3443,PRICE-LAG7-COMPLETED
31,18,120,2025-02-01 18:00:00,2025-01-25 20:20:00,1.3733,PRICE-LAG7-COMPLETED
31,18,121,2025-02-01 18:00:00,2025-01-25 20:30:00,1.3446,PRICE-LAG7-COMPLETED
31,18,122,2025-02-01 18:00:00,2025-01-25 20:40:00,1.3228,PRICE-LAG7-COMPLETED
31,18,123,2025-02-01 18:00:00,2025-01-25 20:50:00,1.4005,PRICE-LAG7-COMPLETED
31,18,124,2025-02-01 18:00:00,2025-01-25 21:00:00,1.1964,PRICE-LAG7-COMPLETED
31,18,125,2025-02-01 18:00:00,2025-01-25 21:10:00,0.8153,PRICE-LAG7-COMPLETED
31,18,126,2025-02-01 18:00:00,2025-01-25 21:20:00,0.7737,PRICE-LAG7-COMPLETED
31,18,127,2025-02-01 18:00:00,2025-01-25 21:30:00,0.8236,PRICE-LAG7-COMPLETED
31,18,128,2025-02-01 18:00:00,2025-01-25 21:40:00,0.8235,PRICE-LAG7-COMPLETED
31,18,129,2025-02-01 18:00:00,2025-01-25 21:50:00,0.8482,PRICE-LAG7-COMPLETED
31,18,130,2025-02-01 18:00:00,2025-01-25 22:00:00,0.6408,PRICE-LAG7-COMPLETED
31,18,131,2025-02-01 18:00:00,2025-01-25 22:10:00,0.3085,PRICE-LAG7-COMPLETED
31,18,132,2025-02-01 18:00:00,2025-01-25 22:20:00,0.2605,PRICE-LAG7-COMPLETED
31,18,133,2025-02-01 18:00:00,2025-01-25 22:30:00,0.3204,PRICE-LAG7-COMPLETED
31,18,134,2025-02-01 18:00:00,2025-01-25 22:40:00,0.3296,PRICE-LAG7-COMPLETED
31,18,135,2025-02-01 18:00:00,2025-01-25 22:50:00,0.3061,PRICE-LAG7-COMPLETED
31,18,136,2025-02-01 18:00:00,2025-01-25 23:00:00,0.2963,PRICE-LAG7-COMPLETED
31,18,137,2025-02-01 18:00:00,2025-01-25 23:10:00,0.3014,PRICE-LAG7-COMPLETED
31,18,138,2025-02-01 18:00:00,2025-01-25 23:20:00,0.2952,PRICE-LAG7-COMPLETED
31,18,139,2025-02-01 18:00:00,2025-01-25 23:30:00,0.3396,PRICE-LAG7-COMPLETED
31,18,140,2025-02-01 18:00:00,2025-01-25 23:40:00,0.3992,PRICE-LAG7-COMPLETED
31,18,141,2025-02-01 18:00:00,2025-01-25 23:50:00,0.3718,PRICE-LAG7-COMPLETED
31,18,142,2025-02-01 18:00:00,2025-01-26 00:00:00,0.3638,PRICE-LAG7-COMPLETED
31,18,143,2025-02-01 18:00:00,2025-01-26 00:10:00,0.4179,PRICE-LAG7-COMPLETED
32,6,35,2025-02-02 06:00:00,2025-01-26 06:10:00,1.0718,PRICE-LAG7-COMPLETED
32,6,36,2025-02-02 06:00:00,2025-01-26 06:20:00,1.0761,PRICE-LAG7-COMPLETED
32,6,37,2025-02-02 06:00:00,2025-01-26 06:30:00,1.0301,PRICE-LAG7-COMPLETED
32,6,38,2025-02-02 06:00:00,2025-01-26 06:40:00,1.0849,PRICE-LAG7-COMPLETED
32,6,39,2025-02-02 06:00:00,2025-01-26 06:50:00,1.0386,PRICE-LAG7-COMPLETED
32,6,40,2025-02-02 06:00:00,2025-01-26 07:00:00,1.0074,PRICE-LAG7-COMPLETED
32,6,41,2025-02-02 06:00:00,2025-01-26 07:10:00,1.0551,PRICE-LAG7-COMPLETED
32,6,42,2025-02-02 06:00:00,2025-01-26 07:20:00,1.1035,PRICE-LAG7-COMPLETED
32,6,43,2025-02-02 06:00:00,2025-01-26 07:30:00,1.0597,PRICE-LAG7-COMPLETED
32,6,44,2025-02-02 06:00:00,2025-01-26 07:40:00,0.93,PRICE-LAG7-COMPLETED
32,6,45,2025-02-02 06:00:00,2025-01-26 07:50:00,0.8571,PRICE-LAG7-COMPLETED
32,6,46,2025-02-02 06:00:00,2025-01-26 08:00:00,1.0971,PRICE-LAG7-COMPLETED
32,6,47,2025-02-02 06:00:00,2025-01-26 08:10:00,1.4478,PRICE-LAG7-COMPLETED
32,6,48,2025-02-02 06:00:00,2025-01-26 08:20:00,1.4264,PRICE-LAG7-COMPLETED
32,6,49,2025-02-02 06:00:00,2025-01-26 08:30:00,1.3558,PRICE-LAG7-COMPLETED
32,6,50,2025-02-02 06:00:00,2025-01-26 08:40:00,1.3878,PRICE-LAG7-COMPLETED
32,6,51,2025-02-02 06:00:00,2025-01-26 08:50:00,1.3498,PRICE-LAG7-COMPLETED
32,6,52,2025-02-02 06:00:00,2025-01-26 09:00:00,1.2843,PRICE-LAG7-COMPLETED
32,6,53,2025-02-02 06:00:00,2025-01-26 09:10:00,1.2435,PRICE-LAG7-COMPLETED
32,6,54,2025-02-02 06:00:00,2025-01-26 09:20:00,1.2241,PRICE-LAG7-COMPLETED
32,6,55,2025-02-02 06:00:00,2025-01-26 09:30:00,1.1924,PRICE-LAG7-COMPLETED
32,6,56,2025-02-02 06:00:00,2025-01-26 09:40:00,1.1515,PRICE-LAG7-COMPLETED
32,6,57,2025-02-02 06:00:00,2025-01-26 09:50:00,1.1509,PRICE-LAG7-COMPLETED
32,6,58,2025-02-02 06:00:00,2025-01-26 10:00:00,1.2458,PRICE-LAG7-COMPLETED
32,6,59,2025-02-02 06:00:00,2025-01-26 10:10:00,1.372,PRICE-LAG7-COMPLETED
32,6,60,2025-02-02 06:00:00,2025-01-26 10:20:00,1.3876,PRICE-LAG7-COMPLETED
32,6,61,2025-02-02 06:00:00,2025-01-26 10:30:00,1.327,PRICE-LAG7-COMPLETED
32,6,62,2025-02-02 06:00:00,2025-01-26 10:40:00,1.3136,PRICE-LAG7-COMPLETED
32,6,63,2025-02-02 06:00:00,2025-01-26 10:50:00,1.395,PRICE-LAG7-COMPLETED
32,6,64,2025-02-02 06:00:00,2025-01-26 11:00:00,1.1666,PRICE-LAG7-COMPLETED
32,6,65,2025-02-02 06:00:00,2025-01-26 11:10:00,0.7551,PRICE-LAG7-COMPLETED
32,6,66,2025-02-02 06:00:00,2025-01-26 11:20:00,0.7166,PRICE-LAG7-COMPLETED
32,6,67,2025-02-02 06:00:00,2025-01-26 11:30:00,0.7603,PRICE-LAG7-COMPLETED
32,6,68,2025-02-02 06:00:00,2025-01-26 11:40:00,0.7201,PRICE-LAG7-COMPLETED
32,6,69,2025-02-02 06:00:00,2025-01-26 11:50:00,0.728,PRICE-LAG7-COMPLETED
32,6,70,2025-02-02 06:00:00,2025-01-26 12:00:00,0.735,PRICE-LAG7-COMPLETED
32,6,71,2025-02-02 06:00:00,2025-01-26 12:10:00,0.7126,PRICE-LAG7-COMPLETED
32,6,72,2025-02-02 06:00:00,2025-01-26 12:20:00,0.7032,PRICE-LAG7-COMPLETED
