plan_day,cash_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_supply_kwh,end_soc_kwh
2025-04-10,37821.91886200353,37329.79362537156,492.1252366319641,78.05825290849725,6674.529153073554,5121.521975555555
2025-04-11,12912.15407286936,12912.15407286936,0.0,0.0,19792.168943930043,10615.670204981478
2025-04-12,11151.936683225395,11151.936683225395,0.0,0.0,16001.219830754833,10556.98362738889
2025-04-13,35392.26690585526,35392.26690585526,0.0,0.0,1923.1804820905038,7506.496575009229
2025-04-14,34414.11017661767,34414.11017661767,0.0,0.0,2357.975844685352,5363.7661455992275
2025-04-15,36091.67658211181,36091.67658211181,0.0,0.0,4285.47545906162,8828.731303968903
2025-04-16,36566.78451610199,36566.78451610199,0.0,0.0,2226.522678099359,6071.080284213898
2025-04-17,37323.58165421116,37323.58165421116,0.0,0.0,5130.117716103974,8078.798877648918
2025-04-18,11325.10118084129,11325.10118084129,0.0,0.0,17743.378890928678,10800.0
2025-04-19,10359.656817974337,10359.656817974337,0.0,0.0,16908.894251322232,9854.605403408328
2025-04-20,34206.87865570132,34206.87865570132,0.0,0.0,2050.8047974991637,6858.06940414969
2025-04-21,33165.009667374885,33165.009667374885,0.0,0.0,4137.37900925123,6342.553534999998
2025-04-22,36988.79201442116,36988.79201442116,0.0,0.0,2635.2182189616633,8840.860317743482
2025-04-23,33742.36622737804,33742.36622737804,0.0,0.0,1734.032000339501,7865.635024222228
2025-04-24,34314.52199416618,34314.52199416618,0.0,0.0,8777.848540516725,5876.659965147202
2025-04-25,11511.068037040011,11511.068037040011,0.0,0.0,21423.081985658435,10454.106597500002
2025-04-26,11191.946094715586,11191.946094715586,0.0,0.0,23478.125607852842,10694.449854506172
2025-04-27,32242.51510988046,32242.51510988046,0.0,0.0,2503.1082902212934,5269.672902147692
2025-04-28,43545.997889594735,43545.997889594735,0.0,0.0,3690.6931571604964,6153.818826596254
2025-04-29,32435.442487200344,32435.442487200344,0.0,0.0,5191.07020349213,4077.1072462468524
2025-04-30,37469.22710440601,37469.22710440601,0.0,0.0,9369.156610144031,8238.546252185182
2025-05-01,41507.151037997246,36928.97331081492,4578.177727182326,715.0221446152789,5635.767053224178,4892.491218442129
2025-05-02,16959.468860939636,15505.336286146201,1454.1325747934338,307.9704855256975,12128.11879016975,9646.402754226858
2025-05-03,12204.553029101922,12066.907086041923,137.64594305999833,39.11507333333286,16869.619220464847,8396.35724388889
2025-05-04,39246.29787435807,39206.47212940807,39.8257449499998,5.99694999999997,8809.95888617283,6945.337228574073
2025-05-05,40274.593385658605,37611.112905837756,2663.4804798208497,396.6619916666691,932.5786667961288,6907.341695555555
2025-05-06,37800.352310374205,37800.352310374205,0.0,0.0,1116.668853482512,7888.24891861111
2025-05-07,40951.5123040391,39385.18450842963,1566.3277956094673,320.71605783333496,5638.86917730452,7793.557337500001
2025-05-08,36647.24051416781,36647.24051416781,0.0,0.0,469.0356520936276,3871.12476523303
2025-05-09,14991.627534037438,14991.627534037438,0.0,0.0,17097.72798614026,9831.658849629628
2025-05-10,12988.675786246247,12988.675786246247,0.0,0.0,13813.250472335389,9446.605452870372
2025-05-11,39476.82774633996,39080.20026574829,396.627480591665,59.51626666666641,7190.728890082312,4023.4233134819397
2025-05-12,39474.308559601515,39474.308559601515,0.0,0.0,6286.616616631602,5169.398465556697
2025-05-13,39006.72405622606,39006.72405622606,0.0,0.0,7653.563909786086,3789.729431518523
2025-05-14,39654.13137957941,39654.13137957941,0.0,0.0,5022.90161254287,6719.397704166664
2025-05-15,38476.33959703106,38476.33959703106,0.0,0.0,2545.893639987395,6562.107254386968
2025-05-16,14551.998441756192,14551.998441756192,0.0,0.0,22864.254090604736,10412.246805296296
2025-05-17,13518.419843789796,13518.419843789796,0.0,0.0,15613.201587962958,9862.56083351852
2025-05-18,37875.10440878828,37875.10440878828,0.0,0.0,3888.666506724112,5684.2534215925925
2025-05-19,37425.73409658605,37425.73409658605,0.0,0.0,7870.730276440319,6365.486379627347
2025-05-20,38469.02180130833,38469.02180130833,0.0,0.0,3369.0434184911405,5579.996329413519
2025-05-21,37536.45395953118,37536.45395953118,0.0,0.0,3530.4802420541823,5687.411220351851
2025-05-22,36558.10602202615,36558.10602202615,0.0,0.0,1134.5103738683122,6880.260613873538
2025-05-23,13689.698045579831,13689.698045579831,0.0,0.0,17961.05858492455,10686.726309907408
2025-05-24,13098.007642309045,13098.007642309045,0.0,0.0,21613.643245617288,10350.789700370373
2025-05-25,35219.61784760344,35219.61784760344,0.0,0.0,5811.895973341539,6500.528787676265
2025-05-26,37520.142159075716,37520.142159075716,0.0,0.0,1875.0793105924283,5850.487660648152
2025-05-27,36066.5756380571,36066.5756380571,0.0,0.0,3985.5739673499666,6364.865052462963
2025-05-28,36539.0341139639,36539.0341139639,0.0,0.0,1600.7738964890652,4999.606343999998
2025-05-29,42963.84661649542,42963.84661649542,0.0,0.0,5051.702370494672,5652.6953235432175
2025-05-30,14515.851304796051,14515.851304796051,0.0,0.0,18290.184100135462,10800.0
2025-05-31,11953.871681508943,11953.871681508943,0.0,0.0,16516.201961219238,10707.299074074073
2025-06-01,59296.87164860637,59057.70096021606,239.17068839031143,35.08894833333318,2063.7926498696866,4148.065031400464
2025-06-02,56076.24459881178,55860.735347958034,215.50925085374905,31.795404374999862,11.728438888888945,3677.779925739196
2025-06-03,58489.74044660087,58489.74044660087,0.0,0.0,5347.831368130147,4489.832878938932
2025-06-04,53166.75115918483,53061.03448299733,105.71667618749767,15.049708333333001,2381.0918392506887,4494.020466740742
2025-06-05,55239.15762571912,55016.871513477454,222.28611224166747,31.880403333333447,1624.3740187165668,4988.416427640634
2025-06-06,23014.391380893445,23014.391380893445,0.0,0.0,2626.3351765226325,7723.148277963265
2025-06-07,21098.747678323012,21098.747678323012,0.0,0.0,2402.973201111106,8023.285916898139
2025-06-08,57830.02580277855,57830.02580277855,0.0,0.0,14412.795723168716,5948.484620768513
2025-06-09,58209.0083852275,58178.024793560835,30.983591666666616,4.383333333333326,7207.057373641979,5309.275541870367
2025-06-10,61978.177188378395,61978.177188378395,0.0,0.0,11638.998243183934,5302.655415473482
2025-06-11,60210.85301819808,59400.95085020433,809.9021679937515,154.07107101666696,2278.4071643209863,5248.7618654814805
2025-06-12,56470.71179396365,56470.71179396365,0.0,0.0,4432.740401288429,4061.3748485594697
2025-06-13,20830.055380317735,20830.055380317735,0.0,0.0,5185.624778981479,8781.917990037036
2025-06-14,20998.845252886564,20998.845252886564,0.0,0.0,9411.129921382051,8848.612149305442
2025-06-15,62527.313462974314,62527.313462974314,0.0,0.0,11337.458694278395,8256.1380132963
2025-06-16,63284.15442479395,63284.15442479395,0.0,0.0,11695.834550232716,7186.432443777774
2025-06-17,56463.937492998666,56463.937492998666,0.0,0.0,1426.934787139915,5119.712543739604
2025-06-18,58090.3622606731,58090.3622606731,0.0,0.0,5740.749033945062,6026.995755169355
2025-06-19,58986.877511404695,58986.877511404695,0.0,0.0,9269.515166240662,7966.884475885715
2025-06-20,20976.36715646874,20976.36715646874,0.0,0.0,10493.453647151913,10800.0
2025-06-21,19185.30267125043,19185.30267125043,0.0,0.0,13024.59974535782,9305.537003185189
2025-06-22,55581.001711123536,55581.001711123536,0.0,0.0,8063.664839351847,6945.45097808128
2025-06-23,53144.64895090346,53144.64895090346,0.0,0.0,4606.41376835391,6326.685899907409
2025-06-24,59475.02192277471,59475.02192277471,0.0,0.0,531.7827638811756,4349.445885251413
2025-06-25,57227.33386915334,57227.33386915334,0.0,0.0,4129.034245349802,6704.874981095707
2025-06-26,55763.802836118484,55763.802836118484,0.0,0.0,9972.709168127574,4973.944080946297
2025-06-27,20223.818409183823,20223.818409183823,0.0,0.0,10551.696672520582,10800.0
2025-06-28,18561.497752289542,18561.497752289542,0.0,0.0,9288.125864135805,10735.303703703705
2025-06-29,58865.40715133482,58865.40715133482,0.0,0.0,9171.202434614195,8529.920551537041
2025-06-30,50861.91287066877,50861.91287066877,0.0,0.0,1285.4296358127515,5528.797301370374
2025-07-01,68527.46361632738,68527.46361632738,0.0,0.0,2405.085964693934,2922.4374964072776
2025-07-02,61343.31008762389,60995.76176980951,347.5483178143762,40.769161597222364,1108.0161587542907,2520.253036059709
2025-07-03,73581.27185432646,72766.43972749654,814.8321268299312,101.36332715277786,5264.3902926285955,2995.033334207398
2025-07-04,30034.29312433238,26380.713654805673,3653.5794695267086,1721.0938480499988,10087.490759270335,6629.224702849072
2025-07-05,29007.795456169893,26200.32787637399,2807.4675797959003,1247.58058885,11098.079220080592,6673.175162713624
2025-07-06,72927.33704677313,72192.32797844146,735.0090683316636,86.9651566666663,5615.459959710224,1661.2832743518502
2025-07-07,62323.7550813821,62001.29682588321,322.45825549888883,38.78730444444443,1964.565544783224,2109.88918990432
2025-07-08,69315.76823523683,69315.76823523683,0.0,0.0,10604.975938374482,3571.596835790118
2025-07-09,62148.49775439829,61783.80671439829,364.691039999997,41.879999999999654,3858.6987106294314,3377.7106855740744
2025-07-10,62361.29841322779,62348.15800656113,13.140406666666252,1.4891666666666197,5094.470665120569,3250.8601984323323
2025-07-11,27861.946503581752,27861.946503581752,0.0,0.0,9992.07229276749,4253.2778142203715
2025-07-12,27107.28264873569,27107.28264873569,0.0,0.0,10759.504695717716,5088.7073478578
2025-07-13,62186.59387731946,62186.59387731946,0.0,0.0,11668.915178291973,3559.9461144083366
2025-07-14,60911.87483260305,60911.87483260305,0.0,0.0,5733.995623172632,3484.950070569144
2025-07-15,72391.95031424839,72391.95031424839,0.0,0.0,16804.242139135797,6159.579503571292
2025-07-16,65735.2055489608,65735.2055489608,0.0,0.0,10781.25401325102,5106.6650059120375
2025-07-17,67385.42277674146,67385.42277674146,0.0,0.0,11499.820578377778,5112.205379009455
2025-07-18,28603.852187424865,28603.852187424865,0.0,0.0,12360.668903014408,5999.899063639892
2025-07-19,28942.61504797153,28942.61504797153,0.0,0.0,17376.38084103255,6199.981822609261
2025-07-20,67188.88167839259,67188.88167839259,0.0,0.0,11899.429923780675,6275.522409740738
2025-07-21,71921.31228118303,71921.31228118303,0.0,0.0,15737.75161653292,6233.944092037036
2025-07-22,66100.5210397619,66100.5210397619,0.0,0.0,9308.981914115224,5436.2384775
2025-07-23,64274.04138049431,64274.04138049431,0.0,0.0,7233.839028497944,5082.18368990741
2025-07-24,63464.141745879184,63464.141745879184,0.0,0.0,4468.48364506173,5944.14937368519
2025-07-25,28173.626764700202,28173.626764700202,0.0,0.0,17125.2297753152,5899.37436291759
2025-07-26,29529.599475477593,29529.599475477593,0.0,0.0,16165.65680125905,6953.387240018521
2025-07-27,65316.39593786915,65316.39593786915,0.0,0.0,7823.208081668379,5922.885673240741
2025-07-28,71618.68665253658,71618.68665253658,0.0,0.0,10870.237824876544,6208.426333888888
2025-07-29,66571.39023534466,66571.39023534466,0.0,0.0,7575.635903086414,5585.740170359496
2025-07-30,65066.87615074706,65066.87615074706,0.0,0.0,6679.360413697528,5648.1548060740715
2025-07-31,68580.74219708794,68580.74219708794,0.0,0.0,11266.35054151852,6576.513258777405
2025-08-01,27901.570777351953,27901.570777351953,0.0,0.0,22334.530396604936,6191.592456808509
2025-08-02,24403.09566185543,24403.09566185543,0.0,0.0,19427.712881450618,4769.115445607407
2025-08-03,59848.595721373145,59848.595721373145,0.0,0.0,16733.33746407407,4261.080563243407
2025-08-04,60017.254411983144,60017.254411983144,0.0,0.0,9936.63880818828,5746.500327824996
2025-08-05,56756.59100836803,56756.59100836803,0.0,0.0,7265.220061753088,4960.633128333332
2025-08-06,55898.61894657029,55898.61894657029,0.0,0.0,2458.6828390432092,3613.2167555823544
2025-08-07,52817.36009661554,52817.36009661554,0.0,0.0,2890.106189974282,3821.428969166666
2025-08-08,24383.93402023214,24383.93402023214,0.0,0.0,20933.454196862138,6844.472338333336
2025-08-09,22621.19929751793,22621.19929751793,0.0,0.0,17813.724921975307,5499.613546711432
2025-08-10,52525.342527018525,52525.342527018525,0.0,0.0,507.29410069958755,4269.893307637036
2025-08-11,54035.4316794201,54035.4316794201,0.0,0.0,3364.3726665637905,4711.730187493515
2025-08-12,55635.52916927173,55635.52916927173,0.0,0.0,3143.3361121656862,3017.8801266636933
2025-08-13,54248.69547471693,54248.69547471693,0.0,0.0,2556.0874803172114,3362.4520497407457
2025-08-14,54332.48554124143,53924.431553424765,408.0539878166623,47.411991666666154,4371.1248063811545,2356.492989030269
2025-08-15,22821.19468955084,22821.19468955084,0.0,0.0,19677.601261313746,3053.7711764805686
2025-08-16,22756.37162652,22571.769558538894,184.60206798110332,63.864819591666254,19374.557554758434,3345.4043743518478
2025-08-17,52210.49497704898,51835.537682301576,374.95729474739517,44.470239791666586,2977.0892899348373,2791.1323574309476
2025-08-18,54642.430273196886,53931.45151704689,710.9787561499973,83.33829166666635,4593.278597639751,2681.4607431134204
2025-08-19,52465.68126226677,51801.759727682605,663.9215345841659,77.31775499999992,2603.6203945471243,1992.7167812622356
2025-08-20,59495.98882363652,59426.71961576777,69.26920786875263,8.227778750000311,523.9195829217587,2731.284855019822
2025-08-21,52787.67303643518,52787.67303643518,0.0,0.0,3104.2332927602893,2164.4467107944442
2025-08-22,23896.290764308622,23896.290764308622,0.0,0.0,16384.080684320987,3483.088727616514
2025-08-23,23224.386716391087,23224.386716391087,0.0,0.0,14437.660236845288,5381.912459138117
2025-08-24,53134.86263025802,53134.86263025802,0.0,0.0,5031.792508924463,3022.441161792591
2025-08-25,57319.58535097372,57319.58535097372,0.0,0.0,2628.685759621066,2351.6428471082363
2025-08-26,54459.76098706643,54459.76098706643,0.0,0.0,2789.860140465623,2645.6959981157406
2025-08-27,57460.26181072022,57263.40663072022,196.85517999999885,24.33916666666653,6304.074678568492,2107.9121682592627
2025-08-28,57477.41486403345,57192.269742783465,285.14512124999544,33.90749999999946,1651.5427328397047,2406.4858580555588
2025-08-29,24702.411056436285,24702.411056436285,0.0,0.0,15606.505996885156,6237.915476481485
2025-08-30,24012.22787837841,24012.22787837841,0.0,0.0,19699.248041688665,5531.879503598765
2025-08-31,51804.44553479238,51804.44553479238,0.0,0.0,1962.1902418998786,2788.183312407409
2025-09-01,47391.83960349851,47391.83960349851,0.0,0.0,12761.185871667698,5986.29528006934
2025-09-02,44376.28949610247,44376.28949610247,0.0,0.0,8840.45548624889,6046.456457984915
2025-09-03,47402.549742472685,47402.549742472685,0.0,0.0,10403.081242718312,6297.42552268491
2025-09-04,47407.028272486445,47407.028272486445,0.0,0.0,14007.610086897961,6516.799993524078
2025-09-05,19161.049858088834,19161.049858088834,0.0,0.0,25998.391328493206,9242.138084907407
2025-09-06,18490.138089466134,18490.138089466134,0.0,0.0,25143.40503385802,9640.385751518517
2025-09-07,44180.405261959175,44180.405261959175,0.0,0.0,9629.244477439914,6117.556013679629
2025-09-08,44775.51409207653,44775.51409207653,0.0,0.0,1802.7855012277942,6730.710390430952
2025-09-09,43679.98498767623,43679.98498767623,0.0,0.0,9215.575852212225,6986.569153758416
2025-09-10,47697.581243061075,44601.820492038576,3095.7607510224957,587.3550204249938,718.6685333770563,5996.259802592595
2025-09-11,42975.845490345586,42975.845490345586,0.0,0.0,7811.02830964359,6497.697968932332
2025-09-12,17103.667589506284,17103.667589506284,0.0,0.0,18573.176355358708,8547.588215156828
2025-09-13,17254.927869833497,17254.927869833497,0.0,0.0,22550.832222521585,10800.0
2025-09-14,43159.03303388876,43159.03303388876,0.0,0.0,3577.92808774591,5944.103537222226
2025-09-15,39721.082220022705,39608.286245763964,112.79597425874371,17.784174583332323,1335.301278086518,4806.620039907407
2025-09-16,45717.99730410039,45702.18492606623,15.812378034166349,2.34988527777773,4893.8685049086425,3232.444336199844
2025-09-17,44865.97486889442,44865.97486889442,0.0,0.0,783.8461791446491,6062.182162055559
2025-09-18,44043.12647209343,44043.12647209343,0.0,0.0,4723.100415453468,4649.350953768521
2025-09-19,17362.393214934058,17362.393214934058,0.0,0.0,13163.430787604593,7362.608774488426
2025-09-20,16756.603666873885,15064.531298599848,1692.0723682740388,540.7645941249991,13586.477503131176,7833.094666079477
2025-09-21,43558.96252143271,43558.96252143271,0.0,0.0,5517.1376456270655,4620.070289914354
2025-09-22,45052.835853910576,44924.82215872724,128.01369518333226,19.555899999999838,2827.631696234571,3461.4443757592585
2025-09-23,45071.55335564988,45071.55335564988,0.0,0.0,862.3339082503951,2282.115463527208
2025-09-24,45251.41911547786,45251.41911547786,0.0,0.0,4125.786573094135,2414.2343552731527
2025-09-25,45876.91553007404,45770.65888424071,106.25664583333257,15.371666666666556,4596.672754049202,3504.7288765325575
2025-09-26,16644.954536758058,16644.954536758058,0.0,0.0,11955.853170324437,8737.419432222227
2025-09-27,16940.406311147188,16028.686932471672,911.7193786755141,286.28357202499933,12757.711643055552,8258.912523359215
2025-09-28,47797.08099991164,47797.08099991164,0.0,0.0,4593.819546751258,6325.463713847475
2025-09-29,46321.08284203067,46221.979871791504,99.10297023916505,17.543254999999704,2684.343619950008,4978.284816537517
2025-09-30,47855.96137299156,47855.96137299156,0.0,0.0,2395.6353755323034,3753.417723539628
2025-10-01,43585.63725775739,43585.63725775739,0.0,0.0,14662.845804383487,4868.126233968885
2025-10-02,42762.03625088612,42762.03625088612,0.0,0.0,9434.870645415467,6415.14131185757
2025-10-03,14638.927219937683,14638.927219937683,0.0,0.0,19865.221806265487,10531.96171953704
2025-10-04,13972.07974823371,13972.07974823371,0.0,0.0,15172.721243337244,10065.219511574074
2025-10-05,38474.28716095203,38474.28716095203,0.0,0.0,3794.1304818177123,4618.408712986281
2025-10-06,42444.601037842345,42444.601037842345,0.0,0.0,997.0043633960195,5133.146519444441
2025-10-07,43557.82816264637,43557.82816264637,0.0,0.0,1433.1698254658518,8455.41871861128
2025-10-08,40034.90136521256,40034.90136521256,0.0,0.0,3025.20662440331,6812.347484674795
2025-10-09,40761.06859073778,40761.06859073778,0.0,0.0,3821.5241445267507,7384.842360703702
2025-10-10,14417.295141454892,14100.7020621338,316.5930793210928,104.1820146507741,18345.479246875,9276.349996287041
2025-10-11,13672.202575800327,13672.202575800327,0.0,0.0,14169.920398501023,9042.541920462969
2025-10-12,39787.76411575036,39682.64352558369,105.12059016666612,20.929933333333224,1594.2148700055075,6142.85384448628
2025-10-13,41579.901811464915,41579.901811464915,0.0,0.0,3301.4184201234507,7195.289677019446
2025-10-14,43086.20494765597,42938.103400543914,148.10154711205286,29.63809227777724,671.100636666666,6369.38260013486
2025-10-15,44686.90705953845,43099.67857345219,1587.228486086256,277.18438416597064,27.116666666666674,5739.909477987478
2025-10-16,47325.74919558904,45896.12465593934,1429.624539649701,231.75872806250058,1378.358992123624,6069.461557805556
2025-10-17,13757.351850955982,13740.644927609228,16.7069233467523,4.877933823869284,12372.288128806578,7318.6887357407395
2025-10-18,14361.104624368134,14361.104624368134,0.0,0.0,13284.26925151235,8497.038376696757
2025-10-19,44856.20181191456,44476.55742551037,379.64438640418507,80.52663544444461,2894.9432491212247,5483.203409537038
2025-10-20,47062.77850429457,46652.31406932671,410.4644349678563,76.72232429305724,2253.375489109218,5902.569100924998
2025-10-21,49427.40132858502,49427.40132858502,0.0,0.0,2639.626695733879,6444.467298311915
2025-10-22,46388.521507674326,46371.2782943763,17.24321329802529,7.6995817361131005,1132.1152429612487,5799.249698481939
2025-10-23,45669.73258238175,45669.73258238175,0.0,0.0,3890.347796106181,6254.601577314811
2025-10-24,14666.105460074445,14119.016275099815,547.0891849746297,128.70608248610625,10950.087133333333,7463.299166774541
2025-10-25,13287.590456529968,13287.590456529968,0.0,0.0,10441.66716426954,5557.12577337202
2025-10-26,46004.78562910148,46004.78562910148,0.0,0.0,1691.4010596446533,5850.9560153834855
2025-10-27,47793.3102878884,47793.3102878884,0.0,0.0,5217.321488552533,6003.379660674163
2025-10-28,46571.801211660706,46571.801211660706,0.0,0.0,512.7923979575733,6061.946392508099
2025-10-29,52863.945139843236,52863.945139843236,0.0,0.0,2891.4651270276117,5958.670349147375
2025-10-30,48292.63536289545,48274.50267472879,18.132688166666195,3.6418333333332384,4437.517196460917,5548.003798647002
2025-10-31,15027.2522965573,15027.2522965573,0.0,0.0,6411.669030390454,7805.144107157596
2025-11-01,14173.867260432226,14173.867260432226,0.0,0.0,7513.315878968696,8547.438196532872
2025-11-02,49217.8620131578,49217.8620131578,0.0,0.0,2948.9235052340523,5862.748035572704
2025-11-03,51661.93878486639,51661.93878486639,0.0,0.0,2277.1652075677353,5752.951728401296
2025-11-04,49644.895273385926,49539.58824539426,105.30702799166676,21.977883333333352,3304.850306111118,5361.94138381882
2025-11-05,51209.763442987176,51209.763442987176,0.0,0.0,1911.9942329989055,5738.691976269549
2025-11-06,53366.932104693355,53366.932104693355,0.0,0.0,2016.7863704372478,5370.6318557583445
2025-11-07,16431.03122340802,15893.952441943886,537.078781464133,106.27415854323561,7832.704548343209,8588.415268888888
2025-11-08,14365.263471012242,14365.263471012242,0.0,0.0,6523.091773611101,8610.335520685187
2025-11-09,52783.95495163509,52783.95495163509,0.0,0.0,2208.310222757208,7679.218719953181
