plan_day,issue_time,interval_start,interval_end,time_index,forecast_arm,forecast_model_id,load_forecast_kw,pv_forecast_kw,load_actual_kw,pv_actual_kw,planned_grid_kwh,charge_kwh,discharge_kwh,commanded_charge_kwh,commanded_discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh,price_yuan_per_kwh,plan_cost_yuan,emergency_cost_yuan
2025-02-01,2025-02-01T00:00:00,2025-02-01T01:50:00,2025-02-01T02:00:00,10,B0,Q2V2-SW2-REC5,3003.28615,0.0,2688.1558,0.0,502.20772500000004,7.307274129961286,0.0,7.307274129961286,0.0,0.0,46.874484203372106,9078.798482730199,9085.375029447165,0.4333,217.60660724250002,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T02:00:00,2025-02-01T02:10:00,11,B0,Q2V2-SW2-REC5,3049.99,0.0,2384.42,0.0,539.1666666666665,26.874956811961738,0.0,26.874956811961738,0.0,0.0,114.88837652137147,9085.375029447165,9109.56249057793,0.4311,232.43474999999992,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T02:10:00,2025-02-01T02:20:00,12,B0,Q2V2-SW2-REC5,2965.8395499999997,0.0,2604.5438,0.0,1378.5468416666663,833.3333333333333,0.0,833.3333333333333,0.0,0.0,111.1228749999998,9109.56249057793,9859.56249057793,0.4293,591.8101591274999,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T02:20:00,2025-02-01T02:30:00,13,B0,Q2V2-SW2-REC5,2963.2742,0.0,2943.3655,0.0,520.36795,22.745343606793085,0.0,22.745343606793085,0.0,0.0,7.061689726540237,9859.56249057793,9880.033299824043,0.4324,225.00710157999998,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T02:30:00,2025-02-01T02:40:00,14,B0,Q2V2-SW2-REC5,3040.775,0.0,3019.32,0.0,514.9658333333333,10.184560816298756,0.0,10.184560816298756,0.0,0.0,1.5612725170345243,9880.033299824043,9889.199404558713,0.4367,224.88557941666664,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T02:40:00,2025-02-01T02:50:00,15,B0,Q2V2-SW2-REC5,3009.72615,0.0,2844.4369,0.0,486.78975833333334,0.0,0.0,0.0,7.392766348666896,0.0,12.716941666666685,9889.199404558713,9889.199404558713,0.4348,211.65618692333334,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T02:50:00,2025-02-01T03:00:00,16,B0,Q2V2-SW2-REC5,3010.5222000000003,0.0,2768.3064,0.0,500.2027250000001,6.9090368261883555,0.0,6.9090368261883555,0.0,0.0,31.909288173811774,9889.199404558713,9895.417537702282,0.4335,216.83788128750004,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T03:00:00,2025-02-01T03:10:00,17,B0,Q2V2-SW2-REC5,3086.16,0.0,2861.65,0.0,520.0441666666666,12.62175748143136,0.0,12.62175748143136,0.0,0.0,30.480742518568547,9895.417537702282,9906.77711943557,0.4357,226.58324341666662,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T03:10:00,2025-02-01T03:20:00,18,B0,Q2V2-SW2-REC5,3116.109,0.0,2900.3973,0.0,525.1277833333332,13.864342859653163,0.0,13.864342859653163,0.0,0.0,27.8638904736801,9906.77711943557,9919.255028009258,0.4374,229.69089242999996,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T03:20:00,2025-02-01T03:30:00,19,B0,Q2V2-SW2-REC5,3059.5834,0.0,2919.6115,0.0,511.4118083333333,7.792611763490527,0.0,7.792611763490527,0.0,0.0,17.01727990317613,9919.255028009258,9926.2683785964,0.4371,223.53810142249998,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T03:30:00,2025-02-01T03:40:00,20,B0,Q2V2-SW2-REC5,2973.465,0.0,2993.09,0.0,524.1866666666666,25.338333333333253,0.0,31.573034272266796,0.0,0.0,0.0,9926.2683785964,9949.0728785964,0.4356,228.33571199999997,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T03:40:00,2025-02-01T03:50:00,21,B0,Q2V2-SW2-REC5,2979.38855,0.0,3109.8584,0.0,531.9736916666667,13.663958333333426,0.0,39.61995923174936,0.0,0.0,0.0,9949.0728785964,9961.3704410964,0.4353,231.56814798250002,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T03:50:00,2025-02-01T04:00:00,22,B0,Q2V2-SW2-REC5,3145.44495,0.0,3054.8008,0.0,548.2101749999999,21.421456051317477,0.0,21.421456051317477,0.0,0.0,17.655252282015795,9961.3704410964,9980.649751542585,0.436,239.01963629999997,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T04:00:00,2025-02-01T04:10:00,23,B0,Q2V2-SW2-REC5,3305.8100000000004,0.0,2901.7,0.0,570.5975000000001,5.637194923017432,0.0,5.637194923017432,0.0,0.0,81.34363841031603,9980.649751542585,9985.723226973301,0.4378,249.80758550000004,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T04:10:00,2025-02-01T04:20:00,24,B0,Q2V2-SW2-REC5,3206.4785,0.0,2947.1208,0.0,555.0372666666667,8.162089717793378,0.0,8.162089717793378,0.0,0.0,55.68837694887333,9985.723226973301,9993.069107719315,0.4401,244.27190106,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T04:20:00,2025-02-01T04:30:00,25,B0,Q2V2-SW2-REC5,3109.44645,0.0,3027.8717,0.0,529.6286416666667,5.572612801583318,0.0,5.572612801583318,0.0,0.0,19.410745531750024,9993.069107719315,9998.08445924074,0.4389,232.4540108275,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T04:30:00,2025-02-01T04:40:00,26,B0,Q2V2-SW2-REC5,3179.1400000000003,0.0,3033.47,0.0,530.0475000000001,0.0,0.0,0.0,8.055976183622192,0.0,24.469166666666865,9998.08445924074,9998.08445924074,0.4364,231.31272900000005,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T04:40:00,2025-02-01T04:50:00,27,B0,Q2V2-SW2-REC5,3326.5247,0.0,3019.3858,0.0,588.4417250000001,10.623250987572305,0.0,10.623250987572305,0.0,0.0,74.5875073457612,9998.08445924074,10007.645385129554,0.4393,258.50244979250004,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T04:50:00,2025-02-01T05:00:00,28,B0,Q2V2-SW2-REC5,3373.27355,0.00152,3017.0819,0.0014,600.3460883333332,21.89903778232806,0.0,21.89903778232806,0.0,0.0,75.60030055100512,10007.645385129554,10027.354519133649,0.4422,265.47304026099994,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T05:00:00,2025-02-01T05:10:00,29,B0,Q2V2-SW2-REC5,3317.2,0.0,2997.85,0.0,551.7149999999999,0.2755110096632052,0.0,0.2755110096632052,0.0,0.0,51.79782232367006,10027.354519133649,10027.602479042345,0.4395,242.47874249999995,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T05:10:00,2025-02-01T05:20:00,30,B0,Q2V2-SW2-REC5,3304.47545,0.0,2932.7015,0.0,562.8474333333331,0.0,0.0,0.0,2.76625246702406,0.0,74.06384999999977,10027.602479042345,10027.602479042345,0.4333,243.88179286333326,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T05:20:00,2025-02-01T05:30:00,31,B0,Q2V2-SW2-REC5,3295.1772499999997,0.02144,2991.1125,0.0199,549.6648,0.0,0.0,0.0,16.605048940874685,0.0,51.14936666666671,10027.602479042345,10027.602479042345,0.4439,243.99620472,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T05:30:00,2025-02-01T05:40:00,32,B0,Q2V2-SW2-REC5,3297.6850000000004,0.0,3175.34,0.0,573.3383333333334,22.61007277407907,0.0,22.61007277407907,0.0,0.0,21.504927225920937,10027.602479042345,10047.951544539017,0.4301,246.59281716666666,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T05:40:00,2025-02-01T05:50:00,33,B0,Q2V2-SW2-REC5,3367.2412999999997,0.0,3284.4619,0.0,1504.959883333333,833.3333333333333,0.0,833.3333333333333,0.0,0.0,124.2162333333331,10047.951544539017,10797.951544539017,0.3713,558.7916046816665,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T05:50:00,2025-02-01T06:00:00,34,B0,Q2V2-SW2-REC5,3367.2981,0.29838000000000003,3187.3644,0.2774,0.0,0.0,359.5464315124076,0.0,359.5464315124076,171.63473515425903,0.0,10797.951544539017,10398.45550952523,0.5708,0.0,489.84553413025526
2025-02-01,2025-02-01T00:00:00,2025-02-01T06:00:00,2025-02-01T06:10:00,35,B0,Q2V2-SW2-REC5,3309.6,0.0,3065.9,0.0,0.0,0.0,510.98333333333335,0.0,559.2563376731113,0.0,0.0,10398.45550952523,9830.696250265972,0.9099,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T06:10:00,2025-02-01T06:20:00,36,B0,Q2V2-SW2-REC5,3333.03585,0.0,3211.1231,0.0,0.0,0.0,535.1871833333332,0.0,551.551341193016,0.0,0.0,9830.696250265972,9236.043824340046,0.9368,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T06:20:00,2025-02-01T06:30:00,37,B0,Q2V2-SW2-REC5,3305.29205,4.156139999999999,3203.9961,3.8641,0.0,0.0,533.3553333333333,0.0,549.2388121315807,0.0,0.0,9236.043824340046,8643.42678730301,0.8758,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T06:30:00,2025-02-01T06:40:00,38,B0,Q2V2-SW2-REC5,3238.965,0.0,3027.12,0.0,0.0,0.0,504.52,0.0,550.4601883558223,0.0,0.0,8643.42678730301,8082.849009525232,0.8759,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T06:40:00,2025-02-01T06:50:00,39,B0,Q2V2-SW2-REC5,3325.14595,0.0,3117.3221,0.0,0.0,0.0,519.5536833333333,0.0,565.907954240038,0.0,0.0,8082.849009525232,7505.567139154861,0.8601,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T06:50:00,2025-02-01T07:00:00,40,B0,Q2V2-SW2-REC5,3601.27545,69.48155999999999,3398.49,89.6095,0.0,0.0,551.4800833333333,0.0,599.4495874630649,0.0,0.0,7505.567139154861,6892.811491006713,0.8442,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T07:00:00,2025-02-01T07:10:00,41,B0,Q2V2-SW2-REC5,3879.375,297.9225,3652.75,340.5,0.0,0.0,552.0416666666666,0.0,610.7451443715166,0.0,0.0,6892.811491006713,6279.431861377084,0.8334,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T07:10:00,2025-02-01T07:20:00,42,B0,Q2V2-SW2-REC5,3904.09305,557.09114,3703.2843,615.936,0.0,0.0,514.5580499999999,0.0,577.622675257672,0.0,0.0,6279.431861377084,5707.700694710417,0.8092,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T07:20:00,2025-02-01T07:30:00,43,B0,Q2V2-SW2-REC5,3879.23015,830.4856400000001,3572.3788,884.9275,0.0,0.0,447.90854999999993,0.0,532.9657541337722,0.0,0.0,5707.700694710417,5210.024528043751,0.7972,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T07:30:00,2025-02-01T07:40:00,44,B0,Q2V2-SW2-REC5,3899.385,1117.2450000000001,3477.22,1140.675,0.0,0.0,389.4241666666667,0.0,491.1808981546876,0.0,0.0,5210.024528043751,4777.331009525233,0.7644,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T07:40:00,2025-02-01T07:50:00,45,B0,Q2V2-SW2-REC5,3865.2327,1408.7976800000001,3654.0022,1388.0797,0.0,0.0,377.65375,0.0,438.4796509158446,0.0,0.0,4777.331009525233,4357.715731747455,0.6899,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T07:50:00,2025-02-01T08:00:00,46,B0,Q2V2-SW2-REC5,3804.971,1699.04238,3841.4201,1674.452,0.0,0.0,361.16134999999997,0.0,382.0278896576865,0.0,0.0,4357.715731747455,3956.425342858566,0.86,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T08:00:00,2025-02-01T08:10:00,47,B0,Q2V2-SW2-REC5,3761.65,1992.405,3803.65,2004.1125,0.0,0.0,299.92291666666665,0.0,324.5111037725201,0.0,0.0,3956.425342858566,3623.177657673381,1.1617,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T08:10:00,2025-02-01T08:20:00,48,B0,Q2V2-SW2-REC5,3760.0170500000004,2295.56708,3545.4639,2332.1065,0.0,0.0,202.22623333333343,0.0,271.1427959833543,0.0,0.0,3623.177657673381,3398.481842858566,1.1683,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T08:20:00,2025-02-01T08:30:00,49,B0,Q2V2-SW2-REC5,3825.4325,2586.7122600000002,3411.349,2632.5934,0.0,0.0,129.7926,0.0,236.386397301464,0.0,0.0,3398.481842858566,3254.267842858566,1.0956,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T08:30:00,2025-02-01T08:40:00,50,B0,Q2V2-SW2-REC5,3887.51,2876.8200000000006,3445.37,2927.6625,0.0,0.0,86.28458333333327,0.0,209.70273979516998,0.0,0.0,3254.267842858566,3158.3960835993066,1.0849,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T08:40:00,2025-02-01T08:50:00,51,B0,Q2V2-SW2-REC5,3866.9678,3197.1333,3467.1139,3251.299,0.0,0.0,35.96915000000001,0.0,165.54806724353216,0.0,0.0,3158.3960835993066,3118.4303613770844,1.061,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T08:50:00,2025-02-01T09:00:00,52,B0,Q2V2-SW2-REC5,4018.22595,3501.58402,3894.4802,3519.7566,0.0,0.0,62.45393333333334,0.0,129.43401952248655,0.0,0.0,3118.4303613770844,3049.0371021178253,1.043,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T09:00:00,2025-02-01T09:10:00,53,B0,Q2V2-SW2-REC5,4335.0,3764.085,4422.76,3731.7,0.0,0.0,115.17666666666673,0.0,120.13404221562746,0.0,0.0,3049.0371021178253,2921.0630280437513,1.036,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T09:10:00,2025-02-01T09:20:00,54,B0,Q2V2-SW2-REC5,4512.79155,4009.8087399999995,4267.5205,3992.5758,0.0,0.0,45.824116666666555,0.0,121.58075133613522,0.0,0.0,2921.0630280437513,2870.1473428585664,1.0147,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T09:20:00,2025-02-01T09:30:00,55,B0,Q2V2-SW2-REC5,4445.7339,4304.5151399999995,4190.1702,4378.3332,0.0,0.0,0.0,0.0,62.75140041380382,0.0,31.360500000000002,2870.1473428585664,2870.1473428585664,0.9922,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T09:30:00,2025-02-01T09:40:00,56,B0,Q2V2-SW2-REC5,4325.855,4599.51,4418.32,4788.525,0.0,23.281242667706465,0.0,23.281242667706465,0.0,0.0,38.419590665626856,2870.1473428585664,2891.100461259502,0.97,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T09:40:00,2025-02-01T09:50:00,57,B0,Q2V2-SW2-REC5,4435.938700000001,4789.70682,4399.2754,5029.9241,0.0,35.16092288643506,0.0,35.16092288643506,0.0,0.0,69.9471937802316,2891.100461259502,2922.7452918572935,0.9422,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T09:50:00,2025-02-01T10:00:00,58,B0,Q2V2-SW2-REC5,4460.64465,5031.831259999999,4182.7342,5203.9177,0.0,63.844546598351826,0.0,63.844546598351826,0.0,0.0,106.35270340164823,2922.7452918572935,2980.20538379581,0.9569,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T10:00:00,2025-02-01T10:10:00,59,B0,Q2V2-SW2-REC5,4310.6849999999995,5338.4325,4071.53,5364.1125,0.0,135.46814234149804,0.0,135.46814234149804,0.0,0.0,79.96227432516855,2980.20538379581,3102.126711903158,0.9977,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T10:10:00,2025-02-01T10:20:00,60,B0,Q2V2-SW2-REC5,4239.46365,5563.06036,4268.5932,5471.099,0.0,180.33772786055022,0.0,180.33772786055022,0.0,0.0,20.07990547278314,3102.126711903158,3264.4306669776533,0.9919,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T10:20:00,2025-02-01T10:30:00,61,B0,Q2V2-SW2-REC5,4348.177,5761.63772,4240.2423,5601.7634,0.0,201.82208593447365,0.0,201.82208593447365,0.0,0.0,25.098097398859636,3264.4306669776533,3446.07054431868,0.9588,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T10:30:00,2025-02-01T10:40:00,62,B0,Q2V2-SW2-REC5,4470.65,5915.46,4001.96,5755.3125,0.0,214.07964797997624,0.0,214.07964797997624,0.0,0.0,78.14576868669042,3446.07054431868,3638.7422275006584,0.9549,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T10:40:00,2025-02-01T10:50:00,63,B0,Q2V2-SW2-REC5,4343.00335,5940.6088,4072.3226,5878.849,0.0,225.66505512206095,0.0,225.66505512206095,0.0,0.0,75.42267821127245,3638.7422275006584,3841.840777110513,0.9839,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T10:50:00,2025-02-01T11:00:00,64,B0,Q2V2-SW2-REC5,4203.03525,5994.830959999999,4068.783,6128.0874,0.0,255.77358796161468,0.0,255.77358796161468,0.0,0.0,87.44381203838532,3841.840777110513,4072.037006275966,0.799,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T11:00:00,2025-02-01T11:10:00,65,B0,Q2V2-SW2-REC5,4230.89,6123.96,3917.55,6361.65,0.0,283.85959310426676,0.0,283.85959310426676,0.0,0.0,123.49040689573314,4072.037006275966,4327.510640069806,0.5025,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T11:10:00,2025-02-01T11:20:00,66,B0,Q2V2-SW2-REC5,4355.69085,6218.92682,3946.1661,6277.0669,257.6188883333331,529.7838019442688,0.0,529.7838019442688,0.0,0.0,116.31855305573094,4327.510640069806,4804.316061819648,0.4662,120.10192574099987,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T11:20:00,2025-02-01T11:30:00,67,B0,Q2V2-SW2-REC5,4267.3235,6249.00288,3936.6103,6308.0507,0.0,280.2802537920536,0.0,280.2802537920536,0.0,0.0,114.95981287461314,4804.316061819648,5056.568290232496,0.5007,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T11:30:00,2025-02-01T11:40:00,68,B0,Q2V2-SW2-REC5,4113.325,6273.795,3927.21,6594.375,0.0,306.3895550292831,0.0,306.3895550292831,0.0,0.0,138.13794497071694,5056.568290232496,5332.318889758851,0.4827,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T11:40:00,2025-02-01T11:50:00,69,B0,Q2V2-SW2-REC5,4318.8392,6372.21624,4153.2513,6817.8939,0.0,292.0997038038356,0.0,292.0997038038356,0.0,0.0,152.00739619616445,5332.318889758851,5595.208623182303,0.4785,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T11:50:00,2025-02-01T12:00:00,70,B0,Q2V2-SW2-REC5,4384.6803500000005,6429.93194,4080.8969,6770.5009,171.16565166666703,465.0805444772004,0.0,465.0805444772004,0.0,0.0,154.35244052279972,5595.208623182303,6013.781113211784,0.4662,79.79742680700016,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T12:00:00,2025-02-01T12:10:00,71,B0,Q2V2-SW2-REC5,4187.56,6394.845,3840.2,6603.9375,529.3858333333332,833.3333333333333,0.0,833.3333333333333,0.0,0.0,156.6754166666667,6013.781113211784,6763.781113211784,0.4432,234.62380133333323,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T12:10:00,2025-02-01T12:20:00,72,B0,Q2V2-SW2-REC5,4108.7633000000005,6329.810039999999,4061.0483,6632.8992,591.9373850000002,833.3333333333333,0.0,833.3333333333333,0.0,0.0,187.24586833333353,6763.781113211784,7513.781113211784,0.4411,261.10358052350006,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T12:20:00,2025-02-01T12:30:00,73,B0,Q2V2-SW2-REC5,4100.8225999999995,6308.29916,3978.5628,6536.8864,318.93285382715806,619.8719399619142,0.0,619.8719399619142,0.0,0.0,125.44818053191045,7513.781113211784,8071.665859177507,0.4551,145.14634177673963,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T12:30:00,2025-02-01T12:40:00,74,B0,Q2V2-SW2-REC5,4082.635,6314.9925,3564.13,6314.475,598.3233333333333,833.3333333333333,0.0,833.3333333333333,0.0,0.0,223.38083333333338,8071.665859177507,8821.665859177507,0.4463,267.0317036666666,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T12:40:00,2025-02-01T12:50:00,75,B0,Q2V2-SW2-REC5,4063.70665,6263.738,3606.685,6312.5866,809.8195716666662,833.3333333333333,0.0,833.3333333333333,0.0,0.0,427.46983833333275,8821.665859177507,9571.665859177507,0.4113,333.0787898264998,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T12:50:00,2025-02-01T13:00:00,76,B0,Q2V2-SW2-REC5,4091.64335,6148.91626,3800.0122,6353.9385,0.0,293.3446672480958,0.0,293.3446672480958,0.0,0.0,132.30971608523748,9571.665859177507,9835.676059700792,0.5682,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T13:00:00,2025-02-01T13:10:00,77,B0,Q2V2-SW2-REC5,4149.995000000001,6053.58,3832.09,6313.35,0.0,276.54971345473825,0.0,276.54971345473825,0.0,0.0,136.99361987859504,9835.676059700792,10084.570801810058,0.8279,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T13:10:00,2025-02-01T13:20:00,78,B0,Q2V2-SW2-REC5,4150.26535,6056.77752,3716.2454,6246.1375,0.0,272.7566268836448,0.0,272.7566268836448,0.0,0.0,148.89205644968854,10084.570801810058,10330.051766005337,0.8636,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T13:20:00,2025-02-01T13:30:00,79,B0,Q2V2-SW2-REC5,4016.21555,5963.484839999999,3639.0264,6175.373,0.0,290.6186334333711,0.0,290.6186334333711,0.0,0.0,132.105799899962,10330.051766005337,10591.608536095371,0.8416,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T13:30:00,2025-02-01T13:40:00,80,B0,Q2V2-SW2-REC5,3894.94,5785.5,3642.08,6103.6875,0.0,231.54607100514315,0.0,302.92305550979665,0.0,0.0,178.72184566152353,10591.608536095371,10800.0,0.8618,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T13:40:00,2025-02-01T13:50:00,81,B0,Q2V2-SW2-REC5,4016.07595,5719.5491600000005,3637.91,5992.7643,0.0,0.0,0.0,268.26332578632855,0.0,0.0,392.4757166666667,10800.0,10800.0,0.8623,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T13:50:00,2025-02-01T14:00:00,82,B0,Q2V2-SW2-REC5,4076.5254,5606.29012,3749.5633,5691.8061,0.0,0.0,0.0,228.83375638673897,0.0,0.0,323.70713333333333,10800.0,10800.0,0.9026,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T14:00:00,2025-02-01T14:10:00,83,B0,Q2V2-SW2-REC5,3978.21,5388.8025,3849.87,5251.125,0.0,0.0,0.0,204.71749359073544,0.0,0.0,233.54250000000002,10800.0,10800.0,0.9754,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T14:10:00,2025-02-01T14:20:00,84,B0,Q2V2-SW2-REC5,3900.63665,5172.65294,3676.3403,4893.7405,0.0,0.0,0.0,181.61824699280896,0.0,0.0,202.90003333333334,10800.0,10800.0,1.0002,0.0,0.0
2025-02-01,2025-02-01T00:00:00,2025-02-01T14:20:00,2025-02-01T14:30:00,85,B0,Q2V2-SW2-REC5,3779.6971,4937.09044,3619.6065,4617.2194,0.0,0.0,0.0,178.6328937568535,0.0,0.0,166.26881666666668,10800.0,10800.0,0.9978,0.0,0.0
