plan_day,base_cost_yuan,up_cost_yuan,down_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,total_cost_yuan,q0_kwh,qfinal_kwh,u_kwh,r_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,initial_soc_kwh,end_soc_kwh,asset_adjusted_cost_yuan,interval_count
2025-02-11,53023.864637463754,0.0,0.0,53023.864637463754,0.0,53023.864637463754,84374.77907765287,84374.77907765287,0.0,0.0,21193.06201288127,17538.60481516667,0.0,5499.724746604934,5392.842081555007,4979.2592096296285,53217.5868546736,144
2025-02-12,52436.34998125397,0.0,0.0,52436.34998125397,0.0,52436.34998125397,84014.2610600251,84014.2610600251,0.0,0.0,21666.94134878601,17882.903675849997,0.0,4963.487253755768,4979.2592096296285,4609.613450370372,52609.492054891,144
2025-02-13,53049.01095635566,0.0,0.0,53049.01095635566,0.0,53049.01095635566,84823.01974011419,84823.01974011419,0.0,0.0,19827.83100770781,15561.6883897425,0.0,9227.39810548222,4609.613450370372,5163.896479815741,52789.38478536345,144
2025-02-14,18757.95640364028,0.0,0.0,18757.95640364028,0.0,18757.95640364028,35899.78225682927,35899.78225682927,0.0,0.0,17859.979405184153,14939.508908694957,0.0,3177.5099436734076,5163.896479815741,4638.423601487082,19004.087899849426,144
2025-02-15,18499.585448133344,923.8973081235755,0.0,19423.48275625692,0.0,19423.48275625692,35664.353922550355,36199.19720853022,534.8432859798602,0.0,17945.55273810429,14581.716182722223,0.0,3555.2695531481518,4638.423601487082,4587.514196089591,19447.328721745103,144
2025-02-16,48640.621741779905,2848.275204074268,0.0,51488.896945854176,524.0310905311305,52012.92803638531,78457.47316202408,80157.67194340163,1700.1987813775538,0.0,22779.58173320927,18232.41542832806,126.65293468610994,359.7794732065389,4587.514196089591,4830.898391168981,51898.92687941012,144
2025-02-17,49662.29285138723,0.0,0.0,49662.29285138723,0.0,49662.29285138723,80288.95214759979,80288.95214759979,0.0,0.0,19897.656000141465,16475.666030792177,0.0,5683.099011583838,4830.898391168981,4432.493201527209,49848.90584221544,144
2025-02-18,48895.607042291245,1215.338358418837,0.0,50110.94540071008,0.0,50110.94540071008,79291.65161245516,79981.24898544527,689.5973729901186,0.0,22187.48174041711,17316.244378165637,0.0,3018.6238398604646,4432.493201527209,5160.955236607451,49769.73378347849,144
2025-02-19,46183.69810196055,2577.2313816788255,0.0,48760.929483639375,4757.062344621049,53517.99182826043,75196.68951131236,77651.09186626972,2454.4023549573585,0.0,22706.244835933285,19413.14030896933,990.3675520946642,2469.0275080670963,5160.955236607451,4026.4196900925917,54049.40827824799,144
2025-02-20,47292.91512903128,2057.7888760500014,0.0,49350.70400508128,38.418800339999464,49389.12280542128,77039.95625443682,78705.07477533614,1665.1185208993095,0.0,22080.707165291955,17419.150794609723,8.202134999999885,3058.5868063205753,4026.4196900925917,4544.444144844549,49146.48015081546,144
2025-02-21,17745.463934618743,415.10250543993124,0.0,18160.566440058672,0.0,18160.566440058672,34288.693327818924,34677.54072890328,388.8474010843509,0.0,17336.43459557542,13994.877761459516,0.0,5775.721861454043,4544.444144844549,4597.371101462961,18135.775453578608,144
2025-02-22,17409.788795975022,1545.2951059291208,0.0,18955.083901904145,37.90471856874784,18992.988620472894,33664.41700502345,34857.22859244568,1192.811587422222,0.0,17393.997480048256,13989.376371419443,6.9194447916662725,3614.7640452752003,4597.371101462961,4708.217309707004,18941.068256531384,144
2025-02-23,47190.26053744681,1232.251156076246,0.0,48422.511693523054,0.0,48422.511693523054,76887.58046445638,77886.69280307027,999.1123386138894,0.0,21841.01732313506,17966.00354755278,0.0,2479.825344154653,4708.217309707004,4402.906736581022,48565.51916597527,144
2025-02-24,47878.02858365288,1156.0874436704546,0.0,49034.11602732333,120.61938585333266,49154.73541317666,77777.84248021824,78497.72335221477,719.8808719965269,0.0,20725.301534600476,16249.968005900002,25.751363333333188,5845.107570180964,4402.906736581022,5000.158111165893,48874.98286932111,144
2025-02-25,45931.467605424354,806.7884174853824,0.0,46738.256022909736,106.39751583333268,46844.65353874307,74750.81121720823,75264.71737669792,513.9061594896971,0.0,19441.107010265325,16165.331938680552,23.784999999999854,6191.4040717798225,5000.158111165893,4535.67448853741,47062.21766758225,144
2025-02-26,45187.32194629849,1452.030672772726,0.0,46639.352619071215,0.0,46639.352619071215,73579.83144081524,74781.34635815004,1201.5149173348118,0.0,21954.82569303456,17401.498659375,0.0,1413.1712911571542,4535.67448853741,4960.019101851851,46440.589602194734,144
2025-02-27,44367.167867226504,289.49064776604394,0.0,44656.65851499255,4297.727332799163,48954.38584779172,72512.01588728705,72698.3810091979,186.3651219108317,0.0,22286.91053334645,18365.47838323333,889.0695463499993,2709.434205434776,4960.019101851851,4612.151489382179,49117.32703747251,144
2025-02-28,17127.997741191346,0.0,0.0,17127.997741191346,0.0,17127.997741191346,33286.16553323413,33286.16553323413,0.0,0.0,17221.20141060416,14099.86157709877,0.0,6872.232149728744,4612.151489382179,4444.719895482853,17206.42269977379,144
2025-03-01,17101.9040984519,536.0834019792721,0.0,17637.987500431173,0.0,17637.987500431173,33259.11105441534,33571.09484723626,311.9837928209213,0.0,16610.103152670003,13339.051929466663,0.0,6641.277690699589,4444.719895482853,4572.643922367337,17578.06788623848,144
2025-03-02,44949.44441405749,8023.463819349841,0.0,52972.90823340733,0.0,52972.90823340733,73328.25184567593,79178.53154052085,5850.279694844925,0.0,19782.46189188262,16025.93533735205,0.0,3063.6979193236143,4572.643922367337,4570.264805781638,52974.02261161607,144
2025-03-03,47149.922928363034,1380.763821805439,0.0,48530.68675016847,0.0,48530.68675016847,76171.76617810364,76912.21384980642,740.447671702776,0.0,22634.26977772034,18354.734106295367,0.0,615.5315450481156,4570.264805781638,4546.958598735093,48541.60337754907,144
2025-03-04,49562.06856263963,0.0,0.0,49562.06856263963,0.0,49562.06856263963,79528.08543609973,79528.08543609973,0.0,0.0,20234.133297300228,16673.16482064144,0.0,6767.659026107609,4546.958598735093,4231.9398767037,49709.62333203913,144
2025-03-05,49014.541961324205,0.0,0.0,49014.541961324205,0.0,49014.541961324205,78896.01888491893,78896.01888491893,0.0,0.0,18757.71126674898,15151.414554016666,0.0,9159.250155519947,4231.9398767037,4278.97495675926,48992.51072982618,144
2025-03-06,46986.87812783754,783.0789031660003,0.0,47769.95703100354,0.0,47769.95703100354,75677.66779861423,76138.56870326934,460.90090465511196,0.0,19840.67179523919,15415.487251558328,0.0,5772.730026255151,4278.97495675926,5007.260404076389,47428.8281274802,144
2025-03-07,16707.019355336495,544.5410485391911,0.0,17251.560403875686,0.0,17251.560403875686,32389.86739203477,32733.84571263755,343.97832060278154,0.0,15133.15141676183,12484.770850230554,0.0,9163.179612772941,5007.260404076389,4755.129067794752,17369.658721790005,144
2025-03-08,16400.167424448697,0.0,0.0,16400.167424448697,0.0,16400.167424448697,31803.74232327161,31803.74232327161,0.0,0.0,15553.225004795953,12813.359858783333,0.0,10000.737660592324,4755.129067794752,4515.96506235185,16512.19184459815,144
2025-03-09,45278.424244522546,0.0,0.0,45278.424244522546,0.0,45278.424244522546,73949.07156720487,73949.07156720487,0.0,0.0,20817.82140993827,16763.427064315227,0.0,6561.152171581829,4515.96506235185,4625.974259834931,45226.89593642147,144
2025-03-10,44242.8045599863,0.0,0.0,44242.8045599863,76.82445807360023,44319.6290180599,71808.48527890872,71808.48527890872,0.0,0.0,20817.099715358756,17238.592845958694,12.56739049134635,200.47434999999905,4625.974259834931,4207.371952592593,44515.702338772215,144
2025-03-11,46483.80551199415,0.0,0.0,46483.80551199415,0.0,46483.80551199415,75427.95518518251,75427.95518518251,0.0,0.0,20576.330358127576,15951.98774955,0.0,6864.693776604943,4207.371952592593,5001.638442074072,46111.771088321024,144
2025-03-12,44480.989824558266,423.5065622931346,0.0,44904.4963868514,0.0,44904.4963868514,72343.27020543942,72566.1004960033,222.83029056389,0.0,18899.21986319959,16047.929610386109,0.0,7279.275559856495,5001.638442074072,4179.903418524689,45289.39707188193,144
2025-03-13,42015.00511549188,5151.839837284687,0.0,47166.84495277656,30.869492095917188,47197.71444487248,68762.58368674875,73757.54476835212,4994.961081603362,0.0,20340.317512182344,16478.94959237325,5.049810583333419,2355.608642459698,4179.903418524689,4176.2451879629625,47199.427960067595,144
2025-03-14,15815.891781939667,581.8071228517903,0.0,16397.698904791458,0.0,16397.698904791458,30597.02533635802,30961.240896930765,364.2155605727427,0.0,16210.912577908952,12501.266031677773,0.0,11222.168367366252,4176.2451879629625,4875.7709173279345,16070.041053156905,144
2025-03-15,15564.59092838859,0.0,0.0,15564.59092838859,292.5383627254778,15857.129291114068,29989.951546776996,29989.951546776996,0.0,0.0,15277.631517285232,12988.06809774618,76.33058540382022,6852.593562641765,4875.7709173279345,4194.452507611112,16176.258834225428,144
2025-03-16,42542.686489521955,2078.748179034288,0.0,44621.43466855624,7.461179999999938,44628.89584855625,69565.76418822094,71335.11857170267,1769.3543834817265,0.0,20786.7034265368,16372.984735480557,1.6399999999999864,3571.992947313101,4194.452507611112,4710.280329849171,44387.28209661994,144
2025-03-17,44062.60580262148,529.054860103744,0.0,44591.660662725226,0.0,44591.660662725226,71225.55294021625,71602.62419071054,377.07125049429226,0.0,18394.760049598317,14281.13588280139,0.0,9630.868590580294,4710.280329849171,5397.6356158194485,44269.703446776744,144
2025-03-18,41288.81380117294,1112.2213176735488,0.0,42401.035118846485,0.0,42401.035118846485,67681.73524252968,68536.02628318784,854.2910406581487,0.0,19834.235457731706,16861.973551833526,0.0,4437.806010622998,5397.6356158194485,4512.921359074069,42815.43527670602,144
2025-03-19,40501.41660552772,622.6028348204966,0.0,41124.01944034822,0.0,41124.01944034822,67157.87621143882,67637.8360368026,479.95982536379137,0.0,21514.915204841403,17107.207209965276,0.0,3764.6575919264837,4512.921359074069,4868.337032358806,40957.54273898165,144
2025-03-20,38952.9422408185,2974.929675178155,0.0,41927.87191599666,0.0,41927.87191599666,63553.6176615427,66508.5468361514,2954.929174608702,0.0,20642.55084217849,17071.59932977623,0.0,728.633507082482,4868.337032358806,4478.189090568076,42110.617211931436,144
2025-03-21,14819.178845659724,1688.642268434847,0.0,16507.82111409457,0.0,16507.82111409457,28660.870723583335,29955.142493753592,1294.2717701702582,0.0,14941.702738525035,11997.076913216546,0.0,14977.052151778436,4478.189090568076,4595.636096111111,16452.808936698213,144
2025-03-22,15166.932398112142,856.7541291523835,0.0,16023.686527264526,0.0,16023.686527264526,29342.738945297162,30007.40026719097,664.6613218938081,0.0,14824.151564251864,11675.629649702838,0.0,10977.67861930861,4595.636096111111,4964.450670934633,15850.933780417188,144
2025-03-23,39608.77353266244,3561.51919620941,0.0,43170.29272887185,0.0,43170.29272887185,64787.120304748736,68080.0590635995,3292.9387588507625,0.0,18851.688788782965,15443.939627889395,0.0,5902.5897860392615,4964.450670934633,4771.037660962191,43260.88738274294,144
2025-03-24,40066.97567952747,1526.910164618169,0.0,41593.88584414565,0.0,41593.88584414565,65733.94812634923,67068.43426050367,1334.4861341544297,0.0,19742.65835235311,16033.362125532829,0.0,5360.640950350045,4771.037660962191,4724.58337193241,41615.6450331272,144
2025-03-25,38696.20877919811,1651.412036059327,0.0,40347.62081525743,0.0,40347.62081525743,64139.691084092905,65449.69522291074,1310.00413881784,0.0,20838.83681104034,17378.11027926385,0.0,1038.8439744675895,4724.58337193241,4170.525080464441,40607.14171898103,144
2025-03-26,37388.94569266135,2579.12352779911,0.0,39968.06922046046,0.0,39968.06922046046,61934.84173130383,64683.85439977881,2749.012668474977,0.0,21158.694565237278,16704.212419394444,0.0,4636.817387269312,4170.525080464441,4653.1141676286115,39742.02449203276,144
2025-03-27,38909.81420061177,1142.5829156359216,0.0,40052.39711624769,0.0,40052.39711624769,64279.23547284732,65223.285468261194,944.0499954138736,0.0,19980.565291859086,16262.025157929424,0.0,2787.7559343315343,4653.1141676286115,4566.706088157981,40092.87066067173,144
2025-03-28,14502.350741465249,109.49588943776797,0.0,14611.846630903017,0.0,14611.846630903017,28513.83300358914,28615.070785473086,101.23778188394607,0.0,15150.489902992429,12183.820186449384,0.0,14826.520302263376,4566.706088157981,4664.5690159074065,14566.007635545186,144
2025-03-29,14597.79388022458,1224.147416375139,0.0,15821.94129659972,0.0,15821.94129659972,28524.23275644033,29381.40997681255,857.1772203722205,0.0,14528.595649936646,11521.408203015351,0.0,18667.013346557924,4664.5690159074065,4938.740430833336,15693.519405848414,144
2025-03-30,39250.41101671294,473.46584796921485,0.0,39723.876864682155,0.0,39723.876864682155,64095.77532727364,64416.8510173786,321.0756901049649,0.0,19348.21589903292,15364.39335426605,0.0,5087.408772611737,4938.740430833336,5280.58656855624,39563.756133772746,144
2025-03-31,36771.03341887794,1743.136338996549,0.0,38514.169757874486,0.0,38514.169757874486,59996.690986547175,62062.488316879,2065.7973303318226,0.0,18269.96447827544,15342.397248069556,0.0,2183.5316033397858,5280.58656855624,4676.446545593527,38797.14894463022,144
2025-04-01,35945.03643295798,8405.382519754066,0.0,44350.41895271205,0.0,44350.41895271205,59554.83341198826,68175.33395651513,8620.500544526863,0.0,17090.31660676508,13992.69258034723,0.0,4868.858413430605,4676.446545593527,4510.295291296295,44428.24420022487,144
2025-04-02,35322.085160777104,11725.564326973601,0.0,47047.64948775071,864.3364365978181,47911.98592434852,58375.1428141454,69780.18420668984,11405.041392544437,0.0,17041.00103622552,13967.951204592673,127.9685251991807,6399.767500256178,4510.295291296295,4327.25044101852,47997.72413221863,144
2025-04-03,38706.104826966446,1314.5256542579502,0.0,40020.6304812244,0.0,40020.6304812244,65335.14785933668,66500.53188213031,1165.3840227936253,0.0,21212.022644607354,16853.135520751646,0.0,6278.114491607929,4327.25044101852,4692.364686996647,39849.61096840824,144
2025-04-04,14229.767781686367,0.0,0.0,14229.767781686367,0.0,14229.767781686367,28108.83727747992,28108.83727747992,0.0,0.0,14071.16313677471,11263.874337667834,0.0,18870.746228373046,4692.364686996647,4840.995579351857,14160.149071707187,144
2025-04-05,13957.309641411455,0.0,0.0,13957.309641411455,128.67970446048164,14085.989345871938,27743.172686747315,27743.172686747315,0.0,0.0,14031.249947652084,11808.699720452682,27.578162121834897,13504.085638336413,4840.995579351857,4348.343065069093,14316.747783561985,144
2025-04-06,38119.29544722676,631.8228638568742,0.0,38751.118311083635,0.0,38751.118311083635,63353.65198140511,63910.218279396286,556.5662979911723,0.0,19275.51847885071,15286.13085609792,0.0,5510.754389976836,4348.343065069093,4711.719855925928,38580.912622246295,144
2025-04-07,36348.535481523104,0.0,0.0,36348.535481523104,0.0,36348.535481523104,60236.067330399695,60236.067330399695,0.0,0.0,18941.285157510283,15625.231744476836,0.0,3677.294634032921,4711.719855925928,4397.507892710924,36495.71236509301,144
2025-04-08,34775.25992919699,2693.17160125933,0.0,37468.43153045632,0.0,37468.43153045632,57541.38594857368,60230.837723545075,2689.4517749713905,0.0,20888.99183433065,17012.009295284024,0.0,2000.6615678317899,4397.507892710924,4295.367993292925,37516.27385934371,144
2025-04-09,36103.07974008345,4409.165505237184,0.0,40512.245245320635,0.0,40512.245245320635,60164.88941081643,65317.829392869266,5152.939982052836,0.0,20075.840885636717,16116.225729246038,0.0,2223.903219811922,4295.367993292925,4456.707313425924,40436.67390777034,144
2025-04-10,37607.031018540656,1107.245743013688,0.0,38714.27676155434,610.9661718399041,39325.24293339425,63356.93262507312,64853.10704091673,1496.1744158436159,0.0,21409.939395864196,17336.222853733332,91.50980656391982,6410.262405349789,4456.707313425924,4463.182932222224,39322.209753550065,144
2025-04-11,13553.592246935861,213.50920871583227,0.0,13767.101455651693,0.0,13767.101455651693,27060.69714379835,27239.799787167794,179.10264336944493,0.0,14149.446456733858,11482.228622721068,0.0,19255.931786488338,4463.182932222224,4439.652940259286,13778.122903887133,144
2025-04-12,14120.429910209225,0.0,0.0,14120.429910209225,0.0,14120.429910209225,27993.34879555553,27993.34879555553,0.0,0.0,13614.737394444415,10579.28808333333,0.0,15932.738934444444,4439.652940259286,4938.152058222225,13886.932923355384,144
2025-04-13,35530.10236448194,620.5827600344502,0.0,36150.68512451639,0.0,36150.68512451639,59116.20995980761,59460.70772891108,344.4977691034735,0.0,19833.478097448326,16359.265019627775,0.0,1710.1361677572017,4938.152058222225,4611.321213005968,36303.77269241569,144
2025-04-14,35050.31582343998,81.00430781785474,0.0,35131.32013125784,0.0,35131.32013125784,58692.95357188991,58752.203573328115,59.250001438199206,0.0,20161.25802902416,16458.907518583335,0.0,2521.821262887289,4611.321213005968,4468.778418479562,35198.08717621401,144
2025-04-15,34493.377953893534,0.0,0.0,34493.377953893534,0.0,34493.377953893534,57440.376884978396,57440.376884978396,0.0,0.0,20178.147055958925,16168.568213516668,0.0,3291.369209202803,4468.778418479562,4664.034976046296,34401.91978232928,144
2025-04-16,35195.02461481461,1831.3657188822267,0.0,37026.39033369684,0.0,37026.39033369684,59191.805844165225,61539.66088802944,2347.8550438642155,0.0,20744.528749598765,16714.73447876605,0.0,1730.274667196727,4664.034976046296,4762.18365205624,36980.41749385378,144
2025-04-17,36222.23312802296,133.78598096499914,0.0,36356.01910898796,0.0,36356.01910898796,61100.75182566509,61224.318569703915,123.56674403882758,0.0,19684.603630089474,16052.11427195628,0.0,4723.486861570727,4762.18365205624,4642.644394740901,36412.01129711446,144
2025-04-18,13150.088428113055,0.0,0.0,13150.088428113055,0.0,13150.088428113055,26709.45722915,26709.45722915,0.0,0.0,14227.354357818756,11262.004636849999,0.0,17389.99032484791,4642.644394740901,4933.924831388891,13013.652671587137,144
2025-04-19,13017.554040304181,327.8772890819177,0.0,13345.431329386098,0.0,13345.431329386098,26121.189748766665,26381.68945783889,260.49970907222394,0.0,14310.336072557931,11482.992883286108,0.0,16769.667018567066,4933.924831388891,5054.346315262016,13289.025906339926,144
2025-04-20,33708.88888799623,1796.4920528654868,0.0,35505.38094086172,0.0,35505.38094086172,55877.68020322626,57376.028920404555,1498.3487171782986,0.0,19684.30712600859,16161.792972969435,0.0,1895.7698840320713,5054.346315262016,4812.674980925934,35618.579793864745,144
2025-04-21,33476.538728221254,76.35329969054173,0.0,33552.892027911796,206.3213999045423,33759.213427816336,56192.66527762057,56240.05142525946,47.38614763888893,0.0,18642.452447489704,15529.328413633339,45.64193209999835,4655.658940169759,4812.674980925934,4336.072835185185,33982.453872881306,144
2025-04-22,33732.768789341666,2009.0149539061852,0.0,35741.78374324785,0.0,35741.78374324785,56193.911075895434,58878.25367688075,2684.3426009853147,0.0,20585.075295092265,16345.880992239136,0.0,2486.130057360957,4336.072835185185,4700.550609391403,35571.062353809655,144
2025-04-23,34335.00446392465,0.0,0.0,34335.00446392465,0.0,34335.00446392465,57822.48394629329,57822.48394629329,0.0,0.0,19863.470649194736,15720.102451934154,0.0,2279.199032366043,4700.550609391403,5110.893691517608,34142.799764256735,144
2025-04-24,34620.2687710211,619.8435055749717,0.0,35240.112276596075,0.0,35240.112276596075,58181.70344166326,58632.075183985144,450.37174232187886,0.0,17493.298854486602,14730.115002949848,0.0,8778.784632448393,5110.893691517608,4488.068212833506,35531.843730811706,144
2025-04-25,12674.394108331093,0.0,0.0,12674.394108331093,0.0,12674.394108331093,26018.336352566665,26018.336352566665,0.0,0.0,13378.77647125495,10780.4892991,0.0,21419.691530411714,4488.068212833506,4550.645593518523,12645.082863218231,144
2025-04-26,12181.289897658184,1401.8552833801655,0.0,13583.14518103835,0.0,13583.14518103835,25207.147964999993,26181.208710416664,974.06074541667,0.0,14051.613544135806,11354.922474861112,0.0,23414.32400780864,4550.645593518523,4580.51725561729,13569.153294511287,144
2025-04-27,31072.51019403808,3893.836315362119,0.0,34966.3465094002,0.0,34966.3465094002,51915.384107214806,54899.91935881471,2984.535251599905,0.0,19935.23157469084,16112.413319605552,0.0,2503.6299203960943,4580.51725561729,4619.544206610655,34948.06628555491,144
2025-04-28,32373.775775297818,9631.432204444287,0.0,42005.20797974211,0.0,42005.20797974211,53645.28230074074,63694.78832045941,10049.506019718672,0.0,17307.525385810186,13963.405995289178,0.0,3728.7016132717417,4619.544206610655,4681.421503518516,41976.22465387047,144
2025-04-29,33206.98666120136,0.0,0.0,33206.98666120136,0.0,33206.98666120136,54929.17614209465,54929.17614209465,0.0,0.0,18416.71665156378,14715.647258666662,0.0,3794.8930325308675,4681.421503518516,4905.747313629635,33101.91245174531,144
2025-04-30,35902.91656082514,0.0,0.0,35902.91656082514,0.0,35902.91656082514,60845.47931123456,60845.47931123456,0.0,0.0,17614.840897530856,14426.888094210515,0.0,9400.672074580887,4905.747313629635,4729.228461173504,35985.5979913156,144
2025-05-01,33635.67567054678,3502.750099266083,0.0,37138.42576981286,4559.973833807152,41698.39960362001,55891.94908224706,58227.410800465914,2335.461718218854,0.0,18453.744957460618,16022.40024425134,708.0258902777776,5492.713177534413,4729.228461173504,3534.9319848310183,42257.80807313883,144
2025-05-02,12832.800033048148,3830.4772026176793,0.0,16663.277235665828,1664.9894417701366,18328.266677435964,26252.495256999995,28835.680095693744,2583.1848386937495,0.0,13861.890508233024,11107.035681766667,307.97048552569663,12098.47567141975,3534.9319848310183,3669.482684722222,18265.243129606923,144
2025-05-03,15074.30025389219,286.0181112063245,0.0,15360.318365098514,0.0,15360.318365098514,28576.377822083334,28811.029906583335,234.6520844999996,0.0,14228.914595817632,11071.811480931827,0.0,16786.75514169753,3669.482684722222,4173.493064367175,15124.239903272817,144
2025-05-04,38558.56659244816,0.0,0.0,38558.56659244816,902.6862564066096,39461.25284885477,63854.733814941814,63854.733814941814,0.0,0.0,17412.39575245211,14326.56026091667,152.57804574999778,9186.809035823037,4173.493064367175,3926.248951666666,39577.06199124369,144
2025-05-05,35364.29573130724,1533.733001274828,0.0,36898.02873258207,2758.2531659833485,39656.281898565416,57812.72423320986,59793.64191066101,1980.9176774511498,0.0,20997.476440895065,16819.70957104167,396.69429166666885,936.5625324742871,3926.248951666666,4135.411558425924,39558.31013355938,144
2025-05-06,36038.28712339271,0.0,0.0,36038.28712339271,0.0,36038.28712339271,59272.61082662551,59272.61082662551,0.0,0.0,20668.127853395057,17040.563635,0.0,2774.964241563789,4135.411558425924,3802.767032037039,36194.09781955326,144
2025-05-07,38644.152281996714,1641.0403402878087,0.0,40285.19262228452,605.9954971263282,40891.18811941085,64377.4496996761,65350.94749666222,973.4977969861176,0.0,19350.8139496682,15557.579979964583,86.86862057430164,6576.736197532904,3802.767032037039,3932.299609,40830.5150603614,144
2025-05-08,36625.62790206941,1022.3405411238518,0.0,37647.96844319327,243.22893262499974,37891.197375818265,59210.8346010288,60522.31107379973,1311.4764727709228,0.0,20480.874937688615,15838.13753333333,35.99924999999996,89.06051944444391,3932.299609,4767.1564603271645,37500.15042665662,144
2025-05-09,16334.937639276228,0.0,0.0,16334.937639276228,0.0,16334.937639276228,29430.824692,29430.824692,0.0,0.0,14070.72862167694,10141.090640863504,0.0,17001.80086118656,4767.1564603271645,6162.933729988072,15681.155566167059,144
2025-05-10,15401.13888540593,0.0,0.0,15401.13888540593,0.0,15401.13888540593,27736.361456344064,27736.361456344064,0.0,0.0,14103.424830473254,12042.2532353226,0.0,13554.144577860077,6162.933729988072,5475.734704833332,15723.022908788409,144
2025-05-11,40612.99413012843,0.0,0.0,40612.99413012843,185.80697583333296,40798.80110596176,65956.0491964609,65956.0491964609,0.0,0.0,17915.697030637857,14611.957618297538,27.56166666666661,7195.792367453918,5475.734704833332,5364.353567632361,40850.97203062669,144
2025-05-12,37751.22086972456,0.0,0.0,37751.22086972456,0.0,37751.22086972456,61127.892858220795,61127.892858220795,0.0,0.0,15686.546546252112,12805.146893374485,0.0,6315.297972009842,5364.353567632361,5254.304466620945,37802.76786863831,144
2025-05-13,39314.553177927,0.0,0.0,39314.553177927,0.0,39314.553177927,64527.90482359668,64527.90482359668,0.0,0.0,17524.612689762736,13754.024005116667,0.0,7628.1033722839475,5254.304466620945,5744.20699283333,39085.08283464912,144
2025-05-14,37031.72205824667,486.89558719775647,0.0,37518.61764544443,0.0,37518.61764544443,60068.059054516045,60756.8081489725,688.7490944564519,0.0,17016.485946543216,14302.03698166667,0.0,5028.210400762619,5744.20699283333,5167.892142870368,37788.56352116708,144
2025-05-15,36738.53136365271,2049.3334226920065,0.0,38787.86478634472,0.0,38787.86478634472,58171.74298831656,60494.28331724329,2322.540328926724,0.0,19303.966103779156,14232.734587918749,0.0,2657.9935180495486,5167.892142870368,6727.312094139663,38057.43248117018,144
2025-05-16,16392.987950919105,0.0,0.0,16392.987950919105,0.0,16392.987950919105,28585.571536136416,28585.571536136416,0.0,0.0,12821.531913782963,10287.736382696072,0.0,23336.269471716194,6727.312094139663,6835.872613548693,16342.138203627916,144
2025-05-17,16202.899912061464,0.0,0.0,16202.899912061464,0.0,16202.899912061464,27935.288611139506,27935.288611139506,0.0,0.0,14395.551466337443,11861.754518860489,0.0,14952.69258032922,6835.872613548693,6612.141690074072,16307.695476616977,144
