date,day_index,selected_candidate,planned_initial_energy_kwh,executed_initial_energy_kwh,actual_end_energy_kwh,realized_total_cost_yuan,plan_cost_yuan,emergency_cost_yuan,candidate_scores_completed_before_issue,latest_full_score_day_released,grid_purchase_kwh,emergency_kwh,spill_kwh,charge_kwh,discharge_kwh,commanded_charge_kwh,commanded_discharge_kwh
2025-01-11,10,nocvar_g0.00,3843.9008030148143,3852.9673898898145,3980.8889082098754,53805.990054354916,48933.327069045285,4872.662985309629,"{""nocvar_g0.00"": 110441.1748953592, ""cvar_t0.90_r0.05_g0.00"": 110534.93233477448, ""cvar_t0.90_r0.20_g0.00"": 110552.9116191662, ""cvar_t0.95_r0.05_g0.00"": 110534.93233477448, ""cvar_t0.95_r0.20_g0.00"": 110552.9116191662, ""nocvar_g0.02"": 110546.84792527306, ""cvar_t0.90_r0.05_g0.02"": 110642.7435021008, ""cvar_t0.90_r0.20_g0.02"": 110676.1646036321, ""cvar_t0.95_r0.05_g0.02"": 110642.7435021008, ""cvar_t0.95_r0.20_g0.02"": 110676.1646036321, ""nocvar_g0.05"": 110717.96325357269, ""cvar_t0.90_r0.05_g0.05"": 110818.13105167676, ""cvar_t0.90_r0.20_g0.05"": 110854.41195771826, ""cvar_t0.95_r0.05_g0.05"": 110818.13105167676, ""cvar_t0.95_r0.20_g0.05"": 110854.41195771826}",8,80914.54137800616,822.0712522222218,34505.75501779527,11841.271733044232,9476.300737277777,17025.044652411514,13403.830574444444
2025-01-12,11,nocvar_g0.00,3993.086908209875,3980.8889082098754,4199.20866131481,90523.13783833706,86964.66511279673,3558.472725540326,"{""nocvar_g0.00"": 104786.98882635307, ""cvar_t0.90_r0.05_g0.00"": 104880.41393155348, ""cvar_t0.90_r0.20_g0.00"": 104916.24624231904, ""cvar_t0.95_r0.05_g0.00"": 104880.41393155348, ""cvar_t0.95_r0.20_g0.00"": 104916.24624231904, ""nocvar_g0.02"": 104865.75313447656, ""cvar_t0.90_r0.05_g0.02"": 104962.18908380182, ""cvar_t0.90_r0.20_g0.02"": 105017.5892356993, ""cvar_t0.95_r0.05_g0.02"": 104962.18908380182, ""cvar_t0.95_r0.20_g0.02"": 105017.5892356993, ""nocvar_g0.05"": 104999.33912977637, ""cvar_t0.90_r0.05_g0.05"": 105098.49283346317, ""cvar_t0.90_r0.20_g0.05"": 105163.5252044799, ""cvar_t0.95_r0.05_g0.05"": 105098.49283346317, ""cvar_t0.95_r0.20_g0.05"": 105163.5252044799}",9,127317.16599346432,540.2086306666655,33979.98456300616,14815.862543844134,11804.360882719304,19657.35397690998,15425.43715405264
2025-01-13,12,nocvar_g0.00,4185.765641814811,4199.20866131481,3925.2060640185155,89960.21363822737,86011.10171445538,3949.1119237719913,"{""nocvar_g0.00"": 100152.35257435324, ""cvar_t0.90_r0.05_g0.00"": 100251.8923612197, ""cvar_t0.90_r0.20_g0.00"": 100311.71769287704, ""cvar_t0.95_r0.05_g0.00"": 100251.8923612197, ""cvar_t0.95_r0.20_g0.00"": 100311.71769287704, ""nocvar_g0.02"": 100210.89904264103, ""cvar_t0.90_r0.05_g0.02"": 100315.42139948724, ""cvar_t0.90_r0.20_g0.02"": 100414.33486895898, ""cvar_t0.95_r0.05_g0.02"": 100315.42139948724, ""cvar_t0.95_r0.20_g0.02"": 100414.33486895898, ""nocvar_g0.05"": 100312.55845423274, ""cvar_t0.90_r0.05_g0.05"": 100421.82488453436, ""cvar_t0.90_r0.20_g0.05"": 100531.02072390042, ""cvar_t0.95_r0.05_g0.05"": 100421.82488453436, ""cvar_t0.95_r0.20_g0.05"": 100531.02072390042}",10,126021.94843823866,614.340605333332,35966.74077347941,13906.28232101366,11510.69101758773,19426.386049141234,15399.75177558773
2025-01-14,13,nocvar_g0.00,3948.4065640185154,3925.2060640185155,3990.209409300002,91090.2912729894,85876.45435507491,5213.836917914494,"{""nocvar_g0.00"": 99349.91801301856, ""cvar_t0.90_r0.05_g0.00"": 99455.82783855921, ""cvar_t0.90_r0.20_g0.00"": 99555.01832443914, ""cvar_t0.95_r0.05_g0.00"": 99455.82783855921, ""cvar_t0.95_r0.20_g0.00"": 99555.01832443914, ""nocvar_g0.02"": 99394.49131088448, ""cvar_t0.90_r0.05_g0.02"": 99504.88934381859, ""cvar_t0.90_r0.20_g0.02"": 99642.60231845849, ""cvar_t0.95_r0.05_g0.02"": 99504.99496039642, ""cvar_t0.95_r0.20_g0.02"": 99642.60231845849, ""nocvar_g0.05"": 99480.73981845546, ""cvar_t0.90_r0.05_g0.05"": 99599.36223358756, ""cvar_t0.90_r0.20_g0.05"": 99743.41702469096, ""cvar_t0.95_r0.05_g0.05"": 99600.47901963633, ""cvar_t0.95_r0.20_g0.05"": 99743.41702469096}",11,126007.90184320165,814.7668003333326,34634.62263502057,14995.947707514433,12088.214632333355,19213.761245497968,14895.47546250002
2025-01-15,14,nocvar_g0.00,3996.611409300002,3990.209409300002,4652.480613444441,88394.76611062602,86114.6268109477,2280.139299678327,"{""nocvar_g0.00"": 98627.63306111154, ""cvar_t0.90_r0.05_g0.00"": 98739.41509088075, ""cvar_t0.90_r0.20_g0.00"": 98877.75866343937, ""cvar_t0.95_r0.05_g0.00"": 98739.41509088075, ""cvar_t0.95_r0.20_g0.00"": 98877.75866343937, ""nocvar_g0.02"": 98657.5784572627, ""cvar_t0.90_r0.05_g0.02"": 98772.98296360942, ""cvar_t0.90_r0.20_g0.02"": 98946.49780040578, ""cvar_t0.95_r0.05_g0.02"": 98773.12398696363, ""cvar_t0.95_r0.20_g0.02"": 98946.49780040578, ""nocvar_g0.05"": 98728.13710132623, ""cvar_t0.90_r0.05_g0.05"": 98855.65260276034, ""cvar_t0.90_r0.20_g0.05"": 99029.14539474102, ""cvar_t0.95_r0.05_g0.05"": 98857.84559850644, ""cvar_t0.95_r0.20_g0.05"": 99029.14539474102}",12,127002.87837789505,350.7869916666658,33521.11042588477,16664.041719019053,12901.829708675437,20440.296404800945,15796.663441842105
2025-01-16,15,nocvar_g0.00,4640.8087324444405,4652.480613444441,4801.509499472336,87975.99202697475,85958.27598084643,2017.716046128327,"{""nocvar_g0.00"": 98089.25150481712, ""cvar_t0.90_r0.05_g0.00"": 98210.19220210756, ""cvar_t0.90_r0.20_g0.00"": 98383.551987403, ""cvar_t0.95_r0.05_g0.00"": 98210.19220210756, ""cvar_t0.95_r0.20_g0.00"": 98383.551987403, ""nocvar_g0.02"": 98104.64772479901, ""cvar_t0.90_r0.05_g0.02"": 98225.19824848713, ""cvar_t0.90_r0.20_g0.02"": 98429.08156737014, ""cvar_t0.95_r0.05_g0.02"": 98225.34658604128, ""cvar_t0.95_r0.20_g0.02"": 98429.08156737014, ""nocvar_g0.05"": 98153.23931524249, ""cvar_t0.90_r0.05_g0.05"": 98286.77936169809, ""cvar_t0.90_r0.20_g0.05"": 98487.83515845706, ""cvar_t0.95_r0.05_g0.05"": 98292.6797581495, ""cvar_t0.95_r0.20_g0.05"": 98487.83515845706}",13,126254.2498804281,321.34598833333223,34443.087035487646,15390.691504466793,12332.334121192995,19108.555357779558,15240.583230526334
2025-01-17,16,nocvar_g0.00,4784.623406972336,4801.509499472336,3912.6114438092645,49787.6524446298,47543.3356680543,2244.3167765755006,"{""nocvar_g0.00"": 97442.95247853771, ""cvar_t0.90_r0.05_g0.00"": 97567.70376695179, ""cvar_t0.90_r0.20_g0.00"": 97758.38678516279, ""cvar_t0.95_r0.05_g0.00"": 97567.70376695179, ""cvar_t0.95_r0.20_g0.00"": 97758.38678516279, ""nocvar_g0.02"": 97452.4495536417, ""cvar_t0.90_r0.05_g0.02"": 97573.55386583657, ""cvar_t0.90_r0.20_g0.02"": 97796.38218450038, ""cvar_t0.95_r0.05_g0.02"": 97573.69231422045, ""cvar_t0.95_r0.20_g0.02"": 97796.38218450038, ""nocvar_g0.05"": 97478.01103986769, ""cvar_t0.90_r0.05_g0.05"": 97620.38286545858, ""cvar_t0.90_r0.20_g0.05"": 97848.72849059325, ""cvar_t0.95_r0.05_g0.05"": 97632.04461251954, ""cvar_t0.95_r0.20_g0.05"": 97848.72849059325}",14,78511.1922591974,420.08614016666667,35052.895690623445,10469.881537740619,9280.612295666664,14504.965981857893,12401.92292683333
2025-01-18,17,nocvar_g0.00,3912.6114438092645,3912.6114438092645,5985.654094720372,48770.145279588396,47684.58922140006,1085.55605818833,"{""nocvar_g0.00"": 96851.267450315, ""cvar_t0.90_r0.05_g0.00"": 96979.36741595637, ""cvar_t0.90_r0.20_g0.00"": 97185.69121897993, ""cvar_t0.95_r0.05_g0.00"": 96979.36741595637, ""cvar_t0.95_r0.20_g0.00"": 97185.69121897993, ""nocvar_g0.02"": 96852.51462696241, ""cvar_t0.90_r0.05_g0.02"": 96976.52000270053, ""cvar_t0.90_r0.20_g0.02"": 97215.84262446439, ""cvar_t0.95_r0.05_g0.02"": 96976.66185720243, ""cvar_t0.95_r0.20_g0.02"": 97215.84262446439, ""nocvar_g0.05"": 96853.57326226676, ""cvar_t0.90_r0.05_g0.05"": 97006.70965129902, ""cvar_t0.90_r0.20_g0.05"": 97258.32332175803, ""cvar_t0.95_r0.05_g0.05"": 97022.5385819089, ""cvar_t0.95_r0.20_g0.05"": 97258.32332175803}",15,75307.4476631122,189.3513249999994,28338.11305586528,10791.781735580242,6875.60482,14851.644831578187,10006.22253682922
2025-01-19,18,nocvar_g0.02,6008.270209720372,5985.654094720372,5080.215992189461,75640.24354604,73459.79658620578,2180.4469598342275,"{""nocvar_g0.00"": 94082.81950880411, ""cvar_t0.90_r0.05_g0.00"": 94211.99582899308, ""cvar_t0.90_r0.20_g0.00"": 94435.70141026391, ""cvar_t0.95_r0.05_g0.00"": 94211.99582899308, ""cvar_t0.95_r0.20_g0.00"": 94435.70141026391, ""nocvar_g0.02"": 94079.27065161416, ""cvar_t0.90_r0.05_g0.02"": 94204.64618385312, ""cvar_t0.90_r0.20_g0.02"": 94458.92136818147, ""cvar_t0.95_r0.05_g0.02"": 94205.06897065937, ""cvar_t0.95_r0.20_g0.02"": 94458.92136818147, ""nocvar_g0.05"": 94082.16251393022, ""cvar_t0.90_r0.05_g0.05"": 94243.48522482369, ""cvar_t0.90_r0.20_g0.05"": 94518.49056106726, ""cvar_t0.95_r0.05_g0.05"": 94262.26002900487, ""cvar_t0.95_r0.20_g0.05"": 94518.49056106726}",16,111298.02143269587,330.12255782094223,20300.463088704226,18207.556460124986,15563.015024979059,21018.838240468103,17658.157386533356
2025-01-20,19,nocvar_g0.05,5097.537242189461,5080.215992189461,5473.067224375562,75423.17127075177,73092.93535100407,2330.23591974771,"{""nocvar_g0.00"": 91565.44871829211, ""cvar_t0.90_r0.05_g0.00"": 91703.80616777476, ""cvar_t0.90_r0.20_g0.00"": 91944.21939435916, ""cvar_t0.95_r0.05_g0.00"": 91703.80616777476, ""cvar_t0.95_r0.20_g0.00"": 91944.21939435916, ""nocvar_g0.02"": 91065.62671217084, ""cvar_t0.90_r0.05_g0.02"": 91697.58004831798, ""cvar_t0.90_r0.20_g0.02"": 91971.87486091357, ""cvar_t0.95_r0.05_g0.02"": 91701.4728163393, ""cvar_t0.95_r0.20_g0.02"": 91971.87486091357, ""nocvar_g0.05"": 91003.70635286455, ""cvar_t0.90_r0.05_g0.05"": 91345.29087029683, ""cvar_t0.90_r0.20_g0.05"": 92037.45439982472, ""cvar_t0.95_r0.05_g0.05"": 91366.745558625, ""cvar_t0.95_r0.20_g0.05"": 92037.45439982472}",17,110082.56604006726,379.5858362195752,18511.392607497677,18579.561104324606,14695.87838553544,20746.950601015797,16460.754848718065
2025-01-21,20,nocvar_g0.05,5501.229724375562,5473.067224375562,4985.673770742553,74353.72323090851,73326.01676725107,1027.7064636574403,"{""nocvar_g0.00"": 91291.06109618071, ""cvar_t0.90_r0.05_g0.00"": 91455.9479104, ""cvar_t0.90_r0.20_g0.00"": 91714.96183464456, ""cvar_t0.95_r0.05_g0.00"": 91455.9479104, ""cvar_t0.95_r0.20_g0.00"": 91714.96183464456, ""nocvar_g0.02"": 90253.76444026921, ""cvar_t0.90_r0.05_g0.02"": 91442.959226259, ""cvar_t0.90_r0.20_g0.02"": 91733.69498489739, ""cvar_t0.95_r0.05_g0.02"": 91447.87607452122, ""cvar_t0.95_r0.20_g0.02"": 91733.69498489739, ""nocvar_g0.05"": 90145.97685006622, ""cvar_t0.90_r0.05_g0.05"": 90543.88127709893, ""cvar_t0.90_r0.20_g0.05"": 91806.19760213877, ""cvar_t0.95_r0.05_g0.05"": 90568.56308233168, ""cvar_t0.95_r0.20_g0.05"": 91806.19760213877}",18,110616.46770145513,167.879806204545,24467.845430373967,17259.218432747828,14418.621038795454,21033.839686292347,17463.743150684386
2025-01-22,21,nocvar_g0.05,4984.427628493663,4985.673770742553,4655.673444121827,75641.94005678724,72805.73781813147,2836.202238655769,"{""nocvar_g0.00"": 91077.82314193388, ""cvar_t0.90_r0.05_g0.00"": 91255.93051270964, ""cvar_t0.90_r0.20_g0.00"": 91530.6797627577, ""cvar_t0.95_r0.05_g0.00"": 91255.93051270964, ""cvar_t0.95_r0.20_g0.00"": 91530.6797627577, ""nocvar_g0.02"": 89553.03880451737, ""cvar_t0.90_r0.05_g0.02"": 91235.54233334414, ""cvar_t0.90_r0.20_g0.02"": 91543.38754230578, ""cvar_t0.95_r0.05_g0.02"": 91243.96763141571, ""cvar_t0.95_r0.20_g0.02"": 91543.38754230578, ""nocvar_g0.05"": 89409.8365711005, ""cvar_t0.90_r0.05_g0.05"": 89835.64652601072, ""cvar_t0.90_r0.20_g0.05"": 91619.24276570092, ""cvar_t0.95_r0.05_g0.05"": 89864.14160702907, ""cvar_t0.95_r0.20_g0.05"": 91619.24276570092}",19,110195.06749412225,495.9832115800263,18413.064132991825,19348.53947369711,15969.317267653314,21667.112893934882,17475.949224639804
2025-01-23,22,nocvar_g0.05,4657.609671025688,4655.673444121827,5201.899912707299,75222.44976258853,73183.2730917058,2039.176670882718,"{""nocvar_g0.00"": 90710.52861456941, ""cvar_t0.90_r0.05_g0.00"": 90982.02674535711, ""cvar_t0.90_r0.20_g0.00"": 91251.50482617028, ""cvar_t0.95_r0.05_g0.00"": 90982.02674535711, ""cvar_t0.95_r0.20_g0.00"": 91251.50482617028, ""nocvar_g0.02"": 88852.32692973416, ""cvar_t0.90_r0.05_g0.02"": 90947.4581762649, ""cvar_t0.90_r0.20_g0.02"": 91258.2176063048, ""cvar_t0.95_r0.05_g0.02"": 90958.43844334247, ""cvar_t0.95_r0.20_g0.02"": 91258.2176063048, ""nocvar_g0.05"": 88692.87879299613, ""cvar_t0.90_r0.05_g0.05"": 89156.16583073251, ""cvar_t0.90_r0.20_g0.05"": 91335.79316193584, ""cvar_t0.95_r0.05_g0.05"": 89190.78234049816, ""cvar_t0.95_r0.20_g0.05"": 91335.79316193584}",20,110026.14545663813,364.6921794703405,16622.76409676245,19529.17956641624,15327.031627070226,21180.413818449408,16543.507667650047
2025-01-24,23,nocvar_g0.05,5200.2596627073,5201.899912707299,3394.4390129159756,31776.682104280262,25513.71340718754,6262.968697092723,"{""nocvar_g0.00"": 90442.08925428601, ""cvar_t0.90_r0.05_g0.00"": 90779.05802263698, ""cvar_t0.90_r0.20_g0.00"": 91043.41483436037, ""cvar_t0.95_r0.05_g0.00"": 90779.05802263698, ""cvar_t0.95_r0.20_g0.00"": 91043.41483436037, ""nocvar_g0.02"": 88260.41151827472, ""cvar_t0.90_r0.05_g0.02"": 90735.06544726575, ""cvar_t0.90_r0.20_g0.02"": 91047.56919656631, ""cvar_t0.95_r0.05_g0.02"": 90748.09044704678, ""cvar_t0.95_r0.20_g0.02"": 91047.56919656631, ""nocvar_g0.05"": 88099.65430498663, ""cvar_t0.90_r0.05_g0.05"": 88590.56113876532, ""cvar_t0.90_r0.20_g0.05"": 91141.5640311768, ""cvar_t0.95_r0.05_g0.05"": 88630.7425837558, ""cvar_t0.95_r0.20_g0.05"": 91141.5640311768}",21,48233.70656135403,1585.9196154855365,8513.558361146734,16333.523555289597,14856.868889596766,17639.231686032832,16580.230389559663
