date,block_index,time_period,charge_kwh,discharge_kwh,soc_0000_kwh,soc_2400_kwh
2025-02-04,2,8:00-12:00,5061.290343333333,7703.1554099999985,5101.509134777778,4755.313488240755
2025-02-04,3,12:00-16:00,6787.379602530872,2264.640339999999,5101.509134777778,4755.313488240755
2025-02-04,4,16:00-20:00,135.95789333333357,4460.597571666666,5101.509134777778,4755.313488240755
2025-02-04,5,20:00-24:00,3606.0909666666666,3606.970958333333,5101.509134777778,4755.313488240755
2025-02-05,0,0:00-4:00,6052.06806639916,0.0,4755.313488240755,4821.375714862241
2025-02-05,1,4:00-8:00,1638.362046975306,789.030531250001,4755.313488240755,4821.375714862241
2025-02-05,2,8:00-12:00,4999.426703333333,7869.193863333334,4755.313488240755,4821.375714862241
2025-02-05,3,12:00-16:00,6644.250535349797,1562.1846999999993,4755.313488240755,4821.375714862241
2025-02-05,4,16:00-20:00,25.768031872428498,4771.55045,4755.313488240755,4821.375714862241
2025-02-05,5,20:00-24:00,3606.0227418428194,3550.961933333333,4755.313488240755,4821.375714862241
2025-02-06,0,0:00-4:00,6109.598289041953,0.0,4821.375714862241,4686.234724528576
2025-02-06,1,4:00-8:00,1492.9445427571961,777.2978371333331,4821.375714862241,4686.234724528576
2025-02-06,2,8:00-12:00,5075.846458333333,7053.116476383329,4821.375714862241,4686.234724528576
2025-02-06,3,12:00-16:00,5910.953016625506,1846.1910983333335,4821.375714862241,4686.234724528576
2025-02-06,4,16:00-20:00,8.247096707819436,4636.3518089166655,4821.375714862241,4686.234724528576
2025-02-06,5,20:00-24:00,3439.2877755049985,3658.5401854999996,4821.375714862241,4686.234724528576
2025-02-07,0,0:00-4:00,6576.846844968249,13.666758333333348,4686.234724528576,3649.436695074075
2025-02-07,1,4:00-8:00,263.1905084362099,6051.7975,4686.234724528576,3649.436695074075
2025-02-07,2,8:00-12:00,4257.584283333333,1376.3880333333332,4686.234724528576,3649.436695074075
2025-02-07,3,12:00-16:00,4882.92285658436,0.0,4686.234724528576,3649.436695074075
2025-02-07,4,16:00-20:00,60.173528209877865,5592.379225699999,4686.234724528576,3649.436695074075
2025-02-07,5,20:00-24:00,2388.3082326131703,2826.397975,4686.234724528576,3649.436695074075
2025-02-08,0,0:00-4:00,6631.649658333333,42.58916666666664,3649.436695074075,4752.508775529261
2025-02-08,1,4:00-8:00,1126.2975683333336,6024.893646666666,3649.436695074075,4752.508775529261
2025-02-08,2,8:00-12:00,5571.866933333333,617.2230666666668,3649.436695074075,4752.508775529261
2025-02-08,3,12:00-16:00,2867.979487448559,37.706551666666996,3649.436695074075,4752.508775529261
2025-02-08,4,16:00-20:00,38.621825000000115,5814.405055773663,3649.436695074075,4752.508775529261
2025-02-08,5,20:00-24:00,3969.5923689300407,2837.2839916666667,3649.436695074075,4752.508775529261
2025-02-09,0,0:00-4:00,6003.397532189714,0.0,4752.508775529261,4606.261827685185
2025-02-09,1,4:00-8:00,1748.6835616666622,1365.3725667833346,4752.508775529261,4606.261827685185
2025-02-09,2,8:00-12:00,4467.963275,7773.835156666665,4752.508775529261,4606.261827685185
2025-02-09,3,12:00-16:00,6880.597706666666,2215.3629666666657,4752.508775529261,4606.261827685185
2025-02-09,4,16:00-20:00,305.2774933333329,4534.9779996499965,4752.508775529261,4606.261827685185
2025-02-09,5,20:00-24:00,3841.7995333333324,3072.726036066671,4752.508775529261,4606.261827685185
2025-02-10,0,0:00-4:00,6307.096090576125,0.0,4606.261827685185,5371.687716555007
2025-02-10,1,4:00-8:00,1603.8222366872508,833.4794899999998,4606.261827685185,5371.687716555007
2025-02-10,2,8:00-12:00,5086.954831666666,5727.473206666669,4606.261827685185,5371.687716555007
2025-02-10,3,12:00-16:00,3661.030382325109,1358.3948166666664,4606.261827685185,5371.687716555007
2025-02-10,4,16:00-20:00,16.303497942386052,4390.923594999999,4606.261827685185,5371.687716555007
2025-02-10,5,20:00-24:00,3795.8780739500066,3582.424533333333,4606.261827685185,5371.687716555007
2025-02-11,0,0:00-4:00,5357.826126049991,0.9705500000000029,5371.687716555007,4912.573844629628
2025-02-11,1,4:00-8:00,1684.1533832098778,1145.1143726666692,5371.687716555007,4912.573844629628
2025-02-11,2,8:00-12:00,5069.732769999999,6722.4583999999995,5371.687716555007,4912.573844629628
2025-02-11,3,12:00-16:00,5081.507158312761,1172.4833666666668,5371.687716555007,4912.573844629628
2025-02-11,4,16:00-20:00,7.399790123456316,4818.971259166668,5371.687716555007,4912.573844629628
2025-02-11,5,20:00-24:00,3941.852785185184,3678.6068666666665,5371.687716555007,4912.573844629628
2025-02-12,0,0:00-4:00,6250.380570452669,0.0,4912.573844629628,4547.653835370373
2025-02-12,1,4:00-8:00,1344.4422760905454,1575.6445762666667,4912.573844629628,4547.653835370373
2025-02-12,2,8:00-12:00,5014.63027,6217.466533333333,4912.573844629628,4547.653835370373
2025-02-12,3,12:00-16:00,5407.314848868309,1820.191729999999,4912.573844629628,4547.653835370373
2025-02-12,4,16:00-20:00,47.485925041154246,4604.501223333332,4912.573844629628,4547.653835370373
2025-02-12,5,20:00-24:00,3607.938291666666,3665.0996129166665,4912.573844629628,4547.653835370373
2025-02-13,0,0:00-4:00,6027.1839401028765,0.0,4547.653835370373,5105.496364815741
2025-02-13,1,4:00-8:00,1828.8067187037032,1616.9330533333327,4547.653835370373,5105.496364815741
2025-02-13,2,8:00-12:00,5155.689429999999,5044.668966666666,4547.653835370373,5105.496364815741
2025-02-13,3,12:00-16:00,3118.3984521399134,776.6500499999999,4547.653835370373,5105.496364815741
2025-02-13,4,16:00-20:00,2.877606677983648,4480.677003075833,4547.653835370373,5105.496364815741
2025-02-13,5,20:00-24:00,3698.8298600833327,3642.7593166666666,4547.653835370373,5105.496364815741
2025-02-14,0,0:00-4:00,3353.368707241769,0.0,5105.496364815741,4614.513736487082
2025-02-14,1,4:00-8:00,1121.7489149999997,5990.264316666666,5105.496364815741,4614.513736487082
2025-02-14,2,8:00-12:00,4695.020283333333,428.8094333333333,5105.496364815741,4614.513736487082
2025-02-14,3,12:00-16:00,5081.870763148147,0.0,5105.496364815741,4614.513736487082
2025-02-14,4,16:00-20:00,55.158728333333556,5762.122150361624,5105.496364815741,4614.513736487082
2025-02-14,5,20:00-24:00,3591.1345081275713,2758.313008333333,5105.496364815741,4614.513736487082
2025-02-15,0,0:00-4:00,3708.624810467026,9.184583333333364,4614.513736487082,4191.76962
2025-02-15,1,4:00-8:00,955.1603549999998,5886.620443333332,4614.513736487082,4191.76962
2025-02-15,2,8:00-12:00,5454.897849999999,313.695,4614.513736487082,4191.76962
2025-02-15,3,12:00-16:00,4420.128915185181,127.13220666666655,4614.513736487082,4191.76962
2025-02-15,4,16:00-20:00,23.71725833333312,5914.85871166667,4614.513736487082,4191.76962
2025-02-15,5,20:00-24:00,3335.1338982499997,2626.085860499164,4614.513736487082,4191.76962
2025-02-16,0,0:00-4:00,6613.27905,138.38891666666643,4191.76962,4263.8641007407405
2025-02-16,1,4:00-8:00,1839.0783316666664,2734.0232247166696,4191.76962,4263.8641007407405
2025-02-16,2,8:00-12:00,4343.437309999999,6666.589995766665,4191.76962,4263.8641007407405
2025-02-16,3,12:00-16:00,6029.2382238767605,839.7236500000001,4191.76962,4263.8641007407405
2025-02-16,4,16:00-20:00,103.46516698333312,5136.50296511934,4191.76962,4263.8641007407405
2025-02-16,5,20:00-24:00,3545.6884126666673,2623.9772761706713,4191.76962,4263.8641007407405
2025-02-17,0,0:00-4:00,6165.20485473251,39.68300000000022,4263.8641007407405,4381.2014515272085
2025-02-17,1,4:00-8:00,2294.6937244413634,2372.593278333333,4263.8641007407405,4381.2014515272085
2025-02-17,2,8:00-12:00,5086.295841666666,4814.128416666666,4263.8641007407405,4381.2014515272085
2025-02-17,3,12:00-16:00,3460.809473398146,666.7461499999997,4263.8641007407405,4381.2014515272085
2025-02-17,4,16:00-20:00,58.63032304526578,4863.739537125513,4263.8641007407405,4381.2014515272085
2025-02-17,5,20:00-24:00,3405.069049999999,3718.775648666666,4263.8641007407405,4381.2014515272085
2025-02-18,0,0:00-4:00,6227.736101595282,47.282300000000305,4381.2014515272085,4458.574036893692
2025-02-18,1,4:00-8:00,2234.8386649999998,2831.3307973500023,4381.2014515272085,4458.574036893692
2025-02-18,2,8:00-12:00,5015.968826666666,5057.641716666667,4381.2014515272085,4458.574036893692
2025-02-18,3,12:00-16:00,4718.34570514277,1073.7774499999994,4381.2014515272085,4458.574036893692
2025-02-18,4,16:00-20:00,44.36700576131295,4929.95525186131,4381.2014515272085,4458.574036893692
2025-02-18,5,20:00-24:00,3618.2004666666658,3696.5371416666667,4381.2014515272085,4458.574036893692
2025-02-19,0,0:00-4:00,6049.17695178253,306.8771416666664,4458.574036893692,4038.14283824074
2025-02-19,1,4:00-8:00,1960.0822066666656,4227.470488600001,4458.574036893692,4038.14283824074
2025-02-19,2,8:00-12:00,5031.310866666667,4885.868921281502,4458.574036893692,4038.14283824074
2025-02-19,3,12:00-16:00,5547.703090493827,1186.3046399999996,4458.574036893692,4038.14283824074
2025-02-19,4,16:00-20:00,249.9741788500005,4975.905631995887,4458.574036893692,4038.14283824074
2025-02-19,5,20:00-24:00,3213.8801083333333,2658.1844515059474,4458.574036893692,4038.14283824074
2025-02-20,0,0:00-4:00,6612.769562448568,29.871749999999793,4038.14283824074,4343.170312037037
2025-02-20,1,4:00-8:00,1697.8883272839412,3803.124305500003,4038.14283824074,4343.170312037037
2025-02-20,2,8:00-12:00,4968.5771349999995,5452.965389599998,4038.14283824074,4343.170312037037
2025-02-20,3,12:00-16:00,6115.590683930041,338.17593333333343,4038.14283824074,4343.170312037037
2025-02-20,4,16:00-20:00,5.352518518518839,4944.52738,4038.14283824074,4343.170312037037
2025-02-20,5,20:00-24:00,3498.2705833333334,3704.5540516666624,4038.14283824074,4343.170312037037
2025-02-21,0,0:00-4:00,2672.627935473253,31.536808333333283,4343.170312037037,4602.293323685183
2025-02-21,1,4:00-8:00,1053.02090567901,5695.356825,4343.170312037037,4602.293323685183
2025-02-21,2,8:00-12:00,6659.33245,119.73520883333218,4343.170312037037,4602.293323685183
2025-02-21,3,12:00-16:00,4007.334216666669,16.64004666666642,4343.170312037037,4602.293323685183
2025-02-21,4,16:00-20:00,43.72788861382821,5671.8796825438685,4343.170312037037,4602.293323685183
2025-02-21,5,20:00-24:00,3433.5948939300406,2706.0477333333333,4343.170312037037,4602.293323685183
2025-02-22,0,0:00-4:00,2108.385180781895,225.03704166666665,4602.293323685183,4272.3516287216635
2025-02-22,1,4:00-8:00,1095.1667266666664,5326.779858333333,4602.293323685183,4272.3516287216635
2025-02-22,2,8:00-12:00,5979.389066666667,105.12413634999932,4602.293323685183,4272.3516287216635
2025-02-22,3,12:00-16:00,4687.277600000002,64.27130000000011,4602.293323685183,4272.3516287216635
2025-02-22,4,16:00-20:00,45.16734166666669,6001.149387383333,4602.293323685183,4272.3516287216635
2025-02-22,5,20:00-24:00,3505.2829153080256,2685.3275549166688,4602.293323685183,4272.3516287216635
2025-02-23,0,0:00-4:00,6131.084799999999,118.04279166666686,4272.3516287216635,4367.398264722217
2025-02-23,1,4:00-8:00,1897.0425599999999,3664.122454499998,4272.3516287216635,4367.398264722217
2025-02-23,2,8:00-12:00,5044.5296,5485.734381282826,4272.3516287216635,4367.398264722217
2025-02-23,3,12:00-16:00,6383.774400493827,628.1091833333327,4272.3516287216635,4367.398264722217
2025-02-23,4,16:00-20:00,42.27328551440162,4844.0208729166725,4272.3516287216635,4367.398264722217
2025-02-23,5,20:00-24:00,3429.446616666666,3746.2308666666668,4272.3516287216635,4367.398264722217
2025-02-24,0,0:00-4:00,6668.850894753092,14.722866666666619,4367.398264722217,4353.957521851852
2025-02-24,1,4:00-8:00,1525.268410823047,3024.1935925833354,4367.398264722217,4353.957521851852
2025-02-24,2,8:00-12:00,5236.126998333333,4276.91865,4367.398264722217,4353.957521851852
2025-02-24,3,12:00-16:00,3436.169071810696,620.7780099999998,4367.398264722217,4353.957521851852
2025-02-24,4,16:00-20:00,94.238881666667,4972.382553961112,4367.398264722217,4353.957521851852
2025-02-24,5,20:00-24:00,3519.6196333333337,3692.122846855553,4367.398264722217,4353.957521851852
2025-02-25,0,0:00-4:00,6082.914980534978,134.79574166666634,4353.957521851852,4171.248589018523
2025-02-25,1,4:00-8:00,2134.653663339917,3498.5201800000004,4353.957521851852,4171.248589018523
2025-02-25,2,8:00-12:00,5528.670633333333,3740.12065,4353.957521851852,4171.248589018523
2025-02-25,3,12:00-16:00,2987.132741721809,381.2292633333335,4353.957521851852,4171.248589018523
2025-02-25,4,16:00-20:00,100.23691523333252,4994.966617555665,4353.957521851852,4171.248589018523
2025-02-25,5,20:00-24:00,3284.037799999999,3710.099441666667,4353.957521851852,4171.248589018523
2025-02-26,0,0:00-4:00,6237.704177201645,56.91614999999979,4171.248589018523,4416.6254712037035
2025-02-26,1,4:00-8:00,1660.5600729835292,4197.845855,4171.248589018523,4416.6254712037035
2025-02-26,2,8:00-12:00,5115.301078333333,4013.8306000000002,4171.248589018523,4416.6254712037035
2025-02-26,3,12:00-16:00,5288.013882263377,844.4204483333338,4171.248589018523,4416.6254712037035
2025-02-26,4,16:00-20:00,125.9268833333332,4912.447969405346,4171.248589018523,4416.6254712037035
2025-02-26,5,20:00-24:00,3598.985175,3595.1577112779796,4171.248589018523,4416.6254712037035
2025-02-27,0,0:00-4:00,6224.5707303292165,69.76345833333312,4416.6254712037035,4391.902698811499
2025-02-27,1,4:00-8:00,1616.538063374484,4733.860419999999,4416.6254712037035,4391.902698811499
2025-02-27,2,8:00-12:00,5381.9288,4442.637168650001,4416.6254712037035,4391.902698811499
2025-02-27,3,12:00-16:00,5980.814389300411,563.821983333333,4416.6254712037035,4391.902698811499
2025-02-27,4,16:00-20:00,0.0,4940.918351166662,4416.6254712037035,4391.902698811499
2025-02-27,5,20:00-24:00,3579.7966375683322,3726.004496333338,4416.6254712037035,4391.902698811499
2025-02-28,0,0:00-4:00,2535.8617689337248,46.98431666666653,4391.902698811499,4420.680895482853
2025-02-28,1,4:00-8:00,874.2355126337457,5365.9483,4391.902698811499,4420.680895482853
2025-02-28,2,8:00-12:00,8034.3479,109.26630000000011,4391.902698811499,4420.680895482853
2025-02-28,3,12:00-16:00,2493.1924576131646,2.1898166666667294,4391.902698811499,4420.680895482853
2025-02-28,4,16:00-20:00,18.186216502058507,5653.0024437654365,4391.902698811499,4420.680895482853
2025-02-28,5,20:00-24:00,3483.3884333333335,2922.4704,4391.902698811499,4420.680895482853
2025-03-01,0,0:00-4:00,2442.5780868091756,42.854566666666585,4420.680895482853,4349.4014661111105
2025-03-01,1,4:00-8:00,1471.8316966666664,4574.361183333333,4420.680895482853,4349.4014661111105
2025-03-01,2,8:00-12:00,5820.095166666666,149.64098333333334,4420.680895482853,4349.4014661111105
2025-03-01,3,12:00-16:00,3238.6357009670774,52.7670333333333,4420.680895482853,4349.4014661111105
2025-03-01,4,16:00-20:00,73.24392166666644,6059.3944346499975,4420.680895482853,4349.4014661111105
2025-03-01,5,20:00-24:00,3516.3467833333334,2600.9456835666656,4420.680895482853,4349.4014661111105
2025-03-02,0,0:00-4:00,6569.216490843619,0.0,4349.4014661111105,4380.385539814814
2025-03-02,1,4:00-8:00,1630.548900144042,3655.929903066668,4349.4014661111105,4380.385539814814
2025-03-02,2,8:00-12:00,4398.757983333333,4707.845616666666,4349.4014661111105,4380.385539814814
2025-03-02,3,12:00-16:00,3659.976006976134,2714.039400637864,4349.4014661111105,4380.385539814814
2025-03-02,4,16:00-20:00,106.70868833333395,5012.464935529473,4349.4014661111105,4380.385539814814
2025-03-02,5,20:00-24:00,3567.698791666666,27.489035416666436,4349.4014661111105,4380.385539814814
2025-03-03,0,0:00-4:00,5989.344112301481,53.49463333333324,4380.385539814814,4381.565476388889
2025-03-03,1,4:00-8:00,2135.0800133981074,2560.6208715120356,4380.385539814814,4381.565476388889
2025-03-03,2,8:00-12:00,4841.370481666667,5904.006433333333,4380.385539814814,4381.565476388889
2025-03-03,3,12:00-16:00,6069.689167072469,1589.747148333333,4380.385539814814,4381.565476388889
2025-03-03,4,16:00-20:00,127.46020833333262,5074.310340216666,4380.385539814814,4381.565476388889
2025-03-03,5,20:00-24:00,3537.2670475308637,3203.929564900002,4380.385539814814,4381.565476388889
2025-03-04,0,0:00-4:00,5553.063221886505,101.5873262280769,4381.565476388889,4251.126913740737
2025-03-04,1,4:00-8:00,2207.0190377983595,2297.7038281833284,4381.565476388889,4251.126913740737
2025-03-04,2,8:00-12:00,5061.919166481472,5043.582216666667,4381.565476388889,4251.126913740737
2025-03-04,3,12:00-16:00,4434.233317448565,770.5754816666663,4381.565476388889,4251.126913740737
2025-03-04,4,16:00-20:00,100.8276526055428,4733.172292896701,4381.565476388889,4251.126913740737
2025-03-04,5,20:00-24:00,3060.841037020007,3709.275341666667,4381.565476388889,4251.126913740737
2025-03-05,0,0:00-4:00,6151.326363065844,17.268333333333317,4251.126913740737,4287.183290092593
2025-03-05,1,4:00-8:00,2265.610935041154,1943.4309023500025,4251.126913740737,4287.183290092593
2025-03-05,2,8:00-12:00,5328.040766666667,3788.2951999999996,4251.126913740737,4287.183290092593
2025-03-05,3,12:00-16:00,1724.590340555559,887.3701950000001,4251.126913740737,4287.183290092593
2025-03-05,4,16:00-20:00,5.356919753087115,4819.821956666665,4251.126913740737,4287.183290092593
2025-03-05,5,20:00-24:00,3282.785941666667,3705.1088,4251.126913740737,4287.183290092593
2025-03-06,0,0:00-4:00,6480.87810600823,14.143008333333228,4287.183290092593,4562.4059776362965
2025-03-06,1,4:00-8:00,2140.841785781893,2529.8026677999974,4287.183290092593,4562.4059776362965
2025-03-06,2,8:00-12:00,5280.444533333333,3681.629883333333,4287.183290092593,4562.4059776362965
2025-03-06,3,12:00-16:00,2114.2134329629553,886.1554666666664,4287.183290092593,4562.4059776362965
2025-03-06,4,16:00-20:00,115.98728000000074,4794.940818044006,4287.183290092593,4562.4059776362965
2025-03-06,5,20:00-24:00,3414.0509333333325,3678.2247548833275,4287.183290092593,4562.4059776362965
2025-03-07,0,0:00-4:00,2096.1374249514392,30.718599999999867,4562.4059776362965,4353.564076351846
2025-03-07,1,4:00-8:00,1339.1442466666663,4149.556736666666,4562.4059776362965,4353.564076351846
2025-03-07,2,8:00-12:00,8656.212102201645,0.0,4562.4059776362965,4353.564076351846
2025-03-07,3,12:00-16:00,0.0,60.9526166666667,4562.4059776362965,4353.564076351846
2025-03-07,4,16:00-20:00,67.37288000000001,5729.715130000002,4562.4059776362965,4353.564076351846
2025-03-07,5,20:00-24:00,3361.306883333333,2788.3551929166665,4562.4059776362965,4353.564076351846
2025-03-08,0,0:00-4:00,1391.0565749382793,17.91979999999984,4353.564076351846,4465.99631235185
2025-03-08,1,4:00-8:00,1085.0681466666665,4185.7162616666665,4353.564076351846,4465.99631235185
2025-03-08,2,8:00-12:00,9115.993016666667,9.574583333333294,4353.564076351846,4465.99631235185
2025-03-08,3,12:00-16:00,772.0834670164595,0.0,4353.564076351846,4465.99631235185
2025-03-08,4,16:00-20:00,138.96842333333308,5782.723747116667,4353.564076351846,4465.99631235185
2025-03-08,5,20:00-24:00,3440.7178666666664,2817.4254666666666,4353.564076351846,4465.99631235185
2025-03-09,0,0:00-4:00,6419.224700164613,35.609600000000114,4465.99631235185,4587.740009834932
2025-03-09,1,4:00-8:00,1696.741942962955,3974.6128744166676,4465.99631235185,4587.740009834932
2025-03-09,2,8:00-12:00,5150.180746666666,3801.2891666666674,4465.99631235185,4587.740009834932
2025-03-09,3,12:00-16:00,4037.8657295061766,504.13566666666634,4465.99631235185,4587.740009834932
2025-03-09,4,16:00-20:00,42.31841563785969,4771.250807491152,4465.99631235185,4587.740009834932
2025-03-09,5,20:00-24:00,3484.528208333334,3676.5289490740743,4465.99631235185,4587.740009834932
2025-03-10,0,0:00-4:00,5057.074300183449,63.13756666670952,4587.740009834932,4207.607137777778
2025-03-10,1,4:00-8:00,1850.1751883333332,3596.6599281833296,4587.740009834932,4207.607137777778
2025-03-10,2,8:00-12:00,5044.1800596596695,4487.95095,4587.740009834932,4207.607137777778
2025-03-10,3,12:00-16:00,5359.522970648978,547.7216183333331,4587.740009834932,4207.607137777778
2025-03-10,4,16:00-20:00,159.99512986666025,4959.120606600001,4587.740009834932,4207.607137777778
2025-03-10,5,20:00-24:00,3388.6345666666666,3583.790509508653,4587.740009834932,4207.607137777778
2025-03-11,0,0:00-4:00,6014.682608024692,58.42662499999983,4207.607137777778,4978.311192074072
2025-03-11,1,4:00-8:00,1825.755055,3893.0724133333347,4207.607137777778,4978.311192074072
2025-03-11,2,8:00-12:00,5417.154351604942,3044.929716666667,4207.607137777778,4978.311192074072
2025-03-11,3,12:00-16:00,3497.4855284979394,657.3335500000001,4207.607137777778,4978.311192074072
2025-03-11,4,16:00-20:00,93.0161733333332,4733.0992612166665,4207.607137777778,4978.311192074072
2025-03-11,5,20:00-24:00,3702.3174750000003,3565.3378499999994,4207.607137777778,4978.311192074072
2025-03-12,0,0:00-4:00,5055.7189132510275,96.6750666666668,4978.311192074072,4133.606886296296
2025-03-12,1,4:00-8:00,2215.7977166666665,3866.491857,4978.311192074072,4133.606886296296
2025-03-12,2,8:00-12:00,5882.889383333333,2948.42215,4978.311192074072,4133.606886296296
2025-03-12,3,12:00-16:00,2342.703144115227,401.54941666666673,4978.311192074072,4133.606886296296
2025-03-12,4,16:00-20:00,51.45000666666624,5191.427244783333,4978.311192074072,4133.606886296296
2025-03-12,5,20:00-24:00,3345.903433333333,3560.182843949999,4978.311192074072,4133.606886296296
2025-03-13,0,0:00-4:00,6424.121328724277,2.9554666666665526,4133.606886296296,4147.428687962963
2025-03-13,1,4:00-8:00,1300.8130881687255,4524.414953016665,4133.606886296296,4147.428687962963
2025-03-13,2,8:00-12:00,3421.8708783333323,4302.101316666666,4133.606886296296,4147.428687962963
2025-03-13,3,12:00-16:00,4479.098610841459,491.45698333333314,4133.606886296296,4147.428687962963
2025-03-13,4,16:00-20:00,254.04822166666713,5270.519340354835,4133.606886296296,4147.428687962963
2025-03-13,5,20:00-24:00,3413.014616358024,1023.4153811767482,4133.606886296296,4147.428687962963
2025-03-14,0,0:00-4:00,1173.62756802469,355.64906666666656,4147.428687962963,4460.088798823497
2025-03-14,1,4:00-8:00,1097.4042700000002,3768.3350333333333,4147.428687962963,4460.088798823497
2025-03-14,2,8:00-12:00,10212.052459300414,0.0,4147.428687962963,4460.088798823497
2025-03-14,3,12:00-16:00,0.0,28.89716666666675,4147.428687962963,4460.088798823497
2025-03-14,4,16:00-20:00,15.465593292182689,5717.0300049588495,4147.428687962963,4460.088798823497
2025-03-14,5,20:00-24:00,3538.8459999999995,2838.9853,4147.428687962963,4460.088798823497
2025-03-15,0,0:00-4:00,364.0503365541385,325.3974166666664,4460.088798823497,4201.669174277779
2025-03-15,1,4:00-8:00,965.6593947228603,3685.747384608853,4460.088798823497,4201.669174277779
2025-03-15,2,8:00-12:00,7384.7595,0.0,4460.088798823497,4201.669174277779
2025-03-15,3,12:00-16:00,3281.9071666666687,0.0,4460.088798823497,4201.669174277779
2025-03-15,4,16:00-20:00,4.5771193415647655,5631.340966149999,4460.088798823497,4201.669174277779
2025-03-15,5,20:00-24:00,3325.6279999999997,3004.622923666667,4460.088798823497,4201.669174277779
2025-03-16,0,0:00-4:00,5640.483415246908,245.84915,4201.669174277779,4684.257065870368
2025-03-16,1,4:00-8:00,1055.895199547333,4801.266448333333,4201.669174277779,4684.257065870368
2025-03-16,2,8:00-12:00,5474.625349999999,2856.6065,4201.669174277779,4684.257065870368
2025-03-16,3,12:00-16:00,5615.6567860082205,564.9753666666662,4201.669174277779,4684.257065870368
2025-03-16,4,16:00-20:00,154.0027347736637,4805.254723466669,4201.669174277779,4684.257065870368
2025-03-16,5,20:00-24:00,3401.9132315843617,3579.2058499999994,4201.669174277779,4684.257065870368
2025-03-17,0,0:00-4:00,5134.809483477374,74.8010166666669,4684.257065870368,5322.169231849335
2025-03-17,1,4:00-8:00,1796.7509166666673,3957.798638816671,4684.257065870368,5322.169231849335
2025-03-17,2,8:00-12:00,5043.824613333332,2118.650066666666,4684.257065870368,5322.169231849335
2025-03-17,3,12:00-16:00,2462.145455082304,38.98131666666666,4684.257065870368,5322.169231849335
2025-03-17,4,16:00-20:00,71.79697848497926,4427.952934908436,4684.257065870368,5322.169231849335
2025-03-17,5,20:00-24:00,3912.5361,3729.40455,4684.257065870368,5322.169231849335
2025-03-18,0,0:00-4:00,4790.85027961185,31.8811750000001,5322.169231849335,4428.1935701666625
2025-03-18,1,4:00-8:00,1046.563601666667,4871.195419783337,5322.169231849335,4428.1935701666625
2025-03-18,2,8:00-12:00,5517.910633333333,3535.180957716666,5322.169231849335,4428.1935701666625
2025-03-18,3,12:00-16:00,5483.0523502057595,270.7800166666668,5322.169231849335,4428.1935701666625
2025-03-18,4,16:00-20:00,5.821298333333516,4991.320285000004,5322.169231849335,4428.1935701666625
2025-03-18,5,20:00-24:00,3506.061816666667,3587.9308249999995,5322.169231849335,4428.1935701666625
2025-03-19,0,0:00-4:00,5939.288047942392,14.309391666666784,4428.1935701666625,4751.661227256521
2025-03-19,1,4:00-8:00,1249.3298950000008,5077.138523333332,4428.1935701666625,4751.661227256521
2025-03-19,2,8:00-12:00,5240.214552426716,3558.203733333333,4428.1935701666625,4751.661227256521
2025-03-19,3,12:00-16:00,5720.906683869581,317.01130000000046,4428.1935701666625,4751.661227256521
2025-03-19,4,16:00-20:00,33.36614197530831,4634.312559135801,4428.1935701666625,4751.661227256521
2025-03-19,5,20:00-24:00,3550.1512,3711.8413833333334,4428.1935701666625,4751.661227256521
