date,day_index,selected_candidate,planned_initial_energy_kwh,executed_initial_energy_kwh,actual_end_energy_kwh,realized_total_cost_yuan,plan_cost_yuan,emergency_cost_yuan,candidate_scores_completed_before_issue,latest_full_score_day_released,grid_purchase_kwh,emergency_kwh,spill_kwh,charge_kwh,discharge_kwh,commanded_charge_kwh,commanded_discharge_kwh
2025-01-11,10,nocvar_g0.02,3000.019467551854,3030.5159675518544,3307.3229931481446,51090.02121186923,49318.35712486923,1771.6640869999997,"{""nocvar_g0.00"": 106208.05157442586, ""cvar_t0.90_r0.05_g0.00"": 106289.01430978996, ""cvar_t0.90_r0.20_g0.00"": 106298.34916743911, ""cvar_t0.95_r0.05_g0.00"": 106289.01430978996, ""cvar_t0.95_r0.20_g0.00"": 106298.34916743911, ""nocvar_g0.02"": 106181.90917111117, ""cvar_t0.90_r0.05_g0.02"": 106253.17878145265, ""cvar_t0.90_r0.20_g0.02"": 106306.62840507309, ""cvar_t0.95_r0.05_g0.02"": 106253.17878145265, ""cvar_t0.95_r0.20_g0.02"": 106306.62840507309, ""nocvar_g0.05"": 106196.0647720886, ""cvar_t0.90_r0.05_g0.05"": 106260.2852834706, ""cvar_t0.90_r0.20_g0.05"": 106307.8689622979, ""cvar_t0.95_r0.05_g0.05"": 106260.2852834706, ""cvar_t0.95_r0.20_g0.05"": 106307.8689622979}",8,81837.23119429835,361.3239999999997,34692.63329613168,12583.731360333328,9943.696078833334,13077.86545107407,10540.986378833333
2025-01-12,11,nocvar_g0.02,3319.5209931481445,3307.3229931481446,3598.1804612666665,89639.48883311788,87285.41428085955,2354.074552258335,"{""nocvar_g0.00"": 100627.93677937365, ""cvar_t0.90_r0.05_g0.00"": 100717.48009443529, ""cvar_t0.90_r0.20_g0.00"": 100754.32499591625, ""cvar_t0.95_r0.05_g0.00"": 100717.48009443529, ""cvar_t0.95_r0.20_g0.00"": 100754.32499591625, ""nocvar_g0.02"": 100600.33664737032, ""cvar_t0.90_r0.05_g0.02"": 100680.628960572, ""cvar_t0.90_r0.20_g0.02"": 100761.63070725613, ""cvar_t0.95_r0.05_g0.02"": 100680.628960572, ""cvar_t0.95_r0.20_g0.02"": 100761.63070725613, ""nocvar_g0.05"": 100608.97525985414, ""cvar_t0.90_r0.05_g0.05"": 100682.16877457392, ""cvar_t0.90_r0.20_g0.05"": 100763.30952005132, ""cvar_t0.95_r0.05_g0.05"": 100682.16877457392, ""cvar_t0.95_r0.20_g0.05"": 100763.30952005132}",9,128099.35667364401,411.8371666666669,34520.64653204939,15067.827299761313,11943.168391499998,15515.98384996707,12817.026572166666
2025-01-13,12,nocvar_g0.02,3598.1804612666665,3598.1804612666665,3298.538774859263,89212.16898774184,86286.44435419184,2925.7246335499976,"{""nocvar_g0.00"": 96127.17970080645, ""cvar_t0.90_r0.05_g0.00"": 96222.35299998437, ""cvar_t0.90_r0.20_g0.00"": 96300.85620691824, ""cvar_t0.95_r0.05_g0.00"": 96222.35299998437, ""cvar_t0.95_r0.20_g0.00"": 96300.85620691824, ""nocvar_g0.02"": 96099.39888050659, ""cvar_t0.90_r0.05_g0.02"": 96188.73368838243, ""cvar_t0.90_r0.20_g0.02"": 96310.63201504518, ""cvar_t0.95_r0.05_g0.02"": 96188.73368838243, ""cvar_t0.95_r0.20_g0.02"": 96310.63201504518, ""nocvar_g0.05"": 96102.84743975503, ""cvar_t0.90_r0.05_g0.05"": 96190.51669151745, ""cvar_t0.90_r0.20_g0.05"": 96313.06010904843, ""cvar_t0.95_r0.05_g0.05"": 96190.51669151745, ""cvar_t0.95_r0.20_g0.05"": 96313.06010904843}",10,126698.21120515843,516.0217166666662,36550.72928192592,13995.916794732515,11606.3701215,14542.368528065848,12453.408148833332
2025-01-14,13,nocvar_g0.02,3298.538774859263,3298.538774859263,3059.295386525925,88924.59207725649,86179.30938248982,2745.2826947666663,"{""nocvar_g0.00"": 95593.70659368068, ""cvar_t0.90_r0.05_g0.00"": 95696.9661463719, ""cvar_t0.90_r0.20_g0.00"": 95805.67992891332, ""cvar_t0.95_r0.05_g0.00"": 95696.9661463719, ""cvar_t0.95_r0.20_g0.00"": 95805.67992891332, ""nocvar_g0.02"": 95561.07304322421, ""cvar_t0.90_r0.05_g0.02"": 95659.19361222339, ""cvar_t0.90_r0.20_g0.02"": 95817.19271154773, ""cvar_t0.95_r0.05_g0.02"": 95659.3519379971, ""cvar_t0.95_r0.20_g0.02"": 95817.19271154773, ""nocvar_g0.05"": 95573.39527956881, ""cvar_t0.90_r0.05_g0.05"": 95671.1950754646, ""cvar_t0.90_r0.20_g0.05"": 95827.29407300294, ""cvar_t0.95_r0.05_g0.05"": 95672.3942756108, ""cvar_t0.95_r0.20_g0.05"": 95827.29407300294}",11,126717.84646430245,505.73316666666665,35309.53886735802,14994.98357777777,12361.255747500001,15461.229261111102,13302.63680816667
2025-01-15,14,nocvar_g0.02,3060.5077165259254,3059.295386525925,4415.575663025923,89155.8415520199,86475.89776171991,2679.943790299998,"{""nocvar_g0.00"": 95103.20949597098, ""cvar_t0.90_r0.05_g0.00"": 95213.79343467766, ""cvar_t0.90_r0.20_g0.00"": 95380.72470331432, ""cvar_t0.95_r0.05_g0.00"": 95213.79343467766, ""cvar_t0.95_r0.20_g0.00"": 95380.72470331432, ""nocvar_g0.02"": 95072.69580818711, ""cvar_t0.90_r0.05_g0.02"": 95178.33340850938, ""cvar_t0.90_r0.20_g0.02"": 95387.62884312183, ""cvar_t0.95_r0.05_g0.02"": 95178.5593037909, ""cvar_t0.95_r0.20_g0.02"": 95387.62884312183, ""nocvar_g0.05"": 95109.94982703039, ""cvar_t0.90_r0.05_g0.05"": 95218.00523349264, ""cvar_t0.90_r0.20_g0.05"": 95402.43315618738, ""cvar_t0.95_r0.05_g0.05"": 95220.34587997042, ""cvar_t0.95_r0.20_g0.05"": 95402.43315618738}",12,127507.34553741151,464.6010666666664,33425.08030227571,17136.163787469133,12659.640418999996,17555.90912080247,13623.216404666664
2025-01-16,15,nocvar_g0.02,4397.331313025923,4415.575663025923,4431.084805239006,89026.17544994799,86019.59189238965,3006.583557558336,"{""nocvar_g0.00"": 94661.47386126537, ""cvar_t0.90_r0.05_g0.00"": 94766.87269925745, ""cvar_t0.90_r0.20_g0.00"": 94979.31478983299, ""cvar_t0.95_r0.05_g0.00"": 94766.87269925745, ""cvar_t0.95_r0.20_g0.00"": 94979.31478983299, ""nocvar_g0.02"": 94633.54554169206, ""cvar_t0.90_r0.05_g0.02"": 94730.19385449866, ""cvar_t0.90_r0.20_g0.02"": 94982.19398574391, ""cvar_t0.95_r0.05_g0.02"": 94730.45463203565, ""cvar_t0.95_r0.20_g0.02"": 94982.19398574391, ""nocvar_g0.05"": 94675.29748384768, ""cvar_t0.90_r0.05_g0.05"": 94792.26358335016, ""cvar_t0.90_r0.20_g0.05"": 95002.69089625558, ""cvar_t0.95_r0.05_g0.05"": 94797.8070969523, ""cvar_t0.95_r0.20_g0.05"": 95002.69089625558}",13,126098.80880295896,541.8360000000004,34737.96384202881,14813.533068096842,11985.00355716667,15341.804684763509,13091.837559500003
2025-01-17,16,nocvar_g0.02,4431.084805239006,4431.084805239006,3701.3163246383683,49082.448251433154,47708.426846333154,1374.0214051000012,"{""nocvar_g0.00"": 94300.15627144642, ""cvar_t0.90_r0.05_g0.00"": 94401.64825265868, ""cvar_t0.90_r0.20_g0.00"": 94637.57299316755, ""cvar_t0.95_r0.05_g0.00"": 94401.64825265868, ""cvar_t0.95_r0.20_g0.00"": 94637.57299316755, ""nocvar_g0.02"": 94268.3652757139, ""cvar_t0.90_r0.05_g0.02"": 94371.4674743184, ""cvar_t0.90_r0.20_g0.02"": 94638.95810129384, ""cvar_t0.95_r0.05_g0.02"": 94371.78674343292, ""cvar_t0.95_r0.20_g0.02"": 94638.95810129384, ""nocvar_g0.05"": 94292.44229452325, ""cvar_t0.90_r0.05_g0.05"": 94419.31970678965, ""cvar_t0.90_r0.20_g0.05"": 94654.81833669689, ""cvar_t0.95_r0.05_g0.05"": 94430.05171988731, ""cvar_t0.95_r0.20_g0.05"": 94654.81833669689}",14,78820.63202067453,279.1585333333335,35046.769821492344,10635.25735994432,9271.350094095475,10961.56395994432,9857.002477428807
2025-01-18,17,nocvar_g0.02,3700.0885746383683,3701.3163246383683,3942.857336313444,40355.98266813782,38805.32926304198,1550.6534050958344,"{""nocvar_g0.00"": 93967.44979359454, ""cvar_t0.90_r0.05_g0.00"": 94074.70606681443, ""cvar_t0.90_r0.20_g0.00"": 94328.99117901518, ""cvar_t0.95_r0.05_g0.00"": 94074.70606681443, ""cvar_t0.95_r0.20_g0.00"": 94328.99117901518, ""nocvar_g0.02"": 93940.72841160354, ""cvar_t0.90_r0.05_g0.02"": 94048.38489504912, ""cvar_t0.90_r0.20_g0.02"": 94329.05836554631, ""cvar_t0.95_r0.05_g0.02"": 94048.69626898601, ""cvar_t0.95_r0.20_g0.02"": 94329.05836554631, ""nocvar_g0.05"": 93946.88386552164, ""cvar_t0.90_r0.05_g0.05"": 94085.48882427717, ""cvar_t0.90_r0.20_g0.05"": 94343.816070592, ""cvar_t0.95_r0.05_g0.05"": 94100.44612929644, ""cvar_t0.95_r0.20_g0.05"": 94343.816070592}",15,68781.96030293475,270.7926500000002,22898.205528703707,14182.376300298933,11270.337892734568,14806.133250298932,11895.592101067901
2025-01-19,18,nocvar_g0.02,3965.473451313444,3942.857336313444,4912.353053703696,78139.50042933854,74431.13317491354,3708.3672544249985,"{""nocvar_g0.00"": 91327.88602810091, ""cvar_t0.90_r0.05_g0.00"": 91441.83799295408, ""cvar_t0.90_r0.20_g0.00"": 91709.47004354771, ""cvar_t0.95_r0.05_g0.00"": 91441.83799295408, ""cvar_t0.95_r0.20_g0.00"": 91709.47004354771, ""nocvar_g0.02"": 91302.00604924059, ""cvar_t0.90_r0.05_g0.02"": 91415.31443765273, ""cvar_t0.90_r0.20_g0.02"": 91708.27035441574, ""cvar_t0.95_r0.05_g0.02"": 91416.19241002863, ""cvar_t0.95_r0.20_g0.02"": 91708.27035441574, ""nocvar_g0.05"": 91316.84683288964, ""cvar_t0.90_r0.05_g0.05"": 91466.90693518062, ""cvar_t0.90_r0.20_g0.05"": 91747.96576748985, ""cvar_t0.95_r0.05_g0.05"": 91484.5888862716, ""cvar_t0.95_r0.20_g0.05"": 91747.96576748985}",16,113568.5135395369,637.7236666666664,20866.731920164613,19914.84038800563,15258.474568633334,20293.82738800563,16396.571811966667
2025-01-20,19,nocvar_g0.05,4929.674303703696,4912.353053703696,5364.1015642444245,76689.85923847526,73172.8567611609,3517.0024773143514,"{""nocvar_g0.00"": 88984.84975189249, ""cvar_t0.90_r0.05_g0.00"": 89109.31665686668, ""cvar_t0.90_r0.20_g0.00"": 89389.7811516583, ""cvar_t0.95_r0.05_g0.00"": 89109.31665686668, ""cvar_t0.95_r0.20_g0.00"": 89389.7811516583, ""nocvar_g0.02"": 88471.6714169571, ""cvar_t0.90_r0.05_g0.02"": 89087.68761942984, ""cvar_t0.90_r0.20_g0.02"": 89398.51600258847, ""cvar_t0.95_r0.05_g0.02"": 89092.48705577201, ""cvar_t0.95_r0.20_g0.02"": 89398.51600258847, ""nocvar_g0.05"": 88425.54532871515, ""cvar_t0.90_r0.05_g0.05"": 88757.26154297235, ""cvar_t0.90_r0.20_g0.05"": 89452.14717055619, ""cvar_t0.95_r0.05_g0.05"": 88778.59720350472, ""cvar_t0.95_r0.20_g0.05"": 89452.14717055619}",17,110269.08041616256,629.5672080166671,18941.084540726206,18336.38354719137,14445.897013738348,18714.972690607006,15579.189088326824
2025-01-21,20,nocvar_g0.05,5365.869638318499,5364.1015642444245,4915.24859162963,76364.2545885915,73390.38601767688,2973.868570914622,"{""nocvar_g0.00"": 88965.34865735483, ""cvar_t0.90_r0.05_g0.00"": 89106.66464000852, ""cvar_t0.90_r0.20_g0.00"": 89405.39415198934, ""cvar_t0.95_r0.05_g0.00"": 89106.66464000852, ""cvar_t0.95_r0.20_g0.00"": 89405.39415198934, ""nocvar_g0.02"": 87927.87294392455, ""cvar_t0.90_r0.05_g0.02"": 89084.17721317796, ""cvar_t0.90_r0.20_g0.02"": 89409.16810001695, ""cvar_t0.95_r0.05_g0.02"": 89089.95301037573, ""cvar_t0.95_r0.20_g0.02"": 89409.16810001695, ""nocvar_g0.05"": 87840.56612113105, ""cvar_t0.90_r0.05_g0.05"": 88230.45898982973, ""cvar_t0.90_r0.20_g0.05"": 89488.55937234676, ""cvar_t0.95_r0.05_g0.05"": 88255.0280318875, ""cvar_t0.95_r0.20_g0.05"": 89488.55937234676}",18,110766.86779707408,543.3573994500011,25038.97535355967,16838.488605181086,14043.14344555,17316.420121847754,15161.892428883331
2025-01-22,21,nocvar_g0.05,4915.24859162963,4915.24859162963,4397.451926018513,75177.13487359756,72838.6747262384,2338.4601473591683,"{""nocvar_g0.00"": 88908.38883103635, ""cvar_t0.90_r0.05_g0.00"": 89074.88764654301, ""cvar_t0.90_r0.20_g0.00"": 89385.87268997465, ""cvar_t0.95_r0.05_g0.00"": 89074.88764654301, ""cvar_t0.95_r0.20_g0.00"": 89385.87268997465, ""nocvar_g0.02"": 87400.24233735671, ""cvar_t0.90_r0.05_g0.02"": 89048.42766003884, ""cvar_t0.90_r0.20_g0.02"": 89388.81524079104, ""cvar_t0.95_r0.05_g0.02"": 89057.66895959919, ""cvar_t0.95_r0.20_g0.02"": 89388.81524079104, ""nocvar_g0.05"": 87283.03077699826, ""cvar_t0.90_r0.05_g0.05"": 87701.43312002774, ""cvar_t0.90_r0.20_g0.05"": 89482.54742896449, ""cvar_t0.95_r0.05_g0.05"": 87729.82107602987, ""cvar_t0.95_r0.20_g0.05"": 89482.54742896449}",19,110271.93309063785,418.6620466666669,18603.13410009753,19235.33510310699,16046.638432566673,19591.43212310699,17148.764540900003
2025-01-23,22,nocvar_g0.05,4400.849426018513,4397.451926018513,5010.09249156278,76458.02179831493,73305.74772857424,3152.2740697407044,"{""nocvar_g0.00"": 88724.28544472645, ""cvar_t0.90_r0.05_g0.00"": 88985.77396063811, ""cvar_t0.90_r0.20_g0.00"": 89289.76157192544, ""cvar_t0.95_r0.05_g0.00"": 88985.77396063811, ""cvar_t0.95_r0.20_g0.00"": 89289.76157192544, ""nocvar_g0.02"": 86891.65591342666, ""cvar_t0.90_r0.05_g0.02"": 88950.34739833699, ""cvar_t0.90_r0.20_g0.02"": 89292.09881447673, ""cvar_t0.95_r0.05_g0.02"": 88962.1048096896, ""cvar_t0.95_r0.20_g0.02"": 89292.09881447673, ""nocvar_g0.05"": 86763.0890537408, ""cvar_t0.90_r0.05_g0.05"": 87218.68373277548, ""cvar_t0.90_r0.20_g0.05"": 89393.59959733367, ""cvar_t0.95_r0.05_g0.05"": 87253.19821871616, ""cvar_t0.95_r0.20_g0.05"": 89393.59959733367}",20,110311.4346177572,578.2680159166661,17097.933688972174,19339.2991353256,15113.4557906239,19587.28760274226,16275.200525749999
2025-01-24,23,nocvar_g0.05,5010.09249156278,5010.09249156278,3282.7750409853666,27570.88658132246,25604.254110338014,1966.6324709844448,"{""nocvar_g0.00"": 88523.84574715269, ""cvar_t0.90_r0.05_g0.00"": 88853.0545797264, ""cvar_t0.90_r0.20_g0.00"": 89150.3523069024, ""cvar_t0.95_r0.05_g0.00"": 88853.0545797264, ""cvar_t0.95_r0.20_g0.00"": 89150.3523069024, ""nocvar_g0.02"": 86374.53683624763, ""cvar_t0.90_r0.05_g0.02"": 88811.62970486184, ""cvar_t0.90_r0.20_g0.02"": 89153.71671362138, ""cvar_t0.95_r0.05_g0.02"": 88825.39652417816, ""cvar_t0.95_r0.20_g0.02"": 89153.71671362138, ""nocvar_g0.05"": 86236.4547728252, ""cvar_t0.90_r0.05_g0.05"": 86718.19661627273, ""cvar_t0.90_r0.20_g0.05"": 89264.05500549205, ""cvar_t0.95_r0.05_g0.05"": 86758.28067488481, ""cvar_t0.95_r0.20_g0.05"": 89264.05500549205}",21,48445.00341818127,419.5405641358025,7195.832803600828,17862.54596966275,16023.247940946501,18373.472286329416,16944.287749279836
