interval_start,interval_end,plan_day,natural_day,step,template_label,schedule,alpha,load_correction,settlement,release_used,load_actual_kw,pv_actual_kw,load_actual_kwh,pv_actual_kwh,q0_kwh,qfinal_kwh,base_plan_cost_yuan,up_adjustment_cost_yuan,down_refund_B_yuan,down_penalty_A_yuan,ordinary_cost_B_yuan,ordinary_cost_A_yuan,actual_emergency_kwh,emergency_cost_yuan,charge_kwh,discharge_kwh,unused_supply_kwh,soc_before_kwh,soc_after_kwh,price_yuan_per_kwh
2025-03-20 03:10:00,2025-03-20 03:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,18,3:10-3:20,M3,0.6,True,B,0,3631.2618,0.0,605.2103,0.0,577.7234516666666,577.7234516666666,252.69623775899998,0.0,-0.0,0.0,252.69623775899998,252.69623775899998,0.0,0.0,0.0,27.48684833333334,0.0,10024.605387231482,9994.06444463889,0.4374
2025-03-20 03:20:00,2025-03-20 03:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,19,3:20-3:30,M3,0.6,True,B,0,3731.3543,0.0,621.8923833333333,0.0,563.6106216666667,563.6106216666667,246.35420273050002,0.0,-0.0,0.0,246.35420273050002,246.35420273050002,0.0,0.0,0.0,58.281761666666625,0.0,9994.06444463889,9929.306931675928,0.4371
2025-03-20 03:30:00,2025-03-20 03:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,20,3:30-3:40,M3,0.6,True,B,0,3721.01,0.0,620.1683333333333,0.0,577.0228333333333,577.0228333333333,251.3511462,0.0,-0.0,0.0,251.3511462,251.3511462,0.0,0.0,0.0,43.14549999999997,0.0,9929.306931675928,9881.367487231484,0.4356
2025-03-20 03:40:00,2025-03-20 03:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,21,3:40-3:50,M3,0.6,True,B,0,3699.7385,0.0,616.6230833333333,0.0,593.9752149999999,593.9752149999999,258.55741108949996,0.0,-0.0,0.0,258.55741108949996,258.55741108949996,0.0,0.0,0.0,22.64786833333335,0.0,9881.367487231484,9856.203189083337,0.4353
2025-03-20 03:50:00,2025-03-20 04:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,22,3:50-4:00,M3,0.6,True,B,0,3674.7825,0.0,612.4637499999999,0.0,591.6378100000001,591.6378100000001,257.95408516000003,0.0,-0.0,0.0,257.95408516000003,257.95408516000003,0.0,0.0,0.0,20.825939999999832,0.0,9856.203189083337,9833.063255750003,0.436
2025-03-20 04:00:00,2025-03-20 04:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,23,4:00-4:10,M3,0.6,True,B,0,3623.58,0.0,603.93,0.0,569.477,569.477,249.3170306,0.0,-0.0,0.0,249.3170306,249.3170306,0.0,0.0,0.0,34.452999999999975,0.0,9833.063255750003,9794.782144638892,0.4378
2025-03-20 04:10:00,2025-03-20 04:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,24,4:10-4:20,M3,0.6,True,B,0,3538.7697,0.0019,589.79495,0.00031666666666666665,601.0183583333334,601.0183583333334,264.5081795025,0.0,-0.0,0.0,264.5081795025,264.5081795025,0.0,0.0,11.223725000000059,0.0,0.0,9794.782144638892,9804.883497138891,0.4401
2025-03-20 04:20:00,2025-03-20 04:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,25,4:20-4:30,M3,0.6,True,B,0,3488.7843,0.0,581.4640499999999,0.0,607.376365,607.376365,266.5774865985,0.0,-0.0,0.0,266.5774865985,266.5774865985,0.0,0.0,25.912315000000035,0.0,0.0,9804.883497138891,9828.204580638892,0.4389
2025-03-20 04:30:00,2025-03-20 04:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,26,4:30-4:40,M3,0.6,True,B,0,3513.51,0.0,585.585,0.0,573.3873333333333,573.3873333333333,250.22623226666667,0.0,-0.0,0.0,250.22623226666667,250.22623226666667,0.0,0.0,0.0,12.197666666666692,0.0,9828.204580638892,9814.651617675929,0.4364
2025-03-20 04:40:00,2025-03-20 04:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,27,4:40-4:50,M3,0.6,True,B,0,3598.3779,0.0271,599.72965,0.004516666666666666,591.7089199999998,591.7089199999998,259.9377285559999,0.0,-0.0,0.0,259.9377285559999,259.9377285559999,0.0,0.0,0.0,8.016213333333553,0.0,9814.651617675929,9805.744713972224,0.4393
2025-03-20 04:50:00,2025-03-20 05:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,28,4:50-5:00,M3,0.6,True,B,0,3700.4359,0.0,616.7393166666666,0.0,613.0957549999998,613.0957549999998,271.1109428609999,0.0,-0.0,0.0,271.1109428609999,271.1109428609999,0.0,0.0,0.0,3.6435616666667556,0.0,9805.744713972224,9801.696312120372,0.4422
2025-03-20 05:00:00,2025-03-20 05:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,29,5:00-5:10,M3,0.6,True,B,0,3753.57,0.0,625.595,0.0,596.3251666666666,596.3251666666666,262.08491075,0.0,-0.0,0.0,262.08491075,262.08491075,0.0,0.0,0.0,29.269833333333395,0.0,9801.696312120372,9769.174275083335,0.4395
2025-03-20 05:10:00,2025-03-20 05:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,30,5:10-5:20,M3,0.6,True,B,0,3716.9811,0.3776,619.49685,0.06293333333333333,593.9929883333334,593.9929883333334,257.3771618448334,0.0,-0.0,0.0,257.3771618448334,257.3771618448334,0.0,0.0,0.0,25.440928333333204,0.0,9769.174275083335,9740.906576935187,0.4333
2025-03-20 05:20:00,2025-03-20 05:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,31,5:20-5:30,M3,0.6,True,B,0,3707.0664,0.0,617.8444,0.0,597.3939300000001,597.3939300000001,265.183165527,0.0,-0.0,0.0,265.183165527,265.183165527,0.0,0.0,0.0,20.450469999999882,0.0,9740.906576935187,9718.183832490742,0.4439
2025-03-20 05:30:00,2025-03-20 05:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,32,5:30-5:40,M3,0.6,True,B,0,3642.69,0.0,607.115,0.0,597.5238333333334,597.5238333333334,256.9950007166667,0.0,-0.0,0.0,256.9950007166667,256.9950007166667,0.0,0.0,0.0,9.591166666666595,0.0,9718.183832490742,9707.52698063889,0.4301
2025-03-20 05:40:00,2025-03-20 05:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,33,5:40-5:50,M3,0.6,True,B,0,3457.8398,5.2594,576.3066333333334,0.8765666666666667,1425.111918333333,1425.111918333333,529.1440552771666,0.0,-0.0,0.0,529.1440552771666,529.1440552771666,0.0,0.0,833.3333333333333,0.0,16.348518333333004,9707.52698063889,10457.52698063889,0.3713
2025-03-20 05:50:00,2025-03-20 06:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,34,5:50-6:00,M3,0.6,True,B,0,4028.7787,0.0,671.4631166666666,0.0,677.0946866666667,677.0946866666667,386.4856471493333,0.0,-0.0,0.0,386.4856471493333,386.4856471493333,0.0,0.0,5.631570000000124,0.0,0.0,10457.52698063889,10462.59539363889,0.5708
2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,35,6:00-6:10,M3,0.6,True,B,6,4962.09,0.0,827.015,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.015,0.0,10462.59539363889,9543.689838083335,0.9099
2025-03-20 06:10:00,2025-03-20 06:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,36,6:10-6:20,M3,0.6,True,B,6,4905.1198,153.4202,817.5199666666667,25.57003333333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.9499333333334,0.0,9543.689838083335,8663.745467712964,0.9368
2025-03-20 06:20:00,2025-03-20 06:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,37,6:20-6:30,M3,0.6,True,B,6,4660.8239,401.044,776.8039833333333,66.84066666666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.9633166666667,0.0,8663.745467712964,7874.897338083335,0.8758
2025-03-20 06:30:00,2025-03-20 06:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,38,6:30-6:40,M3,0.6,True,B,6,4703.75,675.525,783.9583333333333,112.58749999999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.3708333333333,0.0,7874.897338083335,7128.929745490743,0.8759
2025-03-20 06:40:00,2025-03-20 06:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,39,6:40-6:50,M3,0.6,True,B,6,4726.9008,952.6316,787.8168000000001,158.77193333333332,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0448666666667,0.0,7128.929745490743,6429.991004750002,0.8601
2025-03-20 06:50:00,2025-03-20 07:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,40,6:50-7:00,M3,0.6,True,B,6,4819.4733,1302.5378,803.2455499999999,217.08963333333332,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.1559166666666,0.0,6429.991004750002,5778.7066528981495,0.8442
2025-03-20 07:00:00,2025-03-20 07:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,41,7:0-7:10,M3,0.6,True,B,6,4880.33,1693.2375,813.3883333333333,282.20624999999995,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.1820833333334,0.0,5778.7066528981495,5188.504338083335,0.8334
2025-03-20 07:10:00,2025-03-20 07:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,42,7:10-7:20,M3,0.6,True,B,6,4689.3761,2009.9231,781.5626833333333,334.9871833333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.57550000000003,0.0,5188.504338083335,4692.309338083335,0.8092
2025-03-20 07:20:00,2025-03-20 07:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,43,7:20-7:30,M3,0.6,True,B,6,4713.3646,2305.9149,785.5607666666666,384.31915000000004,0.0,354.0341418361091,0.0,423.3540268076192,-0.0,0.0,423.3540268076192,423.3540268076192,0.0,0.0,0.0,47.207474830557544,0.0,4692.309338083335,4639.856588271605,0.7972
2025-03-20 07:30:00,2025-03-20 07:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,44,7:30-7:40,M3,0.6,True,B,6,4827.2,2609.7375,804.5333333333333,434.95625,0.0,366.05289250000004,0.0,419.7162465405,-0.0,0.0,419.7162465405,419.7162465405,0.0,0.0,0.0,3.5241908333332503,0.0,4639.856588271605,4635.940820679012,0.7644
2025-03-20 07:40:00,2025-03-20 07:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,45,7:40-7:50,M3,0.6,True,B,6,4578.156,2894.0148,763.026,482.33579999999995,79.5237627777785,283.25629999999995,54.86344394038939,210.83261614441588,-0.0,0.0,265.69606008480525,265.69606008480525,0.0,0.0,2.566099999999892,0.0,0.0,4635.940820679012,4638.250310679012,0.6899
2025-03-20 07:50:00,2025-03-20 08:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,46,7:50-8:00,M3,0.6,True,B,6,5187.0368,3179.5684,864.5061333333333,529.9280666666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.5780666666667,0.0,4638.250310679012,4266.496903271604,0.86
2025-03-20 08:00:00,2025-03-20 08:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,47,8:00-8:10,M3,0.6,True,B,6,6405.59,3476.5125,1067.5983333333334,579.4187499999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.1795833333334,0.0,4266.496903271604,3724.075144012345,1.1617
2025-03-20 08:10:00,2025-03-20 08:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,48,8:10-8:20,M3,0.6,True,B,6,6658.0486,3761.2255,1109.6747666666665,626.8709166666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.8038499999999,0.0,3724.075144012345,3187.626421790123,1.1683
2025-03-20 08:20:00,2025-03-20 08:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,49,8:20-8:30,M3,0.6,True,B,6,6606.6001,3976.3717,1101.1000166666665,662.7286166666667,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.3713999999999,0.0,3187.626421790123,2700.54708845679,1.0956
2025-03-20 08:30:00,2025-03-20 08:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,50,8:30-8:40,M3,0.6,True,B,6,6687.27,4220.325,1114.545,703.3874999999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.15750000000014,0.0,2700.54708845679,2243.705421790123,1.0849
2025-03-20 08:40:00,2025-03-20 08:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,51,8:40-8:50,M3,0.6,True,B,6,6649.776,4653.7429,1108.2959999999998,775.6238166666667,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.6721833333331,0.0,2243.705421790123,1874.0696625308642,1.061
2025-03-20 08:50:00,2025-03-20 09:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,52,8:50-9:00,M3,0.6,True,B,6,6705.5335,5037.5027,1117.5889166666666,839.5837833333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.00513333333333,0.0,1874.0696625308642,1565.1750699382717,1.043
2025-03-20 09:00:00,2025-03-20 09:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,53,9:00-9:10,M3,0.6,True,B,6,6757.81,5180.8875,1126.3016666666667,863.4812499999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.8204166666668,0.0,1565.1750699382717,1273.1523847530864,1.036
2025-03-20 09:10:00,2025-03-20 09:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,54,9:10-9:20,M3,0.6,True,B,6,6494.2004,5166.4978,1082.3667333333333,861.0829666666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,155.44662038888893,788.6584285430279,0.0,65.83714627777775,0.0,1273.1523847530864,1200.0,1.0147
2025-03-20 09:20:00,2025-03-20 09:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,55,9:20-9:30,M3,0.6,True,B,6,6436.4392,5533.329,1072.7398666666666,922.2214999999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,150.51836666666668,746.7216170333335,0.0,0.0,0.0,1200.0,1200.0,0.9922
2025-03-20 09:30:00,2025-03-20 09:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,56,9:30-9:40,M3,0.6,True,B,6,6570.85,6107.7375,1095.1416666666667,1017.95625,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,77.1854166666667,374.34927083333343,0.0,0.0,0.0,1200.0,1200.0,0.97
2025-03-20 09:40:00,2025-03-20 09:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,57,9:40-9:50,M3,0.6,True,B,6,6399.3635,6182.795,1066.5605833333334,1030.4658333333332,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36.094750000000204,170.04236725000098,0.0,0.0,0.0,1200.0,1200.0,0.9422
2025-03-20 09:50:00,2025-03-20 10:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,58,9:50-10:00,M3,0.6,True,B,6,6445.9301,6198.386,1074.321683333333,1033.0643333333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,41.25734999999986,197.39579107499932,0.0,0.0,0.0,1200.0,1200.0,0.9569
2025-03-20 10:00:00,2025-03-20 10:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,59,10:00-10:10,M3,0.6,True,B,6,6697.43,6426.1875,1116.2383333333332,1071.03125,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,45.20708333333323,225.51553520833284,0.0,0.0,0.0,1200.0,1200.0,0.9977
2025-03-20 10:10:00,2025-03-20 10:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,60,10:10-10:20,M3,0.6,True,B,6,6577.9956,6675.2481,1096.3326,1112.54135,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,16.20875000000001,0.0,0.0,1200.0,1214.587875,0.9919
2025-03-20 10:20:00,2025-03-20 10:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,61,10:20-10:30,M3,0.6,True,B,6,6445.2772,6774.004,1074.2128666666667,1129.0006666666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,54.787799999999834,0.0,0.0,1214.587875,1263.8968949999999,0.9588
2025-03-20 10:30:00,2025-03-20 10:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,62,10:30-10:40,M3,0.6,True,B,6,6473.61,6879.075,1078.935,1146.5124999999998,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,67.57749999999987,0.0,0.0,1263.8968949999999,1324.7166449999997,0.9549
2025-03-20 10:40:00,2025-03-20 10:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,63,10:40-10:50,M3,0.6,True,B,6,6454.2353,7268.5137,1075.7058833333333,1211.41895,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,135.7130666666667,0.0,0.0,1324.7166449999997,1446.8584049999997,0.9839
2025-03-20 10:50:00,2025-03-20 11:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,64,10:50-11:00,M3,0.6,True,B,6,6352.336,7455.3554,1058.7226666666666,1242.5592333333334,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,183.83656666666684,0.0,0.0,1446.8584049999997,1612.311315,0.799
2025-03-20 11:00:00,2025-03-20 11:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,65,11:00-11:10,M3,0.6,True,B,6,6279.9,7263.0,1046.6499999999999,1210.5,257.35910555555483,0.0,129.3229505416663,0.0,-64.66147527083315,64.66147527083315,64.66147527083315,193.98442581249947,0.0,0.0,163.85000000000014,0.0,0.0,1612.311315,1759.776315,0.5025
2025-03-20 11:10:00,2025-03-20 11:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,66,11:10-11:20,M3,0.6,True,B,6,6362.0436,7021.6679,1060.3406,1170.2779833333334,551.5417233333333,0.0,257.128751418,0.0,-128.564375709,128.564375709,128.564375709,385.69312712699997,0.0,0.0,109.9373833333334,0.0,0.0,1759.776315,1858.7199600000001,0.4662
2025-03-20 11:20:00,2025-03-20 11:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,67,11:20-11:30,M3,0.6,True,B,6,6393.8373,7052.8842,1065.6395499999999,1175.4807,533.2403988888888,0.0,266.99346772366664,0.0,-133.49673386183332,133.49673386183332,133.49673386183332,400.49020158549996,0.0,0.0,109.8411500000002,0.0,0.0,1858.7199600000001,1957.5769950000004,0.5007
2025-03-20 11:30:00,2025-03-20 11:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,68,11:30-11:40,M3,0.6,True,B,6,6360.1,7317.5625,1060.0166666666667,1219.59375,509.739225,0.0,246.0511239075,0.0,-123.02556195375,123.02556195375,123.02556195375,369.07668586125,0.0,0.0,159.57708333333335,0.0,0.0,1957.5769950000004,2101.1963700000006,0.4827
2025-03-20 11:40:00,2025-03-20 11:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,69,11:40-11:50,M3,0.6,True,B,6,6424.0276,7505.6333,1070.6712666666667,1250.9388833333333,527.0743244444443,0.0,252.20506424666658,0.0,-126.10253212333329,126.10253212333329,126.10253212333329,378.3075963699999,0.0,0.0,180.26761666666653,0.0,0.0,2101.1963700000006,2263.4372250000006,0.4785
2025-03-20 11:50:00,2025-03-20 12:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,70,11:50-12:00,M3,0.6,True,B,6,6379.6216,7635.0323,1063.2702666666667,1272.5053833333332,532.416036111111,0.0,248.21235603499994,0.0,-124.10617801749997,124.10617801749997,124.10617801749997,372.3185340524999,0.0,0.0,209.2351166666665,0.0,0.0,2263.4372250000006,2451.7488300000005,0.4662
