day,issue_time,schedule,release_hour,block_start,block_end_exclusive,soc_kwh,accepted,keep_score_yuan,new_score_yuan,changed_intervals,risk_days,risk_day_first,risk_day_last,gate_days,gate_day_first,gate_day_last,load_source_max,load_correction_source_max,anchor_source,lp_residual_kwh,solve_seconds,planned_mutex_violations,solver_fallback_keep_contract
2025-02-12 00:00:00,2025-02-12 06:00:00,M2,6,35,71,10800.0,False,3461.102568731099,4880.594623955927,0,14,2025-01-29 00:00:00,2025-02-11 00:00:00,14,2025-01-15 00:00:00,2025-01-28 00:00:00,2025-02-12 00:10:00,2025-02-12 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0026182000000289918,0,False
2025-02-12 00:00:00,2025-02-12 12:00:00,M2,12,71,107,7547.572178228396,True,8932.174682244684,7381.740319788885,29,14,2025-01-29 00:00:00,2025-02-11 00:00:00,14,2025-01-15 00:00:00,2025-01-28 00:00:00,2025-02-12 00:10:00,2025-02-12 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0020112999999923886,0,False
2025-02-13 00:00:00,2025-02-13 06:00:00,M2,6,35,71,10797.06597037037,False,2287.8986352804245,3160.6257970668316,0,14,2025-01-30 00:00:00,2025-02-12 00:00:00,14,2025-01-16 00:00:00,2025-01-29 00:00:00,2025-02-13 00:10:00,2025-02-13 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0026939999999626707,0,False
2025-02-13 00:00:00,2025-02-13 12:00:00,M2,12,71,107,7514.199330358022,True,6778.452749377713,6166.512912342345,19,14,2025-01-30 00:00:00,2025-02-12 00:00:00,14,2025-01-16 00:00:00,2025-01-29 00:00:00,2025-02-13 00:10:00,2025-02-13 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0019608999999718435,0,False
2025-02-14 00:00:00,2025-02-14 06:00:00,M2,6,35,71,8677.929664268519,False,-5691.046021999313,-5691.046021999313,0,14,2025-01-31 00:00:00,2025-02-13 00:00:00,14,2025-01-17 00:00:00,2025-01-30 00:00:00,2025-02-14 00:10:00,2025-02-14 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0024922000000060507,0,False
2025-02-14 00:00:00,2025-02-14 12:00:00,M2,12,71,107,6458.071419268518,False,-3822.8030039239393,-2831.8386609896947,0,14,2025-01-31 00:00:00,2025-02-13 00:00:00,14,2025-01-17 00:00:00,2025-01-30 00:00:00,2025-02-14 00:10:00,2025-02-14 12:00:00,frozen_current_point_measurement_proxy,5.684341886080802e-14,0.001999099999977716,0,False
2025-02-15 00:00:00,2025-02-15 06:00:00,M2,6,35,71,6752.688176055556,True,-3542.478004923937,-4611.56704335869,2,14,2025-02-01 00:00:00,2025-02-14 00:00:00,14,2025-01-18 00:00:00,2025-01-31 00:00:00,2025-02-15 00:10:00,2025-02-15 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0023411000000237436,0,False
2025-02-15 00:00:00,2025-02-15 12:00:00,M2,12,71,107,6187.336359490742,False,-3626.755266448137,-3320.926912119598,0,14,2025-02-01 00:00:00,2025-02-14 00:00:00,14,2025-01-18 00:00:00,2025-01-31 00:00:00,2025-02-15 00:10:00,2025-02-15 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0019206000000053791,0,False
2025-02-16 00:00:00,2025-02-16 06:00:00,M2,6,35,71,10606.377820370377,False,4106.665196702842,5551.78851496152,0,14,2025-02-02 00:00:00,2025-02-15 00:00:00,14,2025-01-19 00:00:00,2025-02-01 00:00:00,2025-02-16 00:10:00,2025-02-16 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002540199999998549,0,False
2025-02-16 00:00:00,2025-02-16 12:00:00,M2,12,71,107,6257.149380117294,True,8623.848654384894,6966.445885852196,29,14,2025-02-02 00:00:00,2025-02-15 00:00:00,14,2025-01-19 00:00:00,2025-02-01 00:00:00,2025-02-16 00:10:00,2025-02-16 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.001847700000041641,0,False
2025-02-17 00:00:00,2025-02-17 06:00:00,M2,6,35,71,10727.282639351854,False,3074.0265110691284,4373.260730226817,0,14,2025-02-03 00:00:00,2025-02-16 00:00:00,14,2025-01-20 00:00:00,2025-02-02 00:00:00,2025-02-17 00:10:00,2025-02-17 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0027109999999765932,0,False
2025-02-17 00:00:00,2025-02-17 12:00:00,M2,12,71,107,8913.891029228404,True,8017.399003581291,6102.9014469660115,28,14,2025-02-03 00:00:00,2025-02-16 00:00:00,14,2025-01-20 00:00:00,2025-02-02 00:00:00,2025-02-17 00:10:00,2025-02-17 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0019996999999989384,0,False
2025-02-18 00:00:00,2025-02-18 06:00:00,M2,6,35,71,10512.730416037035,True,6282.187467319993,5052.968786842825,19,14,2025-02-04 00:00:00,2025-02-17 00:00:00,14,2025-01-21 00:00:00,2025-02-03 00:00:00,2025-02-18 00:10:00,2025-02-18 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0027893999999832886,0,False
2025-02-18 00:00:00,2025-02-18 12:00:00,M2,12,71,107,8948.432799435188,False,5109.907576792398,5459.192114629676,0,14,2025-02-04 00:00:00,2025-02-17 00:00:00,14,2025-01-21 00:00:00,2025-02-03 00:00:00,2025-02-18 00:10:00,2025-02-18 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002054700000030607,0,False
2025-02-19 00:00:00,2025-02-19 06:00:00,M2,6,35,71,10474.737519425926,False,2077.822166735016,2177.9764141327664,0,14,2025-02-05 00:00:00,2025-02-18 00:00:00,14,2025-01-22 00:00:00,2025-02-04 00:00:00,2025-02-19 00:10:00,2025-02-19 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0029115000000388136,0,False
2025-02-19 00:00:00,2025-02-19 12:00:00,M2,12,71,107,5248.187293999999,False,7029.309961351717,8803.333768592443,0,14,2025-02-05 00:00:00,2025-02-18 00:00:00,14,2025-01-22 00:00:00,2025-02-04 00:00:00,2025-02-19 00:10:00,2025-02-19 12:00:00,frozen_current_point_measurement_proxy,5.684341886080802e-14,0.0019321000000331878,0,False
2025-02-20 00:00:00,2025-02-20 06:00:00,M2,6,35,71,10696.84511896296,True,3617.2019540223823,3494.322740003548,18,14,2025-02-06 00:00:00,2025-02-19 00:00:00,14,2025-01-23 00:00:00,2025-02-05 00:00:00,2025-02-20 00:10:00,2025-02-20 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002664400000014666,0,False
2025-02-20 00:00:00,2025-02-20 12:00:00,M2,12,71,107,6575.849451040118,True,5659.538491314925,5632.267467007739,23,14,2025-02-06 00:00:00,2025-02-19 00:00:00,14,2025-01-23 00:00:00,2025-02-05 00:00:00,2025-02-20 00:10:00,2025-02-20 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.00207260000001952,0,False
2025-02-21 00:00:00,2025-02-21 06:00:00,M2,6,35,71,6685.3363708888855,True,-1489.3160187216974,-3821.2819735970484,3,14,2025-02-07 00:00:00,2025-02-20 00:00:00,14,2025-01-24 00:00:00,2025-02-06 00:00:00,2025-02-21 00:10:00,2025-02-21 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0022629000000051747,0,False
2025-02-21 00:00:00,2025-02-21 12:00:00,M2,12,71,107,7646.17124982716,False,-4593.385203255974,-4174.175747463036,0,14,2025-02-07 00:00:00,2025-02-20 00:00:00,14,2025-01-24 00:00:00,2025-02-06 00:00:00,2025-02-21 00:10:00,2025-02-21 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0019446000000016284,0,False
2025-02-22 00:00:00,2025-02-22 06:00:00,M2,6,35,71,6096.1414620401265,True,-3065.003170138575,-4598.774674624611,3,14,2025-02-08 00:00:00,2025-02-21 00:00:00,14,2025-01-25 00:00:00,2025-02-07 00:00:00,2025-02-22 00:10:00,2025-02-22 06:00:00,frozen_current_point_measurement_proxy,0.0,0.0025304999999775646,0,False
2025-02-22 00:00:00,2025-02-22 12:00:00,M2,12,71,107,6581.4501599999985,False,-3963.003801918953,-3202.5488370092244,0,14,2025-02-08 00:00:00,2025-02-21 00:00:00,14,2025-01-25 00:00:00,2025-02-07 00:00:00,2025-02-22 00:10:00,2025-02-22 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0017967999999655149,0,False
2025-02-23 00:00:00,2025-02-23 06:00:00,M2,6,35,71,10484.07795980247,True,6158.318912033562,4012.211022764145,19,14,2025-02-09 00:00:00,2025-02-22 00:00:00,14,2025-01-26 00:00:00,2025-02-08 00:00:00,2025-02-23 00:10:00,2025-02-23 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0028267000000141707,0,False
2025-02-23 00:00:00,2025-02-23 12:00:00,M2,12,71,107,6853.067647651231,True,6707.625338246689,5964.407078029709,28,14,2025-02-09 00:00:00,2025-02-22 00:00:00,14,2025-01-26 00:00:00,2025-02-08 00:00:00,2025-02-23 00:10:00,2025-02-23 12:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0019739000000527085,0,False
2025-02-24 00:00:00,2025-02-24 06:00:00,M2,6,35,71,10800.0,False,1733.9477603070081,2196.7137982378686,0,14,2025-02-10 00:00:00,2025-02-23 00:00:00,14,2025-01-27 00:00:00,2025-02-09 00:00:00,2025-02-24 00:10:00,2025-02-24 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.003156199999978071,0,False
2025-02-24 00:00:00,2025-02-24 12:00:00,M2,12,71,107,5603.451098277777,False,5781.895340498895,6048.219338621811,0,14,2025-02-10 00:00:00,2025-02-23 00:00:00,14,2025-01-27 00:00:00,2025-02-09 00:00:00,2025-02-24 00:10:00,2025-02-24 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0021659000000227024,0,False
2025-02-25 00:00:00,2025-02-25 06:00:00,M2,6,35,71,10588.693082629634,False,628.344877259866,920.8637613066555,0,14,2025-02-11 00:00:00,2025-02-24 00:00:00,14,2025-01-28 00:00:00,2025-02-10 00:00:00,2025-02-25 00:10:00,2025-02-25 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.0030266999999639665,0,False
2025-02-25 00:00:00,2025-02-25 12:00:00,M2,12,71,107,7853.866998555557,True,5998.619477106281,5044.884592611129,24,14,2025-02-11 00:00:00,2025-02-24 00:00:00,14,2025-01-28 00:00:00,2025-02-10 00:00:00,2025-02-25 00:10:00,2025-02-25 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0019034000000033302,0,False
2025-02-26 00:00:00,2025-02-26 06:00:00,M2,6,35,71,10536.825544981484,True,3679.005387446182,2088.9174384882176,18,14,2025-02-12 00:00:00,2025-02-25 00:00:00,14,2025-01-29 00:00:00,2025-02-11 00:00:00,2025-02-26 00:10:00,2025-02-26 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0027218999999831794,0,False
2025-02-26 00:00:00,2025-02-26 12:00:00,M2,12,71,107,7406.135884543206,False,4861.133350524624,6062.033996905152,0,14,2025-02-12 00:00:00,2025-02-25 00:00:00,14,2025-01-29 00:00:00,2025-02-11 00:00:00,2025-02-26 00:10:00,2025-02-26 12:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0021674999999845568,0,False
2025-02-27 00:00:00,2025-02-27 06:00:00,M2,6,35,71,10800.0,True,1617.7486818848788,1338.0732049491046,11,14,2025-02-13 00:00:00,2025-02-26 00:00:00,14,2025-01-30 00:00:00,2025-02-12 00:00:00,2025-02-27 00:10:00,2025-02-27 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.002749800000003688,0,False
2025-02-27 00:00:00,2025-02-27 12:00:00,M2,12,71,107,5700.4108992500005,False,4033.1996330889638,4560.792335233598,0,14,2025-02-13 00:00:00,2025-02-26 00:00:00,14,2025-01-30 00:00:00,2025-02-12 00:00:00,2025-02-27 00:10:00,2025-02-27 12:00:00,frozen_current_point_measurement_proxy,0.0,0.0021904000000176893,0,False
2025-02-28 00:00:00,2025-02-28 06:00:00,M2,6,35,71,6004.626100614196,True,-2096.7085840318136,-4415.13246279756,4,14,2025-02-14 00:00:00,2025-02-27 00:00:00,14,2025-01-31 00:00:00,2025-02-13 00:00:00,2025-02-28 00:10:00,2025-02-28 06:00:00,frozen_current_point_measurement_proxy,0.0,0.002349999999978536,0,False
2025-02-28 00:00:00,2025-02-28 12:00:00,M2,12,71,107,8936.617068694444,False,-4422.575250479861,-4044.973372211521,0,14,2025-02-14 00:00:00,2025-02-27 00:00:00,14,2025-01-31 00:00:00,2025-02-13 00:00:00,2025-02-28 00:10:00,2025-02-28 12:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.0020526000000131717,0,False
2025-03-01 00:00:00,2025-03-01 06:00:00,M2,6,35,71,7658.155832154316,False,-6752.303196783223,-6752.303196783223,0,14,2025-02-15 00:00:00,2025-02-28 00:00:00,14,2025-02-01 00:00:00,2025-02-14 00:00:00,2025-03-01 00:10:00,2025-03-01 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0024369999999862557,0,False
2025-03-01 00:00:00,2025-03-01 12:00:00,M2,12,71,107,8177.567611783947,True,-3992.519141483651,-4288.524864231014,16,14,2025-02-15 00:00:00,2025-02-28 00:00:00,14,2025-02-01 00:00:00,2025-02-14 00:00:00,2025-03-01 00:10:00,2025-03-01 12:00:00,frozen_current_point_measurement_proxy,1.1368683772161603e-13,0.0017801999999846885,0,False
2025-03-02 00:00:00,2025-03-02 06:00:00,M2,6,35,71,10800.0,True,3049.2408882534182,2730.8677887007298,7,14,2025-02-16 00:00:00,2025-03-01 00:00:00,14,2025-02-02 00:00:00,2025-02-15 00:00:00,2025-03-02 00:10:00,2025-03-02 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002804499999967902,0,False
2025-03-02 00:00:00,2025-03-02 12:00:00,M2,12,71,107,5942.014028444449,True,8729.697246480993,8184.883813678474,28,14,2025-02-16 00:00:00,2025-03-01 00:00:00,14,2025-02-02 00:00:00,2025-02-15 00:00:00,2025-03-02 00:10:00,2025-03-02 12:00:00,frozen_current_point_measurement_proxy,0.0,0.0019287999999733074,0,False
2025-03-03 00:00:00,2025-03-03 06:00:00,M2,6,35,71,10800.0,False,2796.557657954506,4472.906231224775,0,14,2025-02-17 00:00:00,2025-03-02 00:00:00,14,2025-02-03 00:00:00,2025-02-16 00:00:00,2025-03-03 00:10:00,2025-03-03 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.0025573000000349566,0,False
2025-03-03 00:00:00,2025-03-03 12:00:00,M2,12,71,107,7843.916624814809,True,7381.107397218845,6273.371526801307,17,14,2025-02-17 00:00:00,2025-03-02 00:00:00,14,2025-02-03 00:00:00,2025-02-16 00:00:00,2025-03-03 00:10:00,2025-03-03 12:00:00,frozen_current_point_measurement_proxy,0.0,0.0018067000000314692,0,False
2025-03-04 00:00:00,2025-03-04 06:00:00,M2,6,35,71,10800.0,True,4141.42291096283,3023.1375718469326,11,14,2025-02-18 00:00:00,2025-03-03 00:00:00,14,2025-02-04 00:00:00,2025-02-17 00:00:00,2025-03-04 00:10:00,2025-03-04 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0028719000000023698,0,False
2025-03-04 00:00:00,2025-03-04 12:00:00,M2,12,71,107,7357.978962320991,True,4377.490223781462,4220.885601042576,15,14,2025-02-18 00:00:00,2025-03-03 00:00:00,14,2025-02-04 00:00:00,2025-02-17 00:00:00,2025-03-04 00:10:00,2025-03-04 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0017899999999713145,0,False
2025-03-05 00:00:00,2025-03-05 06:00:00,M2,6,35,71,10795.007870370371,False,773.0202040998627,1821.602887878636,0,14,2025-02-19 00:00:00,2025-03-04 00:00:00,14,2025-02-05 00:00:00,2025-02-18 00:00:00,2025-03-05 00:10:00,2025-03-05 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0025529000000119595,0,False
2025-03-05 00:00:00,2025-03-05 12:00:00,M2,12,71,107,8224.62890347531,True,6148.806576842842,4498.750944107676,29,14,2025-02-19 00:00:00,2025-03-04 00:00:00,14,2025-02-05 00:00:00,2025-02-18 00:00:00,2025-03-05 00:10:00,2025-03-05 12:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0019270000000233267,0,False
2025-03-06 00:00:00,2025-03-06 06:00:00,M2,6,35,71,10800.0,False,825.0530201871989,1109.8462110533728,0,14,2025-02-20 00:00:00,2025-03-05 00:00:00,14,2025-02-06 00:00:00,2025-02-19 00:00:00,2025-03-06 00:10:00,2025-03-06 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002593099999955939,0,False
2025-03-06 00:00:00,2025-03-06 12:00:00,M2,12,71,107,6508.487876104935,True,5252.960950214371,4889.50290574174,24,14,2025-02-20 00:00:00,2025-03-05 00:00:00,14,2025-02-06 00:00:00,2025-02-19 00:00:00,2025-03-06 00:10:00,2025-03-06 12:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0019170999999573723,0,False
2025-03-07 00:00:00,2025-03-07 06:00:00,M2,6,35,71,6777.76022509259,False,-7197.077846306519,-7197.077846306519,0,14,2025-02-21 00:00:00,2025-03-06 00:00:00,14,2025-02-07 00:00:00,2025-02-20 00:00:00,2025-03-07 00:10:00,2025-03-07 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0023272000000247317,0,False
2025-03-07 00:00:00,2025-03-07 12:00:00,M2,12,71,107,10756.92616546296,True,-4018.484105781451,-4598.80059095509,17,14,2025-02-21 00:00:00,2025-03-06 00:00:00,14,2025-02-07 00:00:00,2025-02-20 00:00:00,2025-03-07 00:10:00,2025-03-07 12:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.0022084999999947286,0,False
2025-03-08 00:00:00,2025-03-08 06:00:00,M2,6,35,71,5457.490688055556,True,-5681.488843773578,-6005.775591898168,2,14,2025-02-22 00:00:00,2025-03-07 00:00:00,14,2025-02-08 00:00:00,2025-02-21 00:00:00,2025-03-08 00:10:00,2025-03-08 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002675399999986894,0,False
2025-03-08 00:00:00,2025-03-08 12:00:00,M2,12,71,107,9702.575597098767,False,-4782.1982813373825,-4673.212431662082,0,14,2025-02-22 00:00:00,2025-03-07 00:00:00,14,2025-02-08 00:00:00,2025-02-21 00:00:00,2025-03-08 00:10:00,2025-03-08 12:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002305900000010297,0,False
2025-03-09 00:00:00,2025-03-09 06:00:00,M2,6,35,71,10800.0,False,174.18508551870647,2551.6672524218043,0,14,2025-02-23 00:00:00,2025-03-08 00:00:00,14,2025-02-09 00:00:00,2025-02-22 00:00:00,2025-03-09 00:10:00,2025-03-09 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0024976999999921645,0,False
