plan_day,day_index,time_index,interval_start,interval_end,natural_day,q0_kwh,planned_grid_kwh,qfinal_kwh,price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,soc_before_kwh,confirmation_count,release_used,settlement,observation_delay_slots,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,soc_after_kwh,u_kwh,r_kwh,base_cost_yuan,up_cost_yuan,down_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-03-20,78,12,2025-03-20 02:10:00,2025-03-20 02:20:00,2025-03-20,594.6689333333333,594.6689333333333,594.6689333333333,0.4293,565.9836166666666,0.0,9606.661425166663,0,0,B,0,28.68531666666661,0.0,0.0,0.0,9632.478210166662,0.0,0.0,255.29137307999997,0.0,-0.0,255.29137307999997,0.0,255.29137307999997
2025-03-20,78,13,2025-03-20 02:20:00,2025-03-20 02:30:00,2025-03-20,592.5515583333332,592.5515583333332,592.5515583333332,0.4324,546.1207666666667,0.0,9632.478210166662,0,0,B,0,46.43079166666655,0.0,0.0,0.0,9674.265922666662,0.0,0.0,256.21929382333326,0.0,-0.0,256.21929382333326,0.0,256.21929382333326
2025-03-20,78,14,2025-03-20 02:30:00,2025-03-20 02:40:00,2025-03-20,596.7199999999999,596.7199999999999,596.7199999999999,0.4367,565.7133333333334,0.0,9674.265922666662,0,0,B,0,31.006666666666547,0.0,0.0,0.0,9702.171922666661,0.0,0.0,260.58762399999995,0.0,-0.0,260.58762399999995,0.0,260.58762399999995
2025-03-20,78,15,2025-03-20 02:40:00,2025-03-20 02:50:00,2025-03-20,602.1956916666668,602.1956916666668,602.1956916666668,0.4348,597.9265666666666,0.0,9702.171922666661,0,0,B,0,4.269125000000145,0.0,0.0,0.0,9706.01413516666,0.0,0.0,261.83468673666675,0.0,-0.0,261.83468673666675,0.0,261.83468673666675
2025-03-20,78,16,2025-03-20 02:50:00,2025-03-20 03:00:00,2025-03-20,601.8842083333334,601.8842083333334,601.8842083333334,0.4335,600.9544666666666,0.0,9706.01413516666,0,0,B,0,0.9297416666668141,0.0,0.0,0.0,9706.850902666662,0.0,0.0,260.9168043125,0.0,-0.0,260.9168043125,0.0,260.9168043125
2025-03-20,78,17,2025-03-20 03:00:00,2025-03-20 03:10:00,2025-03-20,588.585,588.585,588.585,0.4357,587.1316666666667,0.0,9706.850902666662,0,0,B,0,1.4533333333333758,0.0,0.0,0.0,9708.158902666662,0.0,0.0,256.4464845,0.0,-0.0,256.4464845,0.0,256.4464845
2025-03-20,78,18,2025-03-20 03:10:00,2025-03-20 03:20:00,2025-03-20,617.7793916666667,617.7793916666667,617.7793916666667,0.4374,605.2103,0.0,9708.158902666662,0,0,B,0,12.569091666666736,0.0,0.0,0.0,9719.471085166662,0.0,0.0,270.21670591500003,0.0,-0.0,270.21670591500003,0.0,270.21670591500003
2025-03-20,78,19,2025-03-20 03:20:00,2025-03-20 03:30:00,2025-03-20,613.6959083333334,613.6959083333334,613.6959083333334,0.4371,621.8923833333333,0.0,9719.471085166662,0,0,B,0,0.0,8.196474999999964,0.0,0.0,9710.363890722218,0.0,0.0,268.2464815325,0.0,-0.0,268.2464815325,0.0,268.2464815325
2025-03-20,78,20,2025-03-20 03:30:00,2025-03-20 03:40:00,2025-03-20,596.3499999999999,596.3499999999999,596.3499999999999,0.4356,620.1683333333333,0.0,9710.363890722218,0,0,B,0,0.0,23.818333333333385,0.0,0.0,9683.899075907402,0.0,0.0,259.77005999999994,0.0,-0.0,259.77005999999994,0.0,259.77005999999994
2025-03-20,78,21,2025-03-20 03:40:00,2025-03-20 03:50:00,2025-03-20,596.4905583333333,596.4905583333333,596.4905583333333,0.4353,616.6230833333333,0.0,9683.899075907402,0,0,B,0,0.0,20.132524999999987,0.0,0.0,9661.52960368518,0.0,0.0,259.6523400425,0.0,-0.0,259.6523400425,0.0,259.6523400425
2025-03-20,78,22,2025-03-20 03:50:00,2025-03-20 04:00:00,2025-03-20,593.6949166666666,593.6949166666666,593.6949166666666,0.436,612.4637499999999,0.0,9661.52960368518,0,0,B,0,0.0,18.768833333333305,0.0,0.0,9640.675344425921,0.0,0.0,258.85098366666665,0.0,-0.0,258.85098366666665,0.0,258.85098366666665
2025-03-20,78,23,2025-03-20 04:00:00,2025-03-20 04:10:00,2025-03-20,596.2633333333333,596.2633333333333,596.2633333333333,0.4378,603.93,0.0,9640.675344425921,0,0,B,0,0.0,7.666666666666629,0.0,0.0,9632.156825907403,0.0,0.0,261.0440873333333,0.0,-0.0,261.0440873333333,0.0,261.0440873333333
2025-03-20,78,24,2025-03-20 04:10:00,2025-03-20 04:20:00,2025-03-20,603.016695,603.016695,603.016695,0.4401,589.79495,0.00031666666666666665,9632.156825907403,0,0,B,0,13.222061666666718,0.0,0.0,0.0,9644.056681407403,0.0,0.0,265.3876474695,0.0,-0.0,265.3876474695,0.0,265.3876474695
2025-03-20,78,25,2025-03-20 04:20:00,2025-03-20 04:30:00,2025-03-20,624.2108833333332,624.2108833333332,624.2108833333332,0.4389,581.4640499999999,0.0,9644.056681407403,0,0,B,0,42.74683333333326,0.0,0.0,0.0,9682.528831407402,0.0,0.0,273.96615669499994,0.0,-0.0,273.96615669499994,0.0,273.96615669499994
2025-03-20,78,26,2025-03-20 04:30:00,2025-03-20 04:40:00,2025-03-20,617.4100000000001,617.4100000000001,617.4100000000001,0.4364,585.585,0.0,9682.528831407402,0,0,B,0,31.825000000000045,0.0,0.0,0.0,9711.171331407402,0.0,0.0,269.43772400000006,0.0,-0.0,269.43772400000006,0.0,269.43772400000006
2025-03-20,78,27,2025-03-20 04:40:00,2025-03-20 04:50:00,2025-03-20,632.207415,632.207415,632.207415,0.4393,599.72965,0.004516666666666666,9711.171331407402,0,0,B,0,32.48228166666661,0.0,0.0,0.0,9740.405384907403,0.0,0.0,277.7287174095,0.0,-0.0,277.7287174095,0.0,277.7287174095
2025-03-20,78,28,2025-03-20 04:50:00,2025-03-20 05:00:00,2025-03-20,575.6641166666665,575.6641166666665,575.6641166666665,0.4422,616.7393166666666,0.0,9740.405384907403,0,0,B,0,0.0,41.07520000000011,0.0,0.0,9694.766273796291,0.0,0.0,254.5586723899999,0.0,-0.0,254.5586723899999,0.0,254.5586723899999
2025-03-20,78,29,2025-03-20 05:00:00,2025-03-20 05:10:00,2025-03-20,586.5016666666666,586.5016666666666,586.5016666666666,0.4395,625.595,0.0,9694.766273796291,0,0,B,0,0.0,39.093333333333476,0.0,0.0,9651.329236759253,0.0,0.0,257.76748249999997,0.0,-0.0,257.76748249999997,0.0,257.76748249999997
2025-03-20,78,30,2025-03-20 05:10:00,2025-03-20 05:20:00,2025-03-20,618.0820783333332,618.0820783333332,618.0820783333332,0.4333,619.49685,0.06293333333333333,9651.329236759253,0,0,B,0,0.0,1.3518383333333759,0.0,0.0,9649.82719416666,0.0,0.0,267.8149645418333,0.0,-0.0,267.8149645418333,0.0,267.8149645418333
2025-03-20,78,31,2025-03-20 05:20:00,2025-03-20 05:30:00,2025-03-20,642.71715,642.71715,642.71715,0.4439,617.8444,0.0,9649.82719416666,0,0,B,0,24.872749999999996,0.0,0.0,0.0,9672.21266916666,0.0,0.0,285.30214288499997,0.0,-0.0,285.30214288499997,0.0,285.30214288499997
2025-03-20,78,32,2025-03-20 05:30:00,2025-03-20 05:40:00,2025-03-20,658.6333333333332,658.6333333333332,658.6333333333332,0.4301,607.115,0.0,9672.21266916666,0,0,B,0,51.5183333333332,0.0,0.0,0.0,9718.57916916666,0.0,0.0,283.2781966666666,0.0,-0.0,283.2781966666666,0.0,283.2781966666666
2025-03-20,78,33,2025-03-20 05:40:00,2025-03-20 05:50:00,2025-03-20,1413.0921968107002,1413.0921968107002,1413.0921968107002,0.3713,576.3066333333334,0.8765666666666667,9718.57916916666,0,0,B,0,833.3333333333334,0.0,0.0,4.328796810700055,10468.57916916666,0.0,0.0,524.681132675813,0.0,-0.0,524.681132675813,0.0,524.681132675813
2025-03-20,78,34,2025-03-20 05:50:00,2025-03-20 06:00:00,2025-03-20,649.26945,649.26945,649.26945,0.5708,671.4631166666666,0.0,10468.57916916666,0,0,B,0,0.0,22.19366666666656,0.0,0.0,10443.91953953703,0.0,0.0,370.60300206,0.0,-0.0,370.60300206,0.0,370.60300206
2025-03-20,78,35,2025-03-20 06:00:00,2025-03-20 06:10:00,2025-03-20,0.0,0.0,0.0,0.9099,827.015,0.0,10443.91953953703,1,6,B,0,0.0,827.015,0.0,0.0,9525.013983981475,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,36,2025-03-20 06:10:00,2025-03-20 06:20:00,2025-03-20,0.0,0.0,0.0,0.9368,817.5199666666667,25.57003333333333,9525.013983981475,1,6,B,0,0.0,791.9499333333334,0.0,0.0,8645.069613611104,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,37,2025-03-20 06:20:00,2025-03-20 06:30:00,2025-03-20,0.0,0.0,0.0,0.8758,776.8039833333333,66.84066666666666,8645.069613611104,1,6,B,0,0.0,709.9633166666667,0.0,0.0,7856.221483981474,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,38,2025-03-20 06:30:00,2025-03-20 06:40:00,2025-03-20,0.0,0.0,0.0,0.8759,783.9583333333333,112.58749999999999,7856.221483981474,1,6,B,0,0.0,671.3708333333333,0.0,0.0,7110.253891388882,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,39,2025-03-20 06:40:00,2025-03-20 06:50:00,2025-03-20,0.0,0.0,0.0,0.8601,787.8168000000001,158.77193333333332,7110.253891388882,1,6,B,0,0.0,629.0448666666667,0.0,0.0,6411.315150648141,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,40,2025-03-20 06:50:00,2025-03-20 07:00:00,2025-03-20,0.0,0.0,0.0,0.8442,803.2455499999999,217.08963333333332,6411.315150648141,1,6,B,0,0.0,586.1559166666666,0.0,0.0,5760.030798796289,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,41,2025-03-20 07:00:00,2025-03-20 07:10:00,2025-03-20,467.0934366666663,467.0934366666663,467.0934366666663,0.8334,813.3883333333333,282.20624999999995,5760.030798796289,1,6,B,0,0.0,64.08864666666705,0.0,0.0,5688.821191388881,0.0,0.0,389.2756701179997,0.0,-0.0,389.2756701179997,0.0,389.2756701179997
2025-03-20,78,42,2025-03-20 07:10:00,2025-03-20 07:20:00,2025-03-20,472.65794333333315,472.65794333333315,472.65794333333315,0.8092,781.5626833333333,334.9871833333333,5688.821191388881,1,6,B,0,26.082443333333117,0.0,0.0,0.0,5712.295390388881,0.0,0.0,382.4748077453332,0.0,-0.0,382.4748077453332,0.0,382.4748077453332
2025-03-20,78,43,2025-03-20 07:20:00,2025-03-20 07:30:00,2025-03-20,422.8103750000002,422.8103750000002,422.8103750000002,0.7972,785.5607666666666,384.31915000000004,5712.295390388881,1,6,B,0,21.568758333333676,0.0,0.0,0.0,5731.707272888882,0.0,0.0,337.06443095000014,0.0,-0.0,337.06443095000014,0.0,337.06443095000014
2025-03-20,78,44,2025-03-20 07:30:00,2025-03-20 07:40:00,2025-03-20,360.8133333333335,360.8133333333335,360.8133333333335,0.7644,804.5333333333333,434.95625,5731.707272888882,1,6,B,0,0.0,8.763749999999845,0.0,0.0,5721.969772888881,0.0,0.0,275.80571200000014,0.0,-0.0,275.80571200000014,0.0,275.80571200000014
2025-03-20,78,45,2025-03-20 07:40:00,2025-03-20 07:50:00,2025-03-20,328.1370316666667,328.1370316666667,328.1370316666667,0.6899,763.026,482.33579999999995,5721.969772888881,1,6,B,0,47.44683166666675,0.0,0.0,0.0,5764.671921388882,0.0,0.0,226.38173814683336,0.0,-0.0,226.38173814683336,0.0,226.38173814683336
2025-03-20,78,46,2025-03-20 07:50:00,2025-03-20 08:00:00,2025-03-20,0.0,0.0,0.0,0.86,864.5061333333333,529.9280666666666,5764.671921388882,1,6,B,0,0.0,334.5780666666667,0.0,0.0,5392.9185139814745,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,47,2025-03-20 08:00:00,2025-03-20 08:10:00,2025-03-20,0.0,0.0,0.0,1.1617,1067.5983333333334,579.4187499999999,5392.9185139814745,1,6,B,0,0.0,488.1795833333334,0.0,0.0,4850.496754722215,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,48,2025-03-20 08:10:00,2025-03-20 08:20:00,2025-03-20,0.0,0.0,0.0,1.1683,1109.6747666666665,626.8709166666666,4850.496754722215,1,6,B,0,0.0,482.8038499999999,0.0,0.0,4314.048032499993,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,49,2025-03-20 08:20:00,2025-03-20 08:30:00,2025-03-20,0.0,0.0,0.0,1.0956,1101.1000166666665,662.7286166666667,4314.048032499993,1,6,B,0,0.0,438.3713999999999,0.0,0.0,3826.9686991666595,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,50,2025-03-20 08:30:00,2025-03-20 08:40:00,2025-03-20,0.0,0.0,0.0,1.0849,1114.545,703.3874999999999,3826.9686991666595,1,6,B,0,0.0,411.15750000000014,0.0,0.0,3370.1270324999928,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,51,2025-03-20 08:40:00,2025-03-20 08:50:00,2025-03-20,0.0,0.0,0.0,1.061,1108.2959999999998,775.6238166666667,3370.1270324999928,1,6,B,0,0.0,332.6721833333331,0.0,0.0,3000.491273240734,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,52,2025-03-20 08:50:00,2025-03-20 09:00:00,2025-03-20,0.0,0.0,0.0,1.043,1117.5889166666666,839.5837833333333,3000.491273240734,1,6,B,0,0.0,278.00513333333333,0.0,0.0,2691.596680648141,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,53,2025-03-20 09:00:00,2025-03-20 09:10:00,2025-03-20,0.0,0.0,0.0,1.036,1126.3016666666667,863.4812499999999,2691.596680648141,1,6,B,0,0.0,262.8204166666668,0.0,0.0,2399.5739954629557,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,54,2025-03-20 09:10:00,2025-03-20 09:20:00,2025-03-20,0.0,0.0,0.0,1.0147,1082.3667333333333,861.0829666666666,2399.5739954629557,1,6,B,0,0.0,221.28376666666668,0.0,0.0,2153.7031436111038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,55,2025-03-20 09:20:00,2025-03-20 09:30:00,2025-03-20,0.0,0.0,0.0,0.9922,1072.7398666666666,922.2214999999999,2153.7031436111038,1,6,B,0,0.0,150.51836666666668,0.0,0.0,1986.4605139814742,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,56,2025-03-20 09:30:00,2025-03-20 09:40:00,2025-03-20,0.0,0.0,0.0,0.97,1095.1416666666667,1017.95625,1986.4605139814742,1,6,B,0,0.0,77.1854166666667,0.0,0.0,1900.6989399074,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,57,2025-03-20 09:40:00,2025-03-20 09:50:00,2025-03-20,0.0,0.0,0.0,0.9422,1066.5605833333334,1030.4658333333332,1900.6989399074,1,6,B,0,0.0,36.094750000000204,0.0,0.0,1860.593662129622,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,58,2025-03-20 09:50:00,2025-03-20 10:00:00,2025-03-20,0.0,0.0,0.0,0.9569,1074.321683333333,1033.0643333333333,1860.593662129622,1,6,B,0,0.0,41.25734999999986,0.0,0.0,1814.7521621296223,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,59,2025-03-20 10:00:00,2025-03-20 10:10:00,2025-03-20,0.0,0.0,0.0,0.9977,1116.2383333333332,1071.03125,1814.7521621296223,1,6,B,0,0.0,45.20708333333323,0.0,0.0,1764.52206953703,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,60,2025-03-20 10:10:00,2025-03-20 10:20:00,2025-03-20,0.0,0.0,0.0,0.9919,1096.3326,1112.54135,1764.52206953703,1,6,B,0,16.20875000000001,0.0,0.0,0.0,1779.1099445370298,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,61,2025-03-20 10:20:00,2025-03-20 10:30:00,2025-03-20,0.0,0.0,0.0,0.9588,1074.2128666666667,1129.0006666666666,1779.1099445370298,1,6,B,0,54.787799999999834,0.0,0.0,0.0,1828.4189645370298,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,62,2025-03-20 10:30:00,2025-03-20 10:40:00,2025-03-20,0.0,0.0,0.0,0.9549,1078.935,1146.5124999999998,1828.4189645370298,1,6,B,0,67.57749999999987,0.0,0.0,0.0,1889.2387145370296,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,63,2025-03-20 10:40:00,2025-03-20 10:50:00,2025-03-20,0.0,0.0,0.0,0.9839,1075.7058833333333,1211.41895,1889.2387145370296,1,6,B,0,135.7130666666667,0.0,0.0,0.0,2011.3804745370296,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,64,2025-03-20 10:50:00,2025-03-20 11:00:00,2025-03-20,0.0,0.0,0.0,0.799,1058.7226666666666,1242.5592333333334,2011.3804745370296,1,6,B,0,183.83656666666684,0.0,0.0,0.0,2176.83338453703,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,65,2025-03-20 11:00:00,2025-03-20 11:10:00,2025-03-20,0.0,0.0,0.0,0.5025,1046.6499999999999,1210.5,2176.83338453703,1,6,B,0,163.85000000000014,0.0,0.0,0.0,2324.29838453703,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,66,2025-03-20 11:10:00,2025-03-20 11:20:00,2025-03-20,587.4794637468735,587.4794637468735,587.4794637468735,0.4662,1060.3406,1170.2779833333334,2324.29838453703,1,6,B,0,697.4168470802069,0.0,0.0,0.0,2951.973546909216,0.0,0.0,273.8829259987924,0.0,-0.0,273.8829259987924,0.0,273.8829259987924
2025-03-20,78,67,2025-03-20 11:20:00,2025-03-20 11:30:00,2025-03-20,0.0,0.0,0.0,0.5007,1065.6395499999999,1175.4807,2951.973546909216,1,6,B,0,109.8411500000002,0.0,0.0,0.0,3050.830581909216,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,68,2025-03-20 11:30:00,2025-03-20 11:40:00,2025-03-20,0.0,0.0,0.0,0.4827,1060.0166666666667,1219.59375,3050.830581909216,1,6,B,0,159.57708333333335,0.0,0.0,0.0,3194.4499569092163,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,69,2025-03-20 11:40:00,2025-03-20 11:50:00,2025-03-20,407.31937545801895,407.31937545801895,407.31937545801895,0.4785,1070.6712666666667,1250.9388833333333,3194.4499569092163,1,6,B,0,587.5869921246854,0.0,0.0,0.0,3723.2782498214333,0.0,0.0,194.90232115666205,0.0,-0.0,194.90232115666205,0.0,194.90232115666205
2025-03-20,78,70,2025-03-20 11:50:00,2025-03-20 12:00:00,2025-03-20,541.3266099999996,541.3266099999996,541.3266099999996,0.4662,1063.2702666666667,1272.5053833333332,3723.2782498214333,1,6,B,0,750.5617266666661,0.0,0.0,0.0,4398.783803821433,0.0,0.0,252.36646558199982,0.0,-0.0,252.36646558199982,0.0,252.36646558199982
2025-03-20,78,71,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-20,510.53958333333344,510.53958333333344,583.670510416667,0.4432,1028.0533333333333,1303.0749999999998,4398.783803821433,1,12,B,0,833.3333333333334,0.0,0.0,25.35884375000012,5148.783803821433,73.13092708333352,0.0,226.27114333333338,48.61744032500012,-0.0,274.8885836583335,0.0,274.8885836583335
2025-03-20,78,72,2025-03-20 12:10:00,2025-03-20 12:20:00,2025-03-20,449.2515500000003,449.2515500000003,577.7835644444447,0.4411,993.1352666666667,1347.1565833333334,5148.783803821433,1,12,B,0,833.3333333333334,0.0,0.0,98.47154777777803,5898.783803821433,128.53201444444437,0.0,198.1648587050001,85.04320735716661,-0.0,283.2080660621667,0.0,283.2080660621667
2025-03-20,78,73,2025-03-20 12:20:00,2025-03-20 12:30:00,2025-03-20,448.94297333333304,448.94297333333304,579.2233177777779,0.4551,975.87165,1348.4284499999999,5898.783803821433,1,12,B,0,833.3333333333334,0.0,0.0,118.44678444444446,6648.783803821433,130.28034444444484,0.0,204.31394716399987,88.93587713500027,-0.0,293.2498242990001,0.0,293.2498242990001
2025-03-20,78,74,2025-03-20 12:30:00,2025-03-20 12:40:00,2025-03-20,504.4941666666666,504.4941666666666,581.1013345833333,0.4463,980.6099999999999,1284.89375,6648.783803821433,1,12,B,0,833.3333333333334,0.0,0.0,52.05175124999994,7398.783803821433,76.60716791666664,0.0,225.1557465833333,51.28466856181248,-0.0,276.4404151451458,0.0,276.4404151451458
2025-03-20,78,75,2025-03-20 12:40:00,2025-03-20 12:50:00,2025-03-20,498.4278800000001,498.4278800000001,574.9192193055558,0.4113,1001.0465666666666,1200.876,7398.783803821433,1,12,B,0,774.7486526388891,0.0,0.0,0.0,8096.057591196433,76.4913393055557,0.0,205.00338704400002,47.191331784562585,-0.0,252.1947188285626,0.0,252.1947188285626
2025-03-20,78,76,2025-03-20 12:50:00,2025-03-20 13:00:00,2025-03-20,0.0,0.0,592.7776003472223,0.5682,1028.0591333333332,1201.1573666666666,8096.057591196433,1,12,B,0,765.8758336805558,0.0,0.0,0.0,8785.345841508934,592.7776003472223,0.0,0.0,505.22434877593764,-0.0,505.22434877593764,0.0,505.22434877593764
2025-03-20,78,77,2025-03-20 13:00:00,2025-03-20 13:10:00,2025-03-20,0.0,0.0,0.0,0.8279,1058.5633333333333,1254.3,8785.345841508934,1,12,B,0,195.73666666666668,0.0,0.0,0.0,8961.508841508934,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,78,2025-03-20 13:10:00,2025-03-20 13:20:00,2025-03-20,0.0,0.0,0.0,0.8636,1085.1036,1223.1791666666666,8961.508841508934,1,12,B,0,138.07556666666665,0.0,0.0,0.0,9085.776851508934,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,79,2025-03-20 13:20:00,2025-03-20 13:30:00,2025-03-20,0.0,0.0,0.0,0.8416,1059.80525,1150.1056333333331,9085.776851508934,1,12,B,0,90.30038333333323,0.0,0.0,0.0,9167.047196508935,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
