date,interval_start,interval_end,emergency_kwh,time_period
2025-05-08,2025-05-08 20:40:00,2025-05-08 21:00:00,558.0323144999971,20:40-21:00
2025-05-08,2025-05-08 21:30:00,2025-05-08 22:00:00,65.37657966666715,21:30-22:00
2025-05-09,2025-05-09 07:20:00,2025-05-09 07:40:00,47.86728959999998,07:20-07:40
2025-05-11,2025-05-11 19:30:00,2025-05-11 19:40:00,27.56166666666661,19:30-19:40
2025-05-19,2025-05-19 20:30:00,2025-05-19 20:40:00,67.00333333333333,20:30-20:40
2025-05-29,2025-05-29 20:10:00,2025-05-29 20:50:00,1552.4269780843306,20:10-20:50
2025-05-30,2025-05-30 20:40:00,2025-05-30 21:00:00,230.61214911684243,20:40-21:00
2025-06-01,2025-06-01 09:20:00,2025-06-01 11:10:00,1682.914058533332,09:20-11:10
2025-06-01,2025-06-01 11:20:00,2025-06-01 11:50:00,81.31691960000428,11:20-11:50
2025-06-01,2025-06-01 16:30:00,2025-06-01 22:00:00,10286.084469933332,16:30-22:00
2025-06-02,2025-06-02 08:30:00,2025-06-02 09:40:00,1330.2377980999997,08:30-09:40
2025-06-02,2025-06-02 19:10:00,2025-06-02 22:00:00,7169.494221558637,19:10-22:00
2025-06-03,2025-06-03 08:50:00,2025-06-03 10:30:00,1427.2358124499976,08:50-10:30
2025-06-03,2025-06-03 19:40:00,2025-06-03 20:50:00,3232.703091400001,19:40-20:50
2025-06-03,2025-06-03 21:20:00,2025-06-03 21:30:00,3.915117733333135,21:20-21:30
2025-06-03,2025-06-03 21:40:00,2025-06-03 22:00:00,26.13715000000036,21:40-22:00
2025-06-04,2025-06-04 19:10:00,2025-06-04 19:20:00,54.34034999999983,19:10-19:20
2025-06-04,2025-06-04 19:50:00,2025-06-04 21:00:00,3619.480435650003,19:50-21:00
2025-06-04,2025-06-04 21:40:00,2025-06-04 21:50:00,16.54735399999995,21:40-21:50
2025-06-05,2025-06-05 19:00:00,2025-06-05 19:20:00,147.81639999999993,19:00-19:20
2025-06-05,2025-06-05 19:30:00,2025-06-05 19:40:00,1.1949999999999363,19:30-19:40
2025-06-05,2025-06-05 20:00:00,2025-06-05 20:10:00,31.38833333333298,20:00-20:10
2025-06-05,2025-06-05 20:40:00,2025-06-05 21:00:00,323.21953018333056,20:40-21:00
2025-06-06,2025-06-06 20:10:00,2025-06-06 21:00:00,1997.2357049999987,20:10-21:00
2025-06-06,2025-06-06 21:10:00,2025-06-06 21:30:00,65.81461666666648,21:10-21:30
2025-06-06,2025-06-06 21:50:00,2025-06-06 22:00:00,15.166668999999661,21:50-22:00
2025-06-07,2025-06-07 20:40:00,2025-06-07 21:00:00,610.2222933333296,20:40-21:00
2025-06-09,2025-06-09 20:30:00,2025-06-09 20:40:00,4.383333333333326,20:30-20:40
2025-06-11,2025-06-11 10:00:00,2025-06-11 11:00:00,825.0710858833338,10:00-11:00
2025-06-14,2025-06-14 07:30:00,2025-06-14 07:40:00,25.62541780000049,07:30-07:40
2025-06-19,2025-06-19 19:30:00,2025-06-19 19:40:00,12.486666666666338,19:30-19:40
2025-06-24,2025-06-24 09:10:00,2025-06-24 11:00:00,2618.42809,09:10-11:00
2025-06-24,2025-06-24 20:10:00,2025-06-24 20:50:00,1578.1695732615433,20:10-20:50
2025-07-01,2025-07-01 09:10:00,2025-07-01 10:20:00,1005.4786689700912,09:10-10:20
2025-07-01,2025-07-01 19:10:00,2025-07-01 19:20:00,28.47864166666659,19:10-19:20
2025-07-01,2025-07-01 19:50:00,2025-07-01 20:10:00,95.40330999999969,19:50-20:10
2025-07-02,2025-07-02 08:40:00,2025-07-02 10:00:00,899.8626890333203,08:40-10:00
2025-07-02,2025-07-02 19:00:00,2025-07-02 19:50:00,148.87659499999916,19:00-19:50
2025-07-02,2025-07-02 20:00:00,2025-07-02 20:20:00,55.56773333333342,20:00-20:20
2025-07-02,2025-07-02 20:30:00,2025-07-02 22:00:00,1243.2784607201597,20:30-22:00
2025-07-03,2025-07-03 09:30:00,2025-07-03 10:40:00,613.4617836333368,09:30-10:40
2025-07-03,2025-07-03 20:30:00,2025-07-03 21:00:00,1765.359305092626,20:30-21:00
2025-07-03,2025-07-03 21:10:00,2025-07-03 21:30:00,184.1587416666668,21:10-21:30
2025-07-04,2025-07-04 05:20:00,2025-07-04 07:30:00,2453.1759806707805,05:20-07:30
2025-07-04,2025-07-04 20:40:00,2025-07-04 21:00:00,454.6331597765463,20:40-21:00
2025-07-04,2025-07-04 21:10:00,2025-07-04 21:20:00,18.39746666666674,21:10-21:20
2025-07-04,2025-07-04 21:40:00,2025-07-04 22:00:00,120.12267681833353,21:40-22:00
2025-07-05,2025-07-05 07:00:00,2025-07-05 07:40:00,308.9954171333334,07:00-07:40
2025-07-05,2025-07-05 20:40:00,2025-07-05 21:10:00,625.9640946999971,20:40-21:10
2025-07-05,2025-07-05 21:40:00,2025-07-05 22:00:00,123.39869688333255,21:40-22:00
2025-07-06,2025-07-06 09:10:00,2025-07-06 09:50:00,327.11454456667195,09:10-09:50
2025-07-06,2025-07-06 10:00:00,2025-07-06 10:20:00,195.78462166666685,10:00-10:20
2025-07-06,2025-07-06 19:30:00,2025-07-06 21:10:00,5625.751936899997,19:30-21:10
2025-07-07,2025-07-07 08:40:00,2025-07-07 09:30:00,709.3316427166664,08:40-09:30
2025-07-07,2025-07-07 19:10:00,2025-07-07 19:20:00,102.10490833333347,19:10-19:20
2025-07-07,2025-07-07 19:50:00,2025-07-07 20:00:00,8.124329999999759,19:50-20:00
2025-07-07,2025-07-07 20:30:00,2025-07-07 21:00:00,245.5053073666768,20:30-21:00
2025-07-07,2025-07-07 21:40:00,2025-07-07 22:00:00,133.47698391666654,21:40-22:00
2025-07-08,2025-07-08 20:00:00,2025-07-08 20:10:00,32.731666666666456,20:00-20:10
2025-07-09,2025-07-09 19:30:00,2025-07-09 19:40:00,41.879999999999654,19:30-19:40
2025-07-10,2025-07-10 20:30:00,2025-07-10 20:40:00,1.4891666666666197,20:30-20:40
2025-07-11,2025-07-11 06:40:00,2025-07-11 07:50:00,794.4878118833319,06:40-07:50
2025-07-12,2025-07-12 06:40:00,2025-07-12 07:50:00,603.4967874666677,06:40-07:50
2025-08-06,2025-08-06 20:40:00,2025-08-06 20:50:00,430.3249726168688,20:40-20:50
2025-08-11,2025-08-11 19:30:00,2025-08-11 19:40:00,12.769999999999754,19:30-19:40
2025-08-12,2025-08-12 20:40:00,2025-08-12 21:10:00,85.48590247314371,20:40-21:10
2025-08-13,2025-08-13 20:40:00,2025-08-13 21:00:00,7.1820492588447,20:40-21:00
2025-08-13,2025-08-13 21:20:00,2025-08-13 22:00:00,121.21270700000045,21:20-22:00
2025-08-14,2025-08-14 20:40:00,2025-08-14 20:50:00,5.083291666666696,20:40-20:50
2025-08-15,2025-08-15 07:00:00,2025-08-15 07:30:00,161.75622420000167,07:00-07:30
2025-08-16,2025-08-16 07:10:00,2025-08-16 07:30:00,62.867529233331965,07:10-07:30
2025-08-18,2025-08-18 19:10:00,2025-08-18 19:20:00,1.6362416666664785,19:10-19:20
2025-08-18,2025-08-18 20:40:00,2025-08-18 20:50:00,14.883574999999723,20:40-20:50
2025-08-19,2025-08-19 19:30:00,2025-08-19 19:50:00,77.29885928250144,19:30-19:50
2025-08-19,2025-08-19 20:10:00,2025-08-19 20:20:00,5.654421666666622,20:10-20:20
2025-08-19,2025-08-19 20:40:00,2025-08-19 21:10:00,317.50815261173955,20:40-21:10
2025-08-20,2025-08-20 08:30:00,2025-08-20 09:40:00,1429.631689066666,08:30-09:40
2025-08-20,2025-08-20 19:50:00,2025-08-20 21:20:00,3929.739713226153,19:50-21:20
2025-08-21,2025-08-21 20:30:00,2025-08-21 20:40:00,27.191666666666492,20:30-20:40
2025-08-22,2025-08-22 20:40:00,2025-08-22 20:50:00,360.66692313333033,20:40-20:50
2025-08-22,2025-08-22 21:10:00,2025-08-22 22:00:00,251.92537495164567,21:10-22:00
2025-08-25,2025-08-25 20:20:00,2025-08-25 20:50:00,1722.2501873344709,20:20-20:50
2025-08-27,2025-08-27 19:00:00,2025-08-27 19:10:00,24.33916666666653,19:00-19:10
2025-08-28,2025-08-28 11:00:00,2025-08-28 11:20:00,51.90243861666693,11:00-11:20
2025-08-28,2025-08-28 20:00:00,2025-08-28 20:10:00,28.763333333332866,20:00-20:10
2025-08-28,2025-08-28 20:20:00,2025-08-28 21:00:00,1740.1335111270082,20:20-21:00
2025-08-30,2025-08-30 20:40:00,2025-08-30 21:00:00,248.72655476764896,20:40-21:00
2025-08-30,2025-08-30 21:50:00,2025-08-30 22:00:00,8.688785282351045,21:50-22:00
2025-09-08,2025-09-08 20:40:00,2025-09-08 20:50:00,547.0684241888843,20:40-20:50
2025-09-10,2025-09-10 09:00:00,2025-09-10 09:50:00,422.98757703333104,09:00-09:50
2025-09-10,2025-09-10 20:40:00,2025-09-10 20:50:00,507.0693544333286,20:40-20:50
2025-09-15,2025-09-15 19:50:00,2025-09-15 20:00:00,1.1717666666665991,19:50-20:00
2025-09-15,2025-09-15 20:40:00,2025-09-15 20:50:00,89.02630594391496,20:40-20:50
2025-09-16,2025-09-16 20:50:00,2025-09-16 21:00:00,42.27947354988571,20:50-21:00
2025-09-16,2025-09-16 21:20:00,2025-09-16 21:30:00,4.269149999999535,21:20-21:30
2025-09-16,2025-09-16 21:40:00,2025-09-16 22:00:00,136.56765150000055,21:40-22:00
2025-09-17,2025-09-17 09:00:00,2025-09-17 09:50:00,589.853504333335,09:00-09:50
2025-09-17,2025-09-17 10:00:00,2025-09-17 10:10:00,1.820590666666794,10:00-10:10
2025-09-17,2025-09-17 20:30:00,2025-09-17 20:50:00,1311.6659385533326,20:30-20:50
2025-09-17,2025-09-17 21:40:00,2025-09-17 22:00:00,95.02287650000058,21:40-22:00
2025-09-18,2025-09-18 20:40:00,2025-09-18 21:00:00,151.08686655822942,20:40-21:00
2025-09-18,2025-09-18 21:30:00,2025-09-18 22:00:00,112.92986799999989,21:30-22:00
2025-09-19,2025-09-19 07:00:00,2025-09-19 08:00:00,518.0750340216075,07:00-08:00
2025-09-19,2025-09-19 20:40:00,2025-09-19 21:10:00,357.8261350000015,20:40-21:10
2025-09-20,2025-09-20 07:10:00,2025-09-20 08:00:00,603.1644527433339,07:10-08:00
2025-09-20,2025-09-20 20:40:00,2025-09-20 21:10:00,247.8664457333296,20:40-21:10
2025-09-21,2025-09-21 20:40:00,2025-09-21 21:00:00,180.68412019999687,20:40-21:00
2025-09-21,2025-09-21 21:20:00,2025-09-21 21:30:00,15.294091666666668,21:20-21:30
2025-09-21,2025-09-21 21:40:00,2025-09-21 22:00:00,63.37007996666823,21:40-22:00
2025-09-22,2025-09-22 19:50:00,2025-09-22 20:10:00,19.555899999999838,19:50-20:10
2025-09-22,2025-09-22 21:20:00,2025-09-22 22:00:00,184.33615636666676,21:20-22:00
2025-09-23,2025-09-23 09:30:00,2025-09-23 10:00:00,77.34115958332862,09:30-10:00
2025-09-23,2025-09-23 20:30:00,2025-09-23 21:20:00,1450.0853300015835,20:30-21:20
2025-09-23,2025-09-23 21:30:00,2025-09-23 22:00:00,80.92566916666667,21:30-22:00
2025-09-24,2025-09-24 09:10:00,2025-09-24 09:50:00,189.46344776666996,09:10-09:50
2025-09-25,2025-09-25 19:00:00,2025-09-25 19:10:00,15.371666666666556,19:00-19:10
2025-09-27,2025-09-27 07:10:00,2025-09-27 07:50:00,306.41823349999845,07:10-07:50
2025-09-27,2025-09-27 20:40:00,2025-09-27 21:00:00,291.166028833331,20:40-21:00
2025-09-27,2025-09-27 21:40:00,2025-09-27 21:50:00,47.134171150002,21:40-21:50
2025-09-29,2025-09-29 06:10:00,2025-09-29 06:20:00,11.922871666666424,06:10-06:20
2025-09-29,2025-09-29 20:40:00,2025-09-29 20:50:00,5.6203833333332796,20:40-20:50
2025-09-30,2025-09-30 09:10:00,2025-09-30 09:50:00,430.46408361667227,09:10-09:50
2025-09-30,2025-09-30 10:10:00,2025-09-30 10:20:00,3.8029135000000895,10:10-10:20
2025-09-30,2025-09-30 20:10:00,2025-09-30 20:20:00,21.607091666666634,20:10-20:20
2025-09-30,2025-09-30 20:40:00,2025-09-30 21:00:00,628.0795193413637,20:40-21:00
2025-10-10,2025-10-10 07:30:00,2025-10-10 07:50:00,128.06899601954154,07:30-07:50
2025-10-12,2025-10-12 06:10:00,2025-10-12 06:20:00,20.929933333333224,06:10-06:20
2025-10-14,2025-10-14 09:20:00,2025-10-14 09:50:00,228.80781326666033,09:20-09:50
2025-10-14,2025-10-14 20:40:00,2025-10-14 20:50:00,576.9730895166681,20:40-20:50
2025-10-15,2025-10-15 20:30:00,2025-10-15 21:30:00,1259.6688386384753,20:30-21:30
2025-10-15,2025-10-15 21:50:00,2025-10-15 22:00:00,32.18805000000016,21:50-22:00
2025-10-16,2025-10-16 20:20:00,2025-10-16 21:10:00,1803.9616904678505,20:20-21:10
2025-10-16,2025-10-16 21:20:00,2025-10-16 22:00:00,142.73780583333325,21:20-22:00
2025-10-19,2025-10-19 20:40:00,2025-10-19 21:00:00,656.9284994921057,20:40-21:00
2025-10-20,2025-10-20 09:20:00,2025-10-20 10:20:00,625.623448666662,09:20-10:20
2025-10-20,2025-10-20 21:40:00,2025-10-20 21:50:00,75.16403657084012,21:40-21:50
2025-10-21,2025-10-21 20:40:00,2025-10-21 21:10:00,774.6397509454895,20:40-21:10
2025-10-22,2025-10-22 09:50:00,2025-10-22 10:30:00,311.90124673333315,09:50-10:30
2025-10-22,2025-10-22 20:40:00,2025-10-22 21:10:00,178.2994759555562,20:40-21:10
2025-10-22,2025-10-22 21:50:00,2025-10-22 22:00:00,4.863883166666891,21:50-22:00
2025-10-24,2025-10-24 20:50:00,2025-10-24 21:30:00,140.2979734999991,20:50-21:30
2025-10-24,2025-10-24 21:40:00,2025-10-24 21:50:00,1.2664916666665818,21:40-21:50
2025-10-27,2025-10-27 20:40:00,2025-10-27 21:00:00,142.77288935082186,20:40-21:00
2025-10-29,2025-10-29 20:10:00,2025-10-29 21:10:00,2410.383112716501,20:10-21:10
2025-10-29,2025-10-29 21:20:00,2025-10-29 21:50:00,66.32231033333323,21:20-21:50
2025-10-30,2025-10-30 06:10:00,2025-10-30 06:20:00,3.6418333333332384,06:10-06:20
2025-11-04,2025-11-04 06:10:00,2025-11-04 06:20:00,21.977883333333352,06:10-06:20
2025-11-04,2025-11-04 20:40:00,2025-11-04 20:50:00,157.08763528183022,20:40-20:50
2025-11-04,2025-11-04 21:00:00,2025-11-04 21:50:00,106.60680908333336,21:00-21:50
2025-11-06,2025-11-06 10:30:00,2025-11-06 10:50:00,95.32098983333144,10:30-10:50
2025-11-07,2025-11-07 08:20:00,2025-11-07 08:40:00,145.86427381666553,08:20-08:40
2025-11-09,2025-11-09 20:40:00,2025-11-09 21:40:00,533.0311724683345,20:40-21:40
2025-11-10,2025-11-10 20:30:00,2025-11-10 21:10:00,1134.0388305258398,20:30-21:10
2025-11-10,2025-11-10 21:40:00,2025-11-10 22:00:00,61.9010508333333,21:40-22:00
2025-11-15,2025-11-15 08:10:00,2025-11-15 08:40:00,123.98609313333489,08:10-08:40
2025-11-23,2025-11-23 10:20:00,2025-11-23 11:00:00,528.4567246500026,10:20-11:00
2025-11-26,2025-11-26 06:10:00,2025-11-26 06:20:00,8.039349999999672,06:10-06:20
2025-11-27,2025-11-27 20:40:00,2025-11-27 21:00:00,278.96418070966814,20:40-21:00
2025-11-29,2025-11-29 20:30:00,2025-11-29 21:00:00,967.046337550851,20:30-21:00
2025-11-29,2025-11-29 21:30:00,2025-11-29 21:40:00,0.48462808333306384,21:30-21:40
2025-11-30,2025-11-30 20:30:00,2025-11-30 20:50:00,1081.0775654799927,20:30-20:50
2025-11-30,2025-11-30 21:40:00,2025-11-30 22:00:00,24.83445632201699,21:40-22:00
2025-12-01,2025-12-01 06:10:00,2025-12-01 06:20:00,60.51406666666662,06:10-06:20
2025-12-01,2025-12-01 08:00:00,2025-12-01 08:20:00,76.2097666666657,08:00-08:20
2025-12-01,2025-12-01 09:00:00,2025-12-01 10:50:00,4253.952101449994,09:00-10:50
2025-12-01,2025-12-01 20:30:00,2025-12-01 20:50:00,1381.590521337443,20:30-20:50
2025-12-01,2025-12-01 21:40:00,2025-12-01 22:00:00,41.45881895061723,21:40-22:00
2025-12-02,2025-12-02 06:10:00,2025-12-02 06:20:00,59.96325369999818,06:10-06:20
2025-12-02,2025-12-02 08:00:00,2025-12-02 08:30:00,100.7193733333329,08:00-08:30
2025-12-02,2025-12-02 09:10:00,2025-12-02 11:00:00,4045.620485849993,09:10-11:00
2025-12-02,2025-12-02 20:20:00,2025-12-02 21:00:00,1778.971512874636,20:20-21:00
2025-12-02,2025-12-02 21:40:00,2025-12-02 21:50:00,5.442583166666372,21:40-21:50
2025-12-04,2025-12-04 08:20:00,2025-12-04 08:30:00,13.015638333333186,08:20-08:30
2025-12-05,2025-12-05 20:50:00,2025-12-05 21:00:00,375.32662567982356,20:50-21:00
2025-12-06,2025-12-06 20:10:00,2025-12-06 21:40:00,2022.8868627166662,20:10-21:40
2025-12-07,2025-12-07 20:40:00,2025-12-07 20:50:00,144.79066251666723,20:40-20:50
2025-12-07,2025-12-07 21:00:00,2025-12-07 21:10:00,27.21101975000015,21:00-21:10
2025-12-09,2025-12-09 08:10:00,2025-12-09 08:20:00,42.06572166666649,08:10-08:20
2025-12-13,2025-12-13 09:10:00,2025-12-13 10:00:00,340.59261591666996,09:10-10:00
2025-12-13,2025-12-13 20:40:00,2025-12-13 21:20:00,500.7185304469643,20:40-21:20
2025-12-13,2025-12-13 21:30:00,2025-12-13 22:00:00,81.79247875000046,21:30-22:00
2025-12-25,2025-12-25 20:40:00,2025-12-25 21:00:00,80.15810088477303,20:40-21:00
